; "Tesla K80", "CC", 3.7, "PCI Bus ID", 4, "PCI Device ID", 0, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "HostMemory [MiB]", 64323, "ECC enabled", 1, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1504094646,"CurrentTimeLocal","Wed Aug 30 14:04:06 2017","Hostname","taurusi2097","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 238.100028
; "Time_ContextDestroy [ms]", 254.593313
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,4,"Success",0.911613,1.722163,2.204409,11.813023567,4.1152639389,4.0904960632,9.6406402588,0.535017,35.11978,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,4,"Success",0.920331,1.662221,2.171494,11.633088112,4.1089920998,4.0870399475,9.6546239853,0.531447,34.85692,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,4,"Success",0.940781,1.692755,2.19001,11.573280334,4.1191678047,4.0862717628,9.6452484131,0.531224,34.867793,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,4,"Success",0.981147,1.692168,2.210499,11.576543808,4.1229438782,4.097055912,9.6464319229,0.53935,34.953191,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,4,"Success",0.984502,1.698839,2.167341,11.365983963,4.1196799278,4.0882239342,9.6067523956,0.527785,34.64552,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,5,"Warmup",0.990053,1.710524,2.246517,11.482048035,4.1276159286,4.0994558334,9.6270084381,0.536197,34.90987,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,5,"Warmup",0.940381,1.699832,2.19672,11.571167946,4.1341118813,4.0910401344,9.6199359894,0.541249,34.885408,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,5,"Success",0.96063,1.640488,2.241899,11.609312057,4.1244158745,4.0778241158,9.6111040115,0.531849,34.888041,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,5,"Success",0.915366,1.657857,2.186339,11.635552406,4.1159358025,4.0823359489,9.621919632,0.529781,34.834355,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,5,"Success",0.946111,1.664741,2.102841,11.592736244,4.1216001511,4.0831999779,9.6419200897,0.522501,34.855186,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,5,"Success",1.134122,1.619648,2.209031,11.616736412,4.1149120331,4.0974397659,9.6000642776,0.541129,35.036486,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,5,"Success",0.938861,1.668573,2.333884,11.590432167,4.1186242104,4.0860481262,9.6098556519,0.538384,34.972253,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,5,"Success",0.936803,1.656001,2.21507,11.648768425,4.1195521355,4.0879678726,9.6285762787,0.531079,34.911871,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,5,"Success",0.901735,1.637071,2.157072,11.624704361,4.1104001999,4.0778560638,9.6458883286,0.527367,34.771006,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,5,"Success",1.005764,1.637336,2.195369,11.559967995,4.1194558144,4.0851840973,9.6754236221,0.531441,34.899258,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,5,"Success",0.972387,1.655691,2.217911,11.221088409,4.1175041199,4.0723838806,9.6267204285,0.66761,34.639295,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,5,"Success",0.914216,1.639192,2.159528,11.610848427,4.1323518753,4.073056221,9.6179523468,0.525685,34.760581,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,6,"Warmup",0.9912,1.705951,2.226038,11.64406395,4.1056318283,4.0891838074,9.6769924164,0.536878,35.064795,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,6,"Warmup",0.981527,1.699177,2.338368,11.219872475,4.1119360924,4.0896000862,9.6256637573,0.535547,34.691399,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,6,"Success",0.980044,1.701584,2.231492,11.562015533,4.1214079857,4.0883841515,9.6504001617,0.522127,34.946147,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,6,"Success",0.982185,1.699246,2.170833,11.344223976,4.1031680107,4.0779838562,9.5500478745,0.532584,34.54621,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,6,"Success",0.950524,1.977556,2.219727,11.67686367,4.1182398796,4.0845761299,9.6082878113,0.540244,35.265784,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,6,"Success",0.978836,1.699992,2.220705,11.620063782,4.1078720093,4.0858559608,9.6084156036,0.534356,34.945289,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,6,"Success",0.978415,1.700507,2.207001,11.254015923,4.1126718521,4.0913920403,9.6268157959,0.540858,34.599916,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,6,"Success",0.977257,1.713054,2.217222,11.627967834,4.1254081726,4.0894398689,9.630399704,0.535628,35.003554,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,6,"Success",0.981197,1.753876,2.218554,11.587103844,4.1228480339,4.0753278732,9.6353282928,0.544989,35.008117,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,6,"Success",0.959723,1.700168,2.222797,11.591808319,4.1098241806,4.0821437836,9.64473629,0.533571,34.931708,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,6,"Success",0.981811,1.695521,2.225259,11.601471901,4.1163840294,4.0996799469,9.6329917908,0.534729,34.986699,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,6,"Success",0.977121,1.701279,2.222308,11.609696388,4.1243839264,4.0970239639,9.7808322906,0.529379,35.129237,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,7,"Warmup",0.990305,1.704236,2.188496,11.465215683,4.1226878166,4.0922560692,9.6136322021,0.530127,34.795373,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,7,"Warmup",0.986019,1.663954,2.224217,11.567935944,4.1218881607,4.099711895,9.6363515854,0.528743,34.93288,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,7,"Success",0.980857,1.64732,2.212056,11.580448151,4.107711792,4.0952320099,9.6363515854,0.528377,34.876563,67108872,67108864,67108864,0,0
