; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600161576,"CurrentTimeLocal","Tue Sep 15 11:19:36 2020","Hostname","taurusml20","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.2e-05
; "Time_ContextDestroy [ms]", 0.000201
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,3,4,"Success",0.014288,5.477613,4.155224,1208.413652,2575.403619,2510.077302,638.180043,78.369442,7020.09173,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,4,4,"Success",0.01461,5.530602,4.14163,1211.109534,2591.102882,2528.272214,645.707301,81.967982,7067.8476,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,5,4,"Success",0.0147,5.471911,4.148632,1209.725697,2570.631322,2516.973314,641.458079,78.031894,7026.456713,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,6,4,"Success",0.015784,6.19718,4.59061,1210.714159,2588.585637,2513.531119,646.844561,82.643671,7053.123287,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,7,4,"Success",0.015752,5.47192,4.141067,1208.499121,2559.946921,2510.230677,635.142064,78.242311,7001.690576,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,8,4,"Success",0.01447,5.530268,4.14147,1210.11103,2603.241976,2513.156046,646.03163,82.581591,7064.809526,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,9,4,"Success",0.015024,5.52285,4.142064,1209.007074,2566.482033,2510.09691,635.21439,78.167117,7008.64847,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,10,4,"Success",0.015068,5.503684,4.16057,1210.122037,2589.158017,2513.512403,652.088898,83.503564,7058.065286,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,11,4,"Success",0.015167,5.510809,4.142163,1210.300562,2584.667201,2512.596134,635.574574,78.587848,7031.395057,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,12,4,"Success",0.014773,5.468031,4.127665,1207.717954,2587.994509,2511.617645,650.830896,78.679884,7046.451993,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,13,4,"Success",0.017273,5.521467,4.124537,1208.797325,2602.573411,2510.875147,641.179314,74.455658,7047.54517,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,14,4,"Success",0.017548,5.499672,4.113492,1209.888616,2582.512488,2512.241281,650.95604,76.576167,7041.806586,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,15,4,"Success",0.020482,5.50684,4.116255,1208.80553,2581.202639,2512.537593,635.017723,73.284131,7020.491928,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,16,4,"Success",0.015128,5.503829,4.157477,1210.255456,2586.868765,2512.233583,644.665283,74.416241,7038.117392,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,17,4,"Success",0.016986,5.506006,4.159076,1211.068028,2584.288343,2510.929229,641.169566,72.636951,7029.77473,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,18,4,"Success",0.016918,5.470929,4.135351,1210.046454,2633.698067,2515.214224,646.304607,72.707547,7087.595286,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,19,4,"Success",0.015035,5.519488,4.124283,1209.132249,2586.6266,2512.183724,641.724681,73.840652,7033.167341,17180393472,0,8589934592,0,0
