; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600161942,"CurrentTimeLocal","Tue Sep 15 11:25:42 2020","Hostname","csk040.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.1e-05
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.000565,2.263397,2.228477,0.756257,1.421445,1.587469,0.541128,0.016,8.83717,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.000597,2.259928,2.231356,0.750096,1.435544,1.575722,0.533029,0.016024,8.824219,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.000559,2.270726,2.234235,0.751696,1.420354,1.604537,0.528522,0.016429,8.849258,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.000612,2.257027,2.23704,0.757427,1.43007,1.590424,0.536569,0.016278,8.847668,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.000653,2.271288,2.238471,0.757728,1.426019,1.589182,0.528377,0.015918,8.849541,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.000668,2.258879,2.228284,0.751768,1.421792,1.586025,0.523954,0.015884,8.809039,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.000521,2.255099,2.234069,0.766271,1.435421,1.583455,0.531894,0.016384,8.844401,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.000577,2.265889,2.22828,0.765758,1.434648,1.587394,0.521486,0.016147,8.841392,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.000543,2.264287,2.233629,0.752461,1.423809,1.587026,0.522038,0.016062,8.821933,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.000594,2.259499,2.234996,0.755397,1.436875,1.573412,0.528815,0.016353,8.827532,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.000554,2.263933,2.232723,0.755977,1.424724,1.599357,0.53413,0.016552,8.849762,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.000567,2.271524,2.230328,0.753753,1.415713,1.586663,0.531444,0.016086,8.828328,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,16,4,"Success",0.000592,2.256463,2.231933,0.756805,1.437729,1.561788,0.525733,0.016387,8.809545,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,17,4,"Success",0.000624,2.263148,2.244358,0.752334,1.422848,1.598761,0.521621,0.016275,8.842263,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,18,4,"Success",0.000611,2.254596,2.229934,0.750544,1.423765,1.58582,0.526851,0.015748,8.8101,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,19,4,"Success",0.000644,2.256137,2.230726,0.757179,1.418752,1.576936,0.53499,0.016107,8.813512,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004876,20.314686,0.068116,1.240985,3.884445,4.477072,0.358611,0.262541,30.683051,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.006607,0.063042,0.04515,1.237948,0.234227,0.193579,0.267306,0.02283,2.095032,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000699,0.059893,0.040089,0.317777,0.235987,0.192736,0.254812,0.02168,1.14904,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.00072,0.058294,0.039263,0.315485,0.217926,0.193347,0.25227,0.021424,1.119234,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000726,0.057133,0.039092,0.319055,0.218532,0.195521,0.251162,0.021315,1.122983,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000609,0.056684,0.039401,0.316712,0.216719,0.208034,0.253386,0.021183,1.13307,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000612,0.056704,0.038911,0.310402,0.21545,0.198894,0.246622,0.021394,1.109522,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000551,0.056295,0.038923,0.311192,0.204719,0.196218,0.246686,0.020602,1.099041,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000574,0.056461,0.038899,0.312142,0.207945,0.189303,0.252055,0.020884,1.098348,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000553,0.056135,0.038927,0.312191,0.21317,0.190034,0.252124,0.020699,1.104635,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000517,0.062771,0.038184,0.311283,0.211176,0.195962,0.255201,0.020738,1.116309,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000458,0.055547,0.046511,0.305934,0.211461,0.186305,0.239375,0.020421,1.086205,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000561,0.055459,0.038937,0.313958,0.213113,0.18596,0.242247,0.020352,1.092319,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000436,0.055701,0.038651,0.313388,0.206412,0.188136,0.240683,0.020332,1.083615,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000566,0.054903,0.038665,0.309296,0.209351,0.186843,0.239716,0.020469,1.079436,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.00054,0.054865,0.038431,0.303598,0.221435,0.18847,0.238829,0.020037,1.086372,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000563,0.056372,0.038446,0.31929,0.214557,0.193068,0.236322,0.020016,1.098404,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000601,0.05548,0.038395,0.302919,0.218252,0.197699,0.23774,0.020139,1.092696,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000543,0.055269,0.038774,0.29944,0.215545,0.191654,0.243197,0.020509,1.084863,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000539,0.05568,0.038597,0.296814,0.21318,0.185923,0.242223,0.020327,1.073325,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,0,1,"Success",0.407969,0.064725,0.038623,0.919793,1.490152,2.544826,0.332683,0.351465,6.176126,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,1,1,"Success",0.00419,0.056104,0.036374,0.630829,0.263741,0.212434,0.301224,0.019656,1.547798,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,2,1,"Success",0.000583,0.052713,0.036023,0.393953,0.248089,0.210324,0.292889,0.019102,1.273344,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,3,1,"Success",0.000551,0.051764,0.035804,0.395522,0.25448,0.211633,0.290669,0.026098,1.286216,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,4,1,"Success",0.000533,0.051186,0.041635,0.389602,0.250718,0.210404,0.294556,0.019094,1.277545,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,5,1,"Success",0.000532,0.051635,0.035531,0.38591,0.245278,0.214383,0.291378,0.019083,1.263537,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,6,1,"Success",0.000519,0.051863,0.035477,0.382835,0.251511,0.205586,0.286674,0.019108,1.256529,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,7,1,"Success",0.000602,0.051686,0.035689,0.386237,0.248821,0.210464,0.289115,0.018811,1.260654,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,8,1,"Success",0.00055,0.050594,0.035287,0.394256,0.243867,0.210325,0.28941,0.018809,1.262482,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,9,1,"Success",0.000545,0.050933,0.035477,0.392893,0.253717,0.20556,0.293569,0.019063,1.271159,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,10,1,"Success",0.00054,0.050538,0.035519,0.385613,0.256197,0.206101,0.290074,0.018253,1.262468,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,11,1,"Success",0.000502,0.052016,0.035749,0.390544,0.247968,0.224469,0.288356,0.018652,1.278991,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,12,1,"Success",0.00053,0.050506,0.035356,0.39211,0.248281,0.206551,0.29035,0.019012,1.261729,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,13,1,"Success",0.00052,0.050321,0.035349,0.392236,0.246418,0.208631,0.28922,0.018299,1.260069,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,14,1,"Success",0.000567,0.051096,0.035263,0.389776,0.246823,0.210274,0.289854,0.019024,1.261835,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,15,1,"Success",0.000507,0.05131,0.03536,0.389902,0.24522,0.206682,0.29233,0.018937,1.263048,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,16,1,"Success",0.00052,0.050895,0.035569,0.382517,0.251192,0.213909,0.284609,0.01909,1.257577,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,17,1,"Success",0.000497,0.050486,0.035532,0.384628,0.262125,0.217462,0.287672,0.018757,1.276321,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,18,1,"Success",0.00053,0.050077,0.035767,0.379689,0.260796,0.205417,0.288248,0.01881,1.258805,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,19,1,"Success",0.00054,0.050949,0.035252,0.394717,0.252578,0.210565,0.288946,0.018649,1.271625,2612288,0,2593080,1.2513699244e-16,0
