; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",1040531456,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536577323,"CurrentTimeLocal","Mon Sep 10 14:02:03 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.002875
; "Time_ContextDestroy [ms]", 0.003542
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,7,30,"Success",0.001333,22.911948,16.00029,0.002667,0.018791,0.011041,0.001584,0.012291,38.974527,1004,0,500,3.9950175334e-08,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,8,30,"Success",0.002083,23.004653,16.107162,0.002,0.019875,0.011208,0.001125,0.011792,39.175521,1004,0,500,3.9950175334e-08,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,9,30,"Success",0.002333,23.099192,16.064079,0.002333,0.021124,0.012791,0.001125,0.013708,39.230353,1004,0,500,3.9950175334e-08,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,10,30,"Success",0.002917,22.862116,15.951166,0.002167,0.019375,0.011332,0.001083,0.012166,38.877072,1004,0,500,3.9950175334e-08,0
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,11,30,"Success",0.001666,23.050819,16.191493,0.0025,0.019625,0.01125,0.001417,0.013458,39.307725,1004,0,500,3.9950175334e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,0,21,"Warmup",0.008083,23.224438,21.07513,0.00525,0.033083,0.020083,0.002417,0.017249,44.402857,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,1,21,"Warmup",0.209202,22.740578,20.780515,0.0045,0.029124,0.018707,0.001458,0.016958,43.818125,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,2,21,"Success",0.101539,22.827493,20.956301,0.005291,0.030208,0.022124,0.001667,0.016666,43.976912,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,3,21,"Success",0.091331,22.775619,21.298082,0.0055,0.033291,0.020541,0.001584,0.015583,44.255361,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,4,21,"Success",0.09408,22.761161,20.854263,0.005458,0.028916,0.020791,0.001583,0.018957,43.800667,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,5,21,"Success",0.145412,22.725245,21.079797,0.005375,0.030666,0.019791,0.0015,0.016499,44.03916,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,6,21,"Success",0.097455,22.969238,20.889928,0.005,0.028749,0.020375,0.001459,0.016958,44.044035,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,7,21,"Success",0.093164,22.856575,20.955676,0.004458,0.029624,0.020332,0.001833,0.015958,43.990578,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,8,21,"Success",0.092872,22.851075,20.896303,0.005,0.029874,0.019416,0.001542,0.016583,43.928081,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,9,21,"Success",0.07104,22.835159,20.764557,0.004749,0.030915,0.019707,0.002166,0.015999,43.759418,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,10,21,"Success",0.103205,22.512919,20.706059,0.004749,0.026874,0.020041,0.001583,0.016417,43.405347,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,11,21,"Success",0.056748,22.482669,21.143046,0.004375,0.034707,0.02025,0.002125,0.017666,43.777127,1948,0,972,3.6713737813e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,0,37,"Warmup",0.007749,9.779568,7.921084,0.0065,0.034416,0.027624,0.0015,0.017333,17.811524,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,1,37,"Warmup",0.14787,9.524451,7.772298,0.004208,0.031332,0.025833,0.001625,0.015083,17.537658,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,2,37,"Success",0.094705,9.428037,7.876045,0.004958,0.035041,0.02579,0.002,0.015749,17.495618,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,3,37,"Success",0.09533,9.511702,7.815504,0.004708,0.035708,0.026249,0.001625,0.04904,17.554616,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,4,37,"Success",0.094872,9.535118,7.743715,0.005084,0.033499,0.025791,0.001708,0.016208,17.470827,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,5,37,"Success",0.119705,9.337332,7.845129,0.004666,0.032207,0.027082,0.001708,0.014958,17.396621,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,6,37,"Success",0.094288,9.454828,7.749757,0.004916,0.031874,0.025915,0.001666,0.017499,17.394955,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,7,37,"Success",0.08958,9.262751,7.739216,0.005292,0.036458,0.027249,0.001958,0.016249,17.193253,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,8,37,"Success",0.089789,9.273709,7.68755,0.003959,0.029499,0.024874,0.002,0.014291,17.139754,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,9,37,"Success",0.091997,9.228044,8.047914,0.005624,0.034832,0.028749,0.002041,0.017999,17.473286,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,10,37,"Success",0.158996,9.354207,7.906127,0.005625,0.035248,0.026541,0.001541,0.015708,17.519492,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,11,37,"Success",0.092122,9.613073,7.873336,0.0055,0.036499,0.026249,0.002042,0.017874,17.681279,2748,0,1372,4.9320939019e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,0,31,"Warmup",0.007125,41.448408,32.890885,0.009125,0.063539,0.044791,0.002459,0.020166,74.505746,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,1,31,"Warmup",0.097997,40.805053,33.005298,0.00925,0.066123,0.045874,0.002667,0.021374,74.069635,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,2,31,"Success",0.103955,40.787304,32.789055,0.008875,0.064123,0.043999,0.002291,0.06079,73.878099,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,3,31,"Success",0.098497,40.979131,33.281373,0.009417,0.065665,0.044082,0.002292,0.022499,74.519495,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,4,31,"Success",0.102871,40.94209,32.982174,0.008666,0.064873,0.04779,0.002542,0.0195,74.186673,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,5,31,"Success",0.096914,41.337203,33.058338,0.009166,0.067956,0.045207,0.00225,0.020458,74.65445,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,6,31,"Success",0.098164,40.827302,32.775347,0.008124,0.063248,0.047999,0.00225,0.020166,73.858475,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,7,31,"Success",0.097831,40.971757,32.81747,0.009167,0.063332,0.044582,0.002708,0.019625,74.042885,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,8,31,"Success",0.098039,40.897217,32.996924,0.009083,0.067207,0.044749,0.002125,0.019791,74.151798,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,9,31,"Success",0.097622,40.317277,32.502105,0.007208,0.062706,0.045415,0.002292,0.019207,73.06925,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,10,31,"Success",0.15087,41.109502,33.038338,0.008958,0.063498,0.04704,0.002375,0.018874,74.456789,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,11,31,"Success",0.101538,40.846385,32.913384,0.010208,0.065331,0.047665,0.002249,0.02,74.022011,5004,0,2500,5.9535856419e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,0,22,"Warmup",0.00725,30.863199,28.558396,0.009541,0.067498,0.051831,0.00275,0.019166,59.597047,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,1,22,"Warmup",0.099206,30.512793,28.674558,0.008042,0.067414,0.052457,0.002833,0.019749,59.452469,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,2,22,"Success",0.091748,30.490418,28.57852,0.007749,0.063623,0.050332,0.002625,0.018874,59.318473,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,3,22,"Success",0.101705,30.435837,28.672225,0.008125,0.065289,0.052873,0.002292,0.017416,59.370512,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,4,22,"Success",0.096789,30.53625,28.566687,0.008,0.067623,0.053249,0.003166,0.021708,59.367721,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,5,22,"Success",0.096664,30.452878,28.592853,0.007708,0.063248,0.052623,0.002458,0.019583,59.301806,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,6,22,"Success",0.095997,30.87374,28.659518,0.0085,0.067665,0.051999,0.003166,0.019249,59.795915,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,7,22,"Success",0.097497,30.520709,28.685642,0.007875,0.069707,0.052749,0.003417,0.019625,59.471801,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,8,22,"Success",0.10783,30.507334,28.49894,0.009124,0.065748,0.052165,0.002291,0.018958,59.281015,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,9,22,"Success",0.097039,30.547875,28.627602,0.006375,0.100038,0.053082,0.003875,0.018832,59.468926,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,10,22,"Success",0.093705,30.65508,28.564937,0.00825,0.068248,0.051165,0.0025,0.01825,59.476843,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,11,22,"Success",0.103288,30.338049,28.447315,0.008416,0.065998,0.052373,0.002833,0.019,59.051564,5836,0,2916,6.1171933862e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,0,23,"Warmup",0.009291,43.97187,41.089503,0.017749,0.304198,0.175578,0.006958,0.033291,85.629647,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,1,23,"Warmup",0.16662,43.415721,41.589278,0.017957,0.20166,0.174203,0.005417,0.028582,85.617231,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,2,23,"Success",0.175744,43.565759,41.184708,0.024208,0.236576,0.172161,0.007458,0.029874,85.414987,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,3,23,"Success",0.106872,43.821959,41.227081,0.015541,0.198702,0.171537,0.006874,0.029166,85.627522,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,4,23,"Success",0.046249,43.463303,40.901341,0.01975,0.197661,0.171495,0.005458,0.028457,84.850213,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,5,23,"Success",0.117371,43.053191,41.305288,0.016707,0.196535,0.290366,0.007416,0.032749,85.037165,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,6,23,"Success",0.048374,43.456387,41.091419,0.018417,0.195119,0.171578,0.005791,0.029457,85.033749,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,7,23,"Success",0.047082,43.432346,41.375411,0.017916,0.200285,0.171244,0.005958,0.028416,85.296532,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,8,23,"Success",0.11733,43.431971,41.158709,0.020291,0.232159,0.172536,0.006708,0.033332,85.193994,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,9,23,"Success",0.046499,43.588716,41.17525,0.016583,0.196494,0.213744,0.006792,0.030874,85.294616,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,10,23,"Success",0.046332,43.490635,41.321162,0.014416,0.192244,0.16912,0.005541,0.028624,85.284616,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,11,23,"Success",0.109871,43.466845,41.21329,0.018874,0.197202,0.17137,0.005416,0.030708,85.232451,17500,0,8748,5.4013840879e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,0,38,"Warmup",0.014166,16.826847,14.54621,0.017666,0.223076,0.200744,0.005999,0.024958,31.880625,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,1,38,"Warmup",0.11658,16.617187,14.538294,0.018166,0.269825,0.205869,0.006417,0.026457,31.815585,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,2,38,"Success",0.108621,16.583021,14.481879,0.017791,0.341655,0.204577,0.006916,0.028749,31.788628,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,3,38,"Success",0.123163,16.567897,14.526711,0.017541,0.226743,0.201702,0.005667,0.024957,31.710505,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,4,38,"Success",0.122496,16.545147,14.490253,0.018416,0.223326,0.200453,0.006125,0.02604,31.648673,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,5,38,"Success",0.119871,16.419402,14.489379,0.016958,0.226451,0.315448,0.006583,0.030416,31.644466,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,6,38,"Success",0.11508,16.444026,14.588667,0.019833,0.352572,0.210244,0.007666,0.027374,31.785211,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,7,38,"Success",0.173536,16.4844,14.620208,0.01775,0.226034,0.200369,0.006083,0.024999,31.770628,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,8,38,"Success",0.127371,16.509482,14.625124,0.018666,0.228909,0.20141,0.006292,0.026458,31.762795,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,9,38,"Success",0.114413,16.491482,14.538169,0.021499,0.230243,0.251076,0.006124,0.026666,31.697547,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,10,38,"Success",0.10983,16.576647,14.898241,0.017333,0.222909,0.201327,0.006,0.024666,32.075036,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,11,38,"Success",0.124996,16.502316,14.576293,0.018041,0.229493,0.198952,0.005583,0.025916,31.700172,19212,0,9604,6.7628077346e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,0,32,"Warmup",0.008375,88.7398,74.379167,0.025416,0.340114,0.250742,0.007583,0.033999,163.806569,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,1,32,"Warmup",0.061831,88.325313,74.63245,0.022249,0.340656,0.31074,0.008791,0.037124,163.760654,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,2,32,"Success",0.055123,88.270106,74.571869,0.021041,0.397946,0.253409,0.009167,0.035373,163.635033,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,3,32,"Success",0.060706,88.399935,74.617659,0.024124,0.338448,0.250867,0.007375,0.036249,163.756821,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,4,32,"Success",0.056582,88.7053,74.388833,0.031999,0.390488,0.253701,0.010208,0.036332,163.894358,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,5,32,"Success",0.058873,88.385685,73.992262,0.023875,0.389696,0.253367,0.009208,0.034666,163.167422,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,6,32,"Success",0.060498,87.973531,74.383458,0.024999,0.339864,0.308782,0.009084,0.035582,163.157048,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,7,32,"Success",0.053456,88.244606,74.354459,0.022916,0.337698,0.397946,0.010624,0.039833,163.48233,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,8,32,"Success",0.123829,88.380519,74.478455,0.024999,0.38578,0.254159,0.008333,0.037082,163.714572,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,9,32,"Success",0.059498,88.249398,74.593577,0.027166,0.336698,0.249117,0.007999,0.035791,163.580659,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,10,32,"Success",0.053249,88.834588,74.410166,0.024833,0.466611,0.256076,0.008667,0.037374,164.114934,25004,0,12500,6.6408143963e-08,0
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,11,32,"Success",0.056915,88.313855,74.548411,0.021208,0.334365,0.252825,0.008084,0.036415,163.593118,25004,0,12500,6.4329519995e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,0,24,"Warmup",0.010167,76.900254,74.332001,0.047707,0.712436,0.681062,0.016416,0.040207,152.764665,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,1,24,"Warmup",0.071914,77.525859,74.256379,0.04954,0.789767,0.651479,0.016916,0.039749,153.424562,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,2,24,"Success",0.078373,78.134382,74.027928,0.052749,0.774934,0.603398,0.016957,0.042207,153.753552,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,3,24,"Success",0.064498,77.806726,73.811852,0.04754,0.779309,0.649688,0.018416,0.039957,153.24011,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,4,24,"Success",0.075955,78.101925,74.052677,0.048832,0.783309,0.605606,0.016041,0.040332,153.746301,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,5,24,"Success",0.066415,77.772477,73.962221,0.048373,0.765351,0.650687,0.017667,0.039499,153.345231,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,6,24,"Success",0.075873,77.753644,73.823226,0.053707,0.837099,0.662896,0.015874,0.036874,153.28365,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,7,24,"Success",0.073915,77.853016,72.999543,0.047291,0.773309,0.60019,0.016458,0.039332,152.42526,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,8,24,"Success",0.12258,77.964804,73.864724,0.047456,0.848848,0.667396,0.018333,0.04004,153.599806,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,9,24,"Success",0.078081,77.824225,74.123717,0.048499,0.7781,0.639397,0.020666,0.044456,153.581723,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,10,24,"Success",0.078914,77.641856,74.066301,0.092914,0.703353,0.746893,0.016916,0.042998,153.415604,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,11,24,"Success",0.080206,77.704813,74.204755,0.048457,0.788391,0.645438,0.018666,0.039707,153.553099,52492,0,26244,6.4543188086e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,0,33,"Warmup",0.011125,277.012309,237.236432,0.114538,2.448507,1.848234,0.042332,0.070706,518.897096,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,1,33,"Warmup",0.210035,275.124785,237.112603,0.120163,2.442757,1.867608,0.046707,0.067998,517.101778,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,2,33,"Success",0.221535,276.887938,237.634045,0.138871,2.494213,1.925189,0.050249,0.131287,519.51816,125004,0,62500,8.2269894349e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,3,33,"Success",0.208702,275.106661,237.345304,0.143954,2.531129,1.917023,0.050998,0.070373,517.406477,125004,0,62500,8.2269894349e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,4,33,"Success",0.207118,276.49945,237.224182,0.125412,2.685582,1.886525,0.046999,0.074789,518.783892,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,5,33,"Success",0.196869,276.368413,234.991253,0.126704,2.500213,1.881816,0.044748,0.068915,516.210764,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,6,33,"Success",0.199535,276.680236,237.892703,0.122787,2.45434,2.038853,0.047748,0.070082,519.539368,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,7,33,"Success",0.202994,276.685362,234.924839,0.125371,2.485213,1.847942,0.047623,0.071372,516.424882,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,8,33,"Success",0.211285,277.105306,238.186069,0.107913,2.723498,1.930773,0.047957,0.073706,520.419965,125004,0,62500,8.2269894349e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,9,33,"Success",0.204285,276.340955,236.508081,0.139037,2.520837,1.866733,0.052707,0.069206,517.735216,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,10,33,"Success",0.208285,275.831847,237.460009,0.118788,2.493964,1.860734,0.053415,0.071331,518.130787,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",15625,0,0,11,33,"Success",0.219702,276.800733,236.44154,0.12308,2.514171,1.871775,0.042665,0.069123,518.114496,125004,0,62500,8.2974012272e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,0,39,"Warmup",0.012125,63.608296,57.940724,0.141579,2.627209,2.420966,0.05229,0.067915,126.904144,134460,0,67228,7.0520063159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,1,39,"Warmup",0.261992,63.348138,58.085927,0.143828,2.824328,2.248596,0.051707,0.064582,127.063472,134460,0,67228,7.0520063159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,2,39,"Success",0.202577,63.32468,62.775781,0.123621,2.65525,2.223305,0.051081,0.062707,131.447293,134460,0,67228,7.0520063159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,3,39,"Success",0.215035,63.386761,57.922766,0.150454,2.803078,2.241429,0.053249,0.062498,126.865728,134460,0,67228,7.0520063159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,4,39,"Success",0.201785,63.570589,57.914975,0.140412,2.832952,2.259679,0.058206,0.068082,127.080721,134460,0,67228,7.0520063159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,5,39,"Success",0.21016,63.680294,58.263714,0.229368,2.750331,2.296762,0.053873,0.06654,127.587206,134460,0,67228,7.0520063159e-08,0
"Fftw","Outplace","Real","float",1,"radix357",16807,0,0,6,39,"Success",0.210118,63.310472,57.899391,0.155703,2.776997,2.24668,0.10933,0.068122,126.810814,134460,0,67228,7.0520063159e-08,0
