; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404345503744,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586147952,"CurrentTimeLocal","Mon Apr  6 06:39:12 2020","Hostname","csk013.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.8e-05
; "Time_ContextDestroy [ms]", 3.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",3,"radix357",729,729,2187,6,44,"Success",0.432469,120062.03498,126282.60809,2304.145248,1061.68398,1135.720567,1892.517478,44.560153,252783.70843,18596183472,0,9298091736,9.1205583777e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",729,729,2187,7,44,"Success",0.401009,122890.10634,124615.59467,2223.219792,1074.504526,1089.245173,1219.387006,48.611581,253161.0799,18596183472,0,9298091736,9.135091853e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",729,729,2187,8,44,"Success",0.413738,134598.94247,127765.86788,1951.895567,1064.051198,1052.613406,1910.979714,46.064147,268390.8369,18596183472,0,9298091736,9.0993993592e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",729,729,2187,9,44,"Success",0.437082,127255.27829,127928.11925,1902.368427,1063.912051,1064.938815,1491.403854,61.289919,260767.75361,18596183472,0,9298091736,9.1205583777e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",729,729,2187,10,44,"Success",0.40174,117468.05548,126811.26516,2320.082778,1128.584877,1093.152392,1509.953959,47.183813,250378.69068,18596183472,0,9298091736,9.1205583777e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",729,729,2187,11,44,"Success",0.466916,132056.98383,127747.29577,2102.332538,986.110672,1053.70637,1762.065865,46.561358,265755.53491,18596183472,0,9298091736,9.072548746e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,0,55,"Warmup",0.446548,94174.004354,99162.541853,2379.597282,1085.341813,1056.312838,1484.71209,50.1644,199393.12414,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,1,55,"Warmup",0.420376,108505.84034,104334.02475,3084.22952,1139.024763,1069.84988,1654.482852,49.294003,219837.21921,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,2,55,"Success",0.458533,105538.29259,97819.366564,2338.239942,1260.683288,1086.487978,1722.33279,46.739333,209812.61018,19531250000,0,9765625000,1.0852293026e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,3,55,"Success",0.420603,97785.265042,108459.39778,2149.748385,927.761459,1084.893529,1623.279006,55.955737,212086.7275,19531250000,0,9765625000,1.0774915152e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,4,55,"Success",0.408473,94138.086502,90301.11859,2519.991555,1104.283712,1091.277932,1796.183727,49.091053,191000.45159,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,5,55,"Success",0.459239,123304.53845,106259.41946,2235.846332,953.151768,1244.614687,1905.867054,52.153145,235956.06006,19531250000,0,9765625000,1.0777130598e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,6,55,"Success",0.401952,102337.93883,105076.23822,2458.739657,1027.414322,1042.137119,1947.096452,49.124215,213939.09656,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,7,55,"Success",0.424203,79966.685997,100132.29998,2333.796951,1140.026671,1101.431708,1659.552171,62.356954,186396.58027,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,8,55,"Success",0.424553,119424.39925,103553.46917,1632.677312,1129.004333,964.74889,2252.556778,61.663683,229018.95333,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,9,55,"Success",0.412785,103302.10069,117076.38255,2330.162514,1011.787098,1017.449927,1579.165333,55.132447,226372.60361,19531250000,0,9765625000,1.0870144278e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,10,55,"Success",0.40488,105035.03489,102645.34934,2246.032635,980.920196,990.027404,1961.50577,56.272823,213915.55398,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Complex","float",3,"radix357",625,625,3125,11,55,"Success",0.414027,100586.20567,102320.49855,2340.801302,1111.567995,1091.372157,1775.61233,47.139475,209273.62217,19531250000,0,9765625000,1.0872344666e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,0,64,"Warmup",0.000425,86.216483,88.898222,0.001318,0.106124,0.103568,0.005606,0.124814,175.457092,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,1,64,"Warmup",0.000391,90.250926,84.376466,0.010789,0.103182,0.100716,0.006746,0.116711,174.966357,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,2,64,"Success",0.00041,84.136645,83.927041,0.001342,0.106541,0.100094,0.00504,0.119839,168.397364,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,3,64,"Success",0.000349,84.320838,84.842019,0.001316,0.102018,0.0972,0.004723,0.111694,169.480579,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,4,64,"Success",0.000417,83.947481,83.979316,0.001583,0.101915,0.099983,0.005009,0.114754,168.252447,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,5,64,"Success",0.000406,84.31485,90.746998,0.018633,0.104574,0.114126,0.005999,0.112535,175.418532,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,6,64,"Success",0.000277,87.146948,84.400555,0.001373,0.103922,0.10303,0.005405,0.115097,171.877025,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,7,64,"Success",0.000396,84.556276,83.846556,0.001392,0.105682,0.101187,0.004864,0.11429,168.731098,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,8,64,"Success",0.000416,84.002708,84.309851,0.001353,0.101312,0.098823,0.005645,0.11201,168.632563,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,9,64,"Success",0.000501,130.14373,239.194427,0.001344,0.125204,0.096302,0.00486,0.115677,369.682593,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,10,64,"Success",0.000397,213.38251,84.452864,0.001372,0.10373,0.098841,0.004164,0.115128,298.15948,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,19,11,64,"Success",0.000445,84.719327,83.876851,0.00135,0.107731,0.102336,0.004909,0.130481,168.943837,56316,0,27436,7.52006762e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,0,65,"Warmup",0.000659,1025.185919,1073.484418,0.099478,0.207024,0.201065,0.096938,0.25941,2099.535413,1044012,0,521284,8.9619885125e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,1,65,"Warmup",0.000486,1034.421684,1064.746712,0.102632,0.203477,0.188629,0.096427,0.281884,2100.042476,1044012,0,521284,8.9541902746e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,2,65,"Success",0.000518,1038.865576,1068.089192,0.119723,0.197892,0.184295,0.097639,0.260938,2107.816388,1044012,0,521284,8.9541902746e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,3,65,"Success",0.000557,1145.891201,1068.520366,0.144652,0.199784,0.18593,0.106217,0.247365,2215.298461,1044012,0,521284,8.9809070919e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,4,65,"Success",0.000534,1481.478124,1077.306103,0.101919,0.202397,0.185357,0.09574,0.27222,2559.642926,1044012,0,521284,8.9548309065e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,5,65,"Success",0.000479,1038.694597,1069.299962,0.290939,0.198189,0.186296,0.096336,0.259473,2109.026931,1044012,0,521284,8.9541902746e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,6,65,"Success",0.000506,1030.426321,1081.061413,0.1006,0.203911,0.18575,0.098243,0.27084,2112.348176,1044012,0,521284,8.9619885125e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,7,65,"Success",0.000521,1028.71887,1067.6788,0.104102,0.203461,0.183778,0.100186,0.285119,2097.275523,1044012,0,521284,8.9541902746e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,8,65,"Success",0.000468,1039.446538,1286.038462,0.101059,0.837188,0.182339,0.095876,0.271885,2326.974503,1044012,0,521284,8.9541902746e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,9,65,"Success",0.000562,1104.380817,1073.02221,0.109877,0.220229,0.186437,0.104546,0.252813,2178.279578,1044012,0,521284,8.9627253396e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,10,65,"Success",0.000559,1033.632234,1071.708111,0.104233,0.198941,0.201782,0.095635,0.257956,2106.200044,1044012,0,521284,8.9618486145e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,19,361,11,65,"Success",0.000508,1050.975501,1068.915487,0.241944,0.206404,0.186492,0.095179,0.324144,2120.946327,1044012,0,521284,8.9548309065e-08,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,0,66,"Warmup",0.000563,8877.453284,8727.330138,5.304789,4.118815,4.110763,1.959853,0.316615,17620.595687,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,1,66,"Warmup",0.000754,8862.396994,8894.206234,4.550862,4.051114,3.847442,1.934078,0.369153,17771.361577,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,2,66,"Success",0.000477,8753.162877,8955.780311,5.739357,10.812114,3.857416,2.022516,0.37125,17731.74927,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,3,66,"Success",0.000829,8838.938208,8531.694909,4.524151,4.118578,3.753297,1.916053,0.383519,17385.334049,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,4,66,"Success",0.000476,8504.503694,8942.11137,5.294053,4.066623,4.021656,2.177972,0.317562,17462.496442,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,5,66,"Success",0.000717,8761.233599,8771.059545,4.531492,4.074665,3.834995,1.875552,0.358324,17546.973499,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,6,66,"Success",0.00045,8671.978755,8623.578635,5.574377,4.508698,3.87116,1.809568,0.347115,17311.672187,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,7,66,"Success",0.000442,8646.006025,8808.417019,4.527344,3.835231,3.895578,1.729661,0.279579,17468.693542,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,8,66,"Success",0.000481,8861.448728,9130.210067,5.188188,4.538494,3.86672,1.759088,0.384653,18007.401877,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,9,66,"Success",0.000588,8635.966411,9073.239102,4.468069,4.039296,3.876955,1.781545,0.377127,17723.75309,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,10,66,"Success",0.000423,9020.327686,8822.131262,5.71499,4.040551,4.071645,1.803406,0.282724,17858.375433,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",19,361,361,11,66,"Success",0.0007,9080.893934,8953.847067,4.66131,4.226683,3.708833,1.66161,0.36139,18049.366785,19836228,0,9904396,1.3464511173e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,0,67,"Warmup",0.403042,40640.714009,41514.026492,36.376194,49.032162,44.40912,40.764148,2.017671,82327.744613,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,1,67,"Warmup",0.397454,41612.835788,43212.278874,37.885792,46.494634,45.007324,39.843597,2.006014,84996.756317,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,2,67,"Success",0.392448,45297.153355,42486.58141,41.621676,54.727158,44.65403,28.374373,2.341726,87955.854474,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,3,67,"Success",0.419117,42390.787168,41317.141731,25.016891,46.898534,44.615086,43.277877,2.219888,83870.382092,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,4,67,"Success",0.406879,41363.492317,42910.8169,33.060392,59.235195,44.67842,41.820362,2.120059,84455.636615,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,5,67,"Success",0.406174,40923.127487,41517.481393,29.916231,46.891749,44.469423,41.897231,2.248299,82606.446347,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,6,67,"Success",0.389132,41692.863002,41282.937204,30.378672,86.594705,88.525656,42.362258,2.245666,83226.302993,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,7,67,"Success",0.422585,48679.166176,42353.234631,34.67673,48.242488,44.332498,40.7485,2.194966,91203.026088,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,8,67,"Success",0.406291,40856.970091,40826.022479,34.61296,46.178928,44.440275,40.483904,2.156549,81851.279166,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,9,67,"Success",0.398531,40230.803898,39627.651762,38.872599,47.29541,45.333921,40.495945,1.994785,80032.854572,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,10,67,"Success",0.404448,40474.945493,41341.448958,37.755356,53.643079,44.680561,40.481289,2.021119,81995.388035,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"oddshape",361,361,361,11,67,"Success",0.411773,41817.099046,42214.031946,40.063022,46.608886,45.562521,39.810522,1.984839,84205.579938,376888332,0,188183524,1.3382978684e-07,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,0,0,"Warmup",0.00019,20.894588,19.172834,0.000105,0.000342,0.000269,8.3e-05,0.001681,40.070445,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,1,0,"Warmup",0.000161,20.90308,19.494388,0.000109,0.000347,0.000243,7.6e-05,0.001838,40.400687,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,2,0,"Success",0.000164,20.775948,19.130735,0.000104,0.000351,0.000253,7.7e-05,0.001629,39.909627,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,3,0,"Success",0.000145,20.788686,19.320219,0.00011,0.000402,0.000255,7.5e-05,0.001478,40.111722,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,4,0,"Success",0.000187,20.705309,19.372346,0.000112,0.000427,0.000253,7.5e-05,0.001603,40.080681,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,5,0,"Success",0.000172,20.74434,19.379571,0.000125,0.000444,0.000285,8.5e-05,0.001627,40.12703,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,6,0,"Success",0.000158,20.830949,19.406864,9.7e-05,0.000394,0.000255,9.3e-05,0.001678,40.240933,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,7,0,"Success",0.000153,21.02732,19.318287,0.000105,0.000324,0.000262,7.9e-05,0.001635,40.348626,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,8,0,"Success",0.000136,20.701646,19.401758,0.000126,0.000501,0.000285,8e-05,0.001598,40.106485,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,9,0,"Success",0.000143,20.855215,19.374233,0.000103,0.000501,0.00026,8e-05,0.001598,40.232636,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,10,0,"Success",0.000158,21.158152,19.306441,0.000117,0.000514,0.000274,7.3e-05,0.001683,40.467775,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",2,2,2,11,0,"Success",0.000156,20.67956,19.14082,0.000129,0.000374,0.000291,7.9e-05,0.001543,39.823382,96,0,32,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,0,1,"Warmup",0.000218,18.851336,17.570016,0.00013,0.000538,0.000372,0.000114,0.001679,36.424916,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,1,1,"Warmup",0.000215,18.714219,17.169118,0.000106,0.000561,0.000347,0.000109,0.001828,35.886945,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,2,1,"Success",0.000201,19.105522,17.239797,0.000113,0.000517,0.000341,0.000113,0.001841,36.348966,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,3,1,"Success",0.000194,18.849821,17.185661,0.000108,0.00054,0.000364,0.000107,0.001724,36.038952,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,4,1,"Success",0.000178,19.015034,17.134333,0.0001,0.000666,0.00034,0.000117,0.001648,36.152847,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,5,1,"Success",0.000149,18.755483,17.312735,0.000109,0.000494,0.000349,0.000115,0.001561,36.071431,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,6,1,"Success",0.000221,18.812002,17.748398,0.000121,0.000658,0.000353,0.00012,0.00188,36.564275,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,7,1,"Success",0.000187,18.811104,17.263856,0.000112,0.000485,0.000329,0.000113,0.001895,36.078604,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,8,1,"Success",0.000168,18.716953,17.183561,0.000112,0.000616,0.000372,0.000106,0.001959,35.904289,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,9,1,"Success",0.000143,18.899567,17.17722,0.000119,0.000532,0.000345,0.00011,0.001692,36.080205,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,10,1,"Success",0.000193,18.849024,17.06796,0.000105,0.00046,0.000338,0.000114,0.001832,35.920707,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,2,11,1,"Success",0.000176,18.694907,17.2888,0.000125,0.000629,0.000352,0.000114,0.001801,35.987352,192,0,64,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,0,2,"Warmup",0.000219,38.202002,35.462926,0.000137,0.00099,0.000468,0.00012,0.00201,73.669261,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,1,2,"Warmup",0.000202,37.937306,35.402069,0.000116,0.020581,0.000817,0.000122,0.00485,73.36667,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,2,2,"Success",0.000194,38.007426,35.844069,0.000106,0.000774,0.000433,0.000116,0.002059,73.855545,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,3,2,"Success",0.000192,38.064077,35.574363,0.000116,0.000531,0.000405,0.000109,0.002056,73.642216,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,4,2,"Success",0.000164,38.166661,35.667051,0.000103,0.019835,0.000899,0.000116,0.006552,73.861735,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,5,2,"Success",0.00018,38.019807,35.658944,0.000115,0.000635,0.00042,0.000118,0.001943,73.682595,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,6,2,"Success",0.000192,38.197834,35.394263,0.000106,0.000646,0.000444,0.000114,0.001911,73.59607,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,7,2,"Success",0.000187,40.330507,35.241608,0.000111,0.000621,0.000434,0.000114,0.001918,75.575863,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,8,2,"Success",0.000164,38.174324,35.485112,0.000109,0.03573,0.001039,0.000118,0.004587,73.701539,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,9,2,"Success",0.000179,37.984077,35.396881,0.000118,0.000594,0.019662,0.000135,0.004609,73.406777,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,10,2,"Success",0.000191,37.965511,38.696904,0.00013,0.0235,0.001015,0.00013,0.005063,76.694376,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,2,4,11,2,"Success",0.000211,38.079963,35.287199,0.000108,0.019106,0.001586,0.000128,0.005597,73.394898,320,0,128,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,0,3,"Warmup",0.000188,30.036795,28.076584,9.4e-05,0.041308,0.04366,0.000239,0.01356,58.213095,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,1,3,"Warmup",0.000175,29.94683,27.599632,0.000122,0.040963,0.042557,0.000272,0.011995,57.643059,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,2,3,"Success",0.000215,30.282483,27.888751,0.000138,0.04513,0.044172,0.000594,0.01242,58.274295,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,3,3,"Success",0.000172,30.219929,27.679424,9.6e-05,0.040718,0.048137,0.000314,0.01256,58.002665,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,4,3,"Success",0.000185,30.214328,27.67828,0.000105,0.040484,0.043677,0.000334,0.014234,57.992171,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,5,3,"Success",0.000188,30.05802,27.657866,9.5e-05,0.040786,0.041558,0.000641,0.010983,57.810653,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,6,3,"Success",0.000184,29.866823,27.446801,9.1e-05,0.041914,0.042959,0.000136,0.009909,57.409443,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,7,3,"Success",0.000195,29.962769,27.677464,0.000105,0.041478,0.043639,0.000198,0.012654,57.739341,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,8,3,"Success",0.000191,29.648876,27.71725,9.7e-05,0.042883,0.042544,0.000273,0.012269,57.464921,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,9,3,"Success",0.000168,30.169384,27.913112,9.8e-05,0.042821,0.043474,0.000268,0.011786,58.181868,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,10,3,"Success",0.000213,29.997154,27.811998,0.000104,0.04073,0.040791,0.000223,0.011084,57.902768,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,4,11,3,"Success",0.000194,29.918983,31.72201,9.4e-05,0.040173,0.044662,0.000249,0.014081,61.742096,640,0,256,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,0,4,"Warmup",0.000246,36.282143,34.591553,0.000221,0.02093,0.025735,0.000265,0.014839,70.936501,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,1,4,"Warmup",0.00019,36.291689,37.218751,0.000304,0.023807,0.024062,0.000194,0.013103,73.57264,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,2,4,"Success",0.000173,37.269528,35.151164,0.000118,0.023338,0.021789,0.000152,0.013335,72.480056,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,3,4,"Success",0.000195,36.590911,34.773549,0.000112,0.022516,0.021634,0.000138,0.012746,71.422353,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,4,4,"Success",0.00017,36.368483,34.696535,0.00011,0.024287,0.023674,0.000267,0.013111,71.127147,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,5,4,"Success",0.000195,36.320538,34.756496,0.000111,0.023572,0.021887,0.000206,0.012937,71.136432,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,6,4,"Success",0.000192,36.627117,35.137073,0.000118,0.023596,0.025048,0.000142,0.01352,71.827201,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,7,4,"Success",0.000199,36.276713,36.851312,0.000216,0.022212,0.025412,0.000164,0.012199,73.188951,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,8,4,"Success",0.000205,36.327957,34.927608,0.000114,0.022061,0.024269,0.00019,0.012269,71.315322,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,9,4,"Success",0.000185,36.205841,34.842493,0.000221,0.022047,0.022797,0.000212,0.013221,71.10759,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,10,4,"Success",0.000165,36.359802,34.704827,0.000107,0.02367,0.023377,0.000228,0.013598,71.12654,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,4,8,11,4,"Success",0.000169,36.271846,34.760078,0.00021,0.022136,0.025249,0.000278,0.013518,71.09386,1152,0,512,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,0,5,"Warmup",0.000435,29.301729,30.108152,0.000301,0.045562,0.062302,0.000664,0.025669,59.545171,2304,0,1024,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,1,5,"Warmup",0.000325,29.323165,28.081714,0.000194,0.044567,0.048311,0.000467,0.024285,57.523901,2304,0,1024,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,2,5,"Success",0.000323,28.355853,28.210363,0.000225,0.046713,0.04443,0.000273,0.021764,56.680744,2304,0,1024,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,3,5,"Success",0.000307,29.422763,29.655096,0.000145,0.04618,0.047382,0.000358,0.02828,59.201112,2304,0,1024,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,4,5,"Success",0.000284,28.440225,28.042631,0.000153,0.048574,0.045348,0.000448,0.026885,56.604941,2304,0,1024,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,5,5,"Success",0.000337,28.256121,28.164248,0.000165,0.047759,0.06283,0.000355,0.026098,56.558287,2304,0,1024,0,0
"Fftw","Outplace","Real","float",3,"powerof2",4,8,8,6,5,"Success",0.000295,29.204651,28.233349,0.000243,0.047589,0.044657,0.000519,0.024174,57.556131,2304,0,1024,0,0
