; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586067738,"CurrentTimeLocal","Sun Apr  5 08:22:18 2020","Hostname","csk004.cluster","gearshifft","0.3.0"
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,11,11,"Success",0.000636,2.833047,2.903511,0.009174,0.103836,0.103438,0.0114,0.212471,6.179504,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,0,12,"Warmup",0.004851,2.699534,2.830168,0.009151,0.092961,0.058577,0.018276,0.211435,5.925517,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,1,12,"Warmup",0.000329,2.694746,2.704469,0.020809,0.07102,0.064771,0.018601,0.204319,5.779606,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,2,12,"Success",0.000304,2.696692,2.692951,0.022435,0.071431,0.060609,0.018574,0.208833,5.772469,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,3,12,"Success",0.000328,2.702005,2.690967,0.022072,0.071604,0.062172,0.018258,0.20732,5.775296,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,4,12,"Success",0.000271,2.683035,2.698523,0.0194,0.06891,0.063422,0.019449,0.207407,5.761099,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,5,12,"Success",0.00468,2.675804,2.842251,0.021096,0.103147,0.059614,0.018084,0.219952,5.945242,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,6,12,"Success",0.000339,2.703919,2.668817,0.020034,0.090167,0.06045,0.018325,0.209714,5.772249,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,7,12,"Success",0.00026,2.707168,2.703825,0.021165,0.074051,0.059126,0.017807,0.201825,5.785704,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,8,12,"Success",0.000281,2.69611,2.717033,0.020939,0.071485,0.065121,0.018492,0.213675,5.803666,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,9,12,"Success",0.000313,2.71961,2.722888,0.021156,0.072749,0.061604,0.018496,0.204163,5.821516,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,10,12,"Success",0.000296,2.694478,2.702116,0.020774,0.067849,0.064083,0.018805,0.209528,5.778501,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,11,12,"Success",0.000311,2.698193,2.691855,0.021121,0.070339,0.065189,0.018162,0.232234,5.797945,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,0,13,"Warmup",0.007235,5.177208,5.293508,0.116721,0.144129,0.065986,0.048707,0.250741,11.104863,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,1,13,"Warmup",0.007866,5.201307,5.283091,0.083078,0.114609,0.064231,0.036071,0.241056,11.031823,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,2,13,"Success",0.00777,5.17248,5.282828,0.079479,0.133583,0.065622,0.035601,0.244611,11.022586,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,3,13,"Success",0.007472,5.206637,5.240333,0.07803,0.10175,0.062777,0.036232,0.243286,10.977297,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,4,13,"Success",0.007545,5.19768,5.281857,0.078475,0.113471,0.065418,0.03621,0.240756,11.022182,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,5,13,"Success",0.007897,5.233732,5.256114,0.074057,0.108024,0.062611,0.035798,0.267695,11.04641,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,6,13,"Success",0.007647,5.195039,5.303554,0.078142,0.107078,0.062155,0.034579,0.241019,11.029737,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,7,13,"Success",0.008072,5.176065,5.272191,0.080513,0.145301,0.064359,0.035245,0.25924,11.041492,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,8,13,"Success",0.007564,5.170043,5.287511,0.079973,0.114335,0.063761,0.036791,0.23996,11.000514,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,9,13,"Success",0.007883,5.183062,5.283311,0.078556,0.117159,0.081936,0.03501,0.238755,11.026436,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,10,13,"Success",0.007612,5.213699,5.246183,0.079897,0.106612,0.064698,0.036491,0.239323,10.995122,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,11,13,"Success",0.007374,5.180506,5.269332,0.079814,0.123763,0.062363,0.036954,0.243271,11.003811,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,0,14,"Warmup",0.005363,2.74537,2.89763,0.103706,0.111962,0.081529,0.078446,0.258189,6.282651,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,1,14,"Warmup",0.000319,2.754215,2.769999,0.105236,0.086659,0.080976,0.07633,0.284805,6.159039,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,2,14,"Success",0.00034,2.766407,2.771823,0.10417,0.087722,0.083882,0.076827,0.259881,6.151511,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,3,14,"Success",0.000356,2.750997,2.759278,0.11955,0.089823,0.082003,0.077479,0.262502,6.142752,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,4,14,"Success",0.000373,2.734607,2.775037,0.10564,0.086941,0.077989,0.091338,0.260538,6.13303,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,5,14,"Success",0.000312,2.751881,2.777763,0.106039,0.090246,0.081122,0.078253,0.283321,6.169395,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,6,14,"Success",0.000362,2.750039,2.757429,0.107281,0.08602,0.080301,0.078746,0.262864,6.125488,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,7,14,"Success",0.000296,2.744678,2.739508,0.106575,0.235455,0.088372,0.082609,0.261084,6.25926,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,8,14,"Success",0.000307,2.736677,2.781591,0.105066,10.556905,3.687823,0.238371,0.424461,20.575527,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,9,14,"Success",0.000353,2.829644,2.782926,0.123515,0.088227,0.082607,0.080246,0.312079,6.300055,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,10,14,"Success",0.000466,2.79043,2.766438,0.137477,0.087928,0.081897,0.077861,0.310646,6.253688,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,11,14,"Success",0.00029,2.762325,2.77317,0.119013,0.111257,0.080539,0.079534,0.309765,6.236364,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,0,15,"Warmup",0.005182,3.473672,3.624303,0.206155,0.142942,0.100502,0.23654,0.409123,8.199082,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,1,15,"Warmup",0.000353,3.449676,3.451779,0.183837,0.127987,0.101585,0.233087,0.402911,7.951764,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,2,15,"Success",0.000369,3.489764,3.451163,0.183136,0.118709,0.103984,0.236307,0.402127,7.986306,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,3,15,"Success",0.000358,3.471231,3.454646,0.185611,0.128488,0.097126,0.232047,0.396952,7.966883,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,4,15,"Success",0.000303,3.455625,3.44862,0.186333,0.100523,0.115253,0.232282,0.394365,7.933833,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,5,15,"Success",0.000303,3.465989,3.445002,0.184683,0.100979,0.129138,0.228154,0.396257,7.951026,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,6,15,"Success",0.000346,3.475045,3.442002,0.182744,0.107674,0.118747,0.227591,0.421082,7.975749,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,7,15,"Success",0.000346,3.471235,3.456431,0.181194,0.103359,0.104668,0.253123,0.39433,7.965243,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,8,15,"Success",0.000385,3.48448,3.434324,0.18775,0.105182,0.101913,0.26738,0.401411,7.983379,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,9,15,"Success",0.000311,3.480223,3.448548,0.191886,0.107009,0.104132,0.248797,0.39955,7.981018,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,10,15,"Success",0.00034,3.448475,3.472954,0.185943,0.107335,0.101702,0.242294,0.410655,7.970329,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,11,15,"Success",0.000389,3.467375,3.494415,0.182109,0.103405,0.100017,0.247993,0.398955,7.995555,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,0,16,"Warmup",0.008577,6.463856,6.842551,0.334977,1.33308,0.140332,0.499615,0.41415,16.037782,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,1,16,"Warmup",0.000461,6.70741,6.92707,0.381689,0.453647,0.168529,0.446222,0.344305,15.429857,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,2,16,"Success",0.000391,6.466627,6.982884,0.336327,0.342014,0.136608,0.436199,0.337651,15.039917,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,3,16,"Success",0.000426,6.463497,6.998657,0.363163,0.418902,0.261171,0.433652,0.324549,15.264575,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,4,16,"Success",0.000354,6.468925,6.998245,0.361708,0.499995,0.141255,0.428454,0.370979,15.27079,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,5,16,"Success",0.000373,6.481993,7.019642,0.350948,0.486987,0.295724,0.410343,0.326799,15.373378,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,6,16,"Success",0.000378,6.478262,6.972017,0.367314,0.512718,0.138176,0.4148,0.348828,15.233022,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,7,16,"Success",0.000473,6.48109,6.978302,0.334114,0.427999,0.299051,0.420845,0.34024,15.282934,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,8,16,"Success",0.000441,6.487993,7.000934,0.355842,0.509731,0.172671,0.397871,0.348997,15.275013,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,9,16,"Success",0.000401,6.503581,6.990309,0.337269,0.465083,0.160725,0.397714,0.352677,15.208231,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,10,16,"Success",0.000381,6.427799,7.010168,0.355637,0.469036,0.298182,0.433037,0.343329,15.338017,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,11,16,"Success",0.000403,6.453152,7.000033,0.379907,0.425661,0.294372,0.403963,0.322851,15.280883,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,0,17,"Warmup",0.010828,2.898552,2.860278,0.692095,1.253253,0.242204,0.906502,0.419712,9.283987,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,1,17,"Warmup",0.000409,3.071418,3.014212,0.854813,0.231836,0.25794,0.750691,0.369805,8.551782,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,2,17,"Success",0.00039,2.950242,2.907421,0.811708,0.222612,0.245935,0.743475,0.355818,8.238191,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,3,17,"Success",0.000373,2.901853,2.899203,0.78702,0.219535,0.242974,0.722869,0.357735,8.132357,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,4,17,"Success",0.000404,2.903572,2.874377,0.780937,0.221531,0.248172,0.708565,0.350528,8.088661,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,5,17,"Success",0.000336,2.91088,2.859407,0.764914,0.222547,0.247058,0.695163,0.376119,8.077032,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,6,17,"Success",0.000388,2.879686,2.884781,0.77334,0.222309,0.258956,0.675832,0.379205,8.075058,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,7,17,"Success",0.000373,2.879707,2.828792,0.751824,0.218034,0.260876,0.668746,0.371245,7.980265,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,8,17,"Success",0.000376,2.901589,2.841214,0.774107,0.221109,0.261172,0.665954,0.368869,8.034955,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,9,17,"Success",0.000366,2.874453,2.825127,0.764858,2.851747,0.253729,0.713045,0.346627,10.630622,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,10,17,"Success",0.000401,2.902365,2.884148,0.7675,0.223872,0.246694,0.688256,0.352691,8.067464,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,11,17,"Success",0.000387,2.901435,2.860072,0.763768,0.218849,0.251782,0.680146,0.347359,8.02437,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,0,18,"Warmup",0.426622,2.761633,2.435108,2.249165,1.619673,0.406155,1.966437,0.431419,12.296915,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,1,18,"Warmup",0.000401,3.322931,3.138483,1.474593,1.120089,0.440531,1.691931,0.408314,11.59776,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,2,18,"Success",0.000398,3.146562,3.043455,1.383933,1.133913,0.430481,1.56136,0.386704,11.087354,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,3,18,"Success",0.00035,3.039234,3.046934,1.369101,0.702153,0.402192,1.45229,0.360041,10.372795,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,4,18,"Success",0.00035,3.052882,3.014231,1.409391,0.555974,0.441878,1.395372,0.356718,10.227275,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,5,18,"Success",0.000404,3.069384,3.060249,1.440924,1.108235,0.509688,1.45079,0.348868,10.989125,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,6,18,"Success",0.000419,3.028014,3.036462,1.405417,4.479434,0.412012,1.447514,0.351702,14.161407,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,7,18,"Success",0.000365,3.030679,3.012266,1.406101,0.690621,0.432609,1.420366,0.350532,10.343987,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,8,18,"Success",0.000365,3.066493,3.022715,1.425242,0.878806,0.398992,1.409079,0.374621,10.576881,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,9,18,"Success",0.000358,3.004813,3.030194,1.406562,1.123964,0.419047,1.41293,0.351136,10.749466,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,10,18,"Success",0.000358,3.023244,3.01093,1.425719,0.895594,0.410328,1.399231,0.371491,10.537388,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,11,18,"Success",0.000372,3.041956,3.01379,1.396318,1.055534,0.426011,1.410637,0.358915,10.703997,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,0,19,"Warmup",0.006857,8.049377,7.786825,3.376945,2.544477,0.928312,4.109293,0.659822,27.462344,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,1,19,"Warmup",0.000436,7.997852,7.698979,3.132835,1.454663,0.732524,3.690064,0.555655,25.263618,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,2,19,"Success",0.000415,7.823199,7.630878,3.098373,1.474721,0.706969,3.722017,0.593086,25.050424,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,3,19,"Success",0.000397,7.923958,7.697344,3.111239,1.497349,0.695013,3.752185,0.562319,25.240306,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,4,19,"Success",0.000357,7.750922,7.647624,3.09034,1.517758,0.707186,3.755582,0.598223,25.068681,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,5,19,"Success",0.000385,7.844677,7.669578,3.072075,1.525553,0.753096,3.695608,0.610493,25.171945,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,6,19,"Success",0.000385,7.775995,7.625628,3.096872,1.242906,0.741925,3.703174,0.573317,24.760814,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,7,19,"Success",0.000347,7.744592,7.604147,3.092011,1.527197,0.722054,3.75755,0.597393,25.045747,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,8,19,"Success",0.000367,7.75672,7.714133,3.149287,1.480368,0.73878,3.854372,0.591638,25.287336,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,9,19,"Success",0.000511,7.854086,7.707582,3.181777,1.42723,0.71044,3.776469,0.617151,25.275971,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,10,19,"Success",0.000722,7.832383,7.810974,3.188194,1.378108,0.742587,3.772093,0.577809,25.303537,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,11,19,"Success",0.00045,8.060241,7.611893,3.152396,1.438116,0.72738,3.756095,0.572056,25.319248,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,0,20,"Warmup",0.785508,7.004607,7.000181,12.082305,3.953695,1.986546,8.288206,1.047631,42.149288,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,1,20,"Warmup",0.849748,7.013042,7.009222,12.500312,3.929508,2.002402,8.066298,1.065986,42.437159,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,2,20,"Success",0.768678,7.016941,6.988008,12.492412,5.511411,1.967785,8.181624,1.105295,44.032875,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,3,20,"Success",0.804863,6.996333,6.98976,12.436516,6.534875,1.962772,8.31973,1.070758,45.116147,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,4,20,"Success",0.862954,6.999009,6.98265,12.24745,3.561784,2.010306,8.191479,1.105894,41.962245,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,5,20,"Success",0.88725,6.996865,6.983756,12.26232,3.670809,1.999556,8.107765,1.052849,41.96183,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,6,20,"Success",0.883718,6.988573,6.977774,12.275272,3.595378,1.939964,8.291029,1.081604,42.033991,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,7,20,"Success",0.794931,7.002771,6.982795,12.439151,3.665205,1.968046,8.300747,1.049196,42.20365,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,8,20,"Success",0.870508,7.002923,7.002332,12.445347,4.629846,1.986407,8.20944,1.092702,43.24018,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,9,20,"Success",0.873386,7.001671,6.988141,12.577088,3.807571,1.993022,8.093638,1.072223,42.407299,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,10,20,"Success",0.832123,6.989125,6.97958,12.320539,3.774078,1.992868,8.077426,1.075304,42.041967,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,256,256,11,20,"Success",0.789117,6.986479,6.980814,12.585206,3.765255,2.815375,8.111668,1.062188,43.097053,67371008,0,33554432,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,0,21,"Warmup",0.396994,12.621097,13.138967,25.84216,54.810206,79.323486,15.527505,1.61873,203.279911,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,1,21,"Warmup",0.377811,12.584952,13.44423,27.39664,67.952792,17.490764,15.998049,1.743853,156.990414,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,2,21,"Success",0.393653,12.569298,13.104568,26.461139,7.122965,5.877334,15.934241,1.627079,83.091369,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,3,21,"Success",0.403485,12.593697,13.118062,26.172817,7.345999,5.609567,15.966363,1.663976,82.874731,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,4,21,"Success",0.394311,12.564569,13.116459,26.167022,7.167151,5.652363,16.099149,1.615231,82.777037,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,5,21,"Success",0.400997,12.554834,13.1173,25.861075,7.368143,5.616291,16.268462,1.61139,82.799306,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,6,21,"Success",0.38098,12.57899,13.122299,26.32316,7.228077,5.598138,16.30616,1.675944,83.215197,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,7,21,"Success",0.387617,12.569062,13.122446,26.423581,7.196005,5.851717,16.065465,1.675597,83.292692,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,8,21,"Success",0.419044,12.815257,13.199147,29.05713,59.235488,79.37266,11.431655,2.055667,207.586955,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,9,21,"Success",0.513171,12.696727,13.204219,29.962263,7.18924,5.722195,11.652025,2.041248,82.98195,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,10,21,"Success",0.443245,12.668358,13.182581,29.46814,7.347009,5.593137,11.344298,2.038508,82.085933,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,256,11,21,"Success",0.511206,12.698536,13.209339,29.41651,7.382988,5.51376,11.342245,2.045099,82.12035,134742016,0,67108864,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,0,22,"Warmup",0.399019,19.707808,20.150518,50.840973,67.552312,76.89628,29.049733,1.751139,266.34901,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,1,22,"Warmup",0.436679,19.622026,20.317261,51.254225,67.357458,76.929907,29.403967,1.779825,267.102759,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,2,22,"Success",0.437987,19.622559,19.999523,51.288642,67.403296,83.748142,29.1969,1.805431,273.503681,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,3,22,"Success",0.447759,19.647376,19.999795,51.413023,70.507832,73.772277,29.373786,1.802106,266.965697,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,4,22,"Success",0.442484,19.699147,20.179203,51.511497,68.697309,75.90007,29.046733,1.843397,267.321298,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,5,22,"Success",0.451429,19.660707,19.992293,51.728678,67.024669,76.92106,29.112126,1.733041,266.625174,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,6,22,"Success",0.43502,19.633665,20.02223,51.568196,70.592037,80.024037,29.610169,1.751926,273.63849,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,7,22,"Success",0.44413,19.664945,20.069243,52.042639,68.480722,77.447191,27.804877,1.830452,267.785214,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,8,22,"Success",0.431013,19.624674,19.994631,51.28803,12.848007,11.686402,29.196698,1.762666,146.833303,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,9,22,"Success",0.439737,19.601114,20.041831,51.246404,12.849321,11.96665,29.576122,1.726564,147.448955,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,10,22,"Success",0.430363,19.73577,20.028486,51.621088,12.753908,11.788743,29.469431,1.846556,147.675355,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,256,512,11,22,"Success",0.433056,19.652624,20.003982,51.622237,12.50158,11.546852,29.574689,1.764886,147.101075,268959744,0,134217728,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,0,23,"Warmup",0.397071,13.563039,13.812376,100.439401,80.882599,100.744567,57.083175,2.576569,369.500381,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,1,23,"Warmup",0.397614,13.245844,13.735925,101.438351,57.914968,33.430914,56.455703,2.593578,279.214329,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,2,23,"Success",0.395594,13.240946,13.716613,100.923938,32.618313,33.457528,57.145241,2.579963,254.079575,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,3,23,"Success",0.394697,13.286338,13.864283,100.791121,33.525239,36.046776,55.895654,2.595254,256.400902,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,4,23,"Success",0.405942,13.253956,13.741413,101.481461,32.547461,30.693528,56.819869,2.609588,251.554038,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,5,23,"Success",0.397759,13.400366,13.757024,100.9589,34.642548,34.71492,57.169759,2.616835,257.659478,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,6,23,"Success",0.395671,13.37627,13.777508,100.875034,34.697569,35.299968,56.435393,2.605484,257.46469,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,7,23,"Success",0.397667,13.244685,13.734556,100.89442,34.096495,33.690342,56.487797,2.648153,255.195614,537919488,0,268435456,0,0
"Fftw","Outplace","Real","float",3,"powerof2",256,512,512,8,23,"Success",0.404674,13.325193,13.731768,101.207646,33.08574,33.50041,57.029547,2.623278,254.909632,537919488,0,268435456,0,0
