; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586040745,"CurrentTimeLocal","Sun Apr  5 00:52:25 2020","Hostname","csk017.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7.9e-05
; "Time_ContextDestroy [ms]", 3.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,9,63,"Success",0.000167,49.567651,34.101561,0.239222,1.257424,0.900858,0.313684,0.638998,87.020069,1882384,0,1882384,1.2870778746e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,10,63,"Success",0.000214,49.64189,34.070627,0.242461,1.275834,0.917692,0.310643,0.622131,87.081925,1882384,0,1882384,1.2870778746e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,11,63,"Success",0.000209,49.691918,34.095462,0.243635,3.089034,0.917232,0.314022,0.590087,88.942284,1882384,0,1882384,1.2870778746e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,0,38,"Warmup",0.005534,16.925749,5.597105,0.457514,2.224867,1.603632,0.523348,0.316717,27.654954,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,1,38,"Warmup",0.000216,16.233017,5.563474,0.444666,2.052145,1.605826,0.498378,0.360906,26.759086,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,2,38,"Success",0.000262,16.125429,5.57694,0.439173,2.319216,1.594252,0.504144,0.329739,26.889638,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,3,38,"Success",0.000286,16.12092,5.564614,0.42766,2.084223,1.602072,0.541519,0.327743,26.669525,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,4,38,"Success",0.000255,16.232998,5.575213,0.438226,2.075779,1.594679,0.498881,0.362154,26.778735,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,5,38,"Success",0.000241,16.178534,5.568628,0.433732,2.109136,1.562999,0.515711,0.327484,26.696936,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,6,38,"Success",0.000236,16.079385,5.571164,0.42632,2.173619,1.593476,0.521263,0.32107,26.686972,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,7,38,"Success",0.000261,16.203225,5.57594,0.433961,2.261076,1.595079,0.500383,0.352249,26.922619,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,8,38,"Success",0.000239,16.263714,5.575678,0.433797,2.201334,1.586376,0.493907,0.345154,26.900603,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,9,38,"Success",0.000286,16.21598,5.681801,0.441489,2.134034,1.60353,0.494404,0.315602,26.887686,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,10,38,"Success",0.000279,16.113653,5.561119,0.436653,2.04851,1.597194,0.514249,0.320735,26.592854,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,11,38,"Success",0.000295,16.225037,5.566948,0.431534,2.328869,1.584921,0.490899,0.33803,26.967021,2834352,0,2834352,1.5089479894e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,0,53,"Warmup",0.002433,17.612275,6.390656,1.124776,2.815318,2.214901,1.402072,0.305906,31.869184,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,1,53,"Warmup",0.000276,17.75614,6.396644,0.826471,2.729668,2.183375,1.289858,0.295742,31.478631,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,2,53,"Success",0.000256,17.725516,6.390298,0.806832,2.62325,2.189582,1.364547,0.285103,31.385927,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,3,53,"Success",0.000254,17.700434,6.382571,0.79807,2.696388,2.222783,1.33803,0.279905,31.41898,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,4,53,"Success",0.000241,17.714706,6.383504,0.793127,2.736249,2.202733,1.357458,0.311433,31.499972,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,5,53,"Success",0.000245,17.72344,6.459396,0.78112,2.901178,2.201924,1.370072,0.290874,31.728731,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,6,53,"Success",0.000237,17.710408,6.381378,0.791666,2.649643,2.214161,1.356766,0.290672,31.395477,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,7,53,"Success",0.000228,17.765246,6.396608,0.788069,2.726255,2.176729,1.35118,0.307931,31.512821,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,8,53,"Success",0.000243,17.813127,6.383016,0.775435,2.647705,2.194722,1.390576,0.284168,31.489569,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,9,53,"Success",0.000219,17.690744,6.405146,0.784176,2.637297,2.172889,1.376797,0.287175,31.355258,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,10,53,"Success",0.000266,17.723479,6.389622,0.781336,2.961688,2.193842,1.357217,0.28311,31.691076,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,11,53,"Success",0.000234,17.776793,6.376989,0.7902,2.721714,2.208993,1.395181,0.283159,31.553749,6250000,0,6250000,1.3208970713e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,0,39,"Warmup",0.006262,28.482259,7.818154,1.679068,5.815192,5.139921,1.721171,0.430355,51.092929,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,1,39,"Warmup",0.000288,27.054016,7.701102,1.317893,5.557774,4.899269,1.665032,0.427444,48.623388,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,2,39,"Success",0.000329,27.087492,7.696979,1.310319,5.619042,4.827958,1.682229,0.425865,48.650759,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,3,39,"Success",0.000346,27.125177,7.681035,1.309705,5.509704,4.831244,1.702538,0.448612,48.608869,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,4,39,"Success",0.000288,27.104542,7.69401,1.311099,5.540103,4.861829,1.647802,0.436037,48.596183,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,5,39,"Success",0.000349,27.136668,7.692607,1.307923,5.571333,4.825927,1.719228,0.436307,48.690868,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,6,39,"Success",0.000343,27.080082,7.691443,1.301819,5.576318,4.829618,1.664475,0.448976,48.59352,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,7,39,"Success",0.000297,27.1148,7.693076,1.310145,5.531631,4.792658,1.661366,0.446023,48.550724,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,8,39,"Success",0.000339,27.049342,7.697446,1.299304,5.536643,4.803809,1.718982,0.449613,48.556014,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,9,39,"Success",0.000358,27.051968,7.6908,1.310222,5.566976,4.829315,1.668448,0.418314,48.536876,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,10,39,"Success",0.000288,27.083773,7.69284,1.304247,5.512856,4.818246,1.68286,0.417297,48.512976,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,11,39,"Success",0.00027,27.119191,7.694912,1.312427,5.593113,4.815135,1.69333,0.416704,48.646216,8503056,0,8503056,1.5821753013e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,0,64,"Warmup",0.000522,46.331524,14.347998,2.118377,8.927532,8.093089,2.769131,0.631231,83.219993,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,1,64,"Warmup",0.000249,44.356537,14.031815,2.165292,8.889742,8.098629,2.598316,0.617884,80.758918,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,2,64,"Success",0.000237,44.433449,14.036423,2.171719,8.760569,8.091672,2.629247,0.634744,80.758594,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,3,64,"Success",0.000293,44.2891,14.015308,2.238011,8.823028,8.074697,2.590187,0.616927,80.648159,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,4,64,"Success",0.000221,44.500405,14.060891,2.234367,8.90118,9.093525,2.659718,0.618944,82.069959,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,5,64,"Success",0.000231,44.370175,14.045074,2.30286,8.911048,8.083496,2.561159,0.627481,80.901999,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,6,64,"Success",0.00025,44.335883,14.032806,2.226045,8.785488,8.068708,2.586186,0.617919,80.653743,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,7,64,"Success",0.000248,44.513602,14.035899,2.214107,8.736886,8.056045,2.626491,0.638993,80.822782,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,8,64,"Success",0.000258,44.350845,14.026785,2.253723,8.772287,8.083838,2.601883,0.616385,80.706433,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,9,64,"Success",0.000227,44.753718,14.029756,2.203256,8.848214,8.093505,2.634687,0.572154,81.135907,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,10,64,"Success",0.000231,44.436139,14.03721,2.238464,8.89317,8.11085,2.594825,0.612922,80.928511,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,11,64,"Success",0.000281,44.319839,14.03885,2.206194,8.858037,8.106559,2.606614,0.620392,80.757227,13176688,0,13176688,1.4481083587e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,0,40,"Warmup",0.007574,65.101711,10.870724,5.421668,71.926963,81.078434,5.516189,0.637202,240.561115,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,1,40,"Warmup",0.000357,58.861595,10.76772,4.903437,20.482552,20.107018,5.364379,0.586219,121.073813,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,2,40,"Success",0.000329,58.83993,10.775335,4.770449,20.330355,20.129729,5.313398,0.610466,120.7709,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,3,40,"Success",0.000445,59.083021,10.885249,4.832503,20.506149,20.136853,5.331366,0.626587,121.402713,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,4,40,"Success",0.000383,58.971565,10.761379,4.852502,20.49651,45.15796,5.315458,0.597044,146.153374,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,5,40,"Success",0.000311,58.952063,10.75227,4.838723,69.987492,83.979509,5.39463,0.620209,234.525796,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,6,40,"Success",0.000349,59.024676,10.935621,4.851712,69.716404,83.986602,5.387475,0.61949,234.523115,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,7,40,"Success",0.000239,58.989164,10.767074,4.866436,70.876981,84.000594,5.28117,0.542833,235.325119,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,8,40,"Success",0.000293,59.065332,10.772357,4.836497,71.968653,83.912342,5.276983,0.539794,236.372867,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,9,40,"Success",0.000342,59.539831,10.790855,4.836377,70.501423,83.9938,5.332824,0.570799,235.566837,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,10,40,"Success",0.000367,59.073146,10.78018,4.887337,20.224395,19.996506,5.330909,0.585418,120.878807,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,11,40,"Success",0.000321,59.07505,10.759645,4.875158,20.278354,19.932863,5.36363,0.583887,120.869528,25509168,0,25509168,1.5143091404e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,0,54,"Warmup",0.007403,48.283736,7.224782,8.518097,15.145984,13.054272,6.140273,0.744402,99.119934,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,1,54,"Warmup",0.00025,43.20301,6.984087,5.842277,14.930099,12.976067,7.097368,1.482998,92.516744,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,2,54,"Success",0.000267,44.852238,6.91491,6.852837,18.104186,13.000769,6.150747,0.706349,96.582987,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,3,54,"Success",0.000357,43.247472,6.882673,5.770211,18.355533,12.936887,6.143897,0.72223,94.059993,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,4,54,"Success",0.000269,43.243267,6.844764,5.763804,14.865981,13.296639,6.273811,0.752833,91.041751,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,5,54,"Success",0.000239,43.248903,6.886434,5.770704,14.804569,13.006594,6.248562,0.731777,90.698305,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,6,54,"Success",0.0003,43.123293,6.873604,5.820746,14.905139,12.990878,6.145753,0.739326,90.59952,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,7,54,"Success",0.000265,43.150925,6.824849,5.812928,14.813895,12.973767,6.168886,0.748371,90.494912,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,8,54,"Success",0.000209,43.195579,6.882667,5.785736,14.912819,12.956328,6.146702,0.747525,90.628024,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,9,54,"Success",0.000185,43.177738,7.084574,5.887667,14.910389,12.963482,6.157245,0.742228,90.924027,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,10,54,"Success",0.000317,43.240559,6.848614,5.814,14.979068,12.980014,6.173281,0.724701,90.761029,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,11,54,"Success",0.000238,43.140201,6.885731,5.72378,14.654987,12.992763,6.257935,0.74263,90.39896,31250000,0,31250000,1.258215557e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,0,41,"Warmup",0.007588,175.385295,22.973926,30.15433,92.24177,90.379534,18.307115,1.257408,430.708292,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,1,41,"Warmup",0.005805,176.16983,22.894529,28.933179,92.343732,91.599399,17.882018,1.233089,431.063071,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,2,41,"Success",0.005751,176.699942,22.903881,28.931045,91.795542,91.135321,17.692414,1.251212,430.416691,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,3,41,"Success",0.005708,176.189905,22.982278,28.790616,92.615919,91.413231,18.135967,1.232385,431.367229,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,4,41,"Success",0.006061,175.797644,22.893909,29.031216,92.330064,90.762759,17.898048,1.263642,429.990753,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,5,41,"Success",0.005858,175.897885,22.906605,29.013441,93.184048,129.809921,16.845322,1.429303,469.09377,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,6,41,"Success",0.005198,176.415454,22.914529,29.357974,138.949277,152.013055,17.927322,1.235598,538.819542,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,7,41,"Success",0.006144,175.932515,22.906639,29.127973,122.694647,92.115334,18.024907,1.224158,462.033951,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,8,41,"Success",0.005337,175.933602,22.888361,29.100032,93.223058,91.49285,18.095849,1.228448,431.969133,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,9,41,"Success",0.006023,175.957934,22.92533,29.192856,86.222536,74.160275,18.362396,1.337551,408.166563,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,10,41,"Success",0.006008,174.526488,22.875714,30.48728,93.885026,91.934537,17.867814,1.224508,432.808778,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",4782969,0,0,11,41,"Success",0.004883,176.144916,22.911499,29.307512,96.068636,94.892822,17.734674,1.227167,438.293752,76527504,0,76527504,1.9340620037e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,0,65,"Warmup",0.007135,208.558364,17.601756,34.301083,53.299251,50.753168,21.213046,1.423489,387.159002,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,1,65,"Warmup",0.005296,209.059821,17.707262,34.43004,53.163827,50.558612,21.420258,1.413051,387.759806,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,2,65,"Success",0.005834,209.025174,17.614393,34.401235,53.30115,50.789596,21.44259,1.381283,387.963018,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,3,65,"Success",0.004579,208.996596,17.615156,34.361242,52.847792,50.598047,21.402835,1.382234,387.209634,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,4,65,"Success",0.004976,209.040808,17.613409,34.224628,52.943974,50.772706,21.189231,1.391099,387.182209,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,5,65,"Success",0.014425,209.105235,17.61357,34.530103,53.229559,50.582792,21.603182,1.425508,388.106391,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,6,65,"Success",0.004742,209.145336,17.621048,34.350984,53.253931,50.647227,21.654769,1.391652,388.071204,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,7,65,"Success",0.005189,209.255036,17.613216,34.268239,52.977205,50.56609,21.261933,1.420455,387.369028,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,8,65,"Success",0.005851,209.175907,17.603624,34.219233,53.144786,50.718994,21.352197,1.405143,387.627157,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,9,65,"Success",0.004933,209.035896,17.601499,34.290914,52.938037,50.633868,21.521939,1.392344,387.421088,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,10,65,"Success",0.00498,209.161984,17.611869,34.723916,53.613226,50.774896,21.223284,1.43085,388.54944,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",5764801,0,0,11,65,"Success",0.004928,208.826814,17.620515,34.595899,53.108941,51.038392,21.265635,1.591164,388.053739,92236816,0,92236816,1.3899629862e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,0,55,"Warmup",0.006923,200.839387,14.493698,59.138247,126.180017,110.380485,36.266398,1.587494,548.895629,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,1,55,"Warmup",0.004814,199.343236,14.412292,60.474432,120.876361,118.785775,34.452288,1.459848,549.810871,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,2,55,"Success",0.00595,199.63722,14.576396,58.495373,120.650687,118.597993,34.856443,1.441227,548.263021,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,3,55,"Success",0.005076,199.526364,14.432331,58.839253,120.897013,118.754696,33.841771,1.427871,547.725962,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,4,55,"Success",0.006054,199.518852,14.431233,58.76526,120.435999,118.426127,34.287014,1.46438,547.344334,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,5,55,"Success",0.005167,199.508797,14.430069,58.420518,143.14697,153.120656,34.278364,1.464436,604.376536,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,6,55,"Success",0.005219,199.691613,14.826895,58.788723,120.659244,118.695742,33.863523,1.45858,547.990884,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,7,55,"Success",0.005705,199.648805,14.414483,58.048001,120.981418,112.060322,35.781255,1.546336,542.487766,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,8,55,"Success",0.005288,198.78539,14.401767,60.755494,121.867552,118.295799,33.854821,1.448081,549.415818,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,9,55,"Success",0.005262,199.184384,14.509258,57.865365,120.489365,118.225903,34.197119,1.500672,545.978902,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,10,55,"Success",0.005681,199.688902,14.463728,58.532988,164.720578,175.002249,34.730762,1.472721,648.619437,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",9765625,0,0,11,55,"Success",0.006156,199.580305,14.444726,59.857207,161.199329,175.003694,35.508582,1.457988,647.066129,156250000,0,156250000,1.272352994e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,0,42,"Warmup",0.007906,483.948587,17.845638,83.708977,427.569401,427.012195,45.152195,2.30456,1487.551198,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,1,42,"Warmup",0.004872,484.358056,17.846639,83.662881,427.971607,424.663107,44.89189,2.13831,1485.539098,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,2,42,"Success",0.005364,485.085406,17.839526,83.606392,364.739001,363.26524,48.475817,2.404363,1365.424456,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,3,42,"Success",0.004919,487.637396,17.797704,87.524582,389.638297,402.968756,44.598849,2.141242,1432.313293,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,4,42,"Success",0.004994,485.871872,17.847702,83.306663,388.725232,403.01599,43.878264,2.081541,1424.734597,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,5,42,"Success",0.005333,484.203128,17.795453,84.077554,389.415129,391.200125,45.268833,2.283698,1414.251241,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,6,42,"Success",0.004936,484.275067,17.864673,86.276194,380.837419,397.996876,44.275219,2.09611,1413.628296,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,7,42,"Success",0.006194,484.821618,17.791403,83.254015,389.225978,404.003955,44.297849,2.247754,1425.655293,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,8,42,"Success",0.004506,485.720644,17.838117,83.740232,345.222432,351.401476,46.888826,2.380209,1333.19818,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,9,42,"Success",0.005098,484.676159,17.790824,84.552876,351.229978,350.133972,44.744925,2.115499,1335.251415,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,10,42,"Success",0.005918,485.569121,17.849361,83.689597,358.485667,357.285455,45.093008,2.08741,1350.067037,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",14348907,0,0,11,42,"Success",0.005522,484.683954,17.796137,83.576413,353.50246,351.039246,45.329606,2.149241,1338.088253,229582512,0,229582512,2.0627174903e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",40353607,0,0,0,66,"Warmup",0.00719,1347.742536,22.150558,238.030334,978.784075,879.702738,136.863284,4.92546,3608.208248,645657712,0,645657712,1.8596816051e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",40353607,0,0,1,66,"Warmup",0.004125,1353.716919,22.933602,249.504941,958.43918,969.454927,122.400517,4.416241,3680.872537,645657712,0,645657712,1.8596816051e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",40353607,0,0,2,66,"Success",0.005324,1353.291533,22.099203,238.418514,987.843662,971.139757,122.978352,4.255248,3700.033962,645657712,0,645657712,1.8596816051e-16,0
