; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529487791,"CurrentTimeLocal","Wed Jun 20 11:43:11 2018","Hostname","c01n15","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000103
; "Time_ContextDestroy [ms]", 6.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4,0,0,6,0,"Success",0.00032,0.002081,0.001025,9.5e-05,0.000132,8.5e-05,3.7e-05,0.001242,0.005343,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4,0,0,7,0,"Success",0.00033,0.002057,0.001017,8.9e-05,0.000142,8.6e-05,3.8e-05,0.00124,0.005318,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4,0,0,8,0,"Success",0.000317,0.002073,0.001014,9e-05,0.00014,9.2e-05,3.8e-05,0.001244,0.005324,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4,0,0,9,0,"Success",0.000319,0.002049,0.00102,9e-05,0.00014,8.7e-05,3.7e-05,0.001238,0.005301,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4,0,0,10,0,"Success",0.000318,0.00205,0.00103,9e-05,0.000122,8.5e-05,3.6e-05,0.001241,0.005294,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4,0,0,11,0,"Success",0.000321,0.002055,0.001013,9.6e-05,0.000139,8.6e-05,3.7e-05,0.001231,0.005305,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,0,1,"Warmup",0.000645,0.003345,0.001274,0.000297,0.00051,0.000199,0.000587,0.002771,0.010103,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,1,1,"Warmup",0.000355,0.002304,0.001045,9.7e-05,0.000224,0.000133,9.9e-05,0.001262,0.005857,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,2,1,"Success",0.000357,0.002211,0.000999,7.6e-05,0.000187,0.000106,9e-05,0.001258,0.005622,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,3,1,"Success",0.000359,0.002204,0.001011,7.7e-05,0.000183,9.7e-05,8.6e-05,0.001252,0.005613,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,4,1,"Success",0.000369,0.002155,0.001004,7.2e-05,0.000184,9.7e-05,9e-05,0.001258,0.005563,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,5,1,"Success",0.000368,0.002169,0.000996,9.6e-05,0.000184,9.3e-05,8.9e-05,0.001261,0.005593,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,6,1,"Success",0.00044,0.002548,0.001009,0.000117,0.00023,8.7e-05,0.000113,0.001343,0.006271,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,7,1,"Success",0.00054,0.002871,0.000997,0.000166,0.000182,9.7e-05,9.1e-05,0.001322,0.006604,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,8,1,"Success",0.000531,0.002948,0.001002,0.000155,0.000178,9.5e-05,8.5e-05,0.001315,0.006645,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,9,1,"Success",0.000541,0.002885,0.000999,0.000158,0.000176,9.4e-05,8.5e-05,0.001309,0.006581,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,10,1,"Success",0.000364,0.002213,0.001012,7.2e-05,0.000164,9.5e-05,8.6e-05,0.001268,0.005614,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",8,0,0,11,1,"Success",0.000354,0.002152,0.001003,9.9e-05,0.000174,9.5e-05,8.4e-05,0.001278,0.005574,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,0,2,"Warmup",0.000648,0.003849,0.001003,0.000238,2.25866,0.000434,0.000356,0.003772,2.269472,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000678,0.003959,0.001002,0.00019,0.000229,0.000126,0.000131,0.001372,0.008049,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,2,2,"Success",0.000523,0.003055,0.000942,0.000176,0.000204,0.000113,9.1e-05,0.001309,0.006754,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,3,2,"Success",0.00035,0.002363,0.000966,0.000117,0.000176,0.000107,9e-05,0.001293,0.005798,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,4,2,"Success",0.00035,0.002211,0.000951,0.000111,0.000146,0.00011,8.7e-05,0.001315,0.005618,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,5,2,"Success",0.00036,0.002262,0.000946,0.000122,0.000146,0.000107,9e-05,0.0013,0.005663,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,6,2,"Success",0.000343,0.00222,0.000931,0.000108,0.000145,0.000102,8.8e-05,0.001312,0.005584,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,7,2,"Success",0.000351,0.002265,0.000949,0.000114,0.000149,0.000111,8.9e-05,0.001304,0.005668,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,8,2,"Success",0.000348,0.002258,0.000942,0.000119,0.000148,0.000104,8.8e-05,0.001301,0.005646,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,9,2,"Success",0.000346,0.002216,0.000943,0.00011,0.000146,0.000105,8.9e-05,0.001303,0.005598,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,10,2,"Success",0.000347,0.00223,0.000941,0.000115,0.00015,0.000105,8.9e-05,0.00132,0.005636,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",16,0,0,11,2,"Success",0.000346,0.002213,0.000928,0.000121,0.000149,0.00011,8.9e-05,0.001316,0.005609,256,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,0,3,"Warmup",0.000571,0.004395,0.00116,0.000218,0.000512,0.190481,0.000305,0.002867,0.200927,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000612,0.004176,0.001046,0.000203,0.000346,0.000267,0.000123,0.001506,0.008626,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,2,3,"Success",0.000528,0.003391,0.001022,0.000184,0.000304,0.000179,0.000102,0.00144,0.007493,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,3,3,"Success",0.000528,0.003308,0.001023,0.000181,0.000253,0.000166,9.5e-05,0.001432,0.007324,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,4,3,"Success",0.000512,0.003326,0.00103,0.000172,0.000258,0.000167,9.5e-05,0.001411,0.007312,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,5,3,"Success",0.000518,0.003301,0.001026,0.000173,0.000258,0.000168,0.000101,0.001425,0.007305,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,6,3,"Success",0.00053,0.00329,0.001043,0.000176,0.000287,0.000168,9.3e-05,0.00143,0.00735,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,7,3,"Success",0.000514,0.003294,0.001032,0.000178,0.000252,0.000168,9.6e-05,0.001421,0.007289,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,8,3,"Success",0.000509,0.00328,0.000998,0.000172,0.000253,0.000169,9.9e-05,0.001419,0.007233,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,9,3,"Success",0.000511,0.003304,0.001026,0.00018,0.000253,0.000167,9.3e-05,0.00142,0.007283,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,10,3,"Success",0.000511,0.003311,0.00103,0.000172,0.000247,0.000172,9.2e-05,0.00142,0.007287,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",32,0,0,11,3,"Success",0.000333,0.002573,0.001029,0.000119,0.00024,0.000147,9.8e-05,0.001369,0.006247,512,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,0,4,"Warmup",0.000734,0.004055,0.00136,0.000282,0.237597,0.12792,0.000292,0.002846,0.37549,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,1,4,"Warmup",0.000678,0.004184,0.001093,0.000272,0.000528,0.000369,0.000117,0.001529,0.009118,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,2,4,"Success",0.000558,0.0034,0.001005,0.000245,0.000438,0.00032,0.000131,0.001462,0.007908,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,3,4,"Success",0.000385,0.002574,0.001015,0.000172,0.000351,0.000309,0.000132,0.00144,0.00672,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,4,4,"Success",0.000375,0.002494,0.000992,0.000178,0.000369,0.000311,0.000127,0.001451,0.006639,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,5,4,"Success",0.000432,0.002488,0.001011,0.000175,0.000362,0.000312,0.000126,0.001409,0.006657,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,6,4,"Success",0.000563,0.003276,0.001004,0.000244,0.000422,0.000311,0.000129,0.001451,0.007748,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,7,4,"Success",0.00038,0.002511,0.001025,0.000175,0.000351,0.000309,0.000124,0.001412,0.006624,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,8,4,"Success",0.000447,0.002579,0.000995,0.000172,0.00039,0.000363,0.000126,0.001468,0.006882,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,9,4,"Success",0.000554,0.003294,0.000998,0.000245,0.000417,0.000311,0.000128,0.001445,0.007731,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,10,4,"Success",0.000376,0.002516,0.001016,0.000175,0.000348,0.000312,0.000122,0.001409,0.006614,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",64,0,0,11,4,"Success",0.000373,0.002505,0.000994,0.000175,0.000356,0.000315,0.000127,0.001437,0.006624,1024,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,0,5,"Warmup",0.00059,0.011647,0.008804,0.000356,0.0015,0.001132,0.000184,0.001525,0.026138,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,1,5,"Warmup",0.000573,0.008364,0.006599,0.000338,0.000503,0.000466,0.000163,0.001337,0.018692,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,2,5,"Success",0.000392,0.007899,0.006535,0.000269,0.000436,0.000416,0.000149,0.001293,0.017735,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,3,5,"Success",0.000354,0.007973,0.006591,0.000266,0.000451,0.000419,0.00014,0.001282,0.017807,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,4,5,"Success",0.000351,0.007809,0.006561,0.000256,0.000447,0.000411,0.000143,0.001281,0.0176,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,5,5,"Success",0.000356,0.012368,0.006617,0.00028,0.000491,0.000417,0.000134,0.001336,0.022337,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,6,5,"Success",0.000358,0.007718,0.006534,0.000273,0.000451,0.000417,0.000142,0.001265,0.017499,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,7,5,"Success",0.000368,0.007699,0.006563,0.000256,0.000454,0.000421,0.000144,0.001274,0.017515,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,8,5,"Success",0.000523,0.008075,0.006535,0.000323,0.000496,0.000452,0.000141,0.001289,0.018176,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,9,5,"Success",0.000357,0.007787,0.006563,0.000267,0.00044,0.000418,0.000146,0.001283,0.017596,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,10,5,"Success",0.000371,0.007782,0.006541,0.000258,0.000448,0.000417,0.000143,0.001289,0.01759,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",128,0,0,11,5,"Success",0.00054,0.008094,0.006616,0.000332,0.000492,0.00045,0.000144,0.001284,0.018287,2048,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,0,6,"Warmup",0.000619,0.016327,0.014729,0.000512,0.001124,0.001135,0.000258,0.001615,0.036762,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,1,6,"Warmup",0.000472,0.014222,0.012513,0.000451,0.000775,0.00075,0.00024,0.001392,0.03116,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,2,6,"Success",0.000401,0.01403,0.012586,0.000407,0.000712,0.000738,0.000244,0.001357,0.030818,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,3,6,"Success",0.000392,0.013993,0.012588,0.000408,0.000716,0.000746,0.000226,0.001292,0.030698,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,4,6,"Success",0.000391,0.013871,0.012568,0.000401,0.000712,0.000741,0.000229,0.001353,0.030603,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,5,6,"Success",0.000378,0.013841,0.012488,0.000408,0.000716,0.000743,0.000233,0.001271,0.030416,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,6,6,"Success",0.000368,0.01386,0.012499,0.000412,0.000716,0.000746,0.000239,0.001269,0.030446,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,7,6,"Success",0.000377,0.013817,0.012523,0.000389,0.000733,0.000744,0.00023,0.00128,0.030424,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,8,6,"Success",0.000372,0.013866,0.012475,0.000386,0.000731,0.000741,0.000248,0.001273,0.030429,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,9,6,"Success",0.000386,0.013815,0.01257,0.000395,0.000709,0.000742,0.000227,0.001283,0.030466,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,10,6,"Success",0.000371,0.013912,0.012505,0.000386,0.000716,0.000752,0.000231,0.001284,0.030486,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",256,0,0,11,6,"Success",0.000365,0.013864,0.012549,0.000397,0.000716,0.000737,0.000239,0.001276,0.030479,4096,0,4096,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,0,7,"Warmup",0.000649,0.028397,0.028036,0.000761,0.002612,0.002214,0.00043,0.001626,0.065106,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,1,7,"Warmup",0.000564,0.026762,0.024974,0.000762,0.001524,0.001484,0.000355,0.001447,0.058207,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,2,7,"Success",0.000364,0.026228,0.024832,0.000673,0.001399,0.001432,0.000354,0.001434,0.057059,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,3,7,"Success",0.000545,0.026477,0.024815,0.000737,0.001509,0.001501,0.000371,0.001393,0.057691,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,4,7,"Success",0.000554,0.026497,0.024784,0.000731,0.001507,0.0015,0.000363,0.001372,0.057645,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,5,7,"Success",0.000362,0.026026,0.024845,0.00066,0.001419,0.001424,0.000361,0.001335,0.056772,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,6,7,"Success",0.000529,0.026478,0.024933,0.000739,0.001521,0.001472,0.000355,0.001343,0.057705,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,7,7,"Success",0.000361,0.026115,0.024872,0.000663,0.001412,0.001394,0.000354,0.001321,0.056829,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,8,7,"Success",0.000359,0.026022,0.024891,0.000671,0.001409,0.001388,0.000354,0.001326,0.056758,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,9,7,"Success",0.00036,0.026059,0.024806,0.000683,0.001413,0.001413,0.000358,0.00134,0.056768,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,10,7,"Success",0.000356,0.026072,0.024873,0.000649,0.001409,0.001399,0.000357,0.001323,0.056773,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",512,0,0,11,7,"Success",0.000359,0.03712,0.024883,0.000679,0.001411,0.001435,0.000363,0.001376,0.067964,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.000714,0.053121,0.056069,0.00135,0.004776,0.003706,0.000676,0.001736,0.122525,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.000391,0.051245,0.049978,0.001262,0.003157,0.003091,0.000702,0.00155,0.11172,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,2,8,"Success",0.000553,0.051533,0.049894,0.001358,0.003355,0.003144,0.000658,0.001465,0.112306,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,3,8,"Success",0.000364,0.05607,0.049936,0.001269,0.003218,0.003123,0.000652,0.00153,0.116513,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,4,8,"Success",0.000526,0.051472,0.049924,0.001345,0.003337,0.003182,0.000658,0.001438,0.112227,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,5,8,"Success",0.000347,0.051037,0.049977,0.001279,0.003172,0.003134,0.000653,0.001372,0.111313,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,6,8,"Success",0.000343,0.051137,0.04987,0.001268,0.003158,0.003062,0.000652,0.001398,0.111231,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,7,8,"Success",0.000346,0.051069,0.049875,0.001268,0.003183,0.003104,0.000671,0.001402,0.111262,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,8,8,"Success",0.000347,0.05113,0.049886,0.001265,0.003197,0.003101,0.000671,0.001372,0.111311,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,9,8,"Success",0.000351,0.05457,0.049932,0.001293,0.003197,0.003098,0.000669,0.001459,0.114913,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,10,8,"Success",0.00035,0.051085,0.04999,0.001283,0.00316,0.003067,0.000681,0.001407,0.11137,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",1024,0,0,11,8,"Success",0.000533,0.051442,0.049936,0.001333,0.003349,0.00314,0.000667,0.001408,0.11215,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.000617,0.117061,0.111885,0.002816,0.29686,0.01371,0.002075,0.002692,0.548172,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.000676,0.102156,0.09999,0.002743,0.009091,0.007807,0.001662,0.001587,0.226075,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,2,9,"Success",0.000544,0.101447,0.099836,0.008764,0.009409,0.007925,0.001678,0.001669,0.231639,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,3,9,"Success",0.000537,0.101411,0.099772,0.002724,0.008995,0.007887,0.001657,0.001497,0.224841,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,4,9,"Success",0.000519,0.101427,0.099727,0.002761,0.009062,0.00772,0.001622,0.001463,0.224651,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,5,9,"Success",0.000538,0.101382,0.099747,0.00273,0.008876,0.007767,0.001623,0.001524,0.224542,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,6,9,"Success",0.000534,0.104711,0.099947,0.002789,0.009008,0.007928,0.0016,0.001497,0.22838,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,7,9,"Success",0.000522,0.101268,0.099839,0.002736,0.00888,0.007722,0.001639,0.001463,0.224423,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,8,9,"Success",0.00054,0.101282,0.099775,0.002788,0.009073,0.00787,0.001621,0.001517,0.224838,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,9,9,"Success",0.00052,0.101319,0.099772,0.002801,0.009085,0.007804,0.001653,0.001478,0.224801,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,10,9,"Success",0.000561,0.101388,0.099767,0.002739,0.00916,0.007831,0.001606,0.001544,0.224956,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",2048,0,0,11,9,"Success",0.000536,0.101265,0.099861,0.002711,0.008956,0.007793,0.001657,0.001543,0.22467,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.000609,12.913596,0.065821,0.005262,8.063332,0.188205,0.008772,0.227126,21.473287,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.000712,0.081943,0.061163,0.006925,0.064103,0.059526,0.007432,0.004659,0.286855,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,2,10,"Success",0.000487,0.063006,0.047572,0.007168,0.06315,0.059555,0.007603,0.005123,0.254066,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,3,10,"Success",0.00046,0.062412,0.04726,0.006949,0.062475,0.057256,0.007183,0.004862,0.249232,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,4,10,"Success",0.000393,0.062739,0.065806,0.006955,0.062593,0.058286,0.007303,0.004716,0.269155,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,5,10,"Success",0.000473,0.062624,0.047242,0.006542,0.064145,0.057785,0.007858,0.005047,0.25208,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,6,10,"Success",0.000423,0.062361,0.048942,0.00674,0.062825,0.058251,0.007563,0.005167,0.25264,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,7,10,"Success",0.000389,0.061683,0.0469,0.006933,0.067689,0.058368,0.007146,0.005142,0.254619,65536,0,65536,4.2673765277e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","double",1,"powerof2",4096,0,0,8,10,"Success",0.000442,0.062748,0.047128,0.007463,0.063763,0.058513,0.007024,0.004523,0.25197,65536,0,65536,4.2673765277e-17,0
