; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529496595,"CurrentTimeLocal","Wed Jun 20 14:09:55 2018","Hostname","c01n15","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,2,58,"Success",0.00676,2.313308,2.249073,5386.582857,3564.492721,3666.89711,989.876059,438.46952,14050.889384,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,3,58,"Success",0.007443,2.333303,2.260522,5332.981439,3637.229046,3547.046487,1562.626757,444.601995,14529.088864,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,4,58,"Success",0.007176,2.367614,2.27612,5548.615768,3582.390486,3523.224584,1202.689603,472.277029,14333.84994,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,5,58,"Success",0.007299,2.39152,2.286989,5485.714458,3390.617432,3474.282679,1188.05584,470.126636,14013.484316,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,6,58,"Success",0.007012,2.351968,2.331988,5449.223978,3472.527921,3518.801437,1188.730687,468.900294,14102.876864,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,7,58,"Success",0.007537,2.654972,2.543211,5682.402789,3507.442972,3589.344128,1205.077345,470.735857,14460.21084,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,8,58,"Success",0.007251,2.384243,2.333275,5534.613448,3558.261312,3508.84919,1186.986017,508.175879,14301.612566,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,9,58,"Success",0.007195,2.307622,2.268662,5365.604059,3729.618688,3658.172256,966.74531,448.775618,14173.501247,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,10,58,"Success",0.006928,2.310034,2.251537,5365.365198,3603.116745,3687.340787,1723.5315,444.319245,14828.243711,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"radix357",15625,78125,0,11,58,"Success",0.00696,2.372179,2.291726,5507.237593,3549.490888,3486.792359,1207.931611,470.800153,14226.924962,9765625000,0,9765625000,1.1351320671e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,0,68,"Warmup",0.001969,0.024044,0.005774,0.000765,0.110891,0.023915,0.000497,0.017619,0.186017,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,1,68,"Warmup",0.000421,0.007081,0.004298,0.000311,0.008245,0.010371,0.000295,0.004721,0.036244,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,2,68,"Success",0.000385,0.006376,0.00405,0.00028,0.009605,0.009042,0.000333,0.005443,0.035883,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,3,68,"Success",0.000331,0.006142,0.003842,0.000274,0.009486,0.009041,0.000344,0.005111,0.034911,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,4,68,"Success",0.000321,0.005963,0.004116,0.000281,0.009252,0.00955,0.000285,0.005728,0.035842,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,5,68,"Success",0.000338,0.006015,0.003851,0.000305,0.008654,0.008851,0.000338,0.005541,0.03424,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,6,68,"Success",0.000327,0.006027,0.003835,0.000284,0.009493,0.009655,0.000379,0.005018,0.035367,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,7,68,"Success",0.000326,0.006208,0.004199,0.000302,0.009441,0.009578,0.000326,0.005546,0.036309,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,8,68,"Success",0.000329,0.00601,0.003986,0.000479,0.009456,0.009834,0.000372,0.005264,0.036073,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,9,68,"Success",0.000327,0.006183,0.003978,0.0003,0.009046,0.009034,0.000292,0.004815,0.034392,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,10,68,"Success",0.000348,0.006262,0.003956,0.000336,0.009194,0.00991,0.00045,0.005845,0.036637,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,19,0,11,68,"Success",0.000328,0.006598,0.003971,0.000312,0.008981,0.009975,0.000388,0.005148,0.036036,1520,0,1444,6.1920814933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,0,69,"Warmup",0.000577,0.021908,0.01724,0.006282,0.045824,0.052643,0.00369,0.00758,0.156197,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,1,69,"Warmup",0.000449,0.017518,0.012708,0.002865,0.023348,0.030308,0.0033,0.007388,0.098284,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,2,69,"Success",0.000406,0.015602,0.012716,0.002898,0.024394,0.028004,0.003193,0.007191,0.09477,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,3,69,"Success",0.000385,0.015871,0.012557,0.002674,0.02431,0.02731,0.003294,0.006096,0.092848,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,4,69,"Success",0.000351,0.01567,0.01235,0.002588,0.024354,0.027634,0.003414,0.006432,0.093146,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,5,69,"Success",0.000362,0.015672,0.012411,0.002546,0.024888,0.028108,0.00328,0.006421,0.094038,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,6,69,"Success",0.000403,0.016253,0.012517,0.002675,0.025015,0.026131,0.003206,0.005973,0.092512,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,7,69,"Success",0.000361,0.015802,0.011568,0.002648,0.023863,0.028563,0.003287,0.006537,0.092978,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,8,69,"Success",0.000366,0.015383,0.012053,0.002422,0.024328,0.027216,0.003259,0.006063,0.091442,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,9,69,"Success",0.000362,0.01588,0.012123,0.002655,0.023935,0.026507,0.003151,0.006103,0.091062,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,10,69,"Success",0.000348,0.015674,0.012265,0.002663,0.024756,0.027846,0.003369,0.006857,0.094123,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",19,361,0,11,69,"Success",0.000358,0.015641,0.012421,0.002565,0.025314,0.027319,0.003213,0.006889,0.094061,27512,0,27436,7.0843292821e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,0,70,"Warmup",0.000602,0.038946,0.031488,0.118504,0.459741,0.417156,0.064853,0.008163,1.139907,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,1,70,"Warmup",0.000553,0.034771,0.02925,0.04918,0.396352,0.373284,0.064299,0.007809,0.9559,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,2,70,"Success",0.000464,0.034573,0.028661,0.048962,0.400813,0.366859,0.064196,0.007721,0.952647,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,3,70,"Success",0.000475,0.033752,0.028407,0.04895,0.395443,0.366347,0.063757,0.006962,0.944486,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,4,70,"Success",0.000434,0.03311,0.028133,0.049025,0.393467,0.382387,0.063837,0.007539,0.958373,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,5,70,"Success",0.000445,0.034162,0.028463,0.048933,0.390246,0.379497,0.063905,0.007759,0.953801,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,6,70,"Success",0.000376,0.032974,0.028239,0.049112,0.392204,0.368868,0.064189,0.007519,0.943853,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,7,70,"Success",0.000417,0.033562,0.032704,0.048929,0.388647,0.368625,0.064275,0.006785,0.944311,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,8,70,"Success",0.000405,0.033299,0.028384,0.048789,0.38888,0.382248,0.063699,0.007459,0.953556,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,9,70,"Success",0.000474,0.034176,0.0282,0.049313,0.401086,0.370559,0.064221,0.007293,0.955715,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,10,70,"Success",0.000415,0.033739,0.0285,0.049013,0.399567,0.367727,0.064567,0.007135,0.95106,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,361,0,11,70,"Success",0.000422,0.033221,0.028382,0.048963,0.396351,0.368555,0.063756,0.011019,0.951041,522728,0,521284,8.2670311449e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,0,71,"Warmup",0.000965,0.216035,0.209656,2.081977,18.736297,5.040485,1.467434,0.013556,27.767137,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,1,71,"Warmup",0.000771,0.223715,0.202805,1.691843,17.967651,4.992976,1.384761,0.012582,26.477729,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,2,71,"Success",0.00093,0.232932,0.203495,1.67897,16.976007,4.981276,1.383206,0.01219,25.46955,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,3,71,"Success",0.000733,0.224893,0.20266,1.686059,18.023906,4.987613,1.37261,0.012663,26.511646,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,4,71,"Success",0.000796,0.230277,0.205288,1.676789,16.982226,4.982684,1.370456,0.011943,25.461041,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,5,71,"Success",0.000957,0.222701,0.203158,1.683885,18.067727,4.987511,1.376385,0.013048,26.555993,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,6,71,"Success",0.000926,0.231088,0.207639,1.676754,18.899295,4.98113,1.378413,0.011879,27.387701,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,7,71,"Success",0.001023,0.222616,0.202916,1.684751,18.142519,4.987308,1.37132,0.011298,26.624328,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,8,71,"Success",0.000916,0.229031,0.201667,1.676505,21.543411,4.93994,1.366243,0.012124,29.970349,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,9,71,"Success",0.001024,0.230076,0.203156,1.679398,18.841628,4.931806,1.373045,0.010983,27.271753,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,10,71,"Success",0.001075,0.219738,0.199845,1.687364,18.454296,4.088599,1.370709,0.010776,26.03301,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",361,6859,0,11,71,"Success",0.000883,0.221479,0.201103,1.683018,19.136677,4.098494,1.361829,0.01212,26.716142,9905840,0,9904396,1.3356593186e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,0,72,"Warmup",0.006173,0.503681,0.4833,83.502173,155.488503,141.467701,32.239218,11.62246,425.314614,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,1,72,"Warmup",0.00692,0.559358,0.532355,86.429451,148.246329,164.939351,32.205829,11.640372,444.56121,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,2,72,"Success",0.006615,0.529481,0.500985,84.463983,154.94784,143.709097,32.253842,11.651459,428.064609,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,3,72,"Success",0.006103,0.509215,0.464716,84.601755,160.32728,134.813553,32.142225,11.666455,424.532553,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,4,72,"Success",0.006042,0.527821,0.509595,84.749387,171.862718,139.23591,66.663751,20.94692,484.503542,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,5,72,"Success",0.006753,0.527764,0.467958,83.442439,160.240842,144.059618,32.230923,11.633771,432.61135,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,6,72,"Success",0.006862,0.549876,0.522267,85.135319,146.236224,130.288414,66.551297,21.828118,451.119765,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,7,72,"Success",0.00666,0.506721,0.485616,83.876198,136.681694,143.857574,53.16813,23.659097,442.243068,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,8,72,"Success",0.006403,0.523691,0.468609,83.935925,159.813043,143.487729,32.605449,11.7211,432.56332,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,9,72,"Success",0.006732,0.567723,0.509291,85.383915,154.934977,135.483715,58.207577,30.245019,465.340343,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,10,72,"Success",0.006915,0.523422,0.497977,84.121557,159.786582,142.664595,32.71277,11.719734,432.034888,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"oddshape",6859,6859,0,11,72,"Success",0.00675,0.55831,0.509405,85.975,158.159184,140.770748,32.708765,11.679991,430.369499,188210960,0,188183524,1.3522061559e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,0,0,"Warmup",0.000231,0.001515,0.000642,5.1e-05,0.000185,9.3e-05,3.2e-05,0.000857,0.003915,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,1,0,"Warmup",0.000398,0.001865,0.000645,0.000138,0.000209,0.000114,3.4e-05,0.000864,0.004571,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,2,0,"Success",0.000236,0.001501,0.000645,5.4e-05,0.000185,8.8e-05,3.4e-05,0.000864,0.003917,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,3,0,"Success",0.000394,0.001939,0.00066,0.000141,0.000219,8.4e-05,3.1e-05,0.000873,0.004655,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,4,0,"Success",0.000229,0.001516,0.000649,5.5e-05,0.000182,0.000105,2.9e-05,0.000848,0.003922,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,5,0,"Success",0.000381,0.001883,0.000645,0.000138,0.000218,9.6e-05,3.4e-05,0.000858,0.004561,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,6,0,"Success",0.000254,0.001482,0.00065,5.3e-05,0.000181,0.000106,3.3e-05,0.000852,0.003916,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,7,0,"Success",0.000393,0.001883,0.000641,0.000135,0.000211,9.7e-05,3.4e-05,0.000873,0.004573,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,8,0,"Success",0.000228,0.001515,0.000654,5.1e-05,0.000185,8.7e-05,3.3e-05,0.000858,0.003922,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,9,0,"Success",0.000389,0.001848,0.00065,0.000134,0.000218,9.6e-05,3.3e-05,0.000871,0.004547,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,10,0,"Success",0.000229,0.001509,0.000655,5.2e-05,0.000186,8.9e-05,3.3e-05,0.000864,0.003917,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,2,0,11,0,"Success",0.000386,0.001868,0.000639,0.000139,0.000212,9.3e-05,3.4e-05,0.000881,0.00456,32,0,16,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,0,1,"Warmup",0.000614,1.725316,0.0057,0.000225,0.709519,0.827398,0.000238,0.003532,3.27302,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,1,1,"Warmup",0.000628,0.00527,0.001839,0.000174,0.001841,0.001108,6.2e-05,0.001862,0.013169,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,2,1,"Success",0.000514,0.004054,0.001569,0.000143,0.001371,0.000759,4.9e-05,0.001749,0.010565,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,3,1,"Success",0.000492,0.003896,0.001564,0.000148,0.001293,0.000769,5.2e-05,0.001708,0.010255,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,4,1,"Success",0.000492,0.00383,0.001537,0.000149,0.001273,0.000735,5e-05,0.001677,0.010066,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,5,1,"Success",0.0005,0.003788,0.001512,0.000137,0.001273,0.000737,4.9e-05,0.001667,0.00999,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,6,1,"Success",0.000499,0.00379,0.001526,0.000142,0.001278,0.000736,5.1e-05,0.001639,0.009987,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,7,1,"Success",0.000486,0.003802,0.001537,0.000148,0.001268,0.00074,5e-05,0.001668,0.010024,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,8,1,"Success",0.000497,0.007679,0.001617,0.000147,0.001409,0.000797,5.2e-05,0.001685,0.014206,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,9,1,"Success",0.000504,0.015546,0.001434,0.000133,0.001172,0.000709,4.7e-05,0.001554,0.021409,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,10,1,"Success",0.000473,0.0036,0.001395,0.000132,0.001201,0.000703,4.6e-05,0.001514,0.00936,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",2,4,0,11,1,"Success",0.000462,0.003603,0.001373,0.000141,0.001203,0.000688,4.9e-05,0.001492,0.009302,48,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,0,2,"Warmup",0.000598,0.002289,0.000807,0.000206,0.331551,0.00057,0.000252,0.002716,0.339487,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,1,2,"Warmup",0.000576,0.002402,0.000735,0.000186,0.000371,0.000222,6.6e-05,0.000924,0.00581,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,2,2,"Success",0.000523,0.001835,0.000662,0.000159,0.000341,0.000144,3.6e-05,0.000878,0.004882,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,3,2,"Success",0.000371,0.001476,0.000687,0.0001,0.000277,0.000152,3.6e-05,0.000838,0.004245,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,4,2,"Success",0.000369,0.00148,0.000686,5.7e-05,0.000245,0.000144,4.1e-05,0.000837,0.00417,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,5,2,"Success",0.00051,0.001843,0.000689,0.000143,0.000298,0.000145,3.9e-05,0.000857,0.004826,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,6,2,"Success",0.000376,0.001473,0.000684,5.7e-05,0.000268,0.000138,3.9e-05,0.000848,0.004184,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,7,2,"Success",0.00037,0.001468,0.000683,5.4e-05,0.000246,0.000137,3.8e-05,0.000819,0.004121,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,8,2,"Success",0.000373,0.001469,0.00068,5.5e-05,0.000239,0.000138,4e-05,0.005123,0.008429,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,9,2,"Success",0.000586,0.002065,0.000782,0.00015,0.000321,0.000164,4.2e-05,0.000962,0.005409,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,10,2,"Success",0.000375,0.00149,0.000687,5.8e-05,0.000265,0.000137,3.9e-05,0.000837,0.004193,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,4,0,11,2,"Success",0.000377,0.001509,0.000684,5.7e-05,0.000243,0.000143,4e-05,0.00083,0.004188,96,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,0,3,"Warmup",0.000605,0.004734,0.001993,0.00021,0.006937,0.001828,0.000107,0.002132,0.018983,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,1,3,"Warmup",0.000639,0.004153,0.001825,0.000181,0.001652,0.00102,6.1e-05,0.001834,0.011721,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,2,3,"Success",0.000558,0.003927,0.001721,0.000165,0.001451,0.000973,5e-05,0.00173,0.010912,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,3,3,"Success",0.000556,0.003824,0.00168,0.000157,0.001377,0.000981,5.7e-05,0.001663,0.010616,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,4,3,"Success",0.000556,0.00383,0.001687,0.000151,0.001364,0.000958,5.9e-05,0.001662,0.010594,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,5,3,"Success",0.000553,0.003813,0.001678,0.000144,0.001366,0.00095,5.6e-05,0.001669,0.010556,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,6,3,"Success",0.000555,0.003839,0.001681,0.000145,0.001369,0.000957,5.5e-05,0.001667,0.010595,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,7,3,"Success",0.000546,0.003823,0.001681,0.000144,0.001376,0.00098,5.6e-05,0.001656,0.010592,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,8,3,"Success",0.000559,0.004013,0.001722,0.000149,0.001515,0.001071,5.6e-05,0.00167,0.011083,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,9,3,"Success",0.000556,0.003846,0.001708,0.000145,0.0014,0.000949,5.7e-05,0.001659,0.010644,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,10,3,"Success",0.000549,0.003812,0.001688,0.000148,0.001423,0.000944,6e-05,0.001655,0.010601,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",4,8,0,11,3,"Success",0.000557,0.003846,0.001677,0.000143,0.001393,0.000935,6.1e-05,0.00166,0.010589,160,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",8,8,0,0,4,"Warmup",0.000553,0.002473,0.000901,0.000262,0.310379,0.171498,0.000195,0.001908,0.488595,320,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",8,8,0,1,4,"Warmup",0.000592,0.002668,0.00082,0.000204,0.000494,0.000436,7.7e-05,0.001024,0.006683,320,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",2,"powerof2",8,8,0,2,4,"Success",0.000562,0.002151,0.000762,0.000158,0.000408,0.000308,7.6e-05,0.000947,0.005712,320,0,256,0,0
