; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529505594,"CurrentTimeLocal","Wed Jun 20 16:39:54 2018","Hostname","c02n08","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,3,29,"Success",0.000482,0.526212,0.529313,0.006914,0.142166,0.155353,0.004856,0.003155,1.368877,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,4,29,"Success",0.00051,0.531575,0.524695,0.00698,0.141375,0.159541,0.004728,0.003218,1.373065,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,5,29,"Success",0.000477,0.525541,0.527874,0.006908,0.141325,0.154478,0.0048,0.003127,1.364963,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,6,29,"Success",0.000476,0.527891,0.522911,0.006919,0.140961,0.154949,0.00479,0.003088,1.36241,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,7,29,"Success",0.000477,0.525437,0.526915,0.006875,0.141384,0.155101,0.004806,0.003064,1.364492,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,8,29,"Success",0.000485,0.529233,0.523374,0.006997,0.141311,0.154483,0.004814,0.003111,1.364245,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,9,29,"Success",0.000523,0.524853,0.526235,0.006923,0.14123,0.155279,0.004787,0.003049,1.363303,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,10,29,"Success",0.000505,0.535165,0.523245,0.006982,0.141517,0.155253,0.004849,0.003056,1.371004,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",19683,0,0,11,29,"Success",0.000465,0.531413,0.528331,0.006867,0.141103,0.155299,0.004844,0.003092,1.371835,157468,0,78732,6.2543663918e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,0,30,"Warmup",0.000799,1.607136,1.670322,0.028343,0.509043,0.529774,0.018517,0.003643,4.368112,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,1,30,"Warmup",0.000628,1.577256,1.601027,0.028347,0.500956,0.532503,0.018303,0.003284,4.262811,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,2,30,"Success",0.000541,1.581259,1.598999,0.028338,0.50484,0.52979,0.018455,0.003353,4.266054,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,3,30,"Success",0.000545,1.577549,1.600053,0.028448,0.500724,0.534158,0.018364,0.003157,4.263482,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,4,30,"Success",0.00056,1.580339,1.592371,0.028215,0.504022,0.529836,0.018452,0.003276,4.257536,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,5,30,"Success",0.000564,1.593718,1.600728,0.028252,0.501121,0.534189,0.018475,0.003368,4.280906,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,6,30,"Success",0.000601,1.576153,1.602829,0.028278,0.50463,0.529618,0.018517,0.003288,4.264389,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,7,30,"Success",0.000518,1.578553,1.599866,0.03104,0.500991,0.532904,0.018397,0.003207,4.265943,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,8,30,"Success",0.000542,1.576703,1.601547,0.028293,0.500849,0.532151,0.018486,0.003423,4.262492,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,9,30,"Success",0.000559,1.580616,1.599386,0.028274,0.504606,0.529084,0.018395,0.003202,4.264611,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,10,30,"Success",0.000547,1.573807,1.600203,0.028169,0.500605,0.53381,0.018517,0.003437,4.259574,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",59049,0,0,11,30,"Success",0.000574,1.580189,1.594723,0.027992,0.505478,0.529148,0.018415,0.00339,4.260402,472396,0,236196,7.7362909624e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,0,40,"Warmup",0.0008,2.068486,2.10688,0.034709,0.593163,0.60696,0.025498,0.003514,5.440513,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,1,40,"Warmup",0.000725,2.040644,2.067607,0.034629,0.585224,0.612647,0.025256,0.003218,5.370411,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,2,40,"Success",0.000663,2.038317,2.063724,0.03449,0.587289,0.609324,0.025406,0.003071,5.362733,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,3,40,"Success",0.00062,2.041134,2.060074,0.034461,0.588729,0.605894,0.025386,0.003082,5.359767,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,4,40,"Success",0.000688,2.03897,2.061338,0.034152,0.584877,0.610535,0.025274,0.002914,5.359151,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,5,40,"Success",0.000528,2.038989,2.062228,0.034532,0.588936,0.605899,0.025318,0.003046,5.359876,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,6,40,"Success",0.00051,2.037896,2.065123,0.034482,0.584677,0.60976,0.02532,0.00298,5.361184,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,7,40,"Success",0.000511,2.041116,2.058708,0.034372,0.588273,0.609141,0.025215,0.003083,5.360844,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,8,40,"Success",0.000534,2.039328,2.05934,0.034509,0.588309,0.606414,0.025396,0.002919,5.357174,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,9,40,"Success",0.00057,2.043981,2.062873,0.034633,0.584094,0.608813,0.025169,0.003086,5.363659,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,10,40,"Success",0.000591,2.042439,2.0639,0.034385,0.589294,0.606261,0.025377,0.00317,5.365835,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",78125,0,0,11,40,"Success",0.000536,2.03967,2.060832,0.034486,0.585496,0.609828,0.025411,0.002952,5.359642,625004,0,312500,8.9345308639e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,0,48,"Warmup",0.000778,3.120066,3.065342,0.035585,0.94893,1.063295,0.038257,0.003329,8.276083,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,1,48,"Warmup",0.000614,3.049239,3.003844,0.035381,0.94465,1.067713,0.038296,0.003049,8.143272,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,2,48,"Success",0.00063,3.042685,3.005199,0.035436,0.943911,1.062244,0.038271,0.002953,8.131797,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,3,48,"Success",0.000631,3.041849,3.002833,0.035336,0.946225,1.063206,0.041315,0.003226,8.135094,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,4,48,"Success",0.000628,3.039985,3.000996,0.035428,0.944012,1.061541,0.038166,0.00317,8.124417,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,5,48,"Success",0.000626,3.049023,2.999567,0.035336,0.94606,1.062264,0.038325,0.003116,8.134784,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,6,48,"Success",0.000575,3.042621,3.00218,0.035313,0.945363,1.063223,0.038275,0.003083,8.131094,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,7,48,"Success",0.000632,3.042197,3.00097,0.035384,0.946321,1.062879,0.038292,0.003092,8.13022,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,8,48,"Success",0.000537,3.044253,3.002687,0.035367,0.947303,1.062444,0.038294,0.003075,8.13441,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,9,48,"Success",0.000547,3.04231,3.004008,0.0353,0.944918,1.063319,0.038322,0.002969,8.132155,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,10,48,"Success",0.000526,3.040704,3.003285,0.035424,0.946719,1.062484,0.03808,0.00286,8.130538,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",117649,0,0,11,48,"Success",0.000544,3.043179,3.004777,0.03564,0.943726,1.061659,0.038255,0.002929,8.131163,941196,0,470596,8.0418685348e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,0,31,"Warmup",0.000743,4.689852,4.906507,0.115341,1.825281,1.773763,0.077814,0.004125,13.394024,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,1,31,"Warmup",0.000732,4.643692,4.661931,0.12024,1.818362,1.770536,0.078661,0.003899,13.098602,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,2,31,"Success",0.000609,4.654675,4.673616,0.120079,1.820266,1.766848,0.078305,0.003873,13.118805,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,3,31,"Success",0.000645,4.654803,4.657354,0.120514,1.816606,1.772069,0.078489,0.003703,13.104718,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,4,31,"Success",0.000604,4.648917,4.667951,0.120175,1.819268,1.770121,0.077886,0.003649,13.10911,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,5,31,"Success",0.000516,4.654745,4.661932,0.129686,1.811454,1.773655,0.077459,0.003808,13.113793,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,6,31,"Success",0.000519,4.65064,4.667187,0.12081,1.815631,1.771944,0.077775,0.003876,13.108955,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,7,31,"Success",0.000561,4.648735,4.661486,0.12084,1.814852,1.767169,0.07761,0.003726,13.095523,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,8,31,"Success",0.000575,4.653291,4.660587,0.120273,1.816211,1.772098,0.077952,0.003763,13.105285,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,9,31,"Success",0.000569,4.65078,4.660934,0.119089,1.820127,1.768138,0.081119,0.003751,13.105049,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,10,31,"Success",0.000525,4.651036,4.659309,0.120583,1.815027,1.771204,0.078152,0.003677,13.10008,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",177147,0,0,11,31,"Success",0.000477,4.643517,4.66719,0.121298,1.810022,1.771847,0.078146,0.003733,13.096744,1417180,0,708588,7.4199891152e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,0,41,"Warmup",0.000746,10.141809,10.216902,0.229501,3.568307,3.397144,0.174423,0.003726,27.7332,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,1,41,"Warmup",0.000594,10.030768,10.070072,0.258471,3.560746,3.387312,0.178104,0.003722,27.490415,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,2,41,"Success",0.000571,10.040598,10.077094,0.259155,3.554496,3.395533,0.174507,0.003464,27.506009,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,3,41,"Success",0.000557,10.031294,10.076166,0.257203,3.559608,3.386665,0.17809,0.003544,27.4938,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,4,41,"Success",0.000488,10.022344,10.07317,0.2597,3.558493,3.392309,0.174676,0.003227,27.484987,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,5,41,"Success",0.000579,10.024345,10.087739,0.258583,3.562609,3.386478,0.174928,0.003488,27.499437,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,6,41,"Success",0.000543,10.028808,9.866157,0.255255,3.300773,3.122017,0.166404,0.003072,26.743619,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,7,41,"Success",0.000485,8.832174,8.899831,0.248634,3.298901,3.127482,0.166954,0.003406,24.578405,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,8,41,"Success",0.000526,8.837992,8.903638,0.256382,3.295237,3.122095,0.166615,0.003145,24.586259,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,9,41,"Success",0.000554,8.848504,8.894282,0.248829,3.29532,3.122549,0.168673,0.00313,24.582416,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,10,41,"Success",0.000512,8.839005,8.908055,0.255973,3.295423,3.121665,0.166941,0.00327,24.591471,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",390625,0,0,11,41,"Success",0.000479,8.844222,8.901796,0.248437,3.295144,3.124617,0.169585,0.003195,24.588111,3125004,0,1562500,9.9722871298e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,0,32,"Warmup",0.000859,13.958094,14.519887,0.287188,5.954366,5.643012,0.219455,0.005067,40.588621,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,1,32,"Warmup",0.000797,13.888223,13.924471,0.342554,5.876869,5.640121,0.223012,0.004623,39.90133,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,2,32,"Success",0.000707,13.867747,13.913112,0.340787,5.876267,5.62738,0.227371,0.004849,39.858834,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,3,32,"Success",0.000707,13.877808,13.891674,0.335959,5.873677,5.628291,0.227117,0.004496,39.840412,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,4,32,"Success",0.000734,13.895803,13.448663,0.328964,5.432033,5.199576,0.215224,0.00439,38.525992,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,5,32,"Success",0.000693,12.214587,12.273426,0.328507,5.426554,5.197221,0.212254,0.004425,35.658294,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,6,32,"Success",0.000642,12.208534,12.277182,0.32621,5.431018,5.198063,0.211966,0.004228,35.658425,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,7,32,"Success",0.000645,12.219792,12.291839,0.323177,5.437661,5.199222,0.21217,0.004071,35.689163,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,8,32,"Success",0.000635,12.212505,12.260948,0.322224,5.432385,5.201685,0.213019,0.004071,35.648094,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,9,32,"Success",0.000631,12.21272,12.281319,0.324682,5.424216,5.197949,0.212711,0.004295,35.659126,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,10,32,"Success",0.000594,12.212106,12.265951,0.32394,5.419288,5.204661,0.212228,0.004218,35.643589,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",531441,0,0,11,32,"Success",0.000551,12.218211,12.266643,0.331623,5.417732,5.205574,0.215747,0.004145,35.660818,4251532,0,2125764,8.6997842543e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,0,49,"Warmup",0.000818,21.599418,21.629305,0.388456,8.561239,7.992123,0.316202,0.005429,60.493707,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,1,49,"Warmup",0.00069,21.553681,21.494099,0.453394,8.462382,7.991573,0.318766,0.005071,60.280321,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,2,49,"Success",0.00068,21.554973,21.487945,0.447501,8.464052,7.971845,0.319636,0.005509,60.252788,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,3,49,"Success",0.000607,19.112619,18.9821,0.440666,7.844517,7.414891,0.305298,0.004933,54.106233,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,4,49,"Success",0.000684,19.055813,18.972186,0.436018,7.830289,7.41823,0.3051,0.004859,54.023798,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,5,49,"Success",0.000583,19.055925,18.996714,0.438163,7.819241,7.415196,0.304554,0.004713,54.035687,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,6,49,"Success",0.00063,19.05021,18.978983,0.434291,7.805616,7.411537,0.303506,0.0046,53.989965,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,7,49,"Success",0.00056,19.046237,18.968933,0.435312,7.802928,7.413055,0.307757,0.004916,53.980288,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,8,49,"Success",0.000693,19.036563,18.971263,0.436453,7.813011,7.410244,0.304333,0.004634,53.977752,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,9,49,"Success",0.000608,19.072373,18.964155,0.4379,7.807929,7.410084,0.307688,0.004673,54.006098,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,10,49,"Success",0.000587,19.030302,18.97259,0.4358,7.813774,7.414591,0.30831,0.0052,53.981777,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",823543,0,0,11,49,"Success",0.000538,19.054786,18.977009,0.439252,7.803939,7.412753,0.306954,0.004416,54.000301,6588348,0,3294172,8.6459436236e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,0,33,"Warmup",0.001866,42.573968,44.192617,0.693883,26.291152,24.75689,0.502793,0.010979,139.025342,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,1,33,"Warmup",0.001818,42.68706,37.450445,0.666557,24.15378,22.651017,0.474687,0.010102,128.09621,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,2,33,"Success",0.001653,37.954939,37.400033,0.667312,24.178383,22.659118,0.476202,0.00963,123.347999,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,3,33,"Success",0.001475,38.029999,37.419782,0.664943,24.100636,22.657817,0.473774,0.009605,123.358717,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,4,33,"Success",0.001817,37.980588,37.442068,0.666468,24.155578,22.656265,0.471916,0.009484,123.385129,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,5,33,"Success",0.00145,37.938755,37.44721,0.667732,24.138161,22.643296,0.474762,0.010119,123.322221,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,6,33,"Success",0.00158,37.977652,37.413158,0.664971,24.134475,22.657521,0.472871,0.009942,123.332986,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,7,33,"Success",0.001569,37.943185,37.422819,0.666636,24.184311,22.664227,0.474682,0.00976,123.368007,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,8,33,"Success",0.001689,38.052882,37.404883,0.671994,24.127555,22.638909,0.474435,0.009885,123.383158,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,9,33,"Success",0.001401,37.968193,37.43241,0.66542,24.150405,22.644192,0.474145,0.00972,123.346889,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,10,33,"Success",0.001501,37.949995,37.420625,0.665195,24.130897,22.646888,0.495575,0.010221,123.321755,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1594323,0,0,11,33,"Success",0.001464,37.962096,37.41395,0.668883,24.127067,22.644454,0.472982,0.009744,123.301682,12754588,0,6377292,8.5478730546e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,0,42,"Warmup",0.006305,63.625727,56.862475,0.83852,30.250512,26.024531,0.605866,5.250779,183.466024,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,1,42,"Warmup",0.00822,56.62739,50.468051,4.738966,28.050167,23.70199,0.567535,5.228524,169.392188,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,2,42,"Success",0.007712,56.868068,50.492634,4.739995,28.026408,23.725736,0.5668,5.235054,169.663635,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,3,42,"Success",0.008134,56.874815,50.507614,4.710173,28.195711,23.893358,0.567951,5.237716,169.996876,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,4,42,"Success",0.008376,56.65197,50.474925,4.713329,28.006126,23.713713,0.568139,5.238122,169.376726,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,5,42,"Success",0.008412,56.635885,50.510814,4.71472,28.034472,23.758633,0.567188,5.24125,169.473067,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,6,42,"Success",0.008207,56.645765,50.507569,4.728523,27.98679,23.726278,0.567487,5.239112,169.411089,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,7,42,"Success",0.008058,56.648879,50.483449,4.734174,27.985401,23.739592,0.563853,5.252881,169.41749,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,8,42,"Success",0.008121,56.632779,50.565549,4.724121,28.092201,23.806699,0.563445,5.246902,169.640873,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,9,42,"Success",0.008479,56.666212,50.457842,4.726004,28.223073,23.939829,0.567261,5.244974,169.83484,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,10,42,"Success",0.008213,56.664162,50.47539,4.722774,28.157353,23.804117,0.567481,5.231597,169.632879,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",1953125,0,0,11,42,"Success",0.008252,56.618804,50.464688,4.736204,28.061301,23.764205,0.565684,5.241576,169.462371,15625004,0,7812500,1.0529064818e-07,0
"Fftw_mkl_gnuwrapper","Outplace","Real","float",1,"radix357",4782969,0,0,0,34,"Warmup",0.01059,162.607589,146.016306,11.255066,102.141523,100.24337,1.374026,9.697199,533.348373,38263756,0,19131876,1.0773521599e-07,0
