; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363354112,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586147422,"CurrentTimeLocal","Mon Apr  6 06:30:22 2020","Hostname","csk012.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.1e-05
; "Time_ContextDestroy [ms]", 3.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,1,46,"Warmup",0.428406,79040.824998,113988.82589,770.502568,1211.819222,1204.943161,765.961225,29.580738,197012.89445,9298170468,0,4649045868,1.1141634837e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,2,46,"Success",0.459895,81361.175756,83282.039488,991.204079,1288.365685,1199.465438,836.670669,27.230119,168986.66353,9298170468,0,4649045868,1.1114751561e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,3,46,"Success",0.412796,83218.630214,93614.40966,804.742193,1194.822122,1139.36483,776.763462,29.785639,180778.97912,9298170468,0,4649045868,1.1159072197e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,4,46,"Success",0.465982,84751.139397,87335.384066,813.417737,1209.563251,1217.319537,1077.823672,26.620827,176431.74933,9298170468,0,4649045868,1.1114751561e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,5,46,"Success",0.603621,87051.771749,84466.688817,1138.163601,1285.614175,1222.830517,694.145219,24.876456,175884.74467,9298170468,0,4649045868,1.1141634837e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,6,46,"Success",0.450239,75786.326317,82454.203487,1512.219039,1287.917559,1225.39277,885.027397,24.38539,163175.9365,9298170468,0,4649045868,1.1114751561e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,7,46,"Success",0.404797,78715.369163,82931.995227,1270.644953,1339.898194,1235.808056,805.303942,32.701341,166332.13776,9298170468,0,4649045868,1.1141634837e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,8,46,"Success",0.399144,81406.543611,82796.305305,1188.823207,1261.896294,1208.330396,721.60482,23.211268,168607.16171,9298170468,0,4649045868,1.1159072197e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,9,46,"Success",0.445005,79929.431134,88435.47796,844.082511,1285.70949,1200.569761,1097.719539,27.734466,172821.17877,9298170468,0,4649045868,1.1114751561e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,10,46,"Success",0.44356,83030.155248,86051.157382,1144.593949,1331.845327,1216.554442,778.498138,32.50447,173585.80641,9298170468,0,4649045868,1.1306523659e-07,0
"Fftw","Outplace","Real","float",2,"radix357",19683,59049,0,11,46,"Success",0.410228,82183.258927,79378.257539,1351.22293,1253.281251,1214.427473,1010.390571,30.970494,166422.26744,9298170468,0,4649045868,1.1114751561e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,0,58,"Warmup",0.412869,65865.755095,86320.368176,927.110177,953.467655,990.324329,759.056159,32.794813,155849.29149,9765687500,0,4882812500,1.4297757614e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,1,58,"Warmup",0.456592,72806.223049,75815.054106,803.674747,930.40576,982.227211,1114.961185,29.075681,152482.09336,9765687500,0,4882812500,1.3249581754e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,2,58,"Success",0.404073,86893.257083,76305.982937,855.525913,888.710477,900.109336,1113.807514,28.534825,166986.34185,9765687500,0,4882812500,1.3214034339e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,3,58,"Success",0.398763,66544.14721,74861.46172,764.745659,1014.775834,1075.005488,1149.784275,29.623436,145439.95206,9765687500,0,4882812500,1.4064383999e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,4,58,"Success",0.406695,79002.437092,80280.261521,982.540622,912.673845,996.685938,1038.066469,30.210642,163243.32979,9765687500,0,4882812500,1.3622020702e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,5,58,"Success",0.443776,75162.853362,89846.137031,1305.160859,993.0815,901.074685,887.014075,27.62238,169123.40228,9765687500,0,4882812500,1.3935261303e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,6,58,"Success",0.42276,76108.725901,76299.413996,976.336994,988.640544,936.456291,957.742414,28.399034,156296.1897,9765687500,0,4882812500,1.419490427e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,7,58,"Success",0.412302,65548.487833,81094.920517,850.457264,958.580712,1008.655991,1192.479981,28.709175,150682.74925,9765687500,0,4882812500,1.3622020702e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,8,58,"Success",0.462355,76359.790975,68174.335651,968.800471,905.959544,919.863136,1209.464874,29.065777,148567.75608,9765687500,0,4882812500,1.3541811368e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,9,58,"Success",0.45762,81044.483939,78059.402093,917.964464,854.636818,921.294553,875.848078,29.702295,162703.84883,9765687500,0,4882812500,1.3252182796e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,10,58,"Success",0.401466,73705.647051,77902.271403,1145.442192,930.807241,929.469485,957.981802,28.534746,155600.56451,9765687500,0,4882812500,1.3587250436e-07,0
"Fftw","Outplace","Real","float",2,"radix357",15625,78125,0,11,58,"Success",0.415954,73148.296906,77178.868188,977.457508,975.373111,936.459027,1130.51058,25.499827,154372.88837,9765687500,0,4882812500,1.4228066896e-07,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,0,68,"Warmup",0.0002,18.22744,18.691492,0.000372,0.045718,0.044784,0.001338,0.014973,37.026982,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,1,68,"Warmup",0.000207,18.893467,18.783303,0.000383,0.04657,0.047609,0.001103,0.013375,37.786867,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,2,68,"Success",0.000205,18.929501,18.910308,0.000335,0.052823,0.054572,0.001241,0.013645,37.963616,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,3,68,"Success",0.000216,21.388313,18.648559,0.000387,0.044646,0.046226,0.00115,0.010708,40.140944,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,4,68,"Success",0.000247,18.862664,18.677929,0.000406,0.044135,0.048809,0.001131,0.016852,37.652772,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,5,68,"Success",0.000212,18.822117,18.699439,0.000393,0.063817,0.047574,0.001541,0.014832,37.650719,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,6,68,"Success",0.000224,18.745247,18.890577,0.000352,0.057105,0.048075,0.001759,0.014317,37.758196,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,7,68,"Success",0.000241,18.950205,18.864003,0.000356,0.053272,0.05536,0.001193,0.012264,37.937674,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,8,68,"Success",0.000206,18.973553,18.686216,0.000361,0.045697,0.046126,0.001277,0.012545,37.76671,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,9,68,"Success",0.000223,18.590851,18.39845,0.000387,0.051897,0.054918,0.001206,0.01342,37.111962,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,10,68,"Success",0.000222,18.753923,18.77611,0.000366,0.043426,0.047373,0.000918,0.012077,37.63502,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,19,0,11,68,"Success",0.000195,18.735683,18.824772,0.000374,0.046002,0.045845,0.001124,0.010769,37.665398,5776,0,5776,1.4026808421e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,0,69,"Warmup",0.001917,154.154629,153.709781,0.020738,0.103783,0.084089,0.029036,0.158713,308.263161,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,1,69,"Warmup",0.000246,154.499447,168.10659,0.208933,0.393285,0.070217,0.022389,0.13553,323.480262,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,2,69,"Success",0.00029,146.039074,145.178943,0.036589,0.095829,0.08349,0.025611,0.12738,291.589006,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,3,69,"Success",0.000283,146.524359,147.965116,0.018863,0.103502,0.076877,0.023861,0.124835,294.838543,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,4,69,"Success",0.000261,146.363481,145.021337,0.017812,0.096213,0.082188,0.024332,0.120279,291.726306,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,5,69,"Success",0.000333,145.577415,144.483484,0.016972,0.10681,0.077662,0.024464,0.129771,290.417651,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,6,69,"Success",0.000222,145.502935,144.78395,0.016351,0.107555,0.082565,0.022915,0.132128,290.649152,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,7,69,"Success",0.000326,149.16832,154.130719,0.018243,0.106316,0.071246,0.020505,0.125185,303.641394,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,8,69,"Success",0.000233,145.960802,145.495251,0.016711,0.102157,0.082483,0.025441,0.128313,291.811804,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,9,69,"Success",0.000241,144.528298,145.540121,0.014813,0.094493,0.082083,0.025669,0.139416,290.427591,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,10,69,"Success",0.000246,153.144801,147.771119,0.04587,0.098031,0.081653,0.025533,0.131194,301.299614,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",19,361,0,11,69,"Success",0.000233,146.368992,145.596047,0.018503,0.098351,0.080104,0.024857,0.128067,292.316702,109744,0,109744,1.7003728371e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,0,70,"Warmup",0.002185,561.622139,581.476883,0.267227,0.398121,0.359419,0.44607,0.44639,1145.019071,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,1,70,"Warmup",0.000362,561.270606,565.299212,0.266525,0.381688,0.37064,0.419394,0.515472,1128.524507,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,2,70,"Success",0.000406,563.547439,562.75607,0.26825,0.409917,0.369526,0.40927,0.470426,1128.232077,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,3,70,"Success",0.000391,566.467357,763.791521,0.269204,0.356826,0.359711,0.431331,0.511245,1332.190403,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,4,70,"Success",0.000487,587.819698,563.362327,0.27128,0.387625,0.369725,0.417539,0.468688,1153.098183,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,5,70,"Success",0.000478,565.078456,568.039369,0.290202,0.382575,0.356177,0.447184,0.424636,1135.019857,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,6,70,"Success",0.000433,580.668199,571.08174,0.269816,0.600171,0.355488,0.417698,0.415888,1153.811969,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,7,70,"Success",0.000386,563.769448,562.543249,0.282334,0.364789,0.354316,0.445985,0.423976,1128.185217,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,8,70,"Success",0.000391,567.008049,562.251955,0.289458,0.369276,0.359698,0.453661,0.487867,1131.221191,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,9,70,"Success",0.000796,563.320194,564.741963,0.291214,0.364639,0.35955,0.458952,0.482627,1130.020624,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,10,70,"Success",0.000423,565.75099,564.090439,0.26783,0.415146,0.356405,0.405418,0.445319,1131.735397,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,361,0,11,70,"Success",0.000444,741.474183,571.358834,0.267996,0.372098,0.375219,0.414781,0.442723,1314.707105,2085136,0,2085136,1.7045482283e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,0,71,"Warmup",0.399918,4777.63778,4526.490591,7.889253,5.538408,4.989247,8.545045,1.379448,9332.871937,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,1,71,"Warmup",0.304151,4717.370903,4534.94305,7.890651,4.51811,4.602953,8.570602,1.269508,9279.473761,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,2,71,"Success",0.301173,4574.418894,4523.159183,7.673149,4.913027,4.602542,8.771083,1.340915,9125.18366,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,3,71,"Success",0.319679,4563.871161,4589.826364,7.620042,4.748542,5.535939,8.665177,1.37259,9181.964855,39617584,0,39617584,2.1024917934e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,4,71,"Success",0.32235,4574.399985,4561.71763,8.127771,5.326774,4.531448,8.411039,1.331083,9164.171562,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,5,71,"Success",0.334231,4663.157894,4666.776046,7.858355,6.158358,4.523222,8.750879,1.285005,9358.848496,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,6,71,"Success",0.249204,4582.452851,4701.63792,7.686707,6.019217,4.407311,8.83501,1.310467,9312.602642,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,7,71,"Success",0.289984,4566.935962,4601.412217,8.876722,5.871747,5.256018,8.311447,1.357822,9198.316785,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,8,71,"Success",0.338393,4575.217668,4558.405763,7.680783,4.853635,4.590386,8.949831,1.384929,9161.425497,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,9,71,"Success",0.293781,4582.215707,4590.691402,7.741496,5.762198,5.273706,8.937072,1.350905,9202.270313,39617584,0,39617584,2.1024917934e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,10,71,"Success",0.317084,4648.819218,4648.694559,8.808473,5.507586,4.605791,8.109733,1.362398,9326.229057,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",361,6859,0,11,71,"Success",0.295708,4692.254017,4621.061974,8.664737,5.00521,5.247683,8.28349,1.396992,9342.226426,39617584,0,39617584,2.1049850237e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,0,72,"Warmup",0.005679,75842.425323,75555.168059,152.416446,101.857469,102.327109,162.380795,2.809529,151919.39178,752734096,0,752734096,2.3394738116e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,1,72,"Warmup",0.005408,73354.565253,74966.200774,148.953322,102.213231,102.041817,157.835364,2.786561,148834.60791,752734096,0,752734096,2.3273710149e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,2,72,"Success",0.005531,75509.779677,76424.272013,156.859577,102.852167,102.343465,158.387975,2.648393,152457.1606,752734096,0,752734096,2.3312772298e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,3,72,"Success",0.010232,73987.919721,77189.804295,156.480186,103.3338,104.745212,161.170757,2.651056,151706.12031,752734096,0,752734096,2.3273710149e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,4,72,"Success",0.005365,78098.599495,81111.542756,183.052799,102.074897,102.592587,112.00497,2.669109,159712.54834,752734096,0,752734096,2.3273710149e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,5,72,"Success",0.006847,77152.011866,91649.907205,239.542507,144.478648,158.07557,136.132346,2.681844,169482.84465,752734096,0,752734096,2.3312772298e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,6,72,"Success",0.006878,75242.055964,73713.009119,200.708219,146.944749,106.646521,158.33691,2.751742,149570.47193,752734096,0,752734096,2.3312772298e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,7,72,"Success",0.006307,77757.773256,82634.824074,168.006965,136.489894,100.359926,128.864301,2.902026,160929.23617,752734096,0,752734096,2.3273710149e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,8,72,"Success",0.005258,77655.13596,75236.640495,209.912289,98.627823,100.636265,153.518296,3.11708,153457.60081,752734096,0,752734096,2.3312772298e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,9,72,"Success",0.006442,75404.039403,76326.018086,149.391159,143.077776,155.167149,147.726104,3.11083,152328.54915,752734096,0,752734096,2.3273710149e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,10,72,"Success",0.006011,74135.904462,75143.039396,161.350906,102.91953,98.77015,145.547733,2.791224,149790.34057,752734096,0,752734096,2.3273710149e-16,0
"Fftw","Inplace","Complex","double",2,"oddshape",6859,6859,0,11,72,"Success",0.005873,74140.357061,75665.439269,205.632489,101.090469,101.940928,158.475566,2.833172,150375.78359,752734096,0,752734096,2.3312772298e-16,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,0,0,"Warmup",0.000124,7.697675,7.507954,7.3e-05,0.037342,0.033762,9.2e-05,0.002272,15.27992,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,1,0,"Warmup",0.000112,7.693395,7.536787,7.7e-05,0.018235,0.036882,9.3e-05,0.001825,15.287966,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,2,0,"Success",0.000104,7.682074,7.582648,6.8e-05,0.039106,0.0346,9.9e-05,0.003933,15.343344,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,3,0,"Success",0.000111,7.68457,7.510558,7.1e-05,0.03631,0.036366,0.0001,0.002565,15.271335,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,4,0,"Success",0.000108,7.736003,7.429108,6e-05,0.038398,0.038718,6.7e-05,0.002131,15.245263,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,5,0,"Success",0.000121,7.722482,7.444959,5.6e-05,0.037175,0.035997,0.000103,0.002122,15.243776,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,6,0,"Success",0.000112,7.701615,7.549453,7.2e-05,0.05569,0.037968,9.3e-05,0.002172,15.347713,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,7,0,"Success",9.2e-05,7.710927,7.550497,6.4e-05,0.035614,0.037613,0.000115,0.002333,15.337796,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,8,0,"Success",0.0001,7.866969,7.549397,7.4e-05,0.034862,0.037534,0.000128,0.002125,15.491872,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,9,0,"Success",9.8e-05,7.732772,7.568132,6.1e-05,0.036836,0.038238,0.000165,0.00224,15.379225,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,10,0,"Success",0.000108,7.937199,8.116395,6.4e-05,0.036732,0.038428,0.000135,0.00206,16.131838,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,2,0,11,0,"Success",0.000105,7.64411,7.609127,8e-05,0.019042,0.034658,0.000144,0.002354,15.310123,64,0,64,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,0,1,"Warmup",0.000144,9.849396,9.389559,0.000241,0.034915,0.034211,0.000313,0.00483,19.314345,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,1,1,"Warmup",0.0001,9.742338,9.280704,0.000142,0.036846,0.038257,0.00018,0.004273,19.103525,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,2,1,"Success",9.7e-05,9.790151,9.73457,0.000105,0.056769,0.036017,0.000175,0.004341,19.622914,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,3,1,"Success",0.000119,9.683349,9.473588,9.6e-05,0.03534,0.036884,0.000128,0.00387,19.233874,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,4,1,"Success",9.9e-05,9.76913,9.579515,0.00011,0.036872,0.038103,0.000183,0.003906,19.428457,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,5,1,"Success",8.9e-05,9.760583,9.481714,8.6e-05,0.036026,0.037812,0.000198,0.004441,19.321583,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,6,1,"Success",0.000104,9.821885,9.682167,9.9e-05,0.037513,0.037703,0.000185,0.004115,19.584536,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,7,1,"Success",0.000105,9.537313,9.219782,0.0001,0.036541,0.039661,0.000207,0.004142,18.838582,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,8,1,"Success",8.5e-05,9.81652,9.532744,7.4e-05,0.037783,0.035111,0.000183,0.006075,19.42919,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,9,1,"Success",0.000109,9.865161,9.638174,0.00015,0.036989,0.037878,0.000169,0.004131,19.583278,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,10,1,"Success",0.000132,9.905878,9.500972,7.4e-05,0.037067,0.036796,0.000189,0.004424,19.486106,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",2,4,0,11,1,"Success",0.000102,9.813335,9.651162,8.8e-05,0.037137,0.038023,0.000299,0.004364,19.545275,128,0,128,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,0,2,"Warmup",0.000143,7.548637,7.447878,0.000101,0.033936,0.0353,0.000346,0.006689,15.0736,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,1,2,"Warmup",0.000123,7.867413,7.590606,7.3e-05,0.036055,0.03872,0.000182,0.007114,15.541751,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,2,2,"Success",0.000123,7.816427,7.67108,8.8e-05,0.032752,0.039841,0.000154,0.006248,15.567336,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,3,2,"Success",0.000103,7.721154,7.521497,8.9e-05,0.035673,0.03928,0.000173,0.005105,15.323779,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,4,2,"Success",0.000126,7.689731,7.553788,8.1e-05,0.037125,0.037004,0.000195,0.004872,15.323596,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,5,2,"Success",0.000115,7.758572,7.553451,8.8e-05,0.034961,0.035269,0.000194,0.020738,15.403906,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,6,2,"Success",0.000105,7.790969,7.676539,8.4e-05,0.036615,0.037904,0.000193,0.006301,15.549433,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,7,2,"Success",9.7e-05,7.763604,7.648832,7.2e-05,0.037323,0.037357,0.000204,0.006006,15.494149,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,8,2,"Success",0.000104,7.782414,7.563406,9.4e-05,0.035973,0.037027,0.000192,0.00564,15.425416,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,9,2,"Success",0.000119,7.707437,7.541689,8.4e-05,0.036086,0.040465,0.000151,0.005897,15.332552,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,10,2,"Success",0.000144,7.741165,7.634606,9.5e-05,0.035549,0.036294,0.000197,0.005972,15.454701,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,4,0,11,2,"Success",9.8e-05,7.874248,7.781088,7.5e-05,0.038028,0.038378,0.000213,0.006229,15.7393,256,0,256,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,0,3,"Warmup",0.000144,9.875419,9.664308,0.00016,0.037779,0.039157,0.000211,0.007898,19.625667,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,1,3,"Warmup",0.000114,9.73983,9.654696,0.000132,0.038071,0.039872,0.000206,0.00813,19.481839,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,2,3,"Success",0.000148,9.798926,9.603055,0.000134,0.038923,0.037899,0.000209,0.008524,19.488564,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,3,3,"Success",0.000126,9.824186,9.611571,0.000142,0.039859,0.038467,0.000187,0.00736,19.522466,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,4,3,"Success",0.000127,9.767224,9.684175,0.000117,0.036487,0.038757,0.000232,0.008271,19.535973,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,5,3,"Success",0.000112,9.627593,9.674484,0.000243,0.034957,0.034465,0.000274,0.007945,19.380826,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,6,3,"Success",0.000132,9.851865,9.740864,0.000115,0.03905,0.039303,0.000197,0.008321,19.680819,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,7,3,"Success",0.000135,9.809325,9.62059,0.000158,0.037046,0.037072,0.000213,0.007957,19.513046,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,8,3,"Success",0.000111,9.773823,9.49155,0.000137,0.037747,0.036973,0.000202,0.007393,19.348511,512,0,512,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",4,8,0,9,3,"Success",0.000105,9.680306,9.529855,0.000134,0.03757,0.03622,0.000207,0.007381,19.29263,512,0,512,0,0
