; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404309733376,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1603178553,"CurrentTimeLocal","Tue Oct 20 09:22:33 2020","Hostname","csk097.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.5e-05
; "Time_ContextDestroy [ms]", 3.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","float",3,"radix357",9,27,27,6,33,"Success",0.004324,387.732231,380.153533,0.004717,0.257153,0.106066,0.004929,0.825641,769.089253,53460,0,26244,5.9423517847e-08,0
"Fftw","Outplace","Real","float",3,"radix357",9,27,27,7,33,"Success",0.004329,386.339398,381.409416,0.005801,0.334951,0.109514,0.006512,0.897647,769.108356,53460,0,26244,5.3162059201e-08,0
"Fftw","Outplace","Real","float",3,"radix357",9,27,27,8,33,"Success",0.004343,386.64345,375.278564,0.004484,0.265508,0.104926,0.005247,0.832789,763.140067,53460,0,26244,5.9423517847e-08,0
"Fftw","Outplace","Real","float",3,"radix357",9,27,27,9,33,"Success",0.004118,389.472522,378.244916,0.004441,0.362071,0.109447,0.005123,0.980931,769.184178,53460,0,26244,5.7716841114e-08,0
"Fftw","Outplace","Real","float",3,"radix357",9,27,27,10,33,"Success",0.004417,386.356144,377.736618,0.005177,0.254408,0.108307,0.005165,0.820806,765.291653,53460,0,26244,5.9423517847e-08,0
"Fftw","Outplace","Real","float",3,"radix357",9,27,27,11,33,"Success",0.004332,386.304,378.43193,0.004702,0.27259,0.106216,0.005174,0.820496,765.950965,53460,0,26244,5.3779438881e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,0,48,"Warmup",0.004495,198.72784,198.387587,0.01128,0.138249,0.084509,0.017159,0.337552,397.709337,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,1,48,"Warmup",0.004449,200.037301,196.655262,0.012546,0.141065,0.084161,0.017907,0.35258,397.305843,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,2,48,"Success",0.004304,198.922344,207.600287,0.010229,0.152559,0.096399,0.012249,0.334118,407.13303,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,3,48,"Success",0.004383,199.428983,196.572188,0.011348,0.14149,0.081321,0.01564,0.359114,396.615089,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,4,48,"Success",0.004278,201.039267,195.987388,0.013135,0.14181,0.082153,0.016205,0.355445,397.64023,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,5,48,"Success",0.004287,198.571964,196.59346,0.011522,0.142612,0.084754,0.019692,0.344428,395.773427,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,6,48,"Success",0.004396,200.272945,199.7475,0.011641,0.146187,0.081978,0.010236,0.339662,400.615247,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,7,48,"Success",0.004391,199.069692,197.238516,0.030679,0.155802,0.07874,0.020614,0.337387,396.936508,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,8,48,"Success",0.00444,199.767127,196.971983,0.011847,0.134035,0.096337,0.025696,0.322911,397.334982,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,9,48,"Success",0.004248,198.430888,196.540621,0.013237,0.193558,0.084339,0.017366,0.354999,395.639892,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,10,48,"Success",0.004295,198.464339,196.332648,0.011116,0.14664,0.082126,0.017645,0.355309,395.414569,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,25,11,48,"Success",0.004522,199.575247,198.608746,0.012287,0.156085,0.081854,0.019255,0.337411,398.795892,127500,0,62500,6.0343245371e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,0,58,"Warmup",0.004286,668.285849,658.178237,0.011569,0.259684,0.144199,0.012012,1.471266,1328.367861,135828,0,67228,5.674835991e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,1,58,"Warmup",0.004426,669.754641,663.91313,0.011576,0.988578,0.139751,0.011925,1.269237,1336.093778,135828,0,67228,5.6850871713e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,2,58,"Success",0.004312,666.85974,662.145602,0.011802,0.233555,0.147187,0.012294,1.307868,1330.723009,135828,0,67228,5.6951793592e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,3,58,"Success",0.028171,669.071718,661.250601,0.012549,0.256765,0.1619,0.011654,1.434681,1332.228552,135828,0,67228,5.6979592206e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,4,58,"Success",0.00446,673.256337,666.623979,0.030332,1.018239,0.155554,0.013558,1.14687,1342.249819,135828,0,67228,5.7024636283e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,5,58,"Success",0.004454,666.782634,665.409882,0.011935,0.316833,0.145169,0.01211,1.661288,1334.344887,135828,0,67228,5.6789386837e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,6,58,"Success",0.004502,673.771208,668.957822,0.011069,0.332368,0.144979,0.011019,1.565579,1344.79924,135828,0,67228,5.7024636283e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,7,58,"Success",0.00434,668.804414,662.517319,0.01226,0.198099,0.147097,0.011949,1.448755,1333.144837,135828,0,67228,5.6914496242e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,8,58,"Success",0.004453,667.316703,661.916124,0.011791,0.349846,0.147863,0.012313,1.637588,1331.397324,135828,0,67228,5.6914496242e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,9,58,"Success",0.004348,816.043898,668.680374,0.012376,0.2178,0.150179,0.013344,1.526868,1486.650016,135828,0,67228,5.7024636283e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,10,58,"Success",0.004436,669.007658,659.668307,0.013109,0.320504,0.142682,0.01252,1.560601,1330.730492,135828,0,67228,5.7024636283e-08,0
"Fftw","Outplace","Real","float",3,"radix357",7,49,49,11,58,"Success",0.004387,674.806549,660.941131,0.012461,1.134578,0.141951,0.01239,1.402532,1338.456473,135828,0,67228,5.6914496242e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,0,34,"Warmup",0.004334,510.50505,507.846808,0.014563,0.681303,0.119599,0.013628,1.406065,1020.591946,160380,0,78732,5.7174673568e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,1,34,"Warmup",0.004359,514.585556,509.910054,0.015379,0.306349,0.109167,0.013029,1.46096,1026.405425,160380,0,78732,5.6426876645e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,2,34,"Success",0.004433,516.28423,509.598439,0.015514,0.332996,0.114265,0.030832,1.26346,1027.644626,160380,0,78732,6.032496494e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,3,34,"Success",0.004307,514.551889,508.524647,0.014653,0.317893,0.11439,0.013859,1.460695,1025.00298,160380,0,78732,5.4482267544e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,4,34,"Success",0.004436,513.13781,511.086388,0.030803,0.667594,0.115809,0.014145,1.310724,1026.368446,160380,0,78732,5.5665841002e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,5,34,"Success",0.004471,512.585445,509.667931,0.015961,0.318004,0.107285,0.013211,1.482687,1024.195599,160380,0,78732,5.5247067837e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,6,34,"Success",0.004416,511.800629,510.709557,0.014654,0.327163,0.112216,0.013274,1.46649,1024.449171,160380,0,78732,5.6950735829e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,7,34,"Success",0.004387,518.441684,511.289744,0.036393,0.380262,0.100929,0.014563,1.455355,1031.724032,160380,0,78732,5.7575780454e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,8,34,"Success",0.004336,521.813388,511.717855,0.01494,0.701726,0.114555,0.013279,1.240193,1035.62088,160380,0,78732,5.5441254634e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,9,34,"Success",0.004422,514.037133,511.090097,0.015853,0.324765,0.113985,0.01347,1.238878,1026.839231,160380,0,78732,5.8338949905e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,10,34,"Success",0.00437,512.144966,515.196456,0.015389,0.332384,0.114662,0.01299,1.291239,1029.113142,160380,0,78732,5.7191863226e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,27,11,34,"Success",0.004424,512.16266,1366.362825,0.016281,0.352343,0.115778,0.013254,1.323718,1880.351912,160380,0,78732,5.5287306469e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,0,35,"Warmup",0.004429,1025.955923,1021.630168,0.046979,0.097121,0.10632,0.037534,0.785946,2048.665036,475308,0,236196,6.2670455575e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,1,35,"Warmup",0.004378,1103.293954,1016.221517,0.049032,0.101712,0.084203,0.038496,0.774892,2120.568825,475308,0,236196,7.0193736059e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,2,35,"Success",0.004372,1022.528766,1019.190092,0.046963,0.101128,0.087915,0.055464,0.773663,2042.789072,475308,0,236196,7.1897676726e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,3,35,"Success",0.004359,1036.978457,1330.923525,0.059848,0.10609,0.087445,0.051783,0.770865,2368.982912,475308,0,236196,6.5659306253e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,4,35,"Success",0.004373,1047.566853,1019.37397,0.117556,0.104841,0.086648,0.043185,0.744348,2068.042393,475308,0,236196,6.6020391656e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,5,35,"Success",0.004416,1033.562334,1014.643206,0.049602,0.097647,0.094903,0.037621,0.753343,2049.243953,475308,0,236196,6.2670455575e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,6,35,"Success",0.004502,1033.769384,1015.315921,0.045694,0.100482,0.103384,0.039367,0.708545,2050.087945,475308,0,236196,6.3106416281e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,7,35,"Success",0.004418,1023.974197,1011.207441,0.051629,0.111179,0.087012,0.039718,0.714698,2036.190868,475308,0,236196,6.6020391656e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,8,35,"Success",0.004453,1034.806517,1013.791041,0.048874,0.096578,0.082103,0.040644,0.742531,2049.613547,475308,0,236196,6.3285990877e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,9,35,"Success",0.004267,1028.216411,1014.334209,0.115508,0.114993,1.110293,0.040319,0.719524,2044.656224,475308,0,236196,6.6020391656e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,10,35,"Success",0.004371,1020.759585,1012.10176,0.051931,0.092891,0.10123,0.038563,0.683247,2033.834261,475308,0,236196,6.2670455575e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,27,81,11,35,"Success",0.00448,1021.345584,1012.958843,0.073402,0.102928,0.087496,0.037707,0.829937,2035.441024,475308,0,236196,6.7546319905e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,0,49,"Warmup",0.00439,938.480373,948.64351,0.053851,0.150598,0.112339,0.04439,0.938339,1888.428353,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,1,49,"Warmup",0.004377,939.205985,921.552343,0.050653,0.136878,0.117772,0.045725,0.942339,1862.056782,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,2,49,"Success",0.00433,942.192105,918.172273,0.05614,0.159076,0.122529,0.046451,0.93989,1861.693506,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,3,49,"Success",0.004394,1121.44257,919.779962,0.053173,0.143924,0.111886,0.044859,0.909456,2042.49085,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,4,49,"Success",0.004385,1072.023117,919.96814,0.139386,0.138166,0.113041,0.052036,0.933643,1993.372498,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,5,49,"Success",0.004377,933.708439,919.18787,0.051789,0.15462,0.121073,0.044677,0.900469,1854.17392,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,6,49,"Success",0.004345,949.431086,922.322154,0.054852,0.204073,0.111394,0.044636,0.911935,1873.09208,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,7,49,"Success",0.004411,935.741169,918.247557,0.053285,0.133136,0.116878,0.045504,0.903632,1855.246191,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,8,49,"Success",0.004328,935.844869,920.418655,0.054853,0.155684,0.115406,0.043326,0.887914,1857.525588,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,9,49,"Success",0.004367,949.071038,921.954237,0.064486,0.136015,0.117535,0.044262,0.896585,1872.289102,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,10,49,"Success",0.004374,940.628542,925.64221,0.054328,0.132711,0.116082,0.044123,0.933314,1867.556423,627500,0,312500,7.7236363565e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,25,125,11,49,"Success",0.004402,937.106747,1030.242695,0.156968,0.155725,0.121344,0.064212,0.956365,1968.80982,627500,0,312500,8.0618807924e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,0,59,"Warmup",0.004303,1456.705495,1470.614863,0.095946,0.335559,0.107306,0.080715,1.39526,2929.340071,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,1,59,"Warmup",0.004254,1464.663019,1558.567675,0.119733,1.257513,0.10704,0.121922,1.344937,3026.186648,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,2,59,"Success",0.004236,1483.948314,1457.349594,0.103111,0.25671,0.103811,0.079268,1.025813,2942.871664,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,3,59,"Success",0.004262,1454.596028,1452.058928,0.099531,0.250631,0.105866,0.074282,1.124266,2908.314405,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,4,59,"Success",0.004319,1458.878926,1453.493537,0.097873,0.318248,0.101688,0.073842,1.466672,2914.435701,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,5,59,"Success",0.004261,1457.855975,1467.829475,0.117499,0.19872,0.103418,0.074815,1.497602,2927.682405,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,6,59,"Success",0.004339,1457.590088,1460.640771,0.101912,0.330946,0.107336,0.076563,1.258144,2920.110692,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,7,59,"Success",0.004244,1450.095176,1464.286063,0.096424,0.240959,0.101839,0.095491,1.150998,2916.071772,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,8,59,"Success",0.004224,1449.447942,1466.812716,0.098047,1.104672,0.10728,0.07829,1.210201,2918.863914,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,9,59,"Success",0.004211,1461.558669,1459.655465,0.098968,0.336719,0.10639,0.085458,1.429633,2923.276101,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,10,59,"Success",0.004279,1482.230358,1468.655457,0.101261,1.078473,0.103891,0.07639,1.185426,2953.436124,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,49,11,59,"Success",0.004283,1450.817796,1454.966275,0.101125,0.34503,0.10337,0.081886,1.461578,2907.882094,950796,0,470596,6.8413382717e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,0,36,"Warmup",0.004288,2030.682258,2045.441314,0.164201,0.176337,0.159254,0.123668,1.090535,4077.842693,1425924,0,708588,6.5994908617e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,1,36,"Warmup",0.004325,2038.491987,2041.81635,0.163711,0.17544,0.155613,0.141052,0.987836,4081.936964,1425924,0,708588,7.0697776007e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,2,36,"Success",0.004332,2033.914363,2048.61471,0.389109,0.182422,0.151222,0.126835,1.053575,4084.437184,1425924,0,708588,6.6209341767e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,3,36,"Success",0.004322,2150.545873,2083.235942,0.198378,0.174544,0.150811,0.140189,1.093346,4235.544064,1425924,0,708588,6.9152290706e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,4,36,"Success",0.004393,2050.624842,2038.338098,0.188042,0.169992,0.151548,0.132931,1.125831,4090.736386,1425924,0,708588,6.5980786593e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,5,36,"Success",0.004407,2044.971998,2037.316039,0.377106,0.176201,0.14764,0.143637,1.113971,4084.251494,1425924,0,708588,6.6011085955e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,6,36,"Success",0.004318,2030.821678,2028.742029,0.165522,0.195402,0.157728,0.119387,1.118156,4061.324882,1425924,0,708588,6.6127475016e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,7,36,"Success",0.004309,2024.602194,2046.792212,0.403589,0.181227,0.16461,0.124197,1.106134,4073.379112,1425924,0,708588,6.649705272e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,8,36,"Success",0.00439,2029.050644,2028.200757,0.174809,0.179215,0.152809,0.122462,0.940416,4058.826079,1425924,0,708588,7.0697776007e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,9,36,"Success",0.004399,2024.117609,2030.497658,0.164829,0.181166,0.144647,0.138604,0.93043,4056.179915,1425924,0,708588,7.0577937063e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,10,36,"Success",0.004282,2040.873905,2170.750597,0.419196,0.179425,0.148425,0.149904,0.950219,4213.476626,1425924,0,708588,6.5934301917e-08,0
"Fftw","Outplace","Real","float",3,"radix357",27,81,81,11,36,"Success",0.004269,2040.896875,2032.460764,0.168885,0.197877,0.145607,0.126037,1.075834,4075.077026,1425924,0,708588,7.0680768459e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,0,50,"Warmup",0.004353,2399.022759,2409.747266,0.31003,0.323671,0.217294,0.261241,1.24198,4811.129118,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,1,50,"Warmup",0.004331,2431.062194,2431.636723,0.875505,0.308859,0.219933,0.278562,1.27349,4865.660346,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,2,50,"Success",0.004305,2405.021127,2533.86564,0.349013,0.377138,0.219858,0.315415,1.333478,4941.486767,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,3,50,"Success",0.004297,2405.461506,2422.972367,0.795826,0.317926,0.218082,0.306967,1.135969,4831.213782,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,4,50,"Success",0.004306,2442.68254,2696.964692,0.315915,0.308406,0.225571,0.270328,1.279448,5142.051816,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,5,50,"Success",0.004331,2433.356119,2433.613471,0.314137,0.320562,0.220668,0.267515,1.260665,4869.358072,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,6,50,"Success",0.004315,2431.599468,2465.752353,0.792267,0.263058,0.232153,0.26066,1.277733,4900.182714,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,7,50,"Success",0.004386,2451.659207,2446.263747,0.342933,0.309367,0.218714,0.276824,1.277078,4900.35283,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,8,50,"Success",0.004273,2441.880472,2682.998108,0.342023,0.350239,0.220614,0.333123,1.32374,5127.453522,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,9,50,"Success",0.004355,2454.213579,2471.270322,0.875274,0.334101,0.224659,0.261861,1.333136,4928.517832,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,10,50,"Success",0.004325,2739.031828,2458.103568,0.318361,0.315208,0.215698,0.253354,1.264537,5199.507816,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",25,125,125,11,50,"Success",0.004335,2456.946294,2470.707494,0.907309,0.307883,0.214062,0.291005,1.122561,4930.501706,3137500,0,1562500,8.1024269197e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,0,37,"Warmup",0.004419,3483.30226,3683.053312,1.094292,0.327834,0.239032,0.455044,0.855758,7169.3327,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,1,37,"Warmup",0.004471,3649.983789,3181.642913,0.452767,0.65192,0.225449,0.467069,0.979731,6834.408793,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,2,37,"Success",0.004453,3421.877244,4770.399039,1.18393,0.336176,0.22273,0.429778,0.838796,8195.292768,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,3,37,"Success",0.004417,3442.658932,3186.687359,1.079879,0.636344,0.225862,0.385478,0.92717,6632.606011,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,4,37,"Success",0.004495,3485.289822,3185.774713,0.422206,0.32284,0.236738,0.378884,0.846219,6673.276611,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,5,37,"Success",0.004381,3384.368822,3319.979234,1.111874,0.275656,0.240818,0.417731,0.842109,6707.241241,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,6,37,"Success",0.004419,3168.543756,3418.950705,1.103667,0.363703,0.236888,0.415689,0.838444,6590.45793,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,7,37,"Success",0.004413,3405.956059,3188.662591,0.418802,0.337067,0.235334,0.41591,0.861294,6596.892181,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,8,37,"Success",0.004439,3712.972065,3185.615553,1.161073,0.329521,0.257857,0.396217,0.855438,6901.592828,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,9,37,"Success",0.004389,3716.264052,3215.795114,1.667295,0.350809,0.270031,0.43591,0.839396,6935.627672,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,10,37,"Success",0.004478,3320.947579,3203.699662,0.448138,0.342119,0.235113,0.436584,0.719491,6526.83384,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,81,11,37,"Success",0.004365,3728.762066,3235.824371,1.142275,0.325795,0.238985,0.429697,0.815518,6967.543726,4277772,0,2125764,6.8862911231e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,0,60,"Warmup",0.004352,2740.473679,2268.981194,1.227698,0.591542,0.399926,0.564139,1.659267,5013.90282,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,1,60,"Warmup",0.004414,2702.727767,2249.720989,0.702858,0.426776,0.410168,0.577399,1.445473,4956.016555,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,2,60,"Success",0.004315,2706.413251,2284.980674,1.23531,0.552272,0.415552,0.59743,1.429066,4995.628575,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,3,60,"Success",0.004355,2694.132675,2265.18881,0.743241,0.416112,0.408345,0.599969,1.402138,4962.896248,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,4,60,"Success",0.0043,3837.595976,2341.946405,1.293274,0.428316,0.419401,0.386921,1.350474,6183.426028,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,5,60,"Success",0.004276,2818.247995,2311.996176,0.707561,0.635649,0.40426,0.420497,1.427948,5133.845331,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,6,60,"Success",0.00446,2823.813974,2347.078891,9.863527,0.578126,0.414706,0.700399,1.363409,5183.818403,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,7,60,"Success",0.004464,2784.948415,2330.164221,0.643282,0.515799,0.41802,0.471353,1.465746,5118.632228,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,8,60,"Success",0.004342,2812.045513,2764.763641,3.276254,1.646489,0.405906,0.702524,1.50059,5584.346215,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,9,60,"Success",0.004763,2803.435669,2336.834484,0.599851,0.579222,0.377545,0.56533,1.557842,5143.955433,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,10,60,"Success",0.004357,3417.06096,2369.566266,1.328827,0.539989,0.430188,0.611787,1.517691,5791.060959,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",49,49,343,11,60,"Success",0.004455,2845.546517,2370.558278,0.749259,0.518261,0.397148,0.609052,1.69923,5220.083086,6597948,0,3294172,7.3989393719e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,243,0,38,"Warmup",0.004488,4088.644527,4180.777177,1.332994,0.832389,0.804434,1.038048,1.407219,8274.842028,12780828,0,6377292,7.6569709343e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,243,1,38,"Warmup",0.00434,4192.750153,4161.382109,2.78023,0.838083,0.775806,1.035675,1.364231,8360.931495,12780828,0,6377292,7.6405007838e-08,0
"Fftw","Outplace","Real","float",3,"radix357",81,81,243,2,38,"Success",0.004377,4441.278036,4158.639514,2.986647,0.822982,0.808743,1.043246,1.415312,8606.999495,12780828,0,6377292,7.6569709343e-08,0
