; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404351811584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1603178552,"CurrentTimeLocal","Tue Oct 20 09:22:32 2020","Hostname","csk064.cluster","gearshifft","0.3.0"
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,8,30,"Success",0.000215,16.808895,16.584816,0.000174,0.039337,0.039143,0.000163,0.007487,33.480712,432,0,432,1.8874513251e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,9,30,"Success",0.000208,16.802074,16.613425,0.000157,0.055606,0.039998,0.000257,0.00781,33.520143,432,0,432,1.8874513251e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,10,30,"Success",0.000203,16.924926,16.589813,0.000151,0.036315,0.037006,0.000328,0.009318,33.59885,432,0,432,1.8874513251e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,11,30,"Success",0.000183,16.761363,16.526928,0.000164,0.037378,0.038372,0.000187,0.007542,33.373083,432,0,432,1.8874513251e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,0,59,"Warmup",0.000193,10.875288,10.736746,0.000252,0.039653,0.045175,0.000573,0.014341,21.712895,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,1,59,"Warmup",0.000175,10.829179,10.822477,0.000227,0.046137,0.044053,0.000358,0.015238,21.758619,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,2,59,"Success",0.000177,10.98792,10.893609,0.000225,0.041775,0.044601,0.000354,0.016644,21.986028,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,3,59,"Success",0.000177,10.887466,10.865552,0.000219,0.042516,0.041837,0.000692,0.014763,21.853838,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,4,59,"Success",0.000175,10.865079,10.791002,0.000229,0.042651,0.046455,0.000351,0.014134,21.760986,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,5,59,"Success",0.000168,10.910321,10.742545,0.000226,0.044325,0.047824,0.000435,0.014999,21.761331,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,6,59,"Success",0.000169,10.911457,10.756228,0.000219,0.043052,0.041994,0.00031,0.014146,21.768323,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,7,59,"Success",0.000181,10.920598,10.796336,0.000218,0.044276,0.044465,0.00035,0.01773,21.825983,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,8,59,"Success",0.000151,10.971386,10.798173,0.000219,0.044421,0.043431,0.000291,0.015368,21.874309,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,9,59,"Success",0.000169,10.945147,10.846213,0.000231,0.042825,0.041517,0.000284,0.016023,21.894206,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,10,59,"Success",0.000165,10.869129,10.751736,0.00023,0.043141,0.042429,0.000529,0.015189,21.723395,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,11,59,"Success",0.000173,10.858816,10.787043,0.000232,0.043728,0.04214,0.000317,0.015089,21.748564,784,0,784,7.8289458384e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,0,31,"Warmup",0.003788,17.938002,17.724334,0.000233,0.042116,0.043834,0.000346,0.036455,35.789996,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,1,31,"Warmup",0.003797,18.110712,17.641297,0.000225,0.040477,0.039869,0.00064,0.012915,35.850847,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,2,31,"Success",0.003778,18.121548,17.711517,0.00021,0.04153,0.040132,0.000308,0.01294,35.933031,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,3,31,"Success",0.00384,18.265109,17.847872,0.000216,0.040577,0.04414,0.000286,0.012857,36.215989,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,4,31,"Success",0.003785,18.255415,17.871503,0.000211,0.044114,0.040883,0.000562,0.012779,36.229903,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,5,31,"Success",0.0037,18.13023,17.808495,0.000212,0.044055,0.041446,0.000312,0.012709,36.042333,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,6,31,"Success",0.003807,18.169433,17.859245,0.000216,0.040078,0.044317,0.000258,0.012712,36.131154,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,7,31,"Success",0.003793,18.085787,17.789084,0.000219,0.039259,0.040565,0.000293,0.012666,35.972201,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,8,31,"Success",0.003768,18.161158,17.876752,0.000227,0.042385,0.043309,0.000678,0.013237,36.142246,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,9,31,"Success",0.003794,18.285832,18.000307,0.000225,0.041523,0.04056,0.000325,0.012863,36.386157,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,10,31,"Success",0.004026,18.148335,17.886263,0.000215,0.042408,0.042567,0.000202,0.011946,36.136609,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,11,31,"Success",0.003797,18.146207,17.883782,0.00021,0.041008,0.042347,0.000353,0.014413,36.132807,1296,0,1296,5.6429432592e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,0,48,"Warmup",0.003765,34.052933,33.488595,0.000566,0.042167,0.044036,0.000475,0.024403,67.657747,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,1,48,"Warmup",0.003881,34.047935,33.258897,0.00045,0.040109,0.041005,0.00056,0.024576,67.418166,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,2,48,"Success",0.003738,33.993584,33.464462,0.000643,0.042356,0.04167,0.000571,0.023242,67.57128,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,3,48,"Success",0.004164,34.28187,33.715724,0.000552,0.045276,0.057644,0.000568,0.023194,68.12956,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,4,48,"Success",0.003784,33.901156,33.789429,0.00065,0.040623,0.041819,0.00042,0.024598,67.803436,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,5,48,"Success",0.003761,33.815565,33.647913,0.000527,0.041945,0.041467,0.000423,0.024042,67.576278,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,6,48,"Success",0.003789,34.234968,35.944967,0.000577,0.042346,0.046192,0.000863,0.024116,70.298766,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,7,48,"Success",0.003761,34.197739,33.815909,0.000592,0.044505,0.043268,0.000348,0.026839,68.133707,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,8,48,"Success",0.003761,34.572717,33.300135,0.000467,0.040867,0.041955,0.000452,0.024612,67.985632,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,9,48,"Success",0.00375,35.067108,34.536796,0.000505,0.042524,0.040723,0.000362,0.023183,69.71554,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,10,48,"Success",0.003761,34.103607,33.816623,0.00049,0.042245,0.043105,0.000592,0.024933,68.036366,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,11,48,"Success",0.003726,33.787673,34.570175,0.000503,0.045247,0.04019,0.000396,0.026795,68.475354,2000,0,2000,4.800045127e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,0,32,"Warmup",0.003767,55.787553,55.094616,0.000461,0.07264,0.045834,0.000889,0.051681,111.057941,3888,0,3888,8.6942774749e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,1,32,"Warmup",0.003707,57.682318,54.732993,0.00046,0.074613,0.067016,0.00094,0.044236,112.608384,3888,0,3888,8.3943093461e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,2,32,"Success",0.00374,56.449103,54.70298,0.000576,0.074016,0.059277,0.000512,0.047346,111.338168,3888,0,3888,8.3943093461e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,3,32,"Success",0.00372,56.221006,55.319917,0.000391,0.074319,0.054889,0.000491,0.044577,111.720343,3888,0,3888,8.6031174637e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,4,32,"Success",0.003739,55.573314,54.910366,0.000391,0.073021,0.049669,0.000584,0.050199,110.662098,3888,0,3888,9.0424002018e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,5,32,"Success",0.003733,56.02334,54.870069,0.000465,0.074827,0.047506,0.000586,0.050679,111.071934,3888,0,3888,9.2048439355e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,6,32,"Success",0.003975,55.991965,55.171777,0.000397,0.074086,0.0466,0.000756,0.050669,111.341127,3888,0,3888,9.0424002018e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,7,32,"Success",0.003692,55.782605,57.459315,0.000484,0.075699,0.049105,0.000799,0.048259,113.420706,3888,0,3888,9.0424002018e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,8,32,"Success",0.003677,56.141084,55.452741,0.00046,0.075738,0.049931,0.00061,0.047605,111.772504,3888,0,3888,8.6942774749e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,9,32,"Success",0.003737,56.97682,55.246323,0.00046,0.082383,0.046217,0.000965,0.045987,112.403456,3888,0,3888,8.6942774749e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,10,32,"Success",0.003702,58.348257,55.112163,0.000447,0.05713,0.047703,0.000842,0.050081,113.620869,3888,0,3888,8.3943093461e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,11,32,"Success",0.003715,61.464727,54.92843,0.002716,0.075146,0.047085,0.00075,0.044939,116.568247,3888,0,3888,9.2048439355e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,0,60,"Warmup",0.003725,34.421631,34.114918,0.000725,0.099441,0.053787,0.001132,0.103093,68.799182,5488,0,5488,8.0164918591e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,1,60,"Warmup",0.003665,34.846105,34.217453,0.000724,0.089872,0.051316,0.001592,0.113485,69.325007,5488,0,5488,8.0752185568e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,2,60,"Success",0.003672,34.539437,34.675859,0.000807,0.107726,0.053263,0.000969,0.08965,69.472114,5488,0,5488,7.7059426e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,3,60,"Success",0.003714,34.712462,36.148944,0.000604,0.095424,0.055182,0.001035,0.091282,71.109266,5488,0,5488,8.050466258e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,4,60,"Success",0.003974,34.605987,34.307998,0.000667,0.095591,0.049829,0.001122,0.08544,69.151386,5488,0,5488,7.8010926767e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,5,60,"Success",0.003628,34.906578,34.616298,0.00074,0.107419,0.050447,0.0012,0.091597,69.778576,5488,0,5488,8.0164918591e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,6,60,"Success",0.003649,35.166806,34.225357,0.000651,0.097812,0.057708,0.001027,0.101936,69.65588,5488,0,5488,8.050466258e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,7,60,"Success",0.003642,34.734898,34.446458,0.000886,0.097638,0.055364,0.000963,0.080121,69.4205,5488,0,5488,8.0164918591e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,8,60,"Success",0.003666,34.620222,34.624915,0.000639,0.098274,0.05342,0.001123,0.097146,69.501661,5488,0,5488,7.7059426e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,9,60,"Success",0.003673,34.727074,34.493612,0.000722,0.092397,0.056657,0.001087,0.087671,69.463975,5488,0,5488,7.8010926767e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,10,60,"Success",0.003667,34.676779,34.29509,0.000647,0.099549,0.050869,0.001141,0.089534,69.218193,5488,0,5488,8.0164918591e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,11,60,"Success",0.003648,34.559078,34.197254,0.000664,0.091572,0.052492,0.001167,0.091588,68.998327,5488,0,5488,7.7059426e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,0,49,"Warmup",0.003904,83.060794,84.804528,0.000966,0.047883,0.04784,0.001453,0.059773,168.027755,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,1,49,"Warmup",0.003859,82.925134,80.517824,0.001213,0.048657,0.046737,0.001467,0.066159,163.612386,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,2,49,"Success",0.003852,82.702638,80.79435,0.000826,0.045864,0.04728,0.00171,0.059287,163.658264,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,3,49,"Success",0.003855,82.717618,89.632005,0.004929,0.046976,0.046255,0.001208,0.047923,172.501665,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,4,49,"Success",0.003997,83.135228,81.113359,0.000773,0.049326,0.069094,0.001569,0.048943,164.422905,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,5,49,"Success",0.003861,85.418468,80.967945,0.000742,0.050947,0.04854,0.001684,0.048001,166.541158,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,6,49,"Success",0.00385,82.077106,82.398037,0.000817,0.050369,0.051809,0.001739,0.050569,164.635358,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,7,49,"Success",0.00389,82.773658,81.487335,0.00075,0.050074,0.047956,0.001393,0.048083,164.414036,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,8,49,"Success",0.003925,82.92347,80.447959,0.000709,0.06859,0.044179,0.001539,0.046401,163.537499,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,9,49,"Success",0.003835,83.049127,80.439268,0.000698,0.04706,0.048225,0.001209,0.04837,163.639685,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,10,49,"Success",0.004079,82.781121,81.584782,0.000684,0.048175,0.047844,0.001252,0.048902,164.517728,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,11,49,"Success",0.003781,85.001986,80.493726,0.000869,0.065009,0.045139,0.001202,0.044305,165.656855,10000,0,10000,7.4159530389e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,0,33,"Warmup",0.003951,89.206067,89.301539,0.000816,0.142107,0.059755,0.003455,0.104253,178.822536,11664,0,11664,1.2589237015e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,1,33,"Warmup",0.003711,89.802135,87.143702,0.000853,0.117056,0.072508,0.003161,0.110726,177.254425,11664,0,11664,1.2589237015e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,2,33,"Success",0.003707,94.842464,88.010768,0.00081,0.133136,0.060689,0.003051,0.120381,183.175555,11664,0,11664,1.3085381774e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,3,33,"Success",0.003702,90.142132,87.85479,0.000849,0.125817,0.062468,0.002526,0.111818,178.305328,11664,0,11664,1.3232045012e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,4,33,"Success",0.0037,90.335138,88.385483,0.000823,0.131215,0.064045,0.002761,0.118617,179.042423,11664,0,11664,1.3085381774e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,5,33,"Success",0.003975,90.051057,87.571937,0.000822,0.129798,0.062071,0.003304,0.116811,177.940318,11664,0,11664,1.2763179576e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,6,33,"Success",0.003754,92.311508,87.5661,0.000779,0.139509,0.059735,0.003303,0.11766,180.203127,11664,0,11664,1.2589237015e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,7,33,"Success",0.003672,90.20629,90.379464,0.0009,0.125159,0.066311,0.002958,0.113059,180.898641,11664,0,11664,1.3085381774e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,8,33,"Success",0.003685,89.790469,96.787295,0.000928,0.129241,0.066398,0.002808,0.109953,186.891352,11664,0,11664,1.2589237015e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,9,33,"Success",0.003772,90.730396,87.73589,0.000826,0.128184,0.063511,0.003407,0.132141,178.798634,11664,0,11664,1.2649373008e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,10,33,"Success",0.003707,90.319116,88.048553,0.00089,0.151406,0.060679,0.003899,0.118234,178.707021,11664,0,11664,1.2895670306e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,27,0,11,33,"Success",0.003921,90.018163,89.540227,0.000877,0.131332,0.062654,0.002665,0.111166,179.872219,11664,0,11664,1.2820702906e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,0,34,"Warmup",0.004081,140.657686,138.499539,0.003173,0.198656,0.08735,0.008233,0.209688,279.668923,34992,0,34992,1.0396489408e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,1,34,"Warmup",0.003864,141.133648,135.811365,0.002876,0.210901,0.076351,0.007871,0.195238,277.444067,34992,0,34992,1.0414986716e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,2,34,"Success",0.003843,140.143889,136.596731,0.002567,0.21963,0.070141,0.00746,0.211018,277.256201,34992,0,34992,1.0414697147e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,3,34,"Success",0.004001,140.440086,135.670525,0.002557,0.196481,0.070667,0.00717,0.207006,276.599251,34992,0,34992,1.0413550453e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,4,34,"Success",0.003775,141.340404,137.866588,0.002717,0.192873,0.075364,0.007324,0.228544,279.718241,34992,0,34992,1.0485756109e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,5,34,"Success",0.003878,141.040937,137.912282,0.00259,0.189742,0.097629,0.007387,0.195102,279.450041,34992,0,34992,1.0414697147e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,6,34,"Success",0.003822,147.332999,136.441094,0.013319,0.194746,0.079194,0.007524,0.198763,284.272056,34992,0,34992,1.015429472e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,7,34,"Success",0.00408,144.240582,136.944441,0.002663,0.197357,0.074367,0.007255,0.22377,281.695211,34992,0,34992,1.0429125546e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,8,34,"Success",0.003802,142.353943,137.742092,0.002613,0.188833,0.073365,0.006904,0.204159,280.576303,34992,0,34992,1.0414697147e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,9,34,"Success",0.003806,140.875431,136.950087,0.002766,0.196388,0.074243,0.008628,0.246606,278.358838,34992,0,34992,1.0395705841e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,10,34,"Success",0.004086,140.428935,138.836089,0.002571,0.208461,0.075892,0.007191,0.22164,279.785396,34992,0,34992,1.0385222919e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",27,81,0,11,34,"Success",0.00381,140.448832,137.788918,0.002718,0.089919,0.082427,0.007879,0.205146,278.630806,34992,0,34992,1.2172053737e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,0,61,"Warmup",0.003841,73.140592,72.302138,0.003102,0.445487,0.066782,0.009613,0.300176,146.27222,38416,0,38416,9.4169174506e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,1,61,"Warmup",0.003851,72.837125,71.362339,0.002363,0.293454,0.090097,0.010978,0.274707,144.875434,38416,0,38416,1.0188402902e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,2,61,"Success",0.003829,69.511023,69.754415,0.001971,0.227343,0.088907,0.009107,0.247484,139.844775,38416,0,38416,9.9009965765e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,3,61,"Success",0.003835,75.451758,69.783748,0.001942,0.249417,0.0997,0.008943,0.266529,145.866658,38416,0,38416,9.4701194634e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,4,61,"Success",0.003846,71.720399,70.138525,0.002021,0.225396,0.086825,0.009524,0.211517,142.39863,38416,0,38416,1.0001701915e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,5,61,"Success",0.003825,75.992953,70.060341,0.002413,0.295157,0.085986,0.009301,0.322726,146.773758,38416,0,38416,1.0218625339e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,6,61,"Success",0.004078,71.420572,70.578791,0.002435,0.277135,0.093391,0.010688,0.271507,142.659178,38416,0,38416,9.5111553786e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,7,61,"Success",0.003818,71.794821,70.110298,0.002104,0.235157,0.085174,0.010406,0.312316,142.554795,38416,0,38416,9.8159303677e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,8,61,"Success",0.003826,72.714707,69.665157,0.002004,0.248242,0.086324,0.009712,0.281527,143.012217,38416,0,38416,9.9591113766e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,9,61,"Success",0.003838,73.161426,68.962442,0.002003,0.237918,0.090075,0.015501,0.243958,142.71794,38416,0,38416,9.5903106394e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,10,61,"Success",0.00384,74.711799,69.537244,0.001935,0.219283,0.085287,0.009899,0.240431,144.810418,38416,0,38416,9.6034784279e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",49,49,0,11,61,"Success",0.003791,71.837014,68.479876,0.001963,0.272795,0.083072,0.009323,0.244495,140.932871,38416,0,38416,9.997318482e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,0,50,"Warmup",0.00386,176.905032,170.693514,0.00493,0.198353,0.05357,0.011573,0.235379,348.106792,50000,0,50000,9.7170899669e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,1,50,"Warmup",0.004048,176.422599,171.453649,0.004441,0.083573,0.066193,0.012986,0.25433,348.302627,50000,0,50000,1.0115328757e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,2,50,"Success",0.00388,176.977489,172.157318,0.004353,0.079399,0.06971,0.010038,0.258949,349.561709,50000,0,50000,9.9747977723e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,3,50,"Success",0.003852,176.281842,171.397912,0.004421,0.07942,0.067619,0.011357,0.261884,348.109028,50000,0,50000,1.0028635634e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,4,50,"Success",0.004082,177.990679,172.699239,0.004338,0.176568,0.069592,0.011668,0.25167,351.208361,50000,0,50000,9.9069059239e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,5,50,"Success",0.003814,175.399293,170.202708,0.004442,0.082323,0.071749,0.010741,0.273345,346.049263,50000,0,50000,1.0028635634e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,6,50,"Success",0.003841,403.233279,172.016908,0.004752,0.166812,0.070541,0.011171,0.241922,575.74977,50000,0,50000,1.0115328757e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,7,50,"Success",0.004117,179.927302,170.007264,0.004433,0.075596,0.06824,0.011144,0.251343,350.350021,50000,0,50000,1.0028635634e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,8,50,"Success",0.003872,176.528772,189.056309,0.004276,0.18819,0.068084,0.010201,0.24996,366.110336,50000,0,50000,1.0083732807e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,9,50,"Success",0.004073,180.455922,171.527667,0.004021,0.079343,0.068689,0.011378,0.245186,352.396868,50000,0,50000,1.0115328757e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,10,50,"Success",0.003879,176.629098,171.045879,0.004492,0.098886,0.067506,0.011323,0.24976,348.111466,50000,0,50000,9.7170899669e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,125,0,11,50,"Success",0.003857,183.83453,171.225617,0.004291,0.169028,0.071389,0.012549,0.249418,355.571239,50000,0,50000,1.0219251639e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,0,35,"Warmup",0.003715,171.532723,164.271196,0.008155,0.167472,0.127203,0.027973,0.456352,336.595367,104976,0,104976,8.5177656734e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,1,35,"Warmup",0.00374,176.993697,166.601566,0.008245,0.177506,0.123923,0.025576,0.496655,344.431422,104976,0,104976,8.6478485624e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,2,35,"Success",0.003993,176.709243,166.716253,0.008399,0.171303,0.106358,0.025692,0.417455,344.15927,104976,0,104976,8.5956894398e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,3,35,"Success",0.003706,169.805337,163.924113,0.008097,0.160931,0.132089,0.025967,0.479309,334.54016,104976,0,104976,8.748605238e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,4,35,"Success",0.003647,179.276304,164.906009,0.038553,0.170692,0.124313,0.024777,0.475586,345.020493,104976,0,104976,8.4752428368e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,5,35,"Success",0.003943,169.685872,169.272543,0.008312,0.154475,0.13424,0.023929,0.514969,339.798937,104976,0,104976,8.5286679396e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,6,35,"Success",0.003747,171.109996,168.558043,0.008178,0.161898,0.132059,0.025789,0.506005,340.506407,104976,0,104976,8.5187154168e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,7,35,"Success",0.003717,171.896391,171.454612,0.00818,0.149604,0.161601,0.023622,0.460657,344.158982,104976,0,104976,8.4734255111e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,8,35,"Success",0.003927,169.243321,168.977751,0.008221,0.142387,0.13038,0.024871,0.47597,339.007475,104976,0,104976,8.5963259252e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",81,81,0,9,35,"Success",0.003672,169.572224,163.681559,0.008234,0.162711,0.122239,0.026223,0.492687,334.070015,104976,0,104976,8.5198433641e-17,0
