; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1603178552,"CurrentTimeLocal","Tue Oct 20 09:22:32 2020","Hostname","csk026.cluster","gearshifft","0.3.0"
"Fftw","Inplace","Real","float",1,"powerof2",8192,0,0,8,11,"Success",0.004151,3635.450453,4584.207135,0.004572,0.072875,0.070621,0.013296,0.095166,8219.918891,32776,0,32768,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8192,0,0,9,11,"Success",0.004217,3527.940221,4557.576685,0.004458,0.077077,0.074921,0.00312,0.090018,8085.771332,32776,0,32768,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8192,0,0,10,11,"Success",0.004156,3534.969386,4564.371512,0.01455,0.055465,0.073449,0.003398,0.158595,8099.651089,32776,0,32768,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8192,0,0,11,11,"Success",0.004133,3530.452225,4554.72926,0.002645,0.056523,0.084935,0.008895,0.06295,8085.402249,32776,0,32768,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.008237,4733.561985,6505.359224,0.00774,0.10621,0.226627,0.003953,0.317264,11239.591914,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.008045,4765.724189,6486.404013,0.009191,0.083628,0.119589,0.011199,0.137189,11252.497707,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,2,12,"Success",0.008192,4871.159659,6496.85166,0.010359,0.111995,0.104014,0.015111,0.101434,11368.363656,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,3,12,"Success",0.004003,4780.034007,6474.959051,0.02993,1.105071,0.080068,0.014439,0.115687,11256.342982,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,4,12,"Success",0.004083,4840.65842,6584.126003,0.008822,0.092972,0.109571,0.028542,0.121591,11425.159929,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,5,12,"Success",0.00875,5003.437223,6585.693286,0.010283,0.091813,0.106375,0.003302,0.129484,11589.481209,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,6,12,"Success",0.008264,4952.260151,6601.190839,0.009697,0.087132,0.10503,0.003032,0.248733,11553.913564,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,7,12,"Success",0.008398,4841.097711,6688.354613,0.01088,0.105259,0.108181,0.004275,0.327208,11530.01728,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,8,12,"Success",0.004002,4825.665995,6605.146843,0.025922,1.138643,0.091047,0.004149,0.211662,11432.289235,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,9,12,"Success",0.004198,4840.597137,6588.810752,0.007905,0.086782,0.104476,0.002658,0.228626,11429.843364,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,10,12,"Success",0.003974,4982.56152,6581.913411,0.00988,0.0905,0.112338,0.010605,0.111914,11564.815184,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16384,0,0,11,12,"Success",0.003937,4886.083398,6580.729959,0.009256,0.089429,0.119999,0.010082,0.128711,11467.175469,65544,0,65536,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.005438,6142.662156,8450.508357,0.034221,0.142495,0.209533,0.030998,0.461911,14594.055916,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.005887,6754.604946,8407.007728,0.039942,0.133647,0.096902,0.039519,0.31097,15162.240433,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,2,13,"Success",0.00552,6023.289834,8473.355751,0.063318,0.142911,0.130293,0.033381,0.235096,14497.256888,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,3,13,"Success",0.003963,7432.488796,8387.706206,0.042929,0.13867,0.108581,0.040282,0.321297,15820.851911,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,4,13,"Success",0.004016,5988.871453,8482.93011,0.042506,0.119503,0.144846,0.026734,0.141865,14472.281889,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,5,13,"Success",0.003983,6272.406777,8511.783121,0.04468,0.133001,0.131791,0.044581,0.380064,14784.928999,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,6,13,"Success",0.005585,5987.306881,8387.068617,0.080802,0.136941,0.113088,0.031431,0.154724,14374.898874,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,7,13,"Success",0.005767,6070.201487,8457.950849,0.041191,0.130675,0.097257,0.042337,0.180994,14528.651438,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,8,13,"Success",0.00565,5972.925128,8450.312098,0.034884,0.133747,0.091009,0.048192,0.320138,14423.871848,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,9,13,"Success",0.005556,7020.793878,8453.142221,0.05791,0.139142,0.12288,0.036248,0.287367,15474.586293,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,10,13,"Success",0.005471,5924.980527,8444.566856,0.072109,0.373771,0.108795,0.032384,0.192956,14370.334055,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32768,0,0,11,13,"Success",0.005761,7156.237846,8341.667173,0.038342,0.115552,0.121479,0.043004,0.477781,15498.708047,131080,0,131072,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.007428,7326.785613,10405.883333,0.137498,1.310199,0.152068,0.069594,0.573496,17734.920458,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.007382,8254.659891,10344.662755,0.078478,0.20086,0.155865,0.07739,0.546055,18600.389638,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,2,14,"Success",0.007457,7151.028329,10408.441174,0.088806,0.244702,0.160737,0.085843,0.746937,17560.80527,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,3,14,"Success",0.007553,7196.363315,10441.53487,0.081791,0.195161,0.195463,0.076076,0.506851,17638.962018,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,4,14,"Success",0.003964,7242.949531,10504.661159,0.174139,0.220067,0.138166,0.071104,0.370676,17748.589875,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,5,14,"Success",0.007308,7190.864785,10475.80466,0.078602,0.211841,0.160665,0.077248,0.555519,17667.76167,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,6,14,"Success",0.007049,8479.882934,10352.646867,0.074206,0.236348,0.191521,0.081015,0.376266,18833.497254,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,7,14,"Success",0.00769,9261.062257,11536.80615,0.145458,0.850953,0.151899,0.07806,0.676568,20799.780139,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,8,14,"Success",0.007302,7344.840116,10318.78884,0.06592,0.226148,0.164545,0.078439,0.618923,17664.791218,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,9,14,"Success",0.007167,7468.423318,10599.316768,0.076437,0.214041,0.153244,0.078871,0.556648,18068.827501,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,10,14,"Success",0.00903,7124.439626,10408.609475,0.146257,0.472766,0.145222,0.074966,0.484071,17534.382335,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",65536,0,0,11,14,"Success",0.009195,7423.783011,10463.57301,0.063754,0.196088,0.181345,0.086816,0.310681,17888.204932,262152,0,262144,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.00874,8068.578125,12242.424962,0.273764,0.440718,0.220604,0.147621,0.374971,20312.470422,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.009196,7954.548235,9659.159321,0.179739,0.309845,0.211775,0.135792,0.24919,17614.804,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,2,15,"Success",0.00908,8059.698123,9714.181976,0.18823,0.353827,0.221138,0.139675,0.246172,17775.039699,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,3,15,"Success",0.00881,8142.910267,9590.082099,0.315748,2.525614,0.229154,0.148894,0.53424,17736.755687,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,4,15,"Success",0.009148,8126.709633,9754.717788,0.18876,0.3327,0.238527,0.153082,0.529686,17882.880499,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,5,15,"Success",0.030483,8066.217311,9584.045584,0.188755,0.32331,0.255265,0.146888,0.515258,17651.724122,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.008914,7975.313595,10123.558591,0.190572,0.307649,0.223706,0.149154,0.486978,18100.240229,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.010074,7967.328027,10552.353094,0.292967,0.297823,0.217434,0.146416,0.525389,18521.172267,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.009255,8313.726219,9417.088006,0.169328,0.321369,0.217048,0.147284,0.488432,17732.168524,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.009159,7950.046077,9675.343168,0.192094,0.33406,0.230741,0.148774,0.449388,17626.754766,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.008947,8087.623755,9598.010377,0.350376,2.862302,0.22654,0.160493,0.660528,17689.904414,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.009023,7814.61315,9603.182794,0.185612,0.343789,0.227208,0.145402,0.486023,17419.194188,524296,0,524288,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.008796,4585.077432,5208.628005,0.231707,0.814835,0.520503,0.256819,0.406767,9795.946187,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.0092,4665.562393,4310.352001,0.231086,1.085876,0.597721,0.243541,0.416067,8978.499092,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.009226,4523.767207,4155.754839,0.467888,0.837847,0.539503,0.27507,0.893211,8682.545896,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.00415,4454.314658,4533.71877,0.237879,0.756018,0.485941,0.269282,0.680546,8990.468367,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.009474,4515.878906,4127.534032,0.237202,1.031528,0.46131,0.243351,0.649632,8646.046399,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.009308,4590.880283,4125.570781,0.227556,0.817945,0.603882,0.24806,0.692147,8719.051154,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.00938,4598.978724,4055.978225,0.228355,1.043438,0.468853,0.263831,0.691098,8657.662973,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.009466,5378.169517,4187.845938,0.228593,0.947696,0.473184,0.252157,0.419698,9568.347567,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.004274,4504.665078,4252.570882,0.245647,0.794224,0.484228,0.239956,0.428659,8759.434104,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.009757,4870.488874,4074.89456,0.544583,1.091052,0.620715,0.231507,0.381869,8948.263938,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.009192,4573.555467,4617.03111,0.234882,1.045351,0.492246,0.265781,0.405027,9193.04038,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.004244,4584.013932,4182.416039,0.230294,0.910628,0.45485,0.238404,0.431377,8768.700752,1048584,0,1048576,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.009499,8707.230883,8642.141646,0.509425,1.464641,0.861987,0.383248,0.489554,17353.092096,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.009493,8997.047294,8147.442452,0.531217,1.765851,0.87041,0.43344,1.004362,17149.105652,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.009882,8856.881349,8230.243694,1.146282,1.846415,0.86801,0.397741,0.509853,17091.904461,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.009861,8863.495747,8369.500109,0.533617,1.597289,0.861586,0.414308,1.259689,17237.673499,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.004109,9017.374435,8304.134198,0.528245,1.400428,0.802062,0.396451,1.173155,17325.814417,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.004,8896.223593,8604.840656,2.264126,5.223356,0.8679,0.621788,1.295019,17511.341588,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.009517,8841.633446,8289.589549,0.439005,1.468543,1.044961,0.43776,0.99821,17135.622556,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.009628,9243.772841,8179.644353,0.436818,1.694214,0.845105,0.433831,0.442229,17427.280049,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.010178,8875.944746,7854.868358,0.453064,1.353027,0.815012,0.440741,0.426363,16734.312836,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.009962,9159.100825,7917.623677,1.047516,1.310258,0.670717,0.46822,0.473962,17080.706652,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.010282,8338.597471,8214.150898,0.439063,1.17762,0.72572,0.465126,0.937129,16556.504705,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.009832,9371.415021,7928.211386,0.439837,1.156021,0.660082,0.450008,0.41635,17302.759579,2097160,0,2097152,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.009448,6229.831486,4023.723363,0.864446,2.784107,1.378691,0.784807,0.72237,10260.09993,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.010004,7605.279018,3895.941287,0.878944,2.31814,1.318792,0.856021,0.808415,11507.411596,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.010008,6301.517803,4880.961313,0.897608,2.26269,1.326473,0.85419,0.667443,11188.498709,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.010313,5915.82115,4481.814615,1.658121,3.589765,1.370644,0.805511,0.702679,10405.773574,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.008032,6285.865679,3975.65554,0.872519,2.726898,1.280434,0.835499,0.704823,10267.950406,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.010153,5913.936797,3824.955757,0.883501,2.319686,1.291878,0.847584,1.685425,9745.93165,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.009825,6109.849046,4161.914546,0.872232,2.290514,1.366099,0.834282,1.603929,10278.741836,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.010422,5938.25912,4186.075112,0.899028,2.963713,1.3184,0.825338,1.764255,10132.116321,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.009891,6391.021256,4036.017406,0.875436,2.417482,1.288602,0.816273,1.228527,10433.675826,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.009903,6365.488988,5204.624925,1.695795,17.684246,1.729326,0.568993,1.9355,11593.739013,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.009825,6550.429501,4011.069523,0.999197,2.998166,1.337732,0.607347,1.548781,10569.001903,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.009973,6648.586464,4102.224544,1.001161,2.779077,1.323038,0.605595,0.640149,10757.171268,4194312,0,4194304,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.007416,16234.553004,12169.444525,2.905953,7.413771,8.230279,1.725853,1.928559,28426.211177,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.010801,14169.213034,5504.687757,2.256309,4.803652,2.828399,1.513564,1.95717,19687.272236,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.010554,13873.002572,5516.449021,1.694697,4.594838,2.655516,1.609121,2.009788,19402.027936,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.01098,13677.902458,5894.025753,1.725857,6.020875,2.628217,1.595554,1.813182,19585.72433,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.010635,14352.135254,5536.075417,2.371321,4.687278,2.695387,1.526795,1.904735,19901.408375,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.010582,13844.519878,5601.170354,1.707783,5.291608,2.648179,1.636302,1.890547,19458.876698,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.01075,13660.301023,5754.545206,1.706701,5.79661,2.659092,1.623952,1.733981,19428.378557,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.010327,14205.060368,5875.671245,2.368155,6.028599,2.696963,1.675241,1.85868,20095.371323,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.010047,13695.886869,5559.853649,1.842531,4.97481,2.891908,1.01542,2.350356,19268.826976,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.011124,14166.204007,6045.579739,1.542397,5.769312,2.912234,1.433267,2.074575,20225.528207,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.011381,15164.478855,6326.144664,2.366264,6.407905,2.692896,1.494023,1.933236,21505.530743,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.010361,14714.1219,6118.923637,1.687759,6.155138,2.695173,1.583481,2.001153,20847.180167,8388616,0,8388608,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.008264,7990.578311,5931.569227,3.209355,9.341956,6.459907,3.804905,2.220193,13947.193539,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.009778,8164.081,6549.603682,3.186766,10.971338,6.255651,3.842315,2.316163,14740.268144,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.01043,7836.653104,5905.314453,3.14991,10.076872,6.114114,3.77402,2.28711,13767.381512,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.009867,8315.226264,5990.215761,3.891012,10.027806,6.215727,3.834795,2.311465,14331.734239,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.009826,7811.42711,7022.743791,3.230235,9.818139,6.263799,3.821567,2.276652,14859.592564,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.010256,7925.273602,5884.854986,3.149118,9.710474,6.18283,3.904487,2.27842,13835.365964,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.00944,8827.682349,6117.056973,3.577417,9.465894,7.203356,2.081922,2.599183,14969.677801,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.009498,9018.273764,6112.552033,4.578257,9.609549,7.101464,2.796765,2.641118,15157.5638,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.009399,8627.756938,6969.420684,3.887329,12.306527,6.628481,2.613359,2.560926,15625.185008,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.00912,9215.701793,6392.384199,3.90427,9.705738,6.561457,2.681293,2.621482,15633.570492,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.009241,8507.683498,6234.713178,3.881809,9.599666,6.575629,2.739708,2.60838,14767.812486,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.00984,8884.284257,6020.780414,8.227766,9.744205,6.703422,3.723589,2.360846,14935.835799,16777224,0,16777216,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.408968,24659.67618,7796.50833,6.56236,19.10352,17.338403,7.800356,1.816367,32509.216887,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.400845,25018.168195,7885.814196,6.57688,34.226464,17.991613,7.888635,1.862523,32972.93149,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.337103,26014.847111,8398.706909,6.370082,21.880051,17.482518,7.878502,1.794554,34469.298646,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.368881,26021.642759,7926.393568,6.302505,19.85052,17.803047,7.754155,1.755705,34001.872963,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.398805,25088.753474,8161.214625,6.622476,22.324433,17.657703,7.831868,1.816568,33306.622436,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Success",0.379396,25570.205173,8682.484371,6.763687,25.579659,19.176552,4.769171,1.850131,34311.209803,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Success",0.418937,26687.44676,8313.309586,5.544963,19.242333,19.278524,7.373505,2.044775,35054.661314,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Success",0.399513,26515.44191,8124.489088,6.460254,22.148041,17.602507,7.978653,1.97644,34696.498925,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Success",0.413061,26105.623334,8003.730286,6.4833,20.024992,17.416912,7.896301,1.901799,34163.491715,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Success",0.403537,28675.813496,8202.811882,6.372792,24.810717,18.152647,7.729599,1.738683,36937.835363,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Success",0.398749,27689.5035,7909.692186,6.409198,18.893665,16.89345,7.701932,1.717528,35651.211945,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Success",0.397758,32205.250933,8213.598799,6.35446,21.230941,18.191876,7.872222,1.761759,40474.660291,33554440,0,33554432,0,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,0,22,"Warmup",0.000245,0.230283,0.269575,0.000194,0.000192,8.9e-05,4.3e-05,0.000395,0.501325,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,1,22,"Warmup",0.000222,0.2175,0.266707,0.000126,8.7e-05,7.8e-05,3.5e-05,0.00035,0.48538,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,2,22,"Success",0.000173,0.204491,0.243192,0.000125,0.000108,6.5e-05,3.5e-05,0.000347,0.448807,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,3,22,"Success",0.000134,0.204301,0.236987,0.000108,9.1e-05,7.4e-05,3.9e-05,0.000341,0.44234,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,4,22,"Success",0.000189,0.215531,0.250321,0.000135,8.5e-05,7.7e-05,3.8e-05,0.000386,0.467037,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,5,22,"Success",0.00015,0.215578,0.250467,0.00013,9.8e-05,8.2e-05,3.7e-05,0.000368,0.46719,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,6,22,"Success",0.000144,0.20401,0.236778,0.00012,0.000106,7.4e-05,3.4e-05,0.000351,0.441883,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,7,22,"Success",0.000156,0.204385,0.236914,0.000106,7.8e-05,7.5e-05,3.2e-05,0.000345,0.442358,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,8,22,"Success",0.000128,0.204,0.237132,0.000116,7.1e-05,7.9e-05,3.4e-05,0.000327,0.442145,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,9,22,"Success",0.000142,0.203996,0.236478,9.4e-05,0.000129,7.1e-05,3.6e-05,0.000335,0.441554,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,10,22,"Success",0.00016,0.203938,0.236501,9.6e-05,7.9e-05,7.8e-05,3.7e-05,0.000337,0.441492,40,0,36,1.3245476611e-08,0
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,11,22,"Success",0.000155,0.203584,0.236603,0.000109,9.1e-05,7.2e-05,3.6e-05,0.000336,0.44125,40,0,36,1.3245476611e-08,0
