; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274185846784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600161141,"CurrentTimeLocal","Tue Sep 15 11:12:21 2020","Hostname","juawei-a22","gearshifft","0.3.0"
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,0,1,"Success",0.03572,98.732729,24.893998,43.625887,772.028421,814.853244,21.927224,3.368916,1779.470839,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,1,1,"Success",0.04296,1.92857,1.846708,43.530927,750.366978,858.476352,21.841423,3.402937,1681.441715,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,2,1,"Success",0.04552,1.891629,1.848529,43.385886,772.881965,859.712897,21.931464,3.328256,1705.030586,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,3,1,"Success",0.042781,1.896609,1.870949,43.639326,750.267819,857.799508,21.844583,3.338796,1680.704891,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,4,1,"Success",0.04632,1.916389,1.841649,43.301085,772.009282,859.358815,21.867344,3.327936,1703.6731,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,5,1,"Success",0.04538,1.892869,1.842289,43.322906,752.83071,854.720714,21.989784,3.337096,1679.986368,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,6,1,"Success",0.04552,1.896409,1.843869,43.327646,771.056336,859.316696,21.855303,3.331656,1702.677915,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,7,1,"Success",0.03704,1.886849,1.882769,43.435686,747.378784,856.06328,21.837544,3.397356,1675.923548,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,8,1,"Success",0.04384,1.884369,1.843169,43.323885,774.569473,852.470983,21.863064,3.337456,1699.340759,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,9,1,"Success",0.04572,1.887269,1.842228,43.294006,753.862495,855.722898,21.936644,3.318276,1681.913856,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,10,1,"Success",0.0464,1.889069,1.867429,43.308185,766.501455,851.149897,21.835624,3.317535,1689.920474,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,11,1,"Success",0.03738,1.889929,1.871029,43.237825,754.028596,853.83779,21.832943,3.309556,1680.050468,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,12,1,"Success",0.04044,1.890369,1.867249,43.370545,767.036478,850.263813,21.848143,3.311976,1689.633733,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,13,1,"Success",0.043341,1.906969,1.842168,43.537227,750.092157,858.447192,22.154905,3.338595,1681.367194,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,14,1,"Success",0.04566,1.888989,1.840549,43.541727,770.451473,857.854449,21.857304,3.328875,1700.813846,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,15,1,"Success",0.04522,1.891449,1.846369,43.203265,748.327849,859.059434,21.934144,3.328936,1679.641106,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,16,1,"Success",0.04532,1.885069,1.840429,43.411406,773.84207,860.984023,21.810463,3.322396,1707.146216,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,17,1,"Success",0.04508,1.889209,1.841889,43.318165,755.127901,864.263999,21.862604,3.331236,1691.684603,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,18,1,"Success",0.0465,1.880909,1.846309,43.336065,777.177726,861.510726,21.847203,3.438717,1711.088455,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",4096,4096,0,19,1,"Success",0.04582,1.883369,1.846529,43.417706,753.393293,850.545373,21.964105,3.346436,1676.447411,268500992,0,134217728,2.7755576443e-17,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,0,2,"Success",0.0467,266.492924,537.196368,172.724319,3983.376171,4301.27088,86.55123,10.54305,9358.206402,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,1,2,"Success",0.04822,3.542057,3.497837,173.186481,3965.364226,4287.409134,86.661331,12.71852,8532.432386,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,2,2,"Success",0.051801,3.546917,3.492256,479.481194,3970.138169,4283.354115,86.62991,12.956502,8839.655264,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,3,2,"Success",0.052181,3.547096,3.502617,173.424882,3970.889873,4280.897903,86.728611,12.821901,8531.869704,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,4,2,"Success",0.05104,3.525677,3.497617,172.85202,4084.050529,4294.317607,87.028192,11.859397,8657.186979,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,5,2,"Success",0.0526,3.525157,3.494637,174.138666,3965.064065,4447.983855,87.260534,10.287409,8691.811903,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,6,2,"Success",0.0519,3.525337,3.525817,174.523087,3960.234243,4610.914488,87.310554,10.098988,8850.188734,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,7,2,"Success",0.052881,3.556797,3.496896,173.918685,3969.154025,4279.619157,97.1039,85.346665,8612.254126,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,8,2,"Success",0.0523,3.523897,3.498937,174.526127,3984.464698,4279.112654,87.972978,12.77072,8545.927251,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,9,2,"Success",0.05216,3.551557,3.492836,173.805645,4074.782985,4257.013591,87.171693,12.013637,8611.888724,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,10,2,"Success",0.05224,3.529997,3.499377,174.264846,3970.478991,4279.254516,87.681296,12.66916,8531.435583,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,11,2,"Success",0.05282,3.522877,3.530557,182.038103,3962.631554,4439.984078,96.168836,10.789651,8698.723536,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,12,2,"Success",0.05164,3.552137,3.501737,183.40943,3981.715724,4450.379888,88.112037,10.46231,8721.189703,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,13,2,"Success",0.05154,3.531277,3.492697,182.976707,3961.872971,4459.572751,88.308539,10.136108,8709.94701,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,14,2,"Success",0.052,3.527657,3.493936,181.417861,3958.926817,4282.462851,94.96015,13.008082,8537.854294,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,15,2,"Success",0.0529,3.527057,3.492856,181.813543,3964.231161,4246.624222,92.175657,12.879061,8504.801177,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,16,2,"Success",0.049,3.510056,3.511257,173.990045,3980.63488,4236.891075,92.7296,11.831876,8503.153329,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,17,2,"Success",0.05158,3.542697,3.495276,181.669382,3970.19863,4279.470758,92.443338,12.895861,8543.772582,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,18,2,"Success",0.04986,3.545097,3.480257,175.15253,3920.055733,4379.760513,94.83483,10.69509,8587.57901,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",8192,8192,0,19,2,"Success",0.05178,3.553957,3.498497,173.387922,3959.325699,4427.513719,87.126394,10.340249,8664.803157,1073872896,0,536870912,9.8130779399e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,0,3,"Success",0.066221,492.195494,515.579526,648.448935,22267.866097,26945.345662,331.440692,36.298733,51237.24676,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,1,3,"Success",0.0531,6.898633,6.704372,630.326729,21320.498305,23530.555989,351.800409,27.849712,45874.691809,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,2,3,"Success",0.05686,7.042093,6.731152,650.879068,20416.118497,23138.779012,348.112071,21.702283,44589.426596,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,3,3,"Success",0.05372,6.941853,6.723312,648.308415,20556.080163,21906.374988,341.790402,16.470098,43482.748211,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,4,3,"Success",0.05512,6.942493,6.715112,648.411156,20097.082467,22141.970148,339.245389,16.602399,43257.029064,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,5,3,"Success",0.05418,6.934173,6.719552,648.938438,20223.328188,22145.442366,345.961841,16.179917,43393.563175,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,6,3,"Success",0.05322,6.916453,6.716872,647.566652,20309.211557,22222.901035,348.516253,16.301578,43558.18816,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,7,3,"Success",0.05498,6.945013,6.704092,647.36123,20532.323777,22357.586136,348.607214,16.250757,43915.838819,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,8,3,"Success",0.05376,6.923533,6.728852,631.714697,20103.128582,22042.445403,347.508669,16.187937,43154.695913,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,9,3,"Success",0.053861,6.938732,6.723792,648.395536,20411.836109,22217.786916,347.77247,16.237297,43655.749513,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,10,3,"Success",0.05412,6.940153,6.717672,649.098119,20431.862125,22331.321517,347.968031,16.255237,43790.221914,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,11,3,"Success",0.05364,6.909013,6.725312,648.630977,20220.103382,22141.036756,348.462493,16.265477,43388.19131,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,12,3,"Success",0.05374,6.941373,6.700952,649.374981,20340.602075,22103.176358,348.697494,14.62203,43470.173843,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,13,3,"Success",0.05346,6.940013,6.712292,647.009149,20305.676971,22176.576528,347.994531,16.351058,43507.318562,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,14,3,"Success",0.05542,6.943773,6.719992,648.427796,20327.684558,22173.198813,349.073796,16.336038,43528.444806,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,15,3,"Success",0.05312,6.935313,6.710092,648.818698,20438.859526,22148.269837,347.730309,16.345658,43613.727173,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,16,3,"Success",0.05632,6.936513,6.702692,647.12527,20296.164071,22140.26858,347.180247,16.333418,43460.771531,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,17,3,"Success",0.0556,6.942873,6.726532,648.363996,20225.439237,22109.233274,348.036852,16.184016,43360.9875,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,18,3,"Success",0.057081,6.924952,6.734392,648.101015,20368.103395,22197.962777,349.536239,16.428838,43593.853729,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",16384,16384,0,19,3,"Success",0.05526,6.949393,6.722012,648.223436,20409.724633,22131.640385,347.985971,16.335417,43567.641467,4295229440,0,2147483648,9.8130778851e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,0,4,"Success",0.06008,316.21812,94.72349,4208.696628,152005.72486,139875.43334,1402.563529,283.218971,298186.64371,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,1,4,"Success",0.0545,12.262899,12.911981,2755.118659,150944.49713,155577.58138,1422.489613,175.40462,310900.32544,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,2,4,"Success",0.055601,12.57096,12.903742,2745.727771,131687.75787,144404.58701,1407.314337,263.048019,280533.96991,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,3,4,"Success",0.05728,12.57838,12.933742,2529.66519,128537.9488,137158.24265,1427.43247,218.723527,269897.58702,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,4,4,"Success",0.055921,12.58316,12.901942,2539.486171,125737.07319,141103.96918,1430.668168,195.068518,271031.81034,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,5,4,"Success",0.05488,12.677783,12.917083,2534.279749,126382.09964,134477.7596,1424.985746,179.591041,265024.3704,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,6,4,"Success",0.057701,12.603481,12.903544,2540.379433,123835.51474,134620.72696,1427.369164,176.639964,262626.19975,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,7,4,"Success",0.057481,12.597121,12.930023,2538.551321,126928.42592,134022.3482,1433.02478,218.127065,265166.06653,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,8,4,"Success",0.056,12.592561,12.909923,2542.773979,127962.76804,135533.3937,1429.360629,220.666036,267714.52569,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,9,4,"Success",0.0583,12.608242,12.894402,2530.456518,124026.06339,135215.48747,1366.889294,206.727066,263371.18944,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,10,4,"Success",0.056421,12.603181,12.935223,2709.358509,121325.69092,133922.61864,1414.095934,184.921439,259582.2851,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,11,4,"Success",0.056741,12.578821,12.910923,2537.965996,121764.73088,133946.78932,1379.583189,189.475957,259844.09657,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,12,4,"Success",0.05706,12.683864,12.921026,2537.021995,121298.25219,134926.72572,1428.086768,186.822001,260402.57542,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,13,4,"Success",0.05608,12.590384,12.923165,2540.373506,120927.31811,133214.9115,1430.451097,184.023103,258322.65188,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,14,4,"Success",0.056261,12.581063,12.923665,2542.164312,121571.35499,134486.94865,1423.69472,186.857514,260236.58586,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,15,4,"Success",0.05694,12.592983,12.922665,2537.000626,123487.25676,135716.30262,1423.461298,189.094232,263378.69289,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,16,4,"Success",0.05792,12.571144,12.905187,2543.486074,121872.53098,133872.46531,1415.808186,184.778166,259914.60785,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,17,4,"Success",0.056281,12.578284,12.909066,2539.696696,122820.23273,135168.43603,1429.870406,188.551801,262172.33634,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,18,4,"Success",0.05692,12.596345,12.909285,2542.085793,122683.0974,132245.27371,1430.970742,186.305966,259113.30083,17180393472,0,8589934592,9.8130778713e-18,0
"Fftw_ARMPL","Outplace","Real","double",2,"powerof2",32768,32768,0,19,4,"Success",0.05678,12.582824,12.926526,2540.17205,121621.6096,133805.16631,1430.600573,182.508343,259605.62869,17180393472,0,8589934592,9.8130778713e-18,0
