; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533795733,"CurrentTimeLocal","Thu Aug  9 09:22:13 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000189
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,7,2,"Success",0.012947,4898.682268,9.242959,0.395165,8.446715,8.771742,0.304496,0.015453,4925.873767,4194272,0,2097136,3.5743554839e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,8,2,"Success",0.012509,4942.708736,9.403444,0.352216,8.783438,8.595664,0.320285,0.049175,4970.227341,4194272,0,2097136,3.736885493e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,9,2,"Success",0.014423,6509.551864,15.347339,0.461681,14.602829,14.256921,0.449996,0.020103,6554.706969,4194272,0,2097136,3.0068897132e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,10,2,"Success",0.035956,6592.528906,10.925575,0.355288,8.343229,8.488832,0.317869,0.015714,6621.013079,4194272,0,2097136,3.5543407273e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",131071,0,0,11,2,"Success",0.011861,4950.850611,9.37504,0.355563,8.564137,8.493672,0.278869,0.014909,4977.946361,4194272,0,2097136,2.9985341368e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,0,0,"Warmup",0.008198,247.384849,211.387391,0.021525,0.63456,0.92572,0.017485,0.008004,460.388565,524256,0,262128,1.898516245e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,1,0,"Warmup",0.008614,235.874843,208.041246,0.032891,0.604958,0.62881,0.013315,0.003854,445.209409,524256,0,262128,1.8822628714e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,2,0,"Success",0.007829,239.849299,219.004265,0.029527,0.589226,0.579778,0.013606,0.003877,460.07816,524256,0,262128,1.9089393705e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,3,0,"Success",0.007704,234.704012,229.103655,0.028035,0.583295,0.621453,0.013813,0.003383,465.066061,524256,0,262128,1.9089393705e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,4,0,"Success",0.007593,236.341249,216.362713,0.029774,0.584052,0.608387,0.014703,0.003746,453.952985,524256,0,262128,1.9089393705e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,5,0,"Success",0.007393,239.266663,221.195187,0.020068,0.615891,0.5968,0.032897,0.006401,461.74209,524256,0,262128,1.8802164742e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,6,0,"Success",0.007686,240.891524,217.510878,0.029988,0.590638,0.577103,0.013462,0.00366,459.625724,524256,0,262128,1.9089393705e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,7,0,"Success",0.007593,234.728487,219.991624,0.021234,0.636138,0.586891,0.013289,0.004297,455.990248,524256,0,262128,1.898516245e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,8,0,"Success",0.007923,236.529556,217.709853,0.030776,0.588514,0.611013,0.013504,0.003614,455.495634,524256,0,262128,1.898516245e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,9,0,"Success",0.007361,235.428136,218.736215,0.030324,0.662987,0.577248,0.014891,0.003709,455.461895,524256,0,262128,1.898516245e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,10,0,"Success",0.007615,235.620004,217.434738,0.030673,0.636627,0.579457,0.012892,0.00351,454.326327,524256,0,262128,1.898516245e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",127,129,0,11,0,"Success",0.007208,234.376362,214.808621,0.029301,0.586633,0.612139,0.013863,0.003647,450.438644,524256,0,262128,1.9089393705e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,0,1,"Warmup",0.001627,377.99292,174.77564,0.081228,2.953822,2.713862,0.143266,0.015551,558.679317,2097120,0,1048560,2.2140102762e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,1,1,"Warmup",0.051991,363.145216,173.685683,0.121435,2.546498,2.49312,0.104758,0.013931,542.163933,2097120,0,1048560,2.2464586306e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,2,1,"Success",0.01123,400.118451,146.346912,0.115748,2.426985,2.289717,0.110968,0.01332,551.43427,2097120,0,1048560,2.214197827e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,3,1,"Success",0.01167,391.709302,169.640212,0.131657,2.848249,2.753438,0.151302,0.019415,567.266521,2097120,0,1048560,2.2140102762e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,4,1,"Success",0.030933,413.551539,151.024567,0.430475,2.822213,2.470875,0.117337,0.014266,570.463921,2097120,0,1048560,2.2140102762e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,5,1,"Success",0.010175,403.684811,151.032285,0.082645,2.426136,2.318298,0.097352,0.012465,559.665302,2097120,0,1048560,2.2402299882e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,6,1,"Success",0.011592,487.196918,215.990802,0.1594,4.618875,5.135027,0.2678,0.025778,713.407582,2097120,0,1048560,2.3030617779e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,7,1,"Success",0.07239,501.294735,205.91046,0.149984,4.563634,4.024515,0.182194,0.026921,716.226554,2097120,0,1048560,2.3903648148e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,8,1,"Success",0.038514,476.822979,184.687251,0.128259,4.13095,3.805106,0.184918,0.0183,669.818132,2097120,0,1048560,2.4544005424e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,9,1,"Success",0.029757,481.535151,187.794986,0.155642,3.484155,4.233157,0.178778,0.024947,677.438671,2097120,0,1048560,2.3583456857e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,10,1,"Success",0.030186,468.186616,196.358106,0.110594,3.954747,4.083149,0.160997,0.022195,672.908012,2097120,0,1048560,2.4425978527e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",255,257,0,11,1,"Success",0.028895,478.441647,201.944787,0.126014,4.035938,4.196572,0.231133,0.023663,689.030214,2097120,0,1048560,2.2140102762e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,0,4,"Warmup",0.001977,322.502876,137.44321,0.129159,1.954056,1.875473,0.117408,0.009509,464.034566,2187264,0,1093632,1.9880101476e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,1,4,"Warmup",0.012872,320.415072,137.078718,0.127865,1.986799,1.939681,0.122525,0.011931,461.696437,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,2,4,"Success",0.012623,322.15434,137.222266,0.140696,1.980069,1.872574,0.123461,0.00935,463.516415,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,3,4,"Success",0.013208,321.923042,137.300489,0.127468,2.018615,1.899833,0.125456,0.010485,463.419606,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,4,4,"Success",0.013466,322.500941,136.628495,0.126537,1.95437,1.898223,0.125658,0.011412,463.260029,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,5,4,"Success",0.019658,323.35217,139.096552,0.094917,1.985898,1.989849,0.160816,0.011002,466.711978,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,6,4,"Success",0.013051,324.802364,140.169718,0.088504,2.071231,2.061711,0.094931,0.01096,469.313394,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,7,4,"Success",0.011728,324.946635,138.646324,0.157406,2.053749,1.94043,0.124602,0.012578,467.894392,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,8,4,"Success",0.013477,325.706295,137.895321,0.128081,2.014529,1.927787,0.125276,0.010223,467.822029,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,9,4,"Success",0.012402,324.154627,139.132134,0.124457,1.939024,1.881215,0.123816,0.010747,467.37941,2187264,0,1093632,1.9554258603e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,10,4,"Success",0.025713,328.403702,141.45401,0.123,2.003788,1.904145,0.129106,0.010933,474.05538,2187264,0,1093632,2.0336167016e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",256,267,0,11,4,"Success",0.012277,375.244334,167.596101,0.115248,2.071342,1.895245,0.089513,0.009891,547.034846,2187264,0,1093632,1.9496782792e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,0,2,"Warmup",0.00251,340.046942,314.018603,0.639965,11.454668,11.988114,0.512287,0.029328,678.693802,8388576,0,4194288,2.3504807108e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,1,2,"Warmup",0.014756,379.094966,374.79531,1.225857,13.722721,12.683903,0.552881,0.013032,782.105834,8388576,0,4194288,2.3504807108e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,2,2,"Success",0.014166,391.051039,377.236612,0.63019,13.783508,12.562411,0.583423,0.012882,795.875497,8388576,0,4194288,2.3504807108e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,3,2,"Success",0.015485,398.422555,378.534378,0.6737,13.686063,11.861161,0.543204,0.012508,803.750865,8388576,0,4194288,2.303918304e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,4,2,"Success",0.014547,390.246987,418.185937,0.701363,13.288404,13.537775,0.680213,0.016526,836.673277,8388576,0,4194288,2.3504807108e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,5,2,"Success",0.028102,399.135842,436.856878,0.631048,11.602296,11.684124,0.528113,0.01258,860.480596,8388576,0,4194288,2.3504807108e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,6,2,"Success",0.033039,381.413425,377.792041,0.663026,13.165714,13.325896,0.585881,0.014394,786.994721,8388576,0,4194288,2.3503807562e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,7,2,"Success",0.015327,360.826677,375.726814,1.712926,13.116432,12.85471,0.584224,0.012128,764.851463,8388576,0,4194288,2.1330401482e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,8,2,"Success",0.016438,370.204444,370.46556,0.75546,15.889732,14.779005,0.665093,0.015222,772.792768,8388576,0,4194288,2.3504807108e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,9,2,"Success",0.015733,411.269905,424.531237,0.785195,14.752533,13.214791,0.547359,0.012674,865.130851,8388576,0,4194288,2.3022315282e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,10,2,"Success",0.039612,406.308874,333.980868,0.68211,11.977088,12.234229,0.521119,0.012901,765.758603,8388576,0,4194288,2.1339674315e-16,0
"Fftw","Outplace","Complex","double",2,"oddshape",511,513,0,11,2,"Success",0.01352,342.597212,435.71863,0.62578,15.383636,13.347153,1.439646,0.0286,809.155379,8388576,0,4194288,2.2171108656e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,0,0,"Warmup",0.008813,187.655109,182.445805,0.075913,0.78219,0.70026,0.029847,0.011267,371.709967,863040,0,431520,1.5569298967e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,1,0,"Warmup",0.009446,183.947763,183.019516,0.049686,0.67434,0.769601,0.03082,0.008511,368.510535,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,2,0,"Success",0.009814,181.894074,181.747941,0.035529,0.708617,0.84679,0.025986,0.009577,365.279079,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,3,0,"Success",0.00985,203.184254,215.941906,0.055842,1.178896,1.446851,0.069658,0.013184,421.902007,863040,0,431520,1.5291153406e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,4,0,"Success",0.013348,218.663285,190.758867,0.068763,0.938983,0.716705,0.044387,0.017785,411.223284,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,5,0,"Success",0.014915,189.826202,181.475904,0.049737,0.713724,0.704068,0.026231,0.006973,372.818641,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,6,0,"Success",0.009144,183.248372,184.137655,0.048354,0.710565,0.721426,0.026719,0.006478,368.909978,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,7,0,"Success",0.008965,181.575001,180.269111,0.063971,0.676112,0.664178,0.026474,0.008814,363.29383,863040,0,431520,1.5396576758e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,8,0,"Success",0.010042,184.079991,187.505954,0.073365,0.742077,0.761486,0.031616,0.008582,373.213953,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,9,0,"Success",0.010296,194.439764,183.363759,0.046644,0.737885,1.323926,0.065963,0.019203,380.009271,863040,0,431520,1.5219553816e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,10,0,"Success",0.014512,211.123092,199.124533,0.099123,0.71827,0.775312,0.028805,0.008373,411.892927,863040,0,431520,1.5396576758e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",31,29,30,11,0,"Success",0.009981,196.554196,188.735785,0.0492,0.698904,0.709152,0.02708,0.007209,386.792445,863040,0,431520,1.5685224547e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,0,7,"Warmup",0.003142,121.735835,112.541086,0.674459,6.734185,6.902255,0.625743,0.02334,249.242182,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,1,7,"Warmup",0.040421,117.629558,116.213672,0.583808,6.830825,10.015613,0.475397,0.01485,251.805898,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,2,7,"Success",0.032763,115.226525,112.076258,0.649756,5.705491,5.152022,0.56267,0.023526,239.430759,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,3,7,"Success",0.03506,115.567021,115.191334,0.67043,6.619124,6.593958,0.60034,0.033191,245.312168,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,4,7,"Success",0.049049,134.881315,116.635055,0.614189,6.906542,6.975355,0.586786,0.021257,266.671166,6477408,0,3238704,1.363150988e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,5,7,"Success",0.040678,121.835325,138.88379,0.617876,7.635887,9.581837,0.678279,0.021807,279.297558,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,6,7,"Success",0.098455,133.632657,125.082254,0.6523,6.574681,9.07157,0.64096,0.024413,275.778885,6477408,0,3238704,1.4085787251e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,7,7,"Success",0.043787,131.3939,117.92675,1.637242,6.990766,9.120652,1.828565,0.066851,269.01266,6477408,0,3238704,1.363150988e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,8,7,"Success",0.054881,138.848157,122.546991,0.687939,6.713892,6.984583,0.63989,0.020987,276.499629,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,9,7,"Success",0.048225,120.417752,137.081475,1.810172,7.828744,7.203671,0.638268,0.023426,275.05624,6477408,0,3238704,1.363150988e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,10,7,"Success",0.045867,139.885007,120.08755,0.647559,6.980461,6.515607,0.598619,0.022711,274.785281,6477408,0,3238704,1.4062496654e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",49,81,51,11,7,"Success",0.04013,120.488818,131.9485,0.721691,7.662168,9.080339,0.665854,0.025884,270.635911,6477408,0,3238704,1.4085787251e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,0,1,"Warmup",0.003593,153.792481,151.452396,0.752281,12.022323,9.773573,0.505614,0.010033,328.315512,8779680,0,4389840,1.6744354637e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,1,1,"Warmup",0.014281,152.055102,153.911717,1.642204,10.47682,9.963108,0.710767,0.016337,328.792952,8779680,0,4389840,1.696963621e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,2,1,"Success",0.049516,145.107152,131.956636,0.709231,9.755445,9.260987,0.539698,0.009276,297.389602,8779680,0,4389840,1.6883577878e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,3,1,"Success",0.014975,125.044258,124.99675,0.670337,9.407315,13.498153,0.843576,0.015853,274.492895,8779680,0,4389840,1.6883577878e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,4,1,"Success",0.01881,186.82132,164.073644,1.74687,10.89289,13.578742,1.123949,0.013536,378.272434,8779680,0,4389840,1.6887766736e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,5,1,"Success",0.017052,180.429737,147.881422,0.694125,9.781788,12.99215,0.594441,0.009597,352.401696,8779680,0,4389840,1.6744354637e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,6,1,"Success",0.016714,160.687101,172.855083,0.725966,9.670377,9.481939,0.708237,0.011357,354.158063,8779680,0,4389840,1.6845315272e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,7,1,"Success",0.017065,129.959742,129.536848,1.598273,10.341273,10.372895,0.633797,0.011533,282.47294,8779680,0,4389840,1.6744354637e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,8,1,"Success",0.016462,147.058198,129.881767,0.737194,10.252103,9.628045,0.563053,0.009609,298.147569,8779680,0,4389840,1.6883577878e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,9,1,"Success",0.017384,129.237941,142.978787,1.584847,15.701552,13.509148,0.932613,0.012068,303.976943,8779680,0,4389840,1.6883577878e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,10,1,"Success",0.017049,149.133262,133.320136,0.667224,11.576654,9.745365,0.607658,0.016095,305.085038,8779680,0,4389840,1.6883577878e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",63,67,65,11,1,"Success",0.032142,128.7433,130.10358,0.677176,9.709658,9.546431,0.515269,0.009765,279.339023,8779680,0,4389840,1.6883577878e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,0,2,"Warmup",0.025297,740.370868,994.441942,6.086654,185.982277,189.372269,9.118773,4.63431,2130.034777,66056256,0,33028128,2.4589015813e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,1,2,"Warmup",0.058902,1174.472728,1066.972591,6.121302,171.097551,205.550947,6.392279,4.472436,2635.140852,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,2,2,"Success",0.068761,1111.441826,1154.434679,6.420568,210.024845,177.698361,5.736488,4.465036,2670.292571,66056256,0,33028128,2.5063231736e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,3,2,"Success",0.066631,995.383262,831.501054,6.350227,109.985539,101.742707,4.448833,2.720298,2052.200373,66056256,0,33028128,2.5022806542e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,4,2,"Success",0.037666,671.976354,672.369103,4.58376,106.799995,99.886148,4.365064,2.919828,1562.939496,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,5,2,"Success",0.03863,666.805319,654.783169,4.622738,96.723423,96.418454,4.397007,2.914545,1526.704854,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,6,2,"Success",0.044457,667.672411,653.54536,4.59088,97.556024,96.571982,4.435294,2.921465,1527.339968,66056256,0,33028128,2.5340855509e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,7,2,"Success",0.039971,666.230823,654.528485,4.524458,97.0995,97.653343,4.400841,2.96236,1527.441265,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,8,2,"Success",0.040239,666.70388,730.099669,4.809341,99.835836,94.717154,4.931524,3.140289,1604.279545,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,9,2,"Success",0.051866,738.1922,649.942302,4.589383,100.33733,101.773224,4.417458,2.934173,1602.239819,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,10,2,"Success",0.041527,674.665015,673.466028,5.28315,101.317657,107.633069,4.638553,3.872558,1570.919493,66056256,0,33028128,2.4919395139e-16,0
"Fftw","Outplace","Complex","double",3,"oddshape",126,127,129,11,2,"Success",0.052101,708.163622,666.301919,5.099299,106.125181,107.583278,4.974092,3.042607,1601.343773,66056256,0,33028128,2.52253769e-16,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,0,3,"Warmup",0.043536,1194.089359,1142.960264,0.073203,0.240394,0.217676,0.033656,0.008261,2337.667337,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,1,3,"Warmup",0.011398,1186.136011,1130.199978,0.062978,0.221019,0.211198,0.035526,0.006807,2316.886294,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,2,3,"Success",0.010402,1193.183761,1136.50199,0.070963,0.240953,0.216451,0.034293,0.007046,2330.266658,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,3,3,"Success",0.010105,1195.105412,1139.520709,0.068262,0.249139,0.207724,0.033667,0.006464,2335.202421,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,4,3,"Success",0.010971,1194.038179,1132.97127,0.065128,0.229852,0.220332,0.033833,0.007017,2327.577642,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,5,3,"Success",0.009468,1194.3251,1133.231316,0.065448,0.234232,0.214777,0.03419,0.00683,2328.12221,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,6,3,"Success",0.010259,1193.081902,1136.189707,0.066923,0.23538,0.214479,0.032684,0.006769,2329.839015,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,7,3,"Success",0.010072,1190.100596,1134.360054,0.071574,0.244835,0.212207,0.034948,0.006967,2325.042142,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,8,3,"Success",0.009637,1193.629782,1139.920878,0.067748,0.233915,0.210427,0.034715,0.006902,2334.114976,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,9,3,"Success",0.012795,1194.257332,1135.722997,0.067,0.238018,0.214566,0.033675,0.007024,2330.554683,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,10,3,"Success",0.009759,1194.09163,1130.640304,0.065663,0.281022,0.230621,0.038008,0.006909,2325.365195,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,11,3,"Success",0.008688,1375.693642,1823.725976,0.071025,0.39792,0.349411,0.062843,0.029097,3200.339799,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,0,4,"Warmup",0.002966,3720.539387,2462.336937,0.156064,0.494926,0.530987,0.166336,0.013072,6184.241977,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,1,4,"Warmup",0.011497,2524.648599,2443.727014,0.088668,0.475108,0.488098,0.102751,0.00893,4969.551505,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,2,4,"Success",0.010578,2529.66667,2431.138439,0.133209,0.478113,0.506437,0.134476,0.009777,4962.079193,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,3,4,"Success",0.011044,2515.681664,2472.362111,0.152508,0.51257,0.504038,0.125879,0.012266,4989.362898,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,4,4,"Success",0.011333,2522.572756,2461.444259,0.128312,0.485874,0.488556,0.125694,0.018669,4985.276791,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,5,4,"Success",0.011675,2501.531685,2442.625999,0.12807,0.486036,0.498514,0.136194,0.010425,4945.42986,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,6,4,"Success",0.010855,2525.009436,2443.688518,0.132267,0.557888,0.573326,0.10741,0.009384,4970.089964,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,7,4,"Success",0.012736,2522.198215,2458.139655,0.133787,0.487182,0.537665,0.104437,0.009261,4981.624032,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,8,4,"Success",0.010261,2511.887596,2445.69299,0.134043,0.485764,0.529488,0.097679,0.009795,4958.848674,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,9,4,"Success",0.011397,2527.171806,2448.603951,0.140367,0.481322,0.505312,0.132371,0.011697,4977.059102,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,10,4,"Success",0.011322,2528.893686,2503.396659,0.151478,1.081072,1.010026,0.199655,0.020205,5034.76562,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,11,4,"Success",0.027037,4362.056224,3687.866439,0.158187,0.682822,0.621715,0.123726,0.009598,8051.546887,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,0,5,"Warmup",0.002338,5762.795865,5670.805459,0.195116,1.495877,1.490927,0.243836,0.011299,11437.041866,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,1,5,"Warmup",0.015005,5722.809317,5649.252087,0.236577,1.434294,1.475907,0.278832,0.012807,11375.516558,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,2,5,"Success",0.014324,5731.811599,5689.307341,0.195479,1.596243,1.542409,0.237092,0.011808,11424.71735,4194304,0,2097152,9.8131153009e-18,0
