; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533888122,"CurrentTimeLocal","Fri Aug 10 11:02:02 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000407
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,5,13,"Success",0.067039,1212.406915,1166.997708,0.064412,0.21814,0.264398,0.026744,0.006616,2380.053024,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,6,13,"Success",0.059902,1206.144785,1166.775439,0.067145,0.22524,0.21716,0.027551,0.006878,2373.525064,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,7,13,"Success",0.084101,1224.565359,1161.141906,0.065015,0.233967,0.215289,0.028102,0.005955,2386.340586,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,8,13,"Success",0.058999,1224.910404,1167.086962,0.068888,0.247919,0.222752,0.027852,0.006973,2392.63168,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,9,13,"Success",0.059325,1228.29859,1167.008389,0.062489,0.225313,0.216239,0.028285,0.006495,2395.905929,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,10,13,"Success",0.062158,1219.787983,1163.972826,0.064396,0.21778,0.221392,0.027921,0.005403,2384.360729,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",32768,0,0,11,13,"Success",0.063398,1227.50926,1167.339143,0.065711,0.232371,0.219917,0.028428,0.006769,2395.466061,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,0,14,"Warmup",0.001986,2558.681969,2490.396921,0.153447,0.514737,0.532201,0.092346,0.009909,5050.384596,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,1,14,"Warmup",0.063608,2569.899038,2488.70975,0.088839,0.56501,0.48209,0.097003,0.008934,5059.91509,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,2,14,"Success",0.062026,2555.15891,4161.329377,0.136421,0.907615,0.903483,0.131062,0.017706,6718.648063,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,3,14,"Success",0.083584,4088.529701,2529.584022,0.156908,0.613462,0.549827,0.094691,0.010512,6619.625219,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,4,14,"Success",0.059077,2568.831555,2513.529972,0.148352,0.486876,0.530206,0.088522,0.011808,5083.687722,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,5,14,"Success",0.064123,2565.879345,2523.770624,0.132422,0.473315,0.490433,0.179388,0.014991,5091.005901,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,6,14,"Success",0.079376,2582.139958,2506.343273,0.124941,0.473698,0.500327,0.118292,0.010633,5089.791754,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,7,14,"Success",0.080764,2566.530963,2519.101118,0.152679,0.513971,0.640639,0.128707,0.012417,5087.162177,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,8,14,"Success",0.058212,2580.476683,2497.673511,0.147658,0.487823,0.509871,0.125533,0.012748,5079.493283,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,9,14,"Success",0.066474,2560.814107,2479.736066,0.128426,0.473438,0.501319,0.121467,0.010129,5041.852967,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,10,14,"Success",0.061704,2544.723167,2491.817217,0.130245,0.485559,0.491252,0.121023,0.010364,5037.841654,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",65536,0,0,11,14,"Success",0.06346,2553.30577,2488.03437,0.158835,0.491097,0.535989,0.121781,0.012185,5042.724605,2097152,0,1048576,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,0,15,"Warmup",0.002359,5819.915186,5695.706205,0.202309,1.52259,1.505584,0.207989,0.011792,11519.075175,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,1,15,"Warmup",0.071023,5816.088757,5751.866863,0.193535,1.492389,1.466937,0.208751,0.012977,11571.402273,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,2,15,"Success",0.074341,5774.392366,5738.656862,0.188729,1.58119,1.468813,0.216542,0.011576,11516.591306,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,3,15,"Success",0.075689,5792.152438,6683.439826,0.344332,2.657845,2.607676,0.373325,0.021676,12481.674645,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,4,15,"Success",0.124868,8029.446727,5722.706423,0.250816,1.423259,1.481083,0.219353,0.014464,13755.668547,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,5,15,"Success",0.074009,5870.16982,5760.304858,0.212264,1.708247,1.47172,0.225062,0.01167,11634.178599,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,6,15,"Success",0.086214,5808.72833,5872.401074,0.197419,1.520794,1.525565,0.215206,0.011801,11684.687999,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,7,15,"Success",0.075362,5833.705193,5706.922569,0.215065,1.551352,1.523465,0.216388,0.0117,11544.222247,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,8,15,"Success",0.072768,5854.483364,7515.656113,0.297656,2.638669,3.116123,0.358436,0.046577,13376.671586,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,9,15,"Success",0.120562,7403.431154,5765.771922,0.253636,1.55446,2.285912,0.20542,0.016296,13173.640981,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,10,15,"Success",0.079911,5859.474367,5691.804799,0.234126,1.510878,1.540881,0.217436,0.012206,11554.876568,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,11,15,"Success",0.111457,5850.631132,5736.332859,0.309936,1.55152,1.468625,0.217338,0.011914,11590.636048,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,0,16,"Warmup",0.020665,14157.301293,17018.099475,0.652126,3.627109,3.709898,0.469627,0.824863,31184.707204,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,1,16,"Warmup",0.088133,14099.856886,14172.352529,0.622899,3.600431,3.959755,0.489478,0.819256,28281.791173,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,2,16,"Success",0.082865,14067.818474,17101.171916,0.630028,3.675065,4.958963,0.522519,1.366579,31180.228343,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,3,16,"Success",0.122406,14216.387141,14167.0595,0.627331,3.579938,3.676646,0.477919,0.814588,28392.747125,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,4,16,"Success",0.113859,14131.341462,16882.750949,0.639325,3.67755,3.473571,0.487856,0.832576,31023.318777,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,5,16,"Success",0.091682,14166.178082,13918.589255,0.627427,3.591334,3.451881,0.517381,0.833259,28093.882015,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,6,16,"Success",0.082664,14155.024823,17099.240159,0.627907,3.504266,3.638593,0.473542,0.914823,31263.508109,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,7,16,"Success",0.089506,14251.838577,14103.946311,0.618192,3.590995,3.666194,0.471283,0.904898,28365.127519,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,8,16,"Success",0.092754,14087.110128,17074.877411,0.61496,3.658441,3.707688,0.49217,0.829825,31171.384887,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,9,16,"Success",0.090416,14338.104132,14135.869429,0.614206,3.70515,3.55515,0.485477,0.818406,28483.244015,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,10,16,"Success",0.117156,14430.904122,16967.337314,0.628967,3.685659,3.449721,0.590302,0.890213,31407.605359,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",262144,0,0,11,16,"Success",0.090248,14150.389426,13917.009829,0.639363,3.701628,3.561273,0.564192,0.853915,28076.811586,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,0,17,"Warmup",0.000756,0.492844,0.236813,0.000182,0.000143,0.000103,6.6e-05,0.000475,0.731759,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,1,17,"Warmup",0.000467,0.485859,0.200882,0.000131,0.00015,7.4e-05,4.1e-05,0.000437,0.688377,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,2,17,"Success",0.000246,0.48818,0.234484,0.000162,0.000121,6.7e-05,3.6e-05,0.000385,0.724012,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,3,17,"Success",0.000211,0.490583,0.241059,0.000184,0.000181,0.000112,6.1e-05,0.000766,0.733538,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,4,17,"Success",0.000302,0.545422,0.282679,0.000157,0.000138,0.000109,3.9e-05,0.000491,0.829693,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,5,17,"Success",0.000358,0.506887,0.23434,0.000162,9.5e-05,8.5e-05,2.9e-05,0.00042,0.742735,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,6,17,"Success",0.000233,0.543461,0.234062,0.000159,0.000128,8.7e-05,2.9e-05,0.000397,0.778863,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,7,17,"Success",0.000291,0.487255,0.235072,0.000159,0.000114,7.6e-05,3.3e-05,0.000383,0.723744,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,8,17,"Success",0.000223,0.483385,0.237555,0.000123,0.000112,8.2e-05,3.2e-05,0.000412,0.722275,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,9,17,"Success",0.000223,0.452695,0.23566,0.000122,9.7e-05,6.9e-05,2.9e-05,0.000362,0.689612,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,10,17,"Success",0.000221,0.550552,0.249396,0.000158,0.000138,7e-05,2.9e-05,0.000481,0.801411,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",9,0,0,11,17,"Success",0.000248,0.461246,0.204574,0.000163,0.000117,9.2e-05,2.8e-05,0.00045,0.667261,288,0,144,2.7947658016e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,0,28,"Warmup",0.003016,2.568863,2.245347,0.000204,0.00038,0.000166,9.7e-05,0.000656,4.819147,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,1,28,"Warmup",0.00032,2.686964,2.377211,0.000248,0.000289,0.000155,9.9e-05,0.000813,5.066504,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,2,28,"Success",0.000302,2.571479,2.269611,0.000175,0.00021,0.000154,9.3e-05,0.000719,4.843217,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,3,28,"Success",0.000359,2.657731,2.282681,0.000145,0.00021,0.000169,9e-05,0.00058,4.942372,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,4,28,"Success",0.000339,2.556282,2.38345,0.000215,0.000244,0.000165,8.2e-05,0.000634,4.941865,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,5,28,"Success",0.000418,2.68623,2.279637,0.000216,0.000197,0.00015,8.8e-05,0.000639,4.968039,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,6,28,"Success",0.000375,2.535507,2.252028,0.000198,0.000231,0.000155,9.8e-05,0.000631,4.78961,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,7,28,"Success",0.000357,2.535446,2.354706,0.000157,0.000313,0.000161,9.9e-05,0.000664,4.892314,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,8,28,"Success",0.000316,2.572568,2.216964,0.000184,0.000198,0.00016,9.7e-05,0.00063,4.79161,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,9,28,"Success",0.00032,2.542859,2.299494,0.000219,0.000411,0.000156,9.1e-05,0.000784,4.844804,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,10,28,"Success",0.000327,2.615206,2.27266,0.000231,0.000205,0.000156,7.4e-05,0.000551,4.889794,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,11,28,"Success",0.000331,2.729256,2.313111,0.000312,0.000253,0.000157,8.6e-05,0.000697,5.044615,800,0,400,3.3866541601e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,0,18,"Warmup",0.001085,4.141177,4.030567,0.000301,0.000493,0.000179,8.2e-05,0.000869,8.175189,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,1,18,"Warmup",0.000607,4.215297,3.650172,0.000669,0.000393,0.000162,8.1e-05,0.047268,7.915208,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,2,18,"Success",0.007006,4.103433,3.57353,0.00024,0.000303,0.000166,0.000106,0.000806,7.686017,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,3,18,"Success",0.000353,4.23,3.518818,0.00026,0.000387,0.000196,9.9e-05,0.000842,7.751433,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,4,18,"Success",0.000463,4.158892,3.569822,0.000169,0.000354,0.000186,0.000111,0.000863,7.73128,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,5,18,"Success",0.000374,4.012019,3.580803,0.000176,0.000323,0.000183,0.000106,0.000687,7.595099,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,6,18,"Success",0.000391,4.203846,3.531238,0.000169,0.000307,0.000175,0.000113,0.000706,7.737372,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,7,18,"Success",0.00036,4.11301,3.560557,0.000173,0.000344,0.000185,9.7e-05,0.000733,7.675874,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,8,18,"Success",0.00037,4.117293,3.529108,0.000175,0.000317,0.000176,0.000108,0.000767,7.648796,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,9,18,"Success",0.000399,4.069049,3.671084,0.000154,0.000333,0.000184,0.000117,0.000708,7.742512,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,10,18,"Success",0.000347,4.033189,3.625692,0.000158,0.000482,0.000171,9.3e-05,0.000743,7.66129,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,11,18,"Success",0.000719,4.046099,3.552086,0.000186,0.00036,0.000184,8.1e-05,0.000738,7.600885,864,0,432,6.068498865e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,0,35,"Warmup",0.000883,2.344033,1.848249,0.000242,0.000346,0.000236,0.000184,0.000766,4.195385,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,1,35,"Warmup",0.002069,2.177755,1.879109,0.000193,0.00039,0.00025,0.00012,0.000855,4.061133,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,2,35,"Success",0.000327,2.145204,1.963717,0.00017,0.000443,0.00022,0.000108,0.000882,4.111495,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,3,35,"Success",0.000414,2.16134,1.885584,0.000196,0.000367,0.000225,8.9e-05,0.000895,4.049542,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,4,35,"Success",0.000327,2.179723,1.815003,0.000161,0.000361,0.000223,9e-05,0.000651,3.996944,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,5,35,"Success",0.000327,2.185797,1.846546,0.000182,0.000366,0.000229,0.000111,0.000663,4.03464,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,6,35,"Success",0.000309,2.10848,1.904217,0.000156,0.000353,0.000223,0.000102,0.000717,4.014981,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,7,35,"Success",0.000344,2.148678,1.813378,0.000193,0.000359,0.000219,9.6e-05,0.00072,3.964406,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,8,35,"Success",0.000273,2.1646,1.81616,0.000171,0.000388,0.0002,0.000105,0.00069,3.98299,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,9,35,"Success",0.00028,2.177512,1.814016,0.000179,0.000381,0.000213,0.000106,0.000691,3.993776,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,10,35,"Success",0.000305,2.112136,1.88594,0.000153,0.000357,0.000228,0.00011,0.000832,4.000483,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,11,35,"Success",0.000339,2.151843,1.819838,0.000166,0.000387,0.000233,7.5e-05,0.000734,3.97405,1568,0,784,8.88485892e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,0,19,"Warmup",0.007582,8.72485,7.790389,0.000298,0.00062,0.000536,0.000134,0.000974,16.525879,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,1,19,"Warmup",0.02368,8.540662,7.917001,0.000346,0.000618,0.000444,0.000134,0.000905,16.484291,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,2,19,"Success",0.02434,8.635341,7.813097,0.0004,0.000702,0.000536,0.000135,0.000988,16.476273,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,3,19,"Success",0.024267,8.476377,7.748894,0.000343,0.000647,0.000514,0.000124,0.000896,16.252497,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,4,19,"Success",0.024006,8.5412,7.720231,0.000361,0.000639,0.000589,0.000125,0.001,16.288589,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,5,19,"Success",0.024306,8.47516,7.83354,0.000314,0.000568,0.000541,0.00013,0.000757,16.335763,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,6,19,"Success",0.02441,8.598537,7.745589,0.000385,0.000633,0.000561,0.00013,0.000985,16.371772,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,7,19,"Success",0.024021,8.557442,7.835164,0.000604,0.000543,0.000613,0.000133,0.00089,16.419931,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,8,19,"Success",0.024259,8.683386,7.950946,0.000424,0.000679,0.000544,0.000136,0.000942,16.661824,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,9,19,"Success",0.023854,8.738297,7.801785,0.000422,0.000767,0.00044,0.00013,0.000885,16.567015,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,10,19,"Success",0.024719,8.589997,7.954447,0.00069,0.000613,0.000542,0.000121,0.001123,16.572704,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,11,19,"Success",0.02451,8.598761,7.821183,0.000421,0.000617,0.000543,0.000133,0.000944,16.447613,2592,0,1296,5.7601850318e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,0,29,"Warmup",0.00063,7.227811,6.390255,0.000592,0.000846,0.000719,0.000111,0.001119,13.622658,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,1,29,"Warmup",0.006888,6.956879,6.220176,0.000477,0.001146,0.000742,0.000114,0.001071,13.187978,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,2,29,"Success",0.006973,6.908538,6.479161,0.000503,0.001123,0.000696,0.000117,0.001088,13.398819,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,3,29,"Success",0.007001,7.421204,6.195494,0.000517,0.000981,0.000679,0.000116,0.001258,13.627784,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,4,29,"Success",0.007127,7.27578,6.167157,0.000498,0.00091,0.00069,0.000189,0.001193,13.454066,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,5,29,"Success",0.006727,7.266286,6.336677,0.000891,0.000869,0.00076,0.000112,0.001173,13.613985,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,6,29,"Success",0.007005,6.890061,6.34217,0.000492,0.001005,0.0007,0.000117,0.001248,13.243727,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,7,29,"Success",0.006884,7.307469,6.17349,0.000537,0.001009,0.000701,0.000114,0.001258,13.492287,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,8,29,"Success",0.025366,7.20696,6.119372,0.000489,0.00083,0.000694,0.000189,0.001209,13.35555,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,9,29,"Success",0.006924,6.981052,6.102554,0.00073,0.000805,0.00072,0.000119,0.001156,13.094578,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,10,29,"Success",0.006925,7.205442,6.479848,0.000451,0.000927,0.000698,0.00013,0.001306,13.696281,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,11,29,"Success",0.00811,7.155265,6.381992,0.000811,0.001215,0.000719,0.000137,0.001366,13.550098,4000,0,2000,5.2351395289e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,0,20,"Warmup",0.000706,12.636919,10.741453,0.000684,0.001604,0.001387,0.000177,0.001545,23.384903,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,1,20,"Warmup",0.029892,11.984614,10.998009,0.000788,0.001711,0.001373,0.000172,0.00137,23.018451,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,2,20,"Success",0.033213,11.638696,11.01891,0.000861,0.00188,0.001337,0.000165,0.001449,22.697018,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,3,20,"Success",0.02971,11.723213,10.654897,0.00063,0.00159,0.001331,0.000169,0.001274,22.413257,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,4,20,"Success",0.030368,11.789245,11.351151,0.000807,0.00246,0.001784,0.000209,0.001667,23.178226,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,5,20,"Success",0.050696,12.139289,10.697903,0.000796,0.001495,0.001362,0.000175,0.001316,22.893534,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,6,20,"Success",0.030302,11.705141,10.896567,0.000558,0.001565,0.001316,0.000167,0.001503,22.637656,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,7,20,"Success",0.030044,11.578327,10.9107,0.000684,0.001467,0.001311,0.000169,0.001177,22.524354,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,8,20,"Success",0.02957,11.63502,10.862093,0.000491,0.00157,0.001301,0.000168,0.001436,22.532089,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,9,20,"Success",0.029597,11.695283,11.402555,0.000592,0.001727,0.001313,0.000169,0.001297,23.133065,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,10,20,"Success",0.030864,11.752102,10.957771,0.000854,0.001787,0.001311,0.000168,0.001527,22.74739,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,11,20,"Success",0.030365,11.949875,10.773218,0.000832,0.001541,0.001311,0.000171,0.001223,22.759043,7776,0,3888,7.6691050887e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,0,36,"Warmup",0.000695,4.192176,3.441921,0.000441,0.00188,0.001635,0.00017,0.001203,7.640562,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,1,36,"Warmup",0.006866,4.216816,3.400505,0.000974,0.001883,0.001652,0.000168,0.001446,7.630854,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,2,36,"Success",0.007228,3.816746,3.238425,0.000705,0.001804,0.001631,0.000157,0.0012,7.068275,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,3,36,"Success",0.007156,3.846052,3.255194,0.000493,0.001963,0.001628,0.000156,0.001332,7.114381,10976,0,5488,7.7708610168e-17,0
