; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282396672,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529492375,"CurrentTimeLocal","Wed Jun 20 12:59:35 2018","Hostname","r02n21","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",4,8,8,6,5,"Success",0.00048,0.004672,0.00288,0.000311,0.024841,0.021491,0.000395,0.00683,0.062223,4096,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",4,8,8,7,5,"Success",0.000479,0.005028,0.003043,0.000319,0.023922,0.02056,0.00028,0.005998,0.059903,4096,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",4,8,8,8,5,"Success",0.000482,0.004715,0.002832,0.000196,0.023092,0.020395,0.000552,0.007171,0.059726,4096,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",4,8,8,9,5,"Success",0.000483,0.004831,0.002998,0.000367,0.024165,0.019911,0.000503,0.006598,0.060155,4096,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",4,8,8,10,5,"Success",0.000478,0.004635,0.002589,0.000218,0.023514,0.020568,0.000402,0.005794,0.058488,4096,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",4,8,8,11,5,"Success",0.000478,0.004666,0.002681,0.000337,0.023904,0.022684,0.000382,0.006713,0.062124,4096,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,0,6,"Warmup",0.000652,0.00294,0.001203,0.00049,0.001658,0.001099,0.00023,0.001335,0.010055,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,1,6,"Warmup",0.000628,0.002307,0.00096,0.000404,0.001321,0.001015,0.000206,0.001197,0.0084,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,2,6,"Success",0.000511,0.002192,0.000917,0.000382,0.001259,0.001008,0.000178,0.001192,0.008016,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,3,6,"Success",0.000467,0.002163,0.00092,0.000394,0.001248,0.000994,0.000176,0.001195,0.00792,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,4,6,"Success",0.000474,0.002193,0.000915,0.000389,0.001262,0.000997,0.000165,0.001213,0.007965,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,5,6,"Success",0.000482,0.013011,0.000842,0.000317,0.001118,0.000844,0.000136,0.001043,0.01812,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,6,6,"Success",0.000445,0.001957,0.000797,0.000308,0.001109,0.000852,0.00015,0.001018,0.006957,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,7,6,"Success",0.000443,0.001998,0.00079,0.000298,0.001083,0.000839,0.000138,0.001036,0.006938,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,8,6,"Success",0.00047,0.002029,0.000817,0.000324,0.001232,0.000899,0.000148,0.001075,0.00732,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,9,6,"Success",0.00043,0.002005,0.00082,0.000329,0.001231,0.000877,0.000148,0.001047,0.007199,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,10,6,"Success",0.000437,0.001997,0.000806,0.000319,0.001229,0.000874,0.000145,0.001044,0.007156,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,8,11,6,"Success",0.000435,0.001997,0.000802,0.000316,0.001146,0.000878,0.000151,0.001049,0.00707,8192,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,0,7,"Warmup",0.00072,0.006173,0.003336,0.001328,0.011477,0.011957,0.001437,0.006971,0.043801,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,1,7,"Warmup",0.000438,0.005149,0.002813,0.000922,0.011535,0.010281,0.00135,0.006457,0.039301,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,2,7,"Success",0.000397,0.005237,0.003414,0.001032,0.011803,0.01052,0.001169,0.006568,0.040453,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,3,7,"Success",0.000388,0.004721,0.00312,0.000767,0.010775,0.009158,0.001124,0.00609,0.036457,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,4,7,"Success",0.000428,0.005058,0.003352,0.000702,0.012415,0.010862,0.001426,0.007136,0.041698,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,5,7,"Success",0.000381,0.00563,0.002936,0.000976,0.012468,0.010399,0.001142,0.006485,0.040738,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,6,7,"Success",0.000363,0.004808,0.003083,0.000835,0.011931,0.025099,0.001045,0.006523,0.053991,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,7,7,"Success",0.000368,0.016881,0.00312,0.000651,0.011542,0.010059,0.001315,0.006356,0.050611,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,8,7,"Success",0.000368,0.004833,0.00307,0.0008,0.011185,0.009674,0.00132,0.007199,0.038769,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,9,7,"Success",0.000384,0.005181,0.002877,0.000738,0.011486,0.010264,0.001265,0.005886,0.03841,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,10,7,"Success",0.000391,0.004969,0.003257,0.000833,0.01159,0.010155,0.00132,0.006138,0.03896,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,8,16,11,7,"Success",0.000382,0.004821,0.002759,0.000946,0.011179,0.010195,0.00131,0.006481,0.038382,16384,0,8192,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,0,8,"Warmup",0.002137,0.006849,0.004096,0.001312,0.04836,0.04545,0.002558,0.007395,0.11857,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,1,8,"Warmup",0.000577,0.005356,0.002763,0.001385,0.057722,0.042455,0.002666,0.006161,0.119462,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,2,8,"Success",0.000479,0.004645,0.002733,0.001289,0.048002,0.044463,0.00233,0.007076,0.111378,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,3,8,"Success",0.000463,0.004981,0.00288,0.001199,0.044811,0.04626,0.002775,0.008,0.11168,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,4,8,"Success",0.000468,0.004759,0.002695,0.001399,0.048273,0.04796,0.002215,0.007538,0.115611,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,5,8,"Success",0.000462,0.004853,0.013637,0.001401,0.048591,0.048119,0.002283,0.007329,0.126984,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,6,8,"Success",0.000598,0.005145,0.002656,0.001175,0.049512,0.045353,0.002243,0.006332,0.113327,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,7,8,"Success",0.000609,0.005031,0.002634,0.001645,0.050306,0.047865,0.002404,0.006796,0.117603,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,8,8,"Success",0.000446,0.004633,0.002911,0.001391,0.049637,0.047165,0.002292,0.006529,0.115317,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,9,8,"Success",0.000438,0.00467,0.003028,0.001277,0.050782,0.046641,0.002257,0.007627,0.117025,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,10,8,"Success",0.000457,0.00522,0.002964,0.001315,0.049396,0.050534,0.00219,0.00769,0.120083,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",8,16,16,11,8,"Success",0.000445,0.005132,0.002647,0.001287,0.047342,0.067974,0.00254,0.006765,0.134457,32768,0,16384,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,0,9,"Warmup",0.001724,0.007915,0.004121,0.005161,0.017805,0.00876,0.004105,0.010236,0.060272,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000636,0.006642,0.003978,0.002406,0.009993,0.008369,0.004075,0.008794,0.04523,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,2,9,"Success",0.000599,0.006519,0.003978,0.002246,0.011033,0.008193,0.004176,0.007948,0.044995,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,3,9,"Success",0.000595,0.006132,0.003706,0.002234,0.011645,0.009035,0.00404,0.008665,0.04644,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,4,9,"Success",0.000598,0.006812,0.004217,0.002208,0.011806,0.008,0.004028,0.009721,0.047802,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,5,9,"Success",0.000601,0.006305,0.004061,0.002784,0.01165,0.008509,0.004071,0.015128,0.053644,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,6,9,"Success",0.00055,0.006914,0.00447,0.002739,0.011032,0.008627,0.004172,0.009381,0.048185,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,7,9,"Success",0.00055,0.006672,0.004215,0.00285,0.010511,0.007936,0.004203,0.008771,0.045991,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,8,9,"Success",0.00055,0.00634,0.004075,0.002656,0.01001,0.008836,0.004476,0.00907,0.046292,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,9,9,"Success",0.00056,0.006472,0.004005,0.002516,0.010016,0.008701,0.004347,0.00943,0.046326,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,10,9,"Success",0.000556,0.006625,0.004003,0.002778,0.010807,0.009157,0.004041,0.008972,0.047344,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,16,11,9,"Success",0.00055,0.00653,0.004115,0.002728,0.010268,0.008311,0.004233,0.008951,0.046068,65536,0,32768,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,0,10,"Warmup",0.005491,0.009689,0.005044,0.009207,0.087264,0.012463,0.009304,0.014345,0.153342,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,1,10,"Warmup",0.000641,0.007832,0.005367,0.00572,0.016951,0.012959,0.007622,0.008818,0.066352,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,2,10,"Success",0.000516,0.007444,0.004885,0.00535,0.016993,0.011859,0.007894,0.009971,0.065408,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,3,10,"Success",0.000482,0.007609,0.005232,0.005391,0.01586,0.012784,0.007806,0.009166,0.064693,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,4,10,"Success",0.000473,0.007319,0.004991,0.005298,0.017292,0.011464,0.007336,0.009171,0.063692,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,5,10,"Success",0.000476,0.00715,0.00568,0.00524,0.016098,0.011823,0.00806,0.009348,0.064259,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,6,10,"Success",0.000478,0.007047,0.00494,0.005212,0.019767,0.012012,0.008482,0.009747,0.068073,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,7,10,"Success",0.000476,0.007423,0.004896,0.005848,0.01666,0.0126,0.008284,0.009508,0.066076,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,8,10,"Success",0.00047,0.007216,0.005272,0.005327,0.016028,0.012219,0.007599,0.008594,0.063104,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,9,10,"Success",0.000469,0.007069,0.005337,0.005324,0.016507,0.01231,0.007525,0.00917,0.064061,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,10,10,"Success",0.000468,0.007389,0.005224,0.005316,0.015941,0.012885,0.007836,0.009517,0.065134,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,16,32,11,10,"Success",0.000469,0.007334,0.005012,0.005289,0.016477,0.012011,0.008016,0.008839,0.063818,131072,0,65536,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,0,11,"Warmup",0.005818,0.009538,0.004887,0.053465,0.097106,0.018791,0.018436,0.010558,0.219128,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,1,11,"Warmup",0.000577,0.007851,0.004991,0.016427,0.021033,0.020451,0.018339,0.009875,0.100078,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,2,11,"Success",0.000461,0.007456,0.004871,0.021516,0.021551,0.020982,0.01738,0.009972,0.104793,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,3,11,"Success",0.000415,0.007454,0.004962,0.019864,0.024335,0.020758,0.018457,0.010936,0.107723,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,4,11,"Success",0.00043,0.007504,0.004989,0.020614,0.022491,0.020605,0.016949,0.010299,0.10446,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,5,11,"Success",0.000413,0.007037,0.00488,0.017501,0.023203,0.021637,0.016554,0.010331,0.101981,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,6,11,"Success",0.000416,0.007817,0.00494,0.018822,0.023446,0.02028,0.018689,0.010097,0.10494,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,7,11,"Success",0.000427,0.007456,0.004956,0.02109,0.021606,0.019368,0.016715,0.010364,0.102421,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,8,11,"Success",0.000464,0.007272,0.004697,0.022487,0.021447,0.019261,0.018498,0.010094,0.104569,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,9,11,"Success",0.000419,0.007239,0.004796,0.02118,0.022493,0.021165,0.017159,0.009234,0.104023,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,10,11,"Success",0.000427,0.007107,0.004735,0.019983,0.023122,0.019694,0.017068,0.009024,0.10164,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",16,32,32,11,11,"Success",0.000417,0.007291,0.004613,0.019684,0.022536,0.018698,0.017384,0.010332,0.101389,262144,0,131072,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,0,12,"Warmup",0.005587,0.009451,0.005074,0.093621,0.111056,0.022052,0.037795,0.0584,0.34354,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,1,12,"Warmup",0.005487,0.008575,0.005101,0.071737,0.06876,0.022665,0.035862,0.057442,0.276269,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,2,12,"Success",0.005364,0.008265,0.005101,0.069694,0.060306,0.019381,0.034507,0.0577,0.261038,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,3,12,"Success",0.005169,0.008377,0.005418,0.066765,0.06661,0.020169,0.035214,0.056698,0.264909,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,4,12,"Success",0.005249,0.008141,0.005268,0.07001,0.064534,0.019784,0.033847,0.054897,0.262226,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,5,12,"Success",0.005127,0.008047,0.005304,0.067394,0.070027,0.019641,0.036455,0.055568,0.267998,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,6,12,"Success",0.005206,0.008119,0.005038,0.070608,0.070217,0.019692,0.035625,0.056245,0.271236,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,7,12,"Success",0.005177,0.007986,0.00517,0.068363,0.068126,0.019349,0.035546,0.054542,0.264664,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,8,12,"Success",0.005218,0.007992,0.004995,0.067729,0.065838,0.020063,0.035441,0.054291,0.261952,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,9,12,"Success",0.005245,0.008101,0.004979,0.066537,0.065012,0.021412,0.0362,0.056078,0.263953,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,10,12,"Success",0.005214,0.007743,0.005,0.070173,0.064716,0.020596,0.035972,0.059816,0.26965,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,32,11,12,"Success",0.005199,0.007832,0.005035,0.070972,0.063007,0.017257,0.034901,0.054357,0.258973,524288,0,262144,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,0,13,"Warmup",0.007296,0.009612,0.00501,0.154547,0.158435,0.037012,0.078478,0.10035,0.551377,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,1,13,"Warmup",0.006622,0.009267,0.005033,0.183375,0.093924,0.034207,0.080472,0.088479,0.50209,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,2,13,"Success",0.005893,0.008739,0.005148,0.182626,0.110722,0.034446,0.077938,0.090522,0.516577,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,3,13,"Success",0.006181,0.008822,0.005301,0.184511,0.103721,0.035758,0.074647,0.086836,0.506321,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,4,13,"Success",0.006025,0.0084,0.005232,0.182016,0.108295,0.034342,0.079463,0.090196,0.514498,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,5,13,"Success",0.005933,0.009012,0.005234,0.185333,0.103998,0.03725,0.080246,0.092885,0.520427,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,6,13,"Success",0.006113,0.008962,0.005119,0.178098,0.100304,0.035154,0.076493,0.086056,0.496743,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,7,13,"Success",0.005813,0.008649,0.005324,0.178767,0.107824,0.033711,0.075843,0.090292,0.506651,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,8,13,"Success",0.006009,0.008742,0.005077,0.184223,0.096719,0.032985,0.077743,0.087365,0.499274,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,9,13,"Success",0.005976,0.008875,0.005384,0.182765,0.109591,0.034505,0.081706,0.089785,0.519048,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,10,13,"Success",0.005926,0.009032,0.005422,0.182901,0.106651,0.035007,0.075076,0.086911,0.507536,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,32,64,11,13,"Success",0.005926,0.008535,0.00529,0.179189,0.106206,0.03358,0.077122,0.090062,0.506443,1048576,0,524288,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,0,14,"Warmup",0.009044,0.009463,0.00555,0.327385,0.197457,0.054388,0.171061,0.180171,0.955217,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,1,14,"Warmup",0.007097,0.008928,0.005618,0.426878,0.202028,0.057338,0.178308,0.162476,1.04914,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,2,14,"Success",0.006287,0.008769,0.005421,0.44064,0.210577,0.060998,0.172958,0.161314,1.067424,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,3,14,"Success",0.005931,0.008487,0.005287,0.438267,0.212854,0.057776,0.175445,0.16665,1.071229,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,4,14,"Success",0.006242,0.008473,0.005253,0.438874,0.190025,0.055731,0.171305,0.166645,1.043042,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,5,14,"Success",0.006155,0.008692,0.005684,0.430358,0.223368,0.057947,0.170926,0.159974,1.063521,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,6,14,"Success",0.006824,0.008607,0.005386,0.435687,0.197669,0.058434,0.169805,0.173691,1.056513,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,7,14,"Success",0.00636,0.008992,0.005385,0.439148,0.213304,0.057193,0.170337,0.154146,1.055308,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,8,14,"Success",0.006903,0.008573,0.005356,0.439637,0.211173,0.060798,0.177538,0.156097,1.066599,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,9,14,"Success",0.006098,0.008916,0.005675,0.436765,0.188296,0.059841,0.171469,0.153104,1.030672,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,10,14,"Success",0.006334,0.008397,0.005323,0.429244,0.190498,0.061564,0.178062,0.154322,1.034305,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",32,64,64,11,14,"Success",0.006344,0.008601,0.005498,0.449324,0.206999,0.056195,0.169011,0.151558,1.05405,2097152,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,0,15,"Warmup",0.009388,0.010747,0.00467,0.654058,0.382746,0.07751,0.343689,0.38029,1.863636,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,1,15,"Warmup",0.006515,0.009183,0.005423,1.003415,0.4188,0.083548,0.340923,0.353043,2.221385,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,2,15,"Success",0.006323,0.008376,0.005249,0.914421,0.379666,0.081155,0.339547,0.334934,2.070359,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,3,15,"Success",0.006332,0.008202,0.005053,0.906835,0.386511,0.082354,0.332827,0.342439,2.071149,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,4,15,"Success",0.006244,0.008486,0.005129,0.905124,0.384837,0.082242,0.331236,0.338668,2.062614,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,5,15,"Success",0.006417,0.00818,0.005099,0.904251,0.39465,0.083875,0.331166,0.328586,2.062727,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,6,15,"Success",0.006408,0.008304,0.005245,0.928096,0.386401,0.082265,0.334219,0.315319,2.066677,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,7,15,"Success",0.006566,0.008922,0.005748,0.927488,0.403633,0.08194,0.330046,0.320251,2.085342,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,8,15,"Success",0.006448,0.00882,0.005515,0.926643,0.385349,0.086324,0.333515,0.326776,2.079959,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,9,15,"Success",0.006416,0.009108,0.005534,0.908793,0.390715,0.082953,0.340261,0.327343,2.071647,4194304,0,2097152,0,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",3,"powerof2",64,64,64,10,15,"Success",0.006267,0.008535,0.013592,0.912007,0.380607,0.080935,0.34286,0.32537,2.070725,4194304,0,2097152,0,0
