; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540282761216,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529485423,"CurrentTimeLocal","Wed Jun 20 11:03:43 2018","Hostname","r02n06","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,4,48,"Success",0.000514,0.050128,0.048916,0.115111,0.173561,0.16402,0.162657,0.005152,0.720451,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,5,48,"Success",0.000529,0.055597,0.05165,0.111814,0.17311,0.165156,0.164495,0.005921,0.728671,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,6,48,"Success",0.0005,0.049897,0.048818,0.110783,0.172814,0.159789,0.164798,0.005136,0.712923,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,7,48,"Success",0.000466,0.050094,0.048811,0.111751,0.171192,0.167117,0.166346,0.00538,0.721563,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,8,48,"Success",0.000476,0.049868,0.050309,0.112972,0.172674,0.164542,0.169678,0.005522,0.726415,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,9,48,"Success",0.000534,0.050331,0.048654,0.11126,0.17056,0.166524,0.163142,0.005126,0.716537,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,10,48,"Success",0.000512,0.050734,0.049844,0.111265,0.177045,0.167634,0.163629,0.006543,0.727595,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",117649,0,0,11,48,"Success",0.000538,0.050487,0.050086,0.111272,0.17317,0.164515,0.164963,0.005412,0.720839,941192,0,941192,7.4976016355e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,0,31,"Warmup",0.000443,0.092829,0.073783,0.155507,0.376584,0.368482,0.265337,0.010557,1.360293,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,1,31,"Warmup",0.000543,0.096141,0.095772,0.175198,0.224951,0.201699,0.260707,0.009554,1.065,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,2,31,"Success",0.00041,0.093674,0.077404,0.175168,0.243245,0.204175,0.255802,0.009374,1.059729,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,3,31,"Success",0.000458,0.087226,0.079283,0.176074,0.226077,0.217888,0.249963,0.008786,1.046204,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,4,31,"Success",0.000439,0.081857,0.100493,0.177402,0.225014,0.213764,0.252344,0.009092,1.060843,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,5,31,"Success",0.00042,0.083989,0.077492,0.18825,0.224412,0.200514,0.251262,0.009227,1.03601,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,6,31,"Success",0.000361,0.085024,0.077385,0.179823,0.224383,0.210098,0.274509,0.009179,1.061217,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,7,31,"Success",0.000479,0.083488,0.086922,0.180519,0.224113,0.203482,0.252083,0.009882,1.041428,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,8,31,"Success",0.000418,0.084116,0.080333,0.188502,0.23898,0.203079,0.254359,0.010418,1.06065,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,9,31,"Success",0.000503,0.08095,0.074708,0.176805,0.224706,0.200532,0.281644,0.009362,1.049645,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,10,31,"Success",0.0005,0.08445,0.080973,0.183407,0.220597,0.210611,0.253806,0.009586,1.044351,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",177147,0,0,11,31,"Success",0.000528,0.080575,0.074681,0.175951,0.225247,0.238008,0.252784,0.009457,1.057683,1417176,0,1417176,7.2283303636e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,0,41,"Warmup",0.00055,0.080548,0.069985,0.313055,0.680281,0.367342,0.582734,0.007009,2.102107,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,1,41,"Warmup",0.000537,0.101852,0.091182,0.386707,0.402173,0.316983,0.594322,0.006747,1.901181,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,2,41,"Success",0.000385,0.118012,0.093578,0.3943,0.411412,0.318411,0.578186,0.00618,1.921228,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,3,41,"Success",0.000536,0.106877,0.094038,0.379241,0.398535,0.321767,0.582984,0.006536,1.891214,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,4,41,"Success",0.000484,0.111606,0.093557,0.397992,0.404265,0.317438,0.591709,0.005956,1.923672,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,5,41,"Success",0.000477,0.098824,0.090484,0.393301,0.400665,0.316348,0.593044,0.006455,1.900126,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,6,41,"Success",0.000465,0.106574,0.095954,0.385783,0.403307,0.320704,0.583946,0.005852,1.903221,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,7,41,"Success",0.000436,0.102502,0.091551,0.387501,0.403091,0.318474,0.592478,0.006219,1.902885,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,8,41,"Success",0.000451,0.113168,0.090183,0.391868,0.395935,0.321756,0.58703,0.006361,1.907444,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,9,41,"Success",0.000427,0.103785,0.094675,0.38704,0.39937,0.326503,0.58109,0.005845,1.89936,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,10,41,"Success",0.000393,0.106123,0.090715,0.387553,0.401273,0.316169,0.590012,0.006635,1.899506,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",390625,0,0,11,41,"Success",0.000527,0.101418,0.091673,0.395053,0.413495,0.316601,0.595945,0.006269,1.92148,3125000,0,3125000,7.9850274713e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,0,32,"Warmup",0.000473,0.088338,0.08805,0.406857,0.826126,2.453131,0.747668,0.008925,4.620208,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,1,32,"Warmup",0.000556,0.121295,0.135565,0.533534,0.529315,0.422126,0.732686,0.008368,2.484112,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,2,32,"Success",0.000586,0.117901,0.138932,0.526607,0.517496,0.415638,0.752296,0.009027,2.479105,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,3,32,"Success",0.000479,0.116431,0.134121,0.527489,0.520952,0.419771,0.748538,0.009305,2.477727,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,4,32,"Success",0.000504,0.118435,0.130247,0.534383,0.519157,0.416602,0.741066,0.009207,2.470236,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,5,32,"Success",0.000466,0.116987,0.131031,0.526246,0.514777,0.416487,0.748537,0.008584,2.463773,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,6,32,"Success",0.000507,0.113398,0.127428,0.526107,0.515735,0.414832,0.747677,0.008511,2.454817,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,7,32,"Success",0.000453,0.113044,0.13013,0.533778,0.519251,0.416456,0.744169,0.009392,2.467257,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,8,32,"Success",0.000434,0.115864,0.130949,0.525066,0.518653,0.41335,0.748845,0.00902,2.462872,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,9,32,"Success",0.000485,0.113562,0.125476,0.530949,0.511769,0.415763,0.740254,0.008598,2.44748,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,10,32,"Success",0.000447,0.115105,0.12628,0.532711,0.519768,0.414518,0.745381,0.009248,2.464078,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",531441,0,0,11,32,"Success",0.00042,0.121781,0.131236,0.525791,0.520894,0.417285,0.746657,0.008941,2.473619,4251528,0,4251528,8.0456958863e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,0,49,"Warmup",0.00063,0.188815,0.180083,0.787038,1.197876,0.857525,1.180124,0.012781,4.405484,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,1,49,"Warmup",0.000597,0.261895,0.263548,0.906299,0.787448,0.709474,1.144086,0.011988,4.085952,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,2,49,"Success",0.000476,0.249614,0.251544,0.904388,0.772362,0.711039,1.153135,0.013503,4.056706,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,3,49,"Success",0.000533,0.257711,0.254321,0.899154,0.78632,0.709771,1.152258,0.011746,4.072413,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,4,49,"Success",0.000577,0.254783,0.243259,0.906735,0.779698,0.695405,1.148384,0.012314,4.041801,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,5,49,"Success",0.000615,0.248068,0.238881,0.906828,0.773779,0.715277,1.143169,0.012281,4.039489,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,6,49,"Success",0.000663,0.254262,0.238526,0.9062,0.790457,0.701857,1.133225,0.013374,4.039232,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,7,49,"Success",0.0006,0.247817,0.239102,0.906935,0.782018,0.690024,1.13956,0.011472,4.018096,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,8,49,"Success",0.000611,0.255414,0.242722,0.906201,0.775381,0.685127,1.120889,0.01166,3.998669,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,9,49,"Success",0.000614,0.256672,0.243601,0.906866,0.765824,0.687006,1.109365,0.012259,3.982793,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,10,49,"Success",0.000593,0.250131,0.250785,0.907225,0.774152,0.692108,1.121574,0.012401,4.00954,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",823543,0,0,11,49,"Success",0.000592,0.253474,0.253226,0.898152,0.793502,0.694364,1.12418,0.011558,4.029678,6588344,0,6588344,8.3701184382e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,0,33,"Warmup",0.000934,0.222846,0.19908,1.397438,2.080513,3.624137,2.220506,0.017978,9.764075,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,1,33,"Warmup",0.001041,0.305384,0.261034,1.815419,1.609356,1.423224,2.266358,0.015772,7.698248,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,2,33,"Success",0.001245,0.293998,0.268632,1.829569,1.575276,1.425978,2.281235,0.016232,7.692807,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,3,33,"Success",0.001303,0.305252,0.257233,1.847359,1.556256,1.417987,2.263594,0.014787,7.664539,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,4,33,"Success",0.001438,0.290662,0.26128,1.837228,1.559529,1.406088,2.219833,0.015838,7.592618,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,5,33,"Success",0.001043,0.290441,0.257885,1.841125,1.56564,1.398388,2.253072,0.014215,7.622562,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,6,33,"Success",0.001265,0.289871,0.266031,1.8371,1.532397,1.388289,2.231152,0.014193,7.561045,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,7,33,"Success",0.001175,0.305876,0.257179,1.839962,1.552768,1.388598,2.248765,0.015863,7.610997,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,8,33,"Success",0.001002,0.289338,0.256587,1.845046,1.55939,1.377647,2.228241,0.015299,7.573236,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,9,33,"Success",0.001296,0.290971,0.252355,1.819603,1.533498,1.399856,2.204081,0.01506,7.517408,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,10,33,"Success",0.001175,0.292061,0.254802,1.836407,1.556288,1.386268,2.209362,0.014877,7.551974,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1594323,0,0,11,33,"Success",0.001106,0.286225,0.26828,1.830255,1.561508,1.387415,2.228791,0.01499,7.579233,12754584,0,12754584,8.7738867875e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,0,42,"Warmup",0.003615,0.29671,0.27832,9.041124,16.200993,13.578462,2.477578,5.251833,47.129393,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,1,42,"Warmup",0.006338,0.395472,0.369369,9.383805,13.19392,12.76847,2.506424,4.955043,43.579601,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,2,42,"Success",0.005552,0.36184,0.379181,9.304539,12.913504,12.761854,2.373379,4.870216,42.970771,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,3,42,"Success",0.005585,0.380652,0.365598,9.339831,12.81535,12.453342,2.455046,4.866649,42.682775,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,4,42,"Success",0.00472,0.360563,0.369367,9.354406,12.865324,12.750815,2.49691,4.873717,43.076501,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,5,42,"Success",0.004911,0.374445,0.36878,9.176271,12.681455,12.822006,2.459408,4.854733,42.742666,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,6,42,"Success",0.004367,0.379367,0.368988,9.319008,12.821697,12.939848,2.485077,4.854792,43.173777,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,7,42,"Success",0.004946,0.360493,0.36622,9.262309,12.946934,12.842779,2.499556,4.877889,43.16184,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,8,42,"Success",0.005311,0.361469,0.377211,9.220851,12.786883,12.64274,2.461768,4.891783,42.748718,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,9,42,"Success",0.005295,0.362314,0.388466,9.321699,12.967863,12.953636,2.383251,4.888827,43.272072,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,10,42,"Success",0.00436,0.371542,0.367706,9.286265,13.148063,12.846277,2.367934,4.854646,43.247605,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",1953125,0,0,11,42,"Success",0.004691,0.35909,0.383465,9.408867,12.872891,12.748641,2.477446,4.842751,43.098486,15625000,0,15625000,8.9000811417e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,0,34,"Warmup",0.006893,0.304053,0.262045,24.959975,50.409444,44.959813,5.189332,13.932701,140.025248,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,1,34,"Warmup",0.006742,0.357563,0.367714,25.831173,43.163579,42.85979,5.119614,13.770924,131.478093,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,2,34,"Success",0.006982,0.368058,0.356846,25.861716,43.495193,42.373659,5.097708,13.823125,131.384503,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,3,34,"Success",0.006564,0.350289,0.358363,25.875111,43.481055,43.056798,5.102489,13.781654,132.013499,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,4,34,"Success",0.006523,0.374592,0.360388,25.836524,43.495253,42.907557,5.134241,13.842068,131.958332,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,5,34,"Success",0.006383,0.350733,0.363285,25.907419,43.755727,42.544511,5.101392,13.768698,131.799753,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,6,34,"Success",0.005827,0.356658,0.360556,25.90148,43.693544,42.611294,5.11262,13.812768,131.85593,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,7,34,"Success",0.006085,0.370909,0.358177,25.841447,43.569895,43.142876,5.112195,13.824677,132.227956,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,8,34,"Success",0.006163,0.373207,0.3555,25.82457,43.113784,42.446176,5.095872,13.799879,131.016247,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,9,34,"Success",0.006839,0.358738,0.370821,25.843016,43.751937,42.591067,5.11114,13.850407,131.885215,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,10,34,"Success",0.006885,0.350157,0.357301,25.871799,43.96693,42.709309,5.109795,13.795414,132.168801,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",4782969,0,0,11,34,"Success",0.006381,0.349379,0.359606,25.892475,43.096035,43.202442,5.13202,13.831134,131.870649,38263752,0,38263752,9.9183926974e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,0,50,"Warmup",0.011499,0.310485,0.279809,29.848779,55.138095,47.662209,6.315993,16.647569,156.215485,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,1,50,"Warmup",0.009313,0.384939,0.373082,31.304839,47.54949,47.783728,6.308525,16.80659,150.521682,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,2,50,"Success",0.009036,0.385221,0.363405,31.352697,47.80217,47.206529,6.316539,16.729494,150.166381,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,3,50,"Success",0.008548,0.381496,0.381281,31.317115,47.946693,47.250351,6.310318,16.762033,150.359213,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,4,50,"Success",0.008633,0.399164,0.362391,31.325815,48.002123,47.153853,6.281603,16.776717,150.311449,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,5,50,"Success",0.008966,0.380808,0.376156,31.318912,47.546352,47.583011,6.316284,16.758592,150.290258,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,6,50,"Success",0.008968,0.399828,0.363946,31.280717,47.797265,47.231191,6.324645,16.777466,150.185247,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,7,50,"Success",0.00904,0.397114,0.358762,31.346361,47.418305,47.66787,6.290931,16.747335,150.237043,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,8,50,"Success",0.008374,0.382521,0.379442,31.306185,47.577691,46.660641,6.312614,16.747545,149.376261,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,9,50,"Success",0.00856,0.403147,0.362264,31.266418,47.962716,47.514386,6.295419,16.7018,150.516094,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,10,50,"Success",0.009436,0.380632,0.380168,31.280833,47.716426,47.795303,6.310498,16.753406,150.627978,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",5764801,0,0,11,50,"Success",0.009945,0.382376,0.358007,31.358686,47.733679,47.161987,6.286462,16.676113,149.968642,46118408,0,46118408,9.6776198906e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,0,43,"Warmup",0.007387,0.395247,0.357936,51.995178,64.984276,66.229755,11.189811,28.224159,223.38511,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,1,43,"Warmup",0.007851,0.504677,0.49044,54.21254,66.334455,65.096569,11.202779,28.182289,226.033483,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,2,43,"Success",0.007719,0.482013,0.507365,54.362954,66.54296,65.905869,11.163995,28.176832,227.151181,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,3,43,"Success",0.006982,0.495971,0.492931,54.183924,67.198594,66.045178,11.185322,28.174844,227.785913,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,4,43,"Success",0.006907,0.485949,0.511002,54.200192,66.954341,66.190718,11.182525,28.143538,227.676526,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,5,43,"Success",0.006944,0.48057,0.501282,54.206928,66.747641,65.825039,11.18844,28.22096,227.179215,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,6,43,"Success",0.008284,0.479764,0.491319,54.157285,66.55339,66.728205,11.176193,28.177482,227.773649,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,7,43,"Success",0.006659,0.484471,0.500003,54.166233,66.751178,66.160123,11.196634,28.222657,227.489336,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,8,43,"Success",0.007509,0.476977,0.509166,54.151116,66.699266,65.812672,11.167735,28.144132,226.970103,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,9,43,"Success",0.006847,0.506262,0.487053,54.213556,66.642362,66.164546,11.167406,28.23438,227.424104,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,10,43,"Success",0.006874,0.50387,0.485039,54.189212,66.701312,65.728791,11.185708,28.126507,226.928751,78125000,0,78125000,1.1956254233e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",9765625,0,0,11,43,"Success",0.007031,0.481352,0.508359,54.150148,66.602264,65.868428,11.15954,28.179309,226.9584,78125000,0,78125000,1.1956254233e-07,0
