; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503754536,"CurrentTimeLocal","Sat Aug 26 15:35:36 2017","Hostname","taurusi5257","gearshifft","0.3.0"
"Fftw","Inplace","Complex","double",2,"powerof2",16384,16384,0,8,26,"Success",0.005642,109103.55217,107289.19669,796.611078,1902.986015,1795.027314,826.18027,225.505993,221939.07016,4294967296,0,4294967296,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,16384,0,9,26,"Success",0.005513,108872.78263,106672.16875,791.519279,1909.195323,1910.480753,822.835666,225.665039,221204.65821,4294967296,0,4294967296,9.8130778851e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,16384,0,10,26,"Success",0.005451,108807.04588,106503.70149,790.417276,1892.754657,1871.440329,822.135586,225.450847,220912.95623,4294967296,0,4294967296,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,16384,0,11,26,"Success",0.005637,108856.24002,108751.72325,786.246984,1876.312988,1880.811934,819.35574,225.942469,223196.64401,4294967296,0,4294967296,9.8130778851e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,0,27,"Warmup",0.00583,159214.56411,157417.3198,1419.483409,3210.483259,3367.244038,1427.755469,427.58063,326484.4413,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,1,27,"Warmup",0.005927,160688.61606,166011.25259,2228.880992,3092.760837,3046.744956,2234.732134,431.372206,337734.3702,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,2,27,"Success",0.006058,162499.90904,166855.29575,1639.138805,3329.380657,3169.616994,1582.688363,433.742148,339509.7822,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,3,27,"Success",0.00522,159408.88323,168107.88471,2247.840087,3176.320939,3318.386716,2234.132844,433.060824,338926.52146,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,4,27,"Success",0.005878,164790.878,167576.3496,1646.349141,3223.919161,3286.827534,1581.768766,434.552326,342540.65491,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,5,27,"Success",0.005894,161311.78364,157530.29055,1417.302639,3133.289994,3286.316274,1416.899929,427.649903,328523.54366,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,6,27,"Success",0.005937,163926.02791,157071.55888,1618.700293,2997.508476,3233.437308,1685.335756,429.644506,330962.22365,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,7,27,"Success",0.006183,159478.73617,153407.71698,1533.26808,3098.6306,3054.46336,1585.291871,428.075274,322586.19348,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,8,27,"Success",0.005489,157757.27053,153602.87165,1534.036149,3179.389028,3267.927841,1613.813273,428.093777,321383.41221,8589934592,0,8589934592,9.8130778759e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,9,27,"Success",0.006176,159546.98338,171150.3276,1638.037492,2983.459285,3149.447259,1645.594771,429.61544,340543.47586,8589934592,0,8589934592,9.8130778759e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,10,27,"Success",0.006102,160823.7788,154249.51642,1400.137489,3028.65096,3039.507996,1386.48059,428.401195,324356.48434,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",16384,32768,0,11,27,"Success",0.006054,159359.57819,156825.45135,1416.776089,3154.194617,3423.628666,1410.271044,426.585522,326016.49656,8589934592,0,8589934592,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,0,28,"Warmup",0.005922,459325.2389,450564.17941,3148.506314,11941.83347,11937.403504,3103.184963,864.186935,940884.54392,17179869184,0,17179869184,9.8130778713e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,1,28,"Warmup",0.005819,448831.595,433746.29747,3040.554872,12012.679265,12018.0764,3080.942159,860.434226,913590.58981,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,2,28,"Success",0.005401,452142.00738,444306.70959,3151.501903,11109.175137,11100.750721,3073.992706,865.513316,925749.66372,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,3,28,"Success",0.005631,461541.50894,451282.10754,3181.496909,12228.425201,12240.836526,3099.593444,875.757055,944449.73579,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,4,28,"Success",0.00615,448876.93714,434928.68094,3160.883927,12639.793814,12908.655674,3068.866656,866.750002,916450.57885,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,5,28,"Success",0.006128,434647.56254,446621.74545,3148.234804,13149.791126,13154.240684,3068.078983,867.593117,914657.25731,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,6,28,"Success",0.005811,455714.74806,446093.96971,3149.706274,12718.704974,12398.213584,3079.33008,864.712882,934019.39649,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,7,28,"Success",0.005637,445195.89062,434034.41447,3093.619241,13073.248016,14987.781003,3415.67971,857.512389,914658.15532,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,8,28,"Success",0.005631,446970.82286,420111.32092,3133.401412,13263.91811,13094.985941,3097.349258,869.167681,900540.97669,17179869184,0,17179869184,9.8130778713e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,9,28,"Success",0.0053,471966.49263,448440.81426,3164.181753,11803.011809,11917.798809,3073.204633,870.283765,951235.7989,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,10,28,"Success",0.006105,460953.85495,452496.91919,3189.192717,13458.913471,13513.129661,3107.640456,866.97658,947586.63867,17179869184,0,17179869184,9.8130778713e-18,0
"Fftw","Inplace","Complex","double",2,"powerof2",32768,32768,0,11,28,"Success",0.006202,464099.00396,453302.5235,3150.469443,12719.496838,12697.270497,3058.299197,869.6536,949896.72894,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,0,29,"Warmup",0.000389,6.696664,6.652288,0.000248,0.027355,0.028825,0.000237,0.005459,13.413372,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,1,29,"Warmup",0.000399,6.772445,6.619445,0.000265,0.031005,0.026987,0.000246,0.005755,13.458346,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,2,29,"Success",0.000404,6.78382,6.643965,0.000256,0.02868,0.028286,0.000218,0.005078,13.492536,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,3,29,"Success",0.000333,6.720303,6.622984,0.000251,0.027653,0.027162,0.000231,0.005481,13.406237,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,4,29,"Success",0.000403,6.698887,6.625337,0.000252,0.030168,0.031182,0.00028,0.005253,13.393777,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,5,29,"Success",0.000303,6.804284,6.574052,0.000249,0.027247,0.028951,0.000225,0.005617,13.442725,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,6,29,"Success",0.000349,6.770508,6.658474,0.000267,0.028673,0.029905,0.000237,0.005485,13.495889,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,7,29,"Success",0.000325,6.7528,6.613934,0.000251,0.030118,0.030767,0.000245,0.005271,13.435768,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,8,29,"Success",0.000321,6.792713,6.593082,0.000261,0.029723,0.025331,0.000238,0.006038,13.449588,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,9,29,"Success",0.000317,6.770205,6.63025,0.000254,0.049927,0.030311,0.000231,0.005008,13.488264,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,10,29,"Success",0.000317,6.722938,6.661435,0.000258,0.029693,0.025915,0.000245,0.005569,13.448161,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,3,0,11,29,"Success",0.000339,6.774037,6.608292,0.000253,0.029845,0.028849,0.000226,0.005845,13.449366,144,0,144,1.7445471763e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,0,47,"Warmup",0.000389,6.624728,6.522682,0.000331,0.031826,0.028131,0.000433,0.011934,13.222153,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,1,47,"Warmup",0.000304,6.718593,6.474122,0.000289,0.030778,0.027889,0.000457,0.015306,13.269569,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,2,47,"Success",0.000299,6.700743,6.516458,0.000311,0.028118,0.028062,0.000381,0.011748,13.287833,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,3,47,"Success",0.000345,6.69146,6.503885,0.000288,0.029641,0.028569,0.000552,0.011838,13.268388,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,4,47,"Success",0.000425,6.608659,6.460802,0.000461,0.028302,0.027044,0.000463,0.014757,13.142636,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,5,47,"Success",0.000465,6.639505,6.519522,0.000339,0.030932,0.028195,0.000447,0.015981,13.23717,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,6,47,"Success",0.000399,6.653492,6.548348,0.000371,0.02834,0.029204,0.000465,0.012459,13.274777,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,7,47,"Success",0.000441,6.712953,6.487439,0.000366,0.029105,0.028769,0.000401,0.013285,13.274568,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,8,47,"Success",0.000429,6.643399,6.554848,0.000331,0.029797,0.029851,0.000423,0.014323,13.275229,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,9,47,"Success",0.000632,6.626521,6.439417,0.000383,0.028653,0.025788,0.000451,0.015126,13.138879,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,10,47,"Success",0.000423,6.662584,6.527046,0.000371,0.031024,0.028471,0.000429,0.014718,13.266852,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,5,0,11,47,"Success",0.000393,6.648911,6.605684,0.000363,0.027963,0.025214,0.000429,0.012962,13.323769,400,0,400,5.6688002858e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,0,30,"Warmup",0.000477,12.711658,12.491013,0.000321,0.030515,0.027433,0.000319,0.012934,25.276375,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,1,30,"Warmup",0.000443,12.686705,12.488026,0.00035,0.031952,0.02775,0.000365,0.011872,25.249199,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,2,30,"Success",0.000403,12.624597,12.473735,0.000299,0.02904,0.027299,0.000318,0.011771,25.169367,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,3,30,"Success",0.000409,12.716328,12.472006,0.000314,0.028851,0.027825,0.000391,0.012002,25.259905,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,4,30,"Success",0.000385,12.677486,12.393416,0.00031,0.028308,0.028276,0.000288,0.012753,25.143031,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,5,30,"Success",0.000415,12.823976,12.5574,0.000303,0.030082,0.028955,0.000306,0.013199,25.456561,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,6,30,"Success",0.000445,12.449894,12.485297,0.000303,0.028687,0.027462,0.000379,0.012509,25.006884,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,7,30,"Success",0.000407,12.668225,12.426111,0.000293,0.030159,0.026642,0.000321,0.014185,25.168077,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,8,30,"Success",0.000437,12.668511,12.36347,0.000288,0.029142,0.027472,0.000314,0.012168,25.103898,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,9,30,"Success",0.000505,12.654491,12.478163,0.000289,0.029755,0.028987,0.000429,0.01197,25.206338,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,10,30,"Success",0.000487,12.62071,13.845833,0.000274,0.028364,0.02925,0.000349,0.01191,26.538984,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",3,9,0,11,30,"Success",0.000531,13.590763,14.395049,0.000427,0.030559,0.027556,0.000445,0.011996,28.05918,432,0,432,4.041148098e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,0,59,"Warmup",0.000495,6.620468,6.383959,0.000354,0.029388,0.028491,0.000459,0.022153,13.087574,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,1,59,"Warmup",0.000427,6.548312,6.461053,0.000359,0.03171,0.028095,0.000575,0.019447,13.091963,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,2,59,"Success",0.000451,6.512077,6.355058,0.000375,0.030541,0.02837,0.00058,0.017956,12.947522,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,3,59,"Success",0.00032,6.50802,6.407586,0.000369,0.028684,0.027378,0.000461,0.022955,12.997595,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,4,59,"Success",0.000379,6.462016,6.398217,0.000343,0.03238,0.028208,0.000614,0.021787,12.945822,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,5,59,"Success",0.000373,6.497481,6.348808,0.000354,0.027881,0.028042,0.000539,0.016755,12.922052,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,6,59,"Success",0.000497,6.554667,6.381358,0.00036,0.028045,0.02753,0.000599,0.021643,13.016464,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,7,59,"Success",0.000397,6.457819,6.400896,0.000365,0.028691,0.026297,0.000571,0.016023,12.93293,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,8,59,"Success",0.000389,6.52323,6.329619,0.000359,0.030822,0.02745,0.000543,0.018732,12.932905,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,9,59,"Success",0.000345,6.51383,6.396077,0.000355,0.030812,0.02926,0.000577,0.017511,12.990605,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,10,59,"Success",0.000379,6.45641,6.374018,0.000353,0.031545,0.027448,0.000592,0.016893,12.909483,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",7,7,0,11,59,"Success",0.000291,6.511825,6.354353,0.000351,0.02822,0.027753,0.000559,0.024064,12.94925,784,0,784,1.1826234255e-16,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,0,31,"Warmup",0.000538,13.773888,13.729126,0.000387,0.031571,0.03019,0.000543,0.024679,27.592642,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,1,31,"Warmup",0.000501,13.841184,13.540718,0.000403,0.030537,0.030339,0.000405,0.023101,27.468903,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,2,31,"Success",0.000549,13.77431,13.705532,0.000389,0.033326,0.03128,0.000666,0.024689,27.572518,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,3,31,"Success",0.000545,13.793646,13.737978,0.000441,0.031056,0.028464,0.000613,0.020542,27.615028,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,4,31,"Success",0.000604,13.867087,13.640372,0.000405,0.033286,0.029377,0.000488,0.024427,27.597907,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,5,31,"Success",0.000567,13.748821,13.586674,0.000439,0.030984,0.030341,0.000611,0.01963,27.419876,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,6,31,"Success",0.000594,13.757812,13.613123,0.000407,0.030857,0.029222,0.000483,0.021767,27.456091,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,7,31,"Success",0.000575,13.807359,13.583233,0.000397,0.031393,0.031175,0.00049,0.020229,27.47663,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,8,31,"Success",0.000557,13.777732,13.736866,0.000407,0.032603,0.031758,0.000449,0.018986,27.601128,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,9,31,"Success",0.000602,13.748522,13.595642,0.002943,0.030906,0.027207,0.000477,0.016683,27.424899,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,10,31,"Success",0.000613,13.908261,13.659263,0.000401,0.031259,0.031812,0.000468,0.017352,27.651145,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,9,0,11,31,"Success",0.000569,13.744444,13.627452,0.000433,0.030368,0.030754,0.000493,0.015919,27.452262,1296,0,1296,8.2103360178e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,0,48,"Warmup",0.000583,20.683696,20.270655,0.000465,0.033165,0.028803,0.000724,0.038965,41.058795,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,1,48,"Warmup",0.00071,20.691793,20.29842,0.000481,0.032672,0.030467,0.000556,0.037367,41.094436,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,2,48,"Success",0.000584,20.694356,20.271388,0.000441,0.033253,0.028961,0.000575,0.033774,41.065236,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,3,48,"Success",0.000573,20.639367,20.388279,0.000485,0.030062,0.028817,0.000734,0.040033,41.130349,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,4,48,"Success",0.000563,20.650321,20.243841,0.000573,0.031065,0.026781,0.000682,0.037303,40.992949,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,5,48,"Success",0.000564,20.645853,20.232153,0.00055,0.030834,0.028484,0.000569,0.034366,40.976621,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,6,48,"Success",0.000488,20.653509,20.261873,0.000517,0.032858,0.030573,0.000547,0.036976,41.019247,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,7,48,"Success",0.000598,20.63649,20.272434,0.000477,0.031393,0.027868,0.000657,0.035081,41.007176,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,8,48,"Success",0.000582,20.658183,20.222212,0.000481,0.034194,0.026618,0.000716,0.037497,40.982362,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,9,48,"Success",0.000558,20.655077,20.254341,0.000445,0.032474,0.031113,0.000574,0.039313,41.015807,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,10,48,"Success",0.000595,20.732211,20.335658,0.000488,0.032626,0.029216,0.000653,0.03582,41.169358,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",5,25,0,11,48,"Success",0.000579,20.658563,20.374839,0.000506,0.032327,0.031407,0.000623,0.036044,41.136717,2000,0,2000,6.1941732235e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,0,32,"Warmup",0.000603,42.193064,41.156552,0.000705,0.037822,0.029511,0.001831,0.052671,83.474524,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,1,32,"Warmup",0.000555,42.136937,41.318992,0.000657,0.036094,0.03102,0.001106,0.061481,83.588588,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,2,32,"Success",0.000613,42.154397,41.210411,0.000698,0.036928,0.029842,0.001061,0.057544,83.493333,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,3,32,"Success",0.000584,42.191499,41.25911,0.000698,0.035254,0.048569,0.001025,0.055704,83.594321,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,4,32,"Success",0.000545,42.050056,41.84418,0.000763,0.035823,0.035442,0.002297,0.056764,84.027637,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,5,32,"Success",0.000532,42.433614,41.472405,0.000655,0.036076,0.029757,0.00088,0.058617,84.034471,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,6,32,"Success",0.000533,42.274245,41.404972,0.000673,0.036042,0.02988,0.000922,0.065215,83.814114,3888,0,3888,8.5511958824e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,7,32,"Success",0.000573,42.204662,41.310177,0.000742,0.035242,0.029845,0.000757,0.059875,83.643684,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,8,32,"Success",0.000582,42.054241,41.302955,0.000674,0.039246,0.030956,0.00097,0.056912,83.488307,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,9,32,"Success",0.000595,42.164859,41.457933,0.000724,0.036746,0.030048,0.00087,0.059328,83.75291,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,10,32,"Success",0.000547,42.070358,41.082373,0.000651,0.035931,0.033568,0.000829,0.05846,83.286253,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",9,27,0,11,32,"Success",0.000517,42.161306,41.295993,0.000677,0.036765,0.030306,0.001361,0.058603,83.587302,3888,0,3888,8.6763588043e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,0,60,"Warmup",0.000708,24.509686,23.680419,0.00095,0.035833,0.029869,0.001379,0.063793,48.324533,5488,0,5488,8.6750073296e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,1,60,"Warmup",0.000595,24.345953,23.931989,0.000884,0.039644,0.030735,0.001491,0.066975,48.420071,5488,0,5488,8.8574216843e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,2,60,"Success",0.000715,24.363841,23.820983,0.000991,0.040228,0.030712,0.001516,0.067712,48.328605,5488,0,5488,8.6750073296e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,3,60,"Success",0.000604,24.471577,23.694823,0.000834,0.040454,0.032916,0.001197,0.065258,48.309569,5488,0,5488,8.6750073296e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,4,60,"Success",0.000609,24.459357,23.741011,0.000908,0.037547,0.032887,0.001271,0.0665,48.3422,5488,0,5488,9.9152749335e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,5,60,"Success",0.000581,24.451074,23.794704,0.000888,0.038054,0.032203,0.001351,0.066897,48.387778,5488,0,5488,8.6750073296e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,6,60,"Success",0.00061,24.528923,23.797385,0.001144,0.037134,0.032333,0.001321,0.07576,48.476638,5488,0,5488,8.8574216843e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,7,60,"Success",0.000537,24.531784,24.294239,0.00091,0.038442,0.031423,0.001299,0.071003,48.971676,5488,0,5488,9.9152749335e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,8,60,"Success",0.0006,24.680652,23.756073,0.000958,0.038815,0.036321,0.001135,0.0703,48.586762,5488,0,5488,9.9152749335e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,9,60,"Success",0.000555,24.501934,23.792181,0.000878,0.035747,0.031989,0.001184,0.061408,48.427858,5488,0,5488,8.8574216843e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,10,60,"Success",0.000513,24.377566,23.695606,0.0009,0.034578,0.030453,0.001141,0.063568,48.206336,5488,0,5488,8.8574216843e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",7,49,0,11,60,"Success",0.000644,24.363192,23.756997,0.000854,0.038127,0.03015,0.001181,0.06809,48.261376,5488,0,5488,8.6750073296e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,0,49,"Warmup",0.000503,52.890731,51.157891,0.001175,0.038997,0.035949,0.001704,0.064637,104.193289,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,1,49,"Warmup",0.000503,52.923803,51.213953,0.001163,0.037141,0.037305,0.001694,0.069719,104.287023,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,2,49,"Success",0.000575,52.947692,50.973243,0.001177,0.035164,0.0333,0.001556,0.060449,104.054856,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,3,49,"Success",0.000609,53.003902,51.174732,0.001207,0.036788,0.038324,0.001546,0.062916,104.321688,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,4,49,"Success",0.000441,52.952861,50.964418,0.00122,0.03697,0.035866,0.002413,0.066021,104.061977,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,5,49,"Success",0.000481,52.91557,51.122392,0.001188,0.037665,0.034079,0.001373,0.067527,104.182107,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,6,49,"Success",0.000431,52.879992,51.12979,0.001155,0.036904,0.03193,0.001244,0.062022,104.145141,10000,0,10000,8.4209434827e-17,0
"Fftw","Inplace","Complex","double",2,"radix357",25,25,0,7,49,"Success",0.000604,52.891238,50.951295,0.001124,0.03456,0.033764,0.00162,0.064799,103.980659,10000,0,10000,8.4209434827e-17,0
