; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503521060,"CurrentTimeLocal","Wed Aug 23 22:44:20 2017","Hostname","taurusi5068","gearshifft","0.3.0"
"Fftw","Outplace","Complex","float",2,"powerof2",1024,1024,0,8,18,"Success",0.010122,6.567083,4.446989,5.85742,3.771733,2.540906,1.993582,1.273606,26.463574,16777216,0,8388608,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,1024,0,9,18,"Success",0.009921,6.669164,4.432539,5.932736,3.801686,2.541424,1.917295,1.270697,26.577607,16777216,0,8388608,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,1024,0,10,18,"Success",0.009408,6.563123,4.446087,5.799663,3.779416,2.536135,2.000879,1.271359,26.408388,16777216,0,8388608,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,1024,0,11,18,"Success",0.009879,6.511399,4.433219,5.913493,3.879068,2.487204,1.922194,1.274077,26.432568,16777216,0,8388608,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,0,19,"Warmup",0.011898,5.023833,3.959622,8.509993,7.593224,5.296697,2.901817,2.583294,35.882303,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,1,19,"Warmup",0.01105,4.999866,3.941745,13.614663,7.514579,5.351587,2.968974,2.489586,40.894234,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,2,19,"Success",0.010811,5.022635,3.968405,13.618108,7.592991,5.351645,2.972519,2.493001,41.032222,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,3,19,"Success",0.011956,5.003251,3.934515,13.645164,7.53671,5.339465,2.961879,2.51331,40.948319,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,4,19,"Success",0.012088,4.978955,3.93324,13.607696,7.471539,5.308711,3.040054,2.530359,40.885902,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,5,19,"Success",0.012479,5.028709,3.964922,13.606137,7.554041,5.346835,3.043107,2.531608,41.091091,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,6,19,"Success",0.011712,5.01613,3.945053,13.793101,7.464118,5.324324,2.968348,2.483515,41.008369,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,7,19,"Success",0.011557,4.979508,3.927766,13.620872,7.523496,5.344433,3.040389,2.514389,40.965667,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,8,19,"Success",0.011385,5.065354,3.976033,13.788879,7.519821,5.345797,2.963938,2.477641,41.151735,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,9,19,"Success",0.011979,4.997077,3.938814,13.653424,7.470456,5.34775,3.036889,2.527749,40.987198,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,10,19,"Success",0.011473,4.984928,3.935389,13.645647,7.450693,5.336331,3.047646,2.509843,40.925138,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",1024,2048,0,11,19,"Success",0.011339,5.060251,3.97267,13.775105,7.460482,5.335485,2.962573,2.483307,41.063172,33554432,0,16777216,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,0,20,"Warmup",0.014344,4.801681,3.496946,28.398741,15.075438,20.2217,4.714742,4.757517,81.483883,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,1,20,"Warmup",0.012088,4.778187,3.514301,28.323958,15.169005,19.266345,4.689271,4.773254,80.529729,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,2,20,"Success",0.0164,4.841931,3.53131,28.346902,15.357686,19.562753,4.727712,4.775965,81.163771,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,3,20,"Success",0.01199,4.761439,3.511158,28.318153,15.359811,19.145993,4.688732,4.778456,80.578826,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,4,20,"Success",0.011649,4.764252,3.52697,28.327238,15.286216,19.361079,4.697756,4.769363,80.747811,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,5,20,"Success",0.016262,4.832059,3.556108,28.310061,15.297796,19.503857,4.776517,4.771056,81.067066,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,6,20,"Success",0.012731,4.792807,3.492353,28.487216,15.298912,20.152893,4.752401,4.782359,81.775196,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,7,20,"Success",0.012445,4.76391,3.544938,28.277361,15.374357,19.572869,4.712945,4.781523,81.043834,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,8,20,"Success",0.013003,4.834262,3.554603,28.346203,15.35119,19.287248,4.689339,4.766747,80.845599,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,9,20,"Success",0.011948,4.760169,3.498657,28.272997,15.062346,19.087919,4.707385,4.758505,80.163905,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,10,20,"Success",0.012595,4.790719,3.510651,28.338793,15.347961,19.340331,4.688346,4.786628,80.820354,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,2048,0,11,20,"Success",0.012649,4.819147,3.544877,28.290845,15.410156,19.276852,4.692298,4.751588,80.801466,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,0,21,"Warmup",0.013616,6.336653,3.861102,56.757012,35.723557,83.710199,10.236456,8.936435,205.578576,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,1,21,"Warmup",0.012802,6.310995,3.872965,56.77578,35.442152,81.624112,10.021261,8.890081,202.953493,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,2,21,"Success",0.011589,6.371557,3.849115,56.684131,37.219982,82.423178,10.24745,8.910474,205.721033,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,3,21,"Success",0.013233,6.323949,3.864599,56.70518,35.479973,82.199448,10.29037,8.920235,203.80063,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,4,21,"Success",0.014262,6.296857,3.857889,56.772145,35.754344,81.546791,10.160465,8.887869,203.293986,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,5,21,"Success",0.013419,6.314402,3.849083,56.744695,38.290997,83.246477,10.199352,8.9443,207.606408,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,6,21,"Success",0.011828,6.311084,3.856156,56.84385,35.228129,82.868222,10.165381,8.909417,204.19733,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,7,21,"Success",0.013422,6.305426,3.864113,56.757174,35.312546,81.846831,10.149058,8.919626,203.171739,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,8,21,"Success",0.014125,6.297142,3.856283,56.796997,36.617194,82.369075,10.185642,8.936888,205.076883,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,9,21,"Success",0.013363,6.309076,3.877659,56.800512,35.306181,82.951097,10.217094,8.926983,204.405489,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,10,21,"Success",0.011945,6.292698,3.869533,56.687525,35.117976,82.374936,10.188654,8.917971,203.464687,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",2048,4096,0,11,21,"Success",0.013658,6.308133,3.850373,56.802406,35.824861,81.931336,10.160494,8.899748,203.794573,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,0,22,"Warmup",0.009436,9.283983,4.41352,113.541134,93.910026,195.033539,21.297308,16.58061,454.073267,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,1,22,"Warmup",0.011242,9.256037,4.368277,113.541301,94.019315,177.463496,20.532186,16.438734,435.634035,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,2,22,"Success",0.010188,9.280015,4.538076,113.585602,95.143165,194.165975,21.315123,16.600999,454.642592,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,3,22,"Success",0.011601,9.260702,4.349545,113.599649,95.032135,198.11212,20.601632,16.46302,457.433576,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,4,22,"Success",0.009366,9.278664,4.396829,113.644596,98.942259,193.945187,20.459302,16.340705,457.02032,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,5,22,"Success",0.011196,9.254299,4.407805,113.472544,95.937621,196.486842,20.799962,16.511436,456.885083,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,6,22,"Success",0.009145,9.260771,4.41315,113.393515,96.314054,193.618132,20.469996,16.47257,453.954956,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,7,22,"Success",0.009791,9.255712,4.371853,113.617318,94.199905,195.947789,21.25186,16.61868,455.276451,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,8,22,"Success",0.011125,9.312842,4.383477,113.61252,96.406991,197.521134,20.583138,16.440698,458.275441,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,9,22,"Success",0.009705,9.205901,4.377823,113.603296,93.498248,195.287188,21.382888,16.618224,453.986727,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,10,22,"Success",0.01123,9.27353,4.374487,113.735908,96.749941,193.956005,20.872967,16.56744,455.544957,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,4096,0,11,22,"Success",0.009614,9.241616,4.383384,113.449615,98.167628,196.429194,20.831658,16.521908,459.038382,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,0,23,"Warmup",0.010715,6.720327,4.248035,227.197846,226.071811,414.085843,43.280708,30.694726,952.313351,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,1,23,"Warmup",0.00953,6.674417,4.345684,227.246544,223.937832,406.023915,43.292621,30.793135,942.326978,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,2,23,"Success",0.009613,6.700724,4.263227,227.445454,227.287963,413.415885,42.923171,30.750158,952.799531,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,3,23,"Success",0.009083,6.668146,4.236121,227.071143,224.29659,412.984545,42.837372,30.779796,948.886098,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,4,23,"Success",0.009843,6.690364,4.25183,227.556138,228.191982,404.518141,43.027836,30.749644,944.99909,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,5,23,"Success",0.009478,6.767525,4.310602,227.341991,224.394144,408.697067,43.368052,30.780294,945.672646,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,6,23,"Success",0.009468,6.680949,4.243435,227.439295,227.8464,421.683847,44.07052,30.823985,962.801168,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,7,23,"Success",0.009309,6.650693,4.24806,227.365557,226.631791,407.75463,43.317,30.932245,946.912784,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,8,23,"Success",0.009508,6.75091,4.260091,227.52231,225.653666,413.398625,42.410631,30.482776,950.491753,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,9,23,"Success",0.009893,6.67255,4.248287,227.051852,235.52458,414.835137,43.032202,30.757774,962.135569,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,10,23,"Success",0.009707,6.720322,4.286511,227.237021,224.79966,420.747199,42.83724,30.773198,957.414155,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",4096,8192,0,11,23,"Success",0.009811,6.714802,4.267336,227.200454,226.188138,421.678648,43.170145,30.73707,959.969999,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,0,24,"Warmup",0.011838,6.595994,3.663175,461.205459,505.231119,844.189962,90.377884,59.280389,1970.559203,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,1,24,"Warmup",0.012105,6.557219,3.637146,461.401278,635.59991,827.414492,91.037431,59.114865,2084.777557,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,2,24,"Success",0.012183,6.522026,3.566825,458.942478,504.653134,844.209543,90.768755,59.179008,1967.857099,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,3,24,"Success",0.011543,6.739005,3.838752,460.68925,501.276914,800.980689,90.369154,59.205482,1923.11417,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,4,24,"Success",0.012195,6.566886,3.608632,461.571231,507.411905,829.351116,90.888402,59.224244,1958.638184,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,5,24,"Success",0.011814,6.578924,3.604625,461.450107,519.020344,854.156049,90.20393,58.963025,1993.992569,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,6,24,"Success",0.012168,6.562917,3.635685,460.4255,512.026681,831.524827,90.916453,59.223629,1964.331516,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,7,24,"Success",0.012397,6.5774,3.629451,460.698162,539.120513,915.428746,130.86615,59.033421,2115.369869,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,8,24,"Success",0.010972,6.455713,3.555396,450.742916,512.15518,830.292921,99.368705,58.762341,1961.347528,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,9,24,"Success",0.010649,6.469215,3.556702,450.772018,506.339613,844.205579,95.382541,58.753874,1965.49391,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,10,24,"Success",0.011336,6.3556,3.543719,450.708043,516.156461,851.319063,95.049305,58.809609,1981.956412,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,8192,0,11,24,"Success",0.010655,6.440666,3.571458,450.966172,507.53615,797.403694,97.090725,58.756076,1921.778921,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,0,25,"Warmup",0.010665,9.60095,4.161706,916.400593,1103.008771,1773.769612,176.10427,115.615431,4098.678132,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,1,25,"Warmup",0.011174,9.589708,4.13014,918.824785,1100.561885,1751.589007,180.377388,115.674022,4080.763052,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,2,25,"Success",0.011459,9.588569,4.138631,917.044845,1097.55529,1817.205901,176.630373,115.531531,4137.71131,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,3,25,"Success",0.010954,9.58937,4.147864,915.100179,1112.694593,1705.37033,180.197624,115.677064,4042.793013,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,4,25,"Success",0.011444,9.58624,4.119969,916.800124,1113.553813,1744.565845,181.580948,115.687027,4085.909629,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,5,25,"Success",0.011301,9.646936,4.127652,918.073758,1108.175704,1768.974562,178.217836,115.627486,4102.858993,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,6,25,"Success",0.010936,9.599539,4.13091,916.735973,1106.814155,1828.175255,178.209049,115.686685,4159.366116,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,7,25,"Success",0.0112,9.591474,4.146233,917.618649,1111.017118,1768.095898,181.705629,115.797727,4107.987815,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,8,25,"Success",0.011094,9.586808,4.133204,918.191916,1107.428766,1779.662231,183.020908,115.740197,4117.779246,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,9,25,"Success",0.011615,9.637338,4.1222,919.112352,1103.172207,1788.576473,171.408588,115.735073,4111.780566,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,10,25,"Success",0.011039,9.589956,4.126982,916.610061,1111.113463,1809.864949,176.00281,115.776217,4143.100346,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",8192,16384,0,11,25,"Success",0.011414,9.609358,4.14105,917.50959,1108.057687,1763.630466,181.993738,115.814864,4100.776541,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,0,26,"Warmup",0.011288,13.644555,5.29685,1838.66813,3102.301511,3835.816848,363.104727,230.353245,9389.201105,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,1,26,"Warmup",0.01111,13.530867,5.264654,1836.859776,3181.976569,3956.288356,364.549502,229.88468,9588.369313,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,2,26,"Success",0.011295,13.52705,5.310083,1837.738239,3096.716215,4012.532188,362.077714,229.928155,9557.846714,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,3,26,"Success",0.011703,13.575224,5.30433,1834.992666,3188.698147,3979.351293,365.776136,229.667448,9617.383531,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,4,26,"Success",0.011408,13.50223,5.265745,1836.19691,3099.157983,4004.236493,357.601748,230.202021,9546.178551,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,5,26,"Success",0.011118,13.514333,5.293223,1837.368289,3088.866273,4075.481214,365.32425,229.887503,9615.749951,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,6,26,"Success",0.011331,13.547299,5.296908,1837.300579,3099.11984,4021.03731,364.435631,229.958534,9570.711189,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,7,26,"Success",0.011229,13.505643,5.30852,1833.378763,3178.268308,3945.655999,364.366108,229.279963,9569.778368,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,8,26,"Success",0.01125,13.579664,5.270579,1838.363561,3197.208785,3768.155923,361.082004,229.531981,9413.207724,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,9,26,"Success",0.011619,13.501471,5.284869,1834.387781,3198.57618,4001.2537,364.361026,229.65802,9647.038603,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,10,26,"Success",0.011916,13.585417,5.28135,1834.989806,3091.334415,3805.245415,361.985868,229.740581,9342.178518,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,16384,0,11,26,"Success",0.01094,13.526177,5.312676,1832.70529,3103.27617,3696.824396,362.830884,230.092975,9244.583439,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,0,27,"Warmup",0.010954,9.207485,4.75378,3601.649616,7068.446968,8549.956505,687.637007,459.980681,20381.646582,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,1,27,"Warmup",0.010938,9.168357,4.765792,3595.014718,9528.709391,8782.003479,715.010624,465.120425,23099.807449,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,2,27,"Success",0.010911,9.204283,4.801477,3641.429599,7420.025029,9095.972351,710.61578,460.090327,21342.153283,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,3,27,"Success",0.01102,9.215351,4.756112,3633.713273,8690.968124,9301.012475,719.772321,459.457664,22818.910181,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,4,27,"Success",0.011531,9.216571,4.795456,3672.799855,7159.748255,8731.501386,724.962677,461.180555,20764.219802,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,5,27,"Success",0.010795,9.181057,4.784394,3671.71862,8698.297916,8904.966778,1070.747827,461.30577,22821.016843,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,6,27,"Success",0.011228,9.236505,4.756743,3641.462479,7038.380846,8428.246751,804.198734,457.788805,20384.085335,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,7,27,"Success",0.011631,9.227325,4.785316,3654.707931,9270.969665,8755.66629,810.500158,456.696964,22962.570489,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,8,27,"Success",0.011507,9.159253,4.754861,3653.724104,7187.212424,8884.219784,829.337949,456.835973,21025.25921,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,9,27,"Success",0.011918,9.299799,4.816883,3718.267176,7157.443279,8397.729239,821.416449,458.469546,20567.457654,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,10,27,"Success",0.011671,9.294901,4.807618,3688.648331,7166.121337,8253.398218,824.054194,458.230906,20404.570482,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",16384,32768,0,11,27,"Success",0.0123,9.233551,4.787377,3694.25147,7134.172268,8417.272802,794.35774,457.223914,20511.314942,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,0,28,"Warmup",0.011549,10.036112,4.89834,7184.468538,14666.710606,20028.782654,1381.488067,925.831499,44202.231238,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,1,28,"Warmup",0.010931,10.028717,4.891919,7189.563136,16042.977673,19351.616442,1408.641436,925.98617,44933.720001,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,2,28,"Success",0.01139,10.095095,4.881761,7280.889862,20616.79904,20647.07191,1417.92108,924.430638,50902.104361,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,3,28,"Success",0.011194,10.051277,4.91086,7272.930563,15873.679328,21690.835974,1418.749011,923.546746,47194.720498,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,4,28,"Success",0.011112,10.055827,4.89885,7276.437599,17661.469268,20357.887302,2239.054834,931.412389,48481.230618,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,5,28,"Success",0.011818,10.138692,4.899676,7430.980805,14655.653357,20190.652009,1653.100158,924.268702,44869.708465,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,6,28,"Success",0.011872,10.14694,4.911019,7424.755429,18490.409985,20417.281509,1714.629535,925.65349,48987.803114,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,7,28,"Success",0.012343,10.12156,4.918448,7431.227089,14994.922016,21865.374077,1652.955679,921.586631,46881.121293,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,8,28,"Success",0.011844,10.119689,4.932174,7426.959924,14727.012649,19679.147721,1653.971318,919.170419,44421.329041,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,9,28,"Success",0.012603,10.158633,4.914022,7429.285636,18346.466014,19843.656348,1653.13502,923.5657,48211.197668,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,10,28,"Success",0.012128,10.151298,4.900474,7450.060906,14759.818922,19919.140557,1755.57423,1009.041975,44908.704489,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"powerof2",32768,32768,0,11,28,"Success",0.021468,10.118097,4.913828,8118.927792,14486.115413,19619.80038,1572.704196,998.881968,44811.486739,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,0,29,"Warmup",0.000441,0.130602,0.11519,0.000263,0.027578,0.027309,0.00022,0.005767,0.309719,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,1,29,"Warmup",0.000365,0.127543,0.114739,0.000162,0.028164,0.025808,0.000208,0.005413,0.305102,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,2,29,"Success",0.000385,0.127038,0.112954,0.000158,0.025575,0.025758,0.000207,0.004998,0.299128,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,3,29,"Success",0.000341,0.125404,0.138621,0.000159,0.026776,0.023684,0.000233,0.00535,0.322331,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,4,29,"Success",0.000445,0.126326,0.112714,0.00016,0.027009,0.029278,0.000209,0.0051,0.302977,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,5,29,"Success",0.000343,0.126288,0.112792,0.00016,0.028154,0.025373,0.000211,0.005743,0.301231,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,6,29,"Success",0.000323,0.126462,0.112692,0.000195,0.028049,0.026042,0.000212,0.005356,0.301171,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,7,29,"Success",0.000317,0.131862,0.113326,0.000169,0.026566,0.025582,0.000212,0.005008,0.305046,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,8,29,"Success",0.000403,0.125654,0.112718,0.00016,0.027178,0.02653,0.0002,0.005309,0.300087,144,0,72,9.3659663358e-09,0
"Fftw","Outplace","Complex","float",2,"radix357",3,3,0,9,29,"Success",0.000349,0.126092,0.113038,0.00016,0.027753,0.026938,0.000219,0.005926,0.30254,144,0,72,9.3659663358e-09,0
