; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503504623,"CurrentTimeLocal","Wed Aug 23 18:10:23 2017","Hostname","taurusi5449","gearshifft","0.3.0"
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,10,3,"Success",0.000415,0.306052,0.253455,0.000208,0.000821,0.000519,0.000169,0.001756,0.564815,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,11,3,"Success",0.000457,0.306268,0.253555,0.000217,0.000702,0.000616,0.000176,0.001796,0.565146,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000475,0.897764,0.78697,0.000241,0.001477,0.00105,0.000193,0.002247,1.691907,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000505,0.906099,0.787382,0.000249,0.001249,0.000914,0.000176,0.002227,1.700322,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,2,4,"Success",0.000461,0.884509,0.767747,0.000238,0.001322,0.000906,0.000173,0.001906,1.658746,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,3,4,"Success",0.000417,0.887939,0.788285,0.000237,0.001145,0.000912,0.000172,0.002033,1.682628,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,4,4,"Success",0.000425,0.888958,0.781285,0.000221,0.001223,0.00094,0.00019,0.002192,1.676924,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,5,4,"Success",0.000461,0.880852,0.773309,0.000241,0.001239,0.000931,0.000192,0.002149,1.66086,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,6,4,"Success",0.000569,0.878621,0.78306,0.000202,0.001313,0.000892,0.000186,0.002278,1.668546,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,7,4,"Success",0.000411,0.893916,0.778051,0.000245,0.001109,0.00091,0.00018,0.00233,1.678647,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,8,4,"Success",0.000502,0.883108,0.761832,0.000235,0.001301,0.000912,0.000178,0.001901,1.651494,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,9,4,"Success",0.000539,0.893045,0.780878,0.000236,0.001244,0.00089,0.000189,0.002199,1.680591,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,10,4,"Success",0.000391,0.887129,0.781912,0.000211,0.001275,0.000919,0.000176,0.002283,1.675775,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,11,4,"Success",0.000415,0.887913,0.766677,0.00023,0.001121,0.000862,0.000166,0.001837,1.660678,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000473,1.700931,1.778317,0.000273,0.001993,0.001554,0.000219,0.003073,3.488304,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,1,5,"Warmup",0.000551,1.687047,1.742005,0.000245,0.001772,0.00146,0.000239,0.002404,3.437229,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,2,5,"Success",0.000431,1.691545,1.771578,0.000277,0.00167,0.001423,0.000206,0.003059,3.471669,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,3,5,"Success",0.000429,1.66661,1.750403,0.000293,0.001797,0.001487,0.0002,0.002352,3.425082,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,4,5,"Success",0.000462,1.691856,1.761571,0.000269,0.00179,0.001532,0.000225,0.002857,3.462082,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,5,5,"Success",0.000477,1.661221,1.73904,0.000268,0.001825,0.001467,0.000184,0.002479,3.408525,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,6,5,"Success",0.000569,1.703091,1.770738,0.000325,0.001712,0.001448,0.000187,0.002883,3.482513,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,7,5,"Success",0.000525,1.663777,1.742025,0.0003,0.001738,0.001437,0.000214,0.002448,3.413955,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,8,5,"Success",0.000542,1.697297,1.773456,0.000272,0.001746,0.001438,0.000208,0.002959,3.479457,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,9,5,"Success",0.000467,1.689766,1.741873,0.000271,0.00169,0.001467,0.000203,0.002392,3.439683,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,10,5,"Success",0.000585,1.697012,1.766792,0.000284,0.001659,0.001465,0.000188,0.002913,3.472382,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,11,5,"Success",0.000575,1.670274,1.750249,0.000237,0.001794,0.001384,0.000188,0.002409,3.428627,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000706,4.306835,4.151476,0.000323,0.00323,0.002684,0.000282,0.00289,8.469877,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000769,4.287475,4.161151,0.000328,0.003105,0.002634,0.00028,0.002766,8.460026,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,2,6,"Success",0.000686,4.277199,4.17615,0.000313,0.003076,0.002548,0.000249,0.002734,8.464448,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,3,6,"Success",0.000741,4.2702,4.164003,0.000319,0.003119,0.002606,0.000289,0.002905,8.445747,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,4,6,"Success",0.0008,4.279489,4.179765,0.000363,0.002905,0.002562,0.000289,0.002801,8.47051,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,5,6,"Success",0.000784,4.274666,4.165306,0.000361,0.003161,0.002582,0.000268,0.002954,8.451582,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,6,6,"Success",0.000721,4.273169,4.161547,0.000329,0.003053,0.002635,0.000272,0.002915,8.446085,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,7,6,"Success",0.00086,4.288454,4.151201,0.000331,0.003059,0.002618,0.000279,0.002883,8.451078,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,8,6,"Success",0.000768,4.287314,4.159593,0.000331,0.003101,0.002586,0.0003,0.00287,8.458322,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,9,6,"Success",0.000722,4.398837,4.150409,0.000337,0.003003,0.00255,0.000287,0.002731,8.560351,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,10,6,"Success",0.000789,4.287464,4.151647,0.000341,0.003033,0.002608,0.000286,0.002764,8.450491,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,11,6,"Success",0.000774,4.271698,4.164803,0.000339,0.002925,0.002554,0.000276,0.002871,8.447673,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000749,5.832914,5.629526,0.00048,0.088245,0.0148,0.000752,0.016067,11.585122,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000778,5.794245,5.656967,0.000471,0.091254,0.017322,0.000804,0.015883,11.579337,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,2,7,"Success",0.000758,5.794958,5.655318,0.000487,0.096118,0.020103,0.00084,0.015935,11.586305,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,3,7,"Success",0.0008,5.842054,5.637294,0.000509,0.096577,0.015183,0.000782,0.01612,11.611025,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,4,7,"Success",0.000788,5.815932,5.654841,0.000469,0.091182,0.013671,0.000806,0.016142,11.595493,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,5,7,"Success",0.000822,5.818699,5.647193,0.000443,0.082103,0.014283,0.00082,0.015855,11.581947,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,6,7,"Success",0.000794,5.804515,5.665269,0.000465,0.105919,0.013754,0.000795,0.015604,11.608807,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,7,7,"Success",0.000662,5.791203,5.715746,0.000477,0.083518,0.01639,0.00082,0.016525,11.627051,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,8,7,"Success",0.000758,5.81739,5.651258,0.000475,0.087745,0.014183,0.000906,0.016007,11.590405,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,9,7,"Success",0.000828,5.804982,5.650055,0.000493,0.090677,0.015466,0.000798,0.01688,11.581876,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,10,7,"Success",0.000832,5.807379,5.659986,0.000489,0.085568,0.015695,0.000858,0.016574,11.589142,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,11,7,"Success",0.000766,5.794799,5.666352,0.000453,0.092012,0.014957,0.000798,0.015875,11.587992,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000725,8.904395,8.898407,0.000686,0.103102,0.020634,0.001166,0.010274,17.941058,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.000737,8.914014,8.896427,0.000678,0.092459,0.020444,0.001209,0.008556,17.936138,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,2,8,"Success",0.000738,8.927263,8.899507,0.000656,0.100743,0.018289,0.001221,0.008712,17.958845,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,3,8,"Success",0.000746,8.937256,8.905858,0.000668,0.075626,0.018401,0.001191,0.009608,17.951017,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,4,8,"Success",0.00077,8.908329,8.900225,0.000668,0.076093,0.021061,0.001185,0.009695,17.919687,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,5,8,"Success",0.000812,8.930137,8.927223,0.000684,0.08766,0.019597,0.001856,0.010161,17.97977,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,6,8,"Success",0.000734,8.898556,8.879503,0.000684,0.093666,0.022715,0.000567,0.009466,17.907539,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,7,8,"Success",0.000862,8.926633,8.888855,0.000706,0.085878,0.019371,0.001255,0.008979,17.934193,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,8,8,"Success",0.000804,8.928661,8.915428,0.0007,0.08073,0.017848,0.001623,0.010476,17.957927,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,9,8,"Success",0.000786,8.913027,8.883751,0.000706,0.087975,0.025125,0.001536,0.008544,17.923093,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,10,8,"Success",0.000792,8.934641,8.886924,0.000718,0.083185,0.019207,0.001181,0.0102,17.938509,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,11,8,"Success",0.000737,8.916917,8.914722,0.000698,0.084809,0.018727,0.001766,0.009355,17.949518,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.000738,11.418405,10.326131,0.001181,0.107269,0.045051,0.00284,0.09234,21.995462,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000817,11.41809,10.319513,0.001241,0.099962,0.036733,0.002133,0.082786,21.962849,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,2,9,"Success",0.000752,11.445312,10.614623,0.001207,0.098044,0.039735,0.002457,0.100259,22.30404,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,3,9,"Success",0.000716,11.427215,10.314598,0.001223,0.123754,0.041841,0.001816,0.079726,21.992521,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,4,9,"Success",0.000777,11.440759,10.308455,0.00125,0.097906,0.039999,0.002238,0.085888,21.97889,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,5,9,"Success",0.00074,11.413407,10.313092,0.001323,0.116678,0.040875,0.002399,0.081539,21.97172,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,6,9,"Success",0.000764,11.438007,10.334825,0.001251,0.113292,0.042445,0.002482,0.092413,22.027252,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,7,9,"Success",0.000791,11.41807,10.316214,0.001229,0.108168,0.04398,0.002536,0.081622,21.974273,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,8,9,"Success",0.000776,11.417779,10.332317,0.001175,0.110379,0.037141,0.002143,0.079823,21.983233,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,9,9,"Success",0.000779,11.64821,10.357006,0.00122,0.116844,0.037838,0.002789,0.08607,22.252317,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,10,9,"Success",0.000806,11.429483,10.32854,0.001189,0.099796,0.035266,0.002111,0.080179,21.979252,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,11,9,"Success",0.000796,11.408862,10.337723,0.001331,0.112585,0.043136,0.002922,0.097871,22.006861,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.00067,11.348622,14.286928,0.002143,0.086683,0.021504,0.001201,0.028372,25.777682,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.000894,11.310238,14.305811,0.002167,0.115072,0.020973,0.001198,0.028259,25.786357,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,2,10,"Success",0.000716,11.304415,14.321217,0.002201,0.103339,0.0208,0.001373,0.036886,25.792624,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,3,10,"Success",0.000762,11.324631,14.3235,0.002111,0.114883,0.01992,0.001247,0.02667,25.815394,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,4,10,"Success",0.000724,11.328084,14.317945,0.002123,0.102312,0.020301,0.001231,0.028579,25.802943,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,5,10,"Success",0.000715,11.325864,14.350596,0.002243,0.117701,0.020047,0.001167,0.028053,25.847982,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,6,10,"Success",0.000832,11.300043,14.315064,0.002197,0.107434,0.02894,0.001243,0.029968,25.787253,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,7,10,"Success",0.000803,11.315871,14.594146,0.002151,0.11882,0.020025,0.001165,0.028681,26.083221,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,8,10,"Success",0.000766,11.319286,14.335508,0.002205,0.121092,0.020544,0.001273,0.028322,25.830519,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,9,10,"Success",0.000714,11.30013,14.307931,0.002143,0.112207,0.020696,0.001303,0.027648,25.774412,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,10,10,"Success",0.000744,11.307402,14.329341,0.002161,0.10775,0.01971,0.001227,0.031131,25.80111,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,11,10,"Success",0.000713,11.27884,14.318722,0.002163,0.111373,0.01975,0.001279,0.027149,25.761713,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.00073,14.570842,14.220419,0.007193,0.113502,0.083372,0.009211,0.095058,29.102016,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.000718,14.557337,14.248959,0.004815,0.120851,0.120563,0.006046,0.077659,29.138638,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,2,11,"Success",0.000784,14.497497,14.276405,0.005212,0.1072,0.104186,0.006461,0.075573,29.075056,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,3,11,"Success",0.00095,14.500417,14.269616,0.005094,0.11619,0.083687,0.006828,0.072867,29.057459,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,4,11,"Success",0.00096,14.510987,14.307911,0.005212,0.108154,0.108264,0.006675,0.074471,29.124383,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,5,11,"Success",0.000808,14.50527,14.264453,0.005042,0.106939,0.097818,0.006952,0.077681,29.066695,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,6,11,"Success",0.000976,14.508783,14.252388,0.005046,0.129082,0.176107,0.006058,0.074572,29.154703,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,7,11,"Success",0.000883,15.142521,14.246958,0.007069,0.120938,0.090637,0.008668,0.082797,29.702307,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,8,11,"Success",0.000892,14.509714,14.249959,0.004941,0.127983,0.118888,0.006198,0.07324,29.093617,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,9,11,"Success",0.000908,14.521729,14.264487,0.005246,0.128844,0.09446,0.006894,0.075598,29.100155,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,10,11,"Success",0.000961,14.532454,14.269504,0.005029,0.118497,0.084793,0.017053,0.07217,29.102214,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,11,11,"Success",0.000986,14.526546,14.257097,0.005089,0.12902,0.081752,0.009019,0.086411,29.097747,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.000751,18.031805,25.391279,0.008955,0.142299,0.171743,0.011914,0.099241,43.859525,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.000766,18.04311,25.293052,0.012549,0.128743,0.128765,0.014124,0.097783,43.720479,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,2,12,"Success",0.000778,18.065732,25.306584,0.009077,0.156562,0.133811,0.013694,0.11356,43.80159,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,3,12,"Success",0.000766,18.077037,25.329503,0.013718,0.168739,0.190094,0.013641,0.105259,43.900377,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,4,12,"Success",0.00077,18.026971,25.390682,0.025637,0.157065,0.144666,0.01322,0.108348,43.86911,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,5,12,"Success",0.000737,18.076303,25.574939,0.012976,0.154106,0.14279,0.013118,0.103647,44.0804,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,6,12,"Success",0.000677,18.036232,25.301962,0.014701,0.156043,0.129135,0.013586,0.116797,43.77085,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,7,12,"Success",0.000646,18.066869,25.317554,0.010279,0.166234,0.150754,0.012322,0.111587,43.837919,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,8,12,"Success",0.000738,18.060451,25.305633,0.018557,0.136477,0.166429,0.012846,0.117409,43.820126,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,9,12,"Success",0.000804,18.066506,25.353104,0.019836,0.16187,0.138107,0.01382,0.105271,43.861163,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,10,12,"Success",0.00079,18.056357,25.342829,0.009304,0.169389,0.130343,0.013068,0.105668,43.829544,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,11,12,"Success",0.000762,18.069854,25.315664,0.009015,0.152471,0.14682,0.013832,0.099606,43.809687,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.000733,21.016099,21.14058,0.018866,0.204933,0.208716,0.026536,0.154007,42.772216,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.005224,20.948939,21.089717,0.019884,0.185179,0.206226,0.026259,0.101446,42.584714,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,2,13,"Success",0.000846,21.252432,20.982723,0.029041,0.189418,0.220917,0.026815,0.153844,42.857854,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,3,13,"Success",0.006227,21.010642,21.06436,0.019139,0.230009,0.224591,0.027284,0.147992,42.732279,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,4,13,"Success",0.00517,20.952023,21.063395,0.023256,0.218176,0.23117,0.027612,0.10835,42.631,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,5,13,"Success",0.005038,20.990172,21.101826,0.022706,0.204273,0.223372,0.043125,0.14199,42.734352,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,6,13,"Success",0.005437,20.95298,21.067093,0.02121,0.209888,0.321094,0.026708,0.108522,42.718129,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,7,13,"Success",0.005414,20.999391,21.073526,0.047462,0.198462,0.188867,0.027271,0.142899,42.685048,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,8,13,"Success",0.005184,20.930537,21.064881,0.020263,0.220797,0.210538,0.025962,0.103867,42.583784,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,9,13,"Success",0.005859,21.014372,21.062775,0.019417,0.205085,0.22709,0.027043,0.162649,42.726064,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,10,13,"Success",0.005479,20.963392,21.083384,0.021486,0.229983,0.224723,0.0282,0.120348,42.678952,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,11,13,"Success",0.005423,21.007943,21.064008,0.02065,0.228449,0.195753,0.027045,0.147525,42.698577,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.005162,23.225714,34.70416,0.062195,0.390208,0.423268,0.053817,0.151897,59.018363,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.006988,23.200506,34.919067,0.082825,0.363596,0.433479,0.05428,0.154026,59.216639,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,2,14,"Success",0.007241,23.210913,35.247256,0.079607,0.348476,0.423613,0.055046,0.205955,59.580035,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,3,14,"Success",0.013215,23.152111,34.719342,0.08114,0.336432,0.401461,0.052911,0.139568,58.898118,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,4,14,"Success",0.00704,23.162942,34.730068,0.078294,0.363993,0.394919,0.052957,0.141786,58.933803,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,5,14,"Success",0.007289,23.157396,34.973079,0.080173,0.321374,0.409499,0.053144,0.138061,59.141711,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,6,14,"Success",0.00762,23.200441,34.768864,0.078657,0.357826,0.410939,0.052966,0.134884,59.014078,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,7,14,"Success",0.007205,23.169522,34.809684,0.080529,0.335268,0.470639,0.059904,0.1565,59.091085,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,8,14,"Success",0.007514,23.174238,35.11316,0.081648,0.340254,0.511353,0.055485,0.161382,59.447026,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,9,14,"Success",0.00747,23.222181,34.846163,0.080413,0.350872,0.440454,0.055385,0.212085,59.217035,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,10,14,"Success",0.007527,23.225877,34.741168,0.082674,0.367254,0.442914,0.061326,0.150341,59.080887,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,11,14,"Success",0.007143,23.21697,34.706437,0.080499,0.378493,0.415554,0.055968,0.148754,59.01179,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.000812,26.916406,27.285284,0.073628,0.581486,0.746563,0.111878,0.149145,55.866961,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.000806,26.822944,27.198487,0.068866,0.571042,0.849969,0.111277,0.143634,55.769021,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,2,15,"Success",0.00087,26.808119,27.226624,0.066928,0.57714,0.891581,0.108321,0.145627,55.827074,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,3,15,"Success",0.00083,26.81162,27.539766,0.07158,0.593235,0.727307,0.107915,0.147294,56.00138,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,4,15,"Success",0.000826,26.83354,27.401339,0.069143,0.580858,0.755274,0.111531,0.146651,55.900924,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,5,15,"Success",0.000778,26.825641,27.217437,0.069383,0.575715,0.740325,0.11162,0.148133,55.691006,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.000706,26.837843,27.203047,0.069571,0.595311,0.806784,0.112783,0.142349,55.770161,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.000758,26.79295,27.236007,0.071026,0.571459,0.743359,0.108654,0.14797,55.674104,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.000913,26.821768,27.381247,0.074689,0.627954,0.757247,0.111694,0.148266,55.925801,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.000858,26.804021,27.189682,0.073692,0.584035,0.778122,0.112609,0.148407,55.693331,1048584,0,524288,0,0
