; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503504335,"CurrentTimeLocal","Wed Aug 23 18:05:35 2017","Hostname","taurusi5104","gearshifft","0.3.0"
"Fftw","Inplace","Complex","double",1,"oddshape",361,0,0,11,52,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,0,53,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000924,0,0,0,0,0,0,0,0,109744,0,109744,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,1,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,2,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,3,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,4,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,5,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,6,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,7,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,8,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,9,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,10,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",6859,0,0,11,53,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,0,54,"fftw forward plan could not be created as wisdom is not available for this problem.",0.001076,0,0,0,0,0,0,0,0,2085136,0,2085136,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,1,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,2,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,3,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,4,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,5,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,6,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,7,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,8,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,9,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,10,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,11,54,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,0,55,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00618,0,0,0,0,0,0,0,0,39617584,0,39617584,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,1,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,2,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,3,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,4,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,5,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,6,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,7,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,8,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,9,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,10,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,11,55,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,0,0,"Warmup",0.00108,0.011244,0.006195,0.000221,0.000487,0.000251,0.000177,0.000868,0.021929,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,1,0,"Warmup",0.001146,0.010967,0.006078,0.000223,0.000479,0.000249,0.000175,0.00086,0.021582,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,2,0,"Success",0.000994,0.010775,0.006034,0.000199,0.000479,0.000227,0.000209,0.000912,0.021155,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,3,0,"Success",0.001054,0.011234,0.006192,0.00022,0.000475,0.000245,0.000176,0.000874,0.021863,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,4,0,"Success",0.001129,0.011246,0.006156,0.00022,0.000467,0.00022,0.000198,0.000934,0.021879,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,5,0,"Success",0.001139,0.011236,0.006106,0.000217,0.000493,0.000252,0.000181,0.000868,0.021898,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,6,0,"Success",0.001058,0.010534,0.00599,0.0002,0.000456,0.000234,0.000196,0.000941,0.020991,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,7,0,"Success",0.001082,0.011248,0.006214,0.00022,0.000477,0.000243,0.000176,0.000886,0.021939,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,8,0,"Success",0.001044,0.010478,0.006159,0.000225,0.000465,0.000227,0.000193,0.00091,0.021019,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,9,0,"Success",0.001119,0.011192,0.006146,0.000217,0.000491,0.000246,0.000175,0.000908,0.021901,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,10,0,"Success",0.001089,0.010803,0.006064,0.000201,0.000467,0.000229,0.000183,0.000882,0.021273,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,11,0,"Success",0.001133,0.011487,0.006251,0.000223,0.000485,0.000253,0.000175,0.000906,0.022312,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,0,1,"Warmup",0.000991,0.011288,0.006166,0.000225,0.004861,0.000465,0.000199,0.001052,0.02666,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,1,1,"Warmup",0.000934,0.010954,0.005946,0.000223,0.000501,0.00033,0.000184,0.000954,0.021454,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,2,1,"Success",0.000924,0.010565,0.005854,0.000194,0.000477,0.000379,0.000199,0.00096,0.020927,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,3,1,"Success",0.000924,0.010348,0.005806,0.000207,0.000471,0.000335,0.000201,0.00096,0.020588,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,4,1,"Success",0.000904,0.011075,0.00604,0.000223,0.000509,0.000326,0.000184,0.000977,0.021662,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,5,1,"Success",0.000922,0.010748,0.005922,0.000186,0.000485,0.000315,0.000213,0.000994,0.021158,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,6,1,"Success",0.000919,0.011068,0.005944,0.000221,0.000495,0.000415,0.000184,0.000958,0.021636,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,7,1,"Success",0.000942,0.011178,0.0061,0.000223,0.000481,0.000397,0.000184,0.000956,0.021879,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,8,1,"Success",0.001007,0.01137,0.006012,0.000229,0.000509,0.000333,0.000185,0.000952,0.022011,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,9,1,"Success",0.000932,0.010835,0.005759,0.000203,0.000469,0.000368,0.000202,0.000981,0.021083,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,10,1,"Success",0.000927,0.011086,0.005932,0.000225,0.000523,0.000393,0.000184,0.000972,0.021652,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,11,1,"Success",0.000932,0.011025,0.005992,0.000224,0.000497,0.000391,0.000182,0.000975,0.021632,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,0,2,"Warmup",0.00081,0.012181,0.006509,0.000233,0.000618,0.00073,0.00019,0.001148,0.02382,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000818,0.011729,0.006292,0.000208,0.000521,0.000539,0.000208,0.001199,0.02287,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,2,2,"Success",0.000868,0.01198,0.006228,0.000234,0.000535,0.000566,0.000188,0.001102,0.023124,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,3,2,"Success",0.000773,0.011541,0.006253,0.000214,0.000481,0.000487,0.000172,0.001193,0.02252,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,4,2,"Success",0.000878,0.011807,0.006252,0.000233,0.000542,0.000551,0.000192,0.001123,0.022989,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,5,2,"Success",0.000822,0.011404,0.00633,0.00021,0.000501,0.000519,0.000204,0.001185,0.022556,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,6,2,"Success",0.00087,0.01185,0.006287,0.000232,0.000521,0.000602,0.000188,0.001152,0.023124,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,7,2,"Success",0.000804,0.011397,0.006118,0.00022,0.000493,0.000529,0.0002,0.001193,0.022319,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,8,2,"Success",0.000791,0.012028,0.006515,0.000234,0.00052,0.000517,0.000191,0.001103,0.023306,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,9,2,"Success",0.000751,0.011707,0.006367,0.0002,0.000484,0.000523,0.000219,0.001103,0.022737,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,10,2,"Success",0.000763,0.01133,0.006294,0.000226,0.00049,0.000513,0.000181,0.001123,0.02225,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,11,2,"Success",0.000838,0.012,0.00622,0.000232,0.000525,0.000547,0.000186,0.001173,0.023132,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,0,3,"Warmup",0.00091,0.012226,0.006719,0.000281,0.000816,0.000902,0.000225,0.001245,0.024739,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000854,0.012429,0.006788,0.000275,0.000832,0.000878,0.000222,0.001212,0.024918,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,2,3,"Success",0.000826,0.011467,0.006618,0.000257,0.00081,0.0008,0.000247,0.001249,0.023651,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,3,3,"Success",0.000836,0.012161,0.006665,0.000278,0.000838,0.000818,0.000239,0.001151,0.024393,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,4,3,"Success",0.000854,0.011623,0.006608,0.000256,0.000822,0.000836,0.000241,0.001217,0.023843,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,5,3,"Success",0.00086,0.012842,0.007496,0.000271,0.000838,0.0009,0.000226,0.0012,0.026071,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,6,3,"Success",0.000814,0.012411,0.006691,0.000272,0.000832,0.000808,0.000237,0.001143,0.024643,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,7,3,"Success",0.000882,0.012231,0.006776,0.000281,0.000714,0.000656,0.000229,0.001193,0.024357,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,8,3,"Success",0.000768,0.011513,0.006698,0.000219,0.00082,0.000834,0.000238,0.001235,0.023695,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,9,3,"Success",0.00092,0.012242,0.006617,0.000281,0.000838,0.000848,0.000239,0.001283,0.024697,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,10,3,"Success",0.000806,0.011911,0.006625,0.000221,0.000848,0.000839,0.000246,0.001206,0.024074,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,11,3,"Success",0.000854,0.012168,0.006607,0.000277,0.000808,0.000821,0.00024,0.001128,0.024329,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,0,4,"Warmup",0.000958,0.012493,0.007551,0.000394,0.005603,0.00239,0.000277,0.001385,0.032472,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,1,4,"Warmup",0.00092,0.012042,0.007251,0.000341,0.001159,0.001044,0.000264,0.001341,0.025726,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,2,4,"Success",0.000944,0.012414,0.007469,0.000391,0.001124,0.001016,0.000253,0.001217,0.026247,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,3,4,"Success",0.000834,0.01211,0.007225,0.000333,0.001117,0.000968,0.000266,0.001313,0.025517,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,4,4,"Success",0.000978,0.012876,0.007309,0.000367,0.001133,0.001002,0.00025,0.0012,0.026536,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,5,4,"Success",0.00088,0.011998,0.007097,0.000369,0.001119,0.000994,0.000262,0.001242,0.025341,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,6,4,"Success",0.000942,0.012672,0.007275,0.000371,0.001167,0.001061,0.000261,0.001281,0.026461,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,7,4,"Success",0.000978,0.012509,0.007381,0.000363,0.001161,0.001056,0.000276,0.001275,0.026419,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,8,4,"Success",0.000882,0.012343,0.008067,0.000369,0.001105,0.000976,0.000232,0.001259,0.026628,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,9,4,"Success",0.000958,0.012886,0.007415,0.000387,0.001157,0.001047,0.000261,0.001263,0.026776,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,10,4,"Success",0.000832,0.011982,0.007317,0.000337,0.001118,0.00098,0.000271,0.001317,0.025478,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,11,4,"Success",0.000936,0.012629,0.007568,0.000395,0.001134,0.00102,0.000259,0.001311,0.026688,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,0,5,"Warmup",0.000928,0.014425,0.008415,0.000426,0.008776,0.005697,0.000281,0.001363,0.041741,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,1,5,"Warmup",0.00098,0.013868,0.008288,0.000443,0.002185,0.001998,0.000244,0.001395,0.030841,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,2,5,"Success",0.000824,0.013886,0.008057,0.000469,0.002251,0.001983,0.000271,0.001379,0.030457,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,3,5,"Success",0.000911,0.013712,0.008189,0.000465,0.002257,0.002073,0.000274,0.001475,0.030681,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,4,5,"Success",0.00085,0.013562,0.007973,0.000437,0.00229,0.002033,0.000267,0.001301,0.030072,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,5,5,"Success",0.00092,0.014578,0.008528,0.000457,0.002196,0.001999,0.000254,0.001287,0.031615,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,6,5,"Success",0.000872,0.014776,0.008486,0.000443,0.002215,0.002013,0.000273,0.001351,0.031858,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,7,5,"Success",0.000932,0.014735,0.008624,0.000463,0.002269,0.002077,0.000255,0.001337,0.032109,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,8,5,"Success",0.00088,0.014424,0.008368,0.000441,0.002219,0.002002,0.000252,0.001327,0.031359,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,9,5,"Success",0.000942,0.014734,0.008416,0.000455,0.002253,0.002065,0.000251,0.001361,0.031916,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,10,5,"Success",0.00091,0.014654,0.008469,0.000421,0.002221,0.002004,0.000272,0.001304,0.031684,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,11,5,"Success",0.000842,0.014059,0.008187,0.000461,0.002265,0.002056,0.000286,0.001397,0.030924,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,0,6,"Warmup",0.000978,0.166595,0.041268,0.000746,0.003869,0.002842,0.000321,0.002383,0.220445,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,1,6,"Warmup",0.001076,0.124523,0.035415,0.000669,0.003728,0.00282,0.000302,0.002167,0.172184,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,2,6,"Success",0.001055,0.124922,0.035166,0.000728,0.003692,0.002921,0.00031,0.002227,0.172464,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,3,6,"Success",0.001025,0.126713,0.035897,0.000703,0.003863,0.002931,0.000325,0.002294,0.175223,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,4,6,"Success",0.000986,0.132999,0.038237,0.000648,0.003759,0.002825,0.000323,0.002376,0.183585,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,5,6,"Success",0.000993,0.124581,0.035005,0.000706,0.003675,0.002905,0.000331,0.002261,0.171875,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,6,6,"Success",0.000962,0.13042,0.036328,0.000721,0.003875,0.002981,0.000329,0.00239,0.179457,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,7,6,"Success",0.000962,0.124766,0.035252,0.00065,0.003614,0.002842,0.000375,0.002309,0.17219,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,8,6,"Success",0.00097,0.127228,0.035996,0.000718,0.003897,0.002967,0.000333,0.002253,0.175837,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,9,6,"Success",0.001045,0.126576,0.035823,0.000678,0.003833,0.002929,0.000333,0.002417,0.175115,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,10,6,"Success",0.000992,0.124898,0.035059,0.000694,0.003749,0.002824,0.000315,0.002396,0.172372,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,11,6,"Success",0.000967,0.12484,0.035118,0.000668,0.003761,0.002861,0.000321,0.002302,0.172256,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,0,7,"Warmup",0.000868,0.218925,0.206899,0.001133,0.00597,0.004845,0.000429,0.00264,0.443178,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,1,7,"Warmup",0.000902,0.215878,0.208719,0.001151,0.005922,0.004787,0.000423,0.002538,0.441788,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,2,7,"Success",0.00087,0.216015,0.205186,0.00116,0.005813,0.004721,0.000425,0.002608,0.438286,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,3,7,"Success",0.000878,0.214014,0.204066,0.001145,0.005545,0.004551,0.000439,0.002636,0.43471,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,4,7,"Success",0.000862,0.213324,0.219446,0.001117,0.005661,0.004544,0.000437,0.002473,0.449272,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,5,7,"Success",0.000906,0.213287,0.2048,0.001163,0.005627,0.00458,0.000455,0.002508,0.434729,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,6,7,"Success",0.000952,0.212786,0.204467,0.001115,0.005597,0.004528,0.000433,0.002626,0.43391,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,7,7,"Success",0.000834,0.213558,0.204407,0.001141,0.005627,0.004532,0.000406,0.002538,0.434455,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,8,7,"Success",0.00089,0.212969,0.20397,0.001159,0.005531,0.004491,0.000427,0.002566,0.433353,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,9,7,"Success",0.000876,0.213007,0.209029,0.001197,0.005721,0.004665,0.000407,0.002438,0.438802,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,10,7,"Success",0.000896,0.219003,0.205295,0.001177,0.005826,0.004677,0.000425,0.002639,0.441388,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,11,7,"Success",0.00087,0.218909,0.205573,0.001186,0.005857,0.004671,0.000419,0.002462,0.4414,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.000974,0.40146,0.037682,0.002097,0.014384,0.011164,0.001111,0.003402,0.473714,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.001036,0.39448,0.037165,0.002119,0.010689,0.011297,0.001072,0.003358,0.462707,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,2,8,"Success",0.00093,0.400323,0.037772,0.002141,0.010636,0.011326,0.001095,0.003262,0.468968,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,3,8,"Success",0.000926,0.394752,0.037084,0.002107,0.010549,0.011186,0.001076,0.0034,0.462563,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,4,8,"Success",0.000942,0.392821,0.036545,0.002099,0.010424,0.01124,0.001052,0.00343,0.459991,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,5,8,"Success",0.000924,0.391897,0.036178,0.002131,0.010526,0.011174,0.00108,0.003231,0.45857,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,6,8,"Success",0.001012,0.39525,0.03777,0.002191,0.010636,0.011432,0.001076,0.003563,0.464366,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,7,8,"Success",0.001071,0.39413,0.041477,0.002104,0.010751,0.010933,0.00109,0.003514,0.466558,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,8,8,"Success",0.000951,0.395631,0.03731,0.002089,0.010669,0.011202,0.00112,0.003302,0.463725,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,9,8,"Success",0.00103,0.394626,0.037102,0.002073,0.010605,0.010773,0.001076,0.00349,0.462356,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,10,8,"Success",0.001066,0.391854,0.03694,0.002105,0.010556,0.010721,0.001114,0.003576,0.459415,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,11,8,"Success",0.000936,0.391919,0.036757,0.002129,0.010516,0.011091,0.001114,0.003366,0.459261,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.000782,0.624841,0.034778,0.00439,0.022531,0.02148,0.002753,0.004011,0.717036,32768,0,32768,9.8154745155e-18,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.000848,0.627061,0.033359,0.00459,0.022452,0.021434,0.002799,0.003925,0.717917,32768,0,32768,9.8154745155e-18,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,2,9,"Success",0.000802,0.628925,0.033738,0.004509,0.022787,0.021686,0.002765,0.003895,0.720649,32768,0,32768,9.8154745155e-18,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,3,9,"Success",0.000805,0.62517,0.033265,0.00459,0.022825,0.021707,0.00269,0.004078,0.716614,32768,0,32768,9.8154745155e-18,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,4,9,"Success",0.000799,0.623312,0.032852,0.004522,0.022329,0.021438,0.00277,0.003688,0.713123,32768,0,32768,9.8154745155e-18,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,5,9,"Success",0.000816,0.625736,0.032944,0.004381,0.022344,0.02137,0.002797,0.003687,0.715525,32768,0,32768,9.8154745155e-18,0
"Fftw","Inplace","Complex","double",1,"powerof2",2048,0,0,6,9,"Success",0.000904,0.628254,0.033807,0.004523,0.022671,0.021752,0.002712,0.00404,0.720159,32768,0,32768,9.8154745155e-18,0
