; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503707126,"CurrentTimeLocal","Sat Aug 26 02:25:26 2017","Hostname","taurusi5264","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00036
; "Time_ContextDestroy [ms]", 0.000251
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","float",3,"powerof2",8,8,16,6,7,"Success",0.000902,35.117154,33.802855,0.000882,0.037692,0.03074,0.000963,0.04985,69.042917,8704,0,4096,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,8,16,7,7,"Success",0.000838,35.324614,34.043247,0.000862,0.042974,0.036553,0.001051,0.050894,69.508508,8704,0,4096,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,8,16,8,7,"Success",0.000927,35.033313,34.03472,0.000892,0.037118,0.029791,0.000971,0.050317,69.189721,8704,0,4096,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,8,16,9,7,"Success",0.000736,35.38978,34.131402,0.000846,0.037581,0.035781,0.001067,0.051139,69.649984,8704,0,4096,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,8,16,10,7,"Success",0.000755,35.026022,33.881306,0.000736,0.035451,0.033149,0.000978,0.047388,69.02756,8704,0,4096,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,8,16,11,7,"Success",0.00071,35.374422,33.947974,0.000854,0.036593,0.036202,0.001073,0.05156,69.451379,8704,0,4096,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,0,8,"Warmup",0.000746,25.810689,23.492172,0.002014,0.035055,0.035225,0.00175,0.063951,49.443231,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,1,8,"Warmup",0.000758,26.088866,24.056295,0.001983,0.035874,0.032582,0.001568,0.067774,50.287554,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,2,8,"Success",0.00086,26.103739,23.653647,0.002041,0.035769,0.032491,0.001625,0.074633,49.906515,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,3,8,"Success",0.000882,26.148795,24.002865,0.002004,0.037184,0.03287,0.001814,0.068385,50.296601,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,4,8,"Success",0.000696,25.800716,23.330633,0.002153,0.03272,0.03115,0.001528,0.065633,49.266966,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,5,8,"Success",0.000771,25.56829,23.322918,0.002311,0.035811,0.03269,0.001526,0.062687,49.028723,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,6,8,"Success",0.000749,25.579036,23.140907,0.002167,0.033981,0.03276,0.001683,0.067368,48.860356,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,7,8,"Success",0.000856,25.23325,23.199045,0.002217,0.034393,0.036691,0.001559,0.062735,48.572469,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,8,8,"Success",0.00093,25.26743,23.040002,0.002187,0.032556,0.032981,0.001504,0.065364,48.444814,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,9,8,"Success",0.000772,25.511189,23.297384,0.002165,0.033873,0.034811,0.001523,0.062313,48.945847,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,10,8,"Success",0.000764,25.388838,23.825181,0.002143,0.038293,0.034316,0.001471,0.063387,49.356249,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",8,16,16,11,8,"Success",0.000776,25.501286,23.35472,0.002105,0.033697,0.031994,0.001806,0.065379,48.993649,17408,0,8192,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,0,9,"Warmup",0.000741,27.94165,27.444389,0.003915,0.032021,0.036364,0.003141,0.065129,55.529316,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000799,28.263911,27.260126,0.00392,0.033608,0.034013,0.003188,0.067206,55.668721,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,2,9,"Success",0.000796,28.010949,27.239773,0.003841,0.033797,0.031808,0.003097,0.067032,55.392956,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,3,9,"Success",0.000732,28.376095,27.339881,0.003553,0.03274,0.040697,0.002984,0.070195,55.868717,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,4,9,"Success",0.000876,27.919603,27.247306,0.004048,0.033213,0.03561,0.004005,0.068928,55.315506,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,5,9,"Success",0.00081,28.345196,27.243191,0.004227,0.033654,0.037228,0.003183,0.069082,55.738592,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,6,9,"Success",0.000884,28.064369,27.299664,0.003978,0.034047,0.03534,0.002819,0.066539,55.509585,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,7,9,"Success",0.000746,28.30622,27.329721,0.00371,0.033908,0.03349,0.00342,0.065411,55.778373,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,8,9,"Success",0.00086,27.974519,27.355116,0.00417,0.034193,0.034586,0.00357,0.067224,55.476176,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,9,9,"Success",0.000732,28.260033,27.269882,0.003947,0.035781,0.033662,0.003572,0.066412,55.676024,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,10,9,"Success",0.000786,28.085077,27.325502,0.004154,0.033554,0.03553,0.002898,0.064764,55.554,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,16,11,9,"Success",0.000746,28.213321,27.346285,0.00406,0.03502,0.035023,0.002943,0.067152,55.706287,34816,0,16384,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,0,10,"Warmup",0.005284,64.674522,60.177702,0.006846,0.047631,0.04208,0.005597,0.108788,125.070262,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,1,10,"Warmup",0.000712,65.487956,60.170533,0.007151,0.060207,0.041569,0.005868,0.106367,125.882189,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,2,10,"Success",0.00079,65.16748,59.691236,0.007036,0.050216,0.039409,0.005775,0.109777,125.073364,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,3,10,"Success",0.000824,64.848317,59.979422,0.007233,0.052886,0.046335,0.006016,0.115554,125.058347,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,4,10,"Success",0.000696,65.385381,59.687692,0.007742,0.048122,0.040674,0.00589,0.110085,125.288222,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,5,10,"Success",0.000856,64.685331,59.942491,0.007189,0.049874,0.042037,0.005926,0.112353,124.847978,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,6,10,"Success",0.000682,64.786474,59.779948,0.007046,0.06047,0.045021,0.006042,0.11574,124.803439,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,7,10,"Success",0.000792,64.835179,59.858992,0.006964,0.046843,0.040915,0.005599,0.109314,124.906496,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,8,10,"Success",0.000798,65.153397,59.631377,0.007373,0.047647,0.040083,0.006435,0.113129,125.00195,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,9,10,"Success",0.000856,64.744355,59.804611,0.007389,0.046254,0.038479,0.006584,0.113072,124.763408,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,10,10,"Success",0.000808,64.685481,59.743769,0.007219,0.047139,0.040927,0.005848,0.116559,124.649759,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,16,32,11,10,"Success",0.000916,65.469444,59.95753,0.007429,0.051966,0.038788,0.005879,0.114956,125.648799,67584,0,32768,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,0,11,"Warmup",0.0008,101.015618,96.558118,0.012248,0.053055,0.04126,0.011941,0.08738,197.782152,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,1,11,"Warmup",0.005438,102.928928,95.819499,0.011462,0.04944,0.044048,0.011687,0.071704,198.943845,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,2,11,"Success",0.004968,103.345124,96.414925,0.011734,0.053334,0.04126,0.01119,0.084442,199.96862,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,3,11,"Success",0.005647,102.556743,95.89074,0.011886,0.049824,0.042342,0.011052,0.074559,198.644365,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,4,11,"Success",0.005377,103.460016,96.052674,0.012126,0.048336,0.046334,0.011389,0.073206,199.711159,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,5,11,"Success",0.005329,102.751766,96.310772,0.01177,0.046722,0.043441,0.011581,0.082909,199.265877,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,6,11,"Success",0.005537,103.161489,97.654649,0.0117,0.051427,0.0432,0.010853,0.080305,201.020788,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,7,11,"Success",0.005408,99.238537,99.250371,0.012411,0.05273,0.046732,0.012319,0.120067,198.740351,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,8,11,"Success",0.000642,100.745653,98.837435,0.011759,0.054948,0.045816,0.011373,0.086747,199.796226,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,9,11,"Success",0.000682,102.225417,97.919448,0.011561,0.054194,0.04571,0.010839,0.08676,200.356359,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,10,11,"Success",0.001002,101.063847,96.40692,0.011964,0.048228,0.048441,0.011387,0.099669,197.693021,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",16,32,32,11,11,"Success",0.005404,99.633061,98.758489,0.012158,0.049018,0.043644,0.010882,0.074004,198.588254,135168,0,65536,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,0,12,"Warmup",0.006942,114.802092,104.943957,0.023462,0.078666,0.047179,0.023184,0.094046,220.02138,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,1,12,"Warmup",0.005358,114.558704,105.121863,0.023035,0.064314,0.051153,0.024385,0.098485,219.949376,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,2,12,"Success",0.005456,115.128662,104.884496,0.023278,0.066518,0.04933,0.023505,0.090779,220.273767,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,3,12,"Success",0.005346,114.962969,104.191614,0.022556,0.065348,0.045729,0.02323,0.096021,219.414688,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,4,12,"Success",0.004767,115.221614,104.058309,0.022795,0.064,0.05178,0.024497,0.098058,219.547529,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,5,12,"Success",0.00517,115.477933,105.641566,0.023498,0.063836,0.047386,0.023816,0.099618,221.384658,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,6,12,"Success",0.000801,115.555091,105.133498,0.023166,0.062118,0.048821,0.023805,0.097946,220.946943,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,7,12,"Success",0.006152,116.086148,103.083671,0.02354,0.064092,0.048889,0.023783,0.098869,219.436796,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,8,12,"Success",0.00744,117.092657,108.100596,0.024251,0.066097,0.049517,0.024149,0.101036,225.467601,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,9,12,"Success",0.000796,117.097545,106.740007,0.023969,0.063237,0.051817,0.023773,0.097111,224.100618,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,10,12,"Success",0.000762,117.057139,106.56619,0.023232,0.06388,0.050399,0.024178,0.100239,223.88777,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,32,11,12,"Success",0.000736,116.928964,105.880177,0.023335,0.06527,0.048306,0.025052,0.098439,223.072093,270336,0,131072,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,0,13,"Warmup",0.005747,171.444382,159.976572,0.045929,0.083165,0.059093,0.050751,0.155418,331.822973,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,1,13,"Warmup",0.000887,172.484817,161.524949,0.045479,0.083636,0.058656,0.050569,0.162892,334.413592,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,2,13,"Success",0.000884,169.587681,161.236794,0.046035,0.083412,0.058283,0.051913,0.159791,331.226598,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,3,13,"Success",0.000764,172.040191,159.620473,0.04415,0.080421,0.058131,0.048976,0.160928,332.055873,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,4,13,"Success",0.000796,171.227225,160.194904,0.044377,0.095352,0.058542,0.05088,0.167074,331.84077,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,5,13,"Success",0.00093,169.256891,162.067109,0.045666,0.086274,0.058428,0.050187,0.160753,331.728011,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,6,13,"Success",0.000858,171.365853,161.121529,0.044373,0.081062,0.057874,0.049603,0.160956,332.883842,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,7,13,"Success",0.000852,172.317605,157.467764,0.044515,0.080807,0.055713,0.049076,0.159141,330.177303,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,8,13,"Success",0.000892,166.387542,159.210107,0.044958,0.080615,0.055042,0.049577,0.151055,325.981575,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,9,13,"Success",0.00082,166.807653,155.81137,0.048575,0.080853,0.061248,0.049508,0.156246,323.018068,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,10,13,"Success",0.000714,166.338572,156.197013,0.045806,0.079923,0.057508,0.050888,0.16639,322.938644,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,32,64,11,13,"Success",0.000844,167.007625,156.448229,0.044708,0.082662,0.058427,0.04983,0.155194,323.849224,532480,0,262144,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,0,14,"Warmup",0.006782,176.614617,164.757011,0.095539,0.112383,0.09574,0.102169,0.163854,341.949824,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,1,14,"Warmup",0.000854,176.117256,165.723502,0.089742,0.105775,0.092995,0.101231,0.165478,342.398536,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,2,14,"Success",0.000948,175.859453,166.581552,0.089039,0.109089,0.093423,0.101524,0.161356,342.998145,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,3,14,"Success",0.00091,175.048282,166.57296,0.091847,0.118092,0.09321,0.103801,0.164504,342.195352,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,4,14,"Success",0.000856,174.914763,168.025116,0.092148,0.109411,0.094429,0.103967,0.181563,343.52395,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,5,14,"Success",0.001034,174.91336,165.361699,0.093946,0.111815,0.097414,0.122154,0.162984,340.866135,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,6,14,"Success",0.000776,175.10741,167.480521,0.090224,0.109616,0.094548,0.100932,0.167405,343.153207,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,7,14,"Success",0.0009,176.837873,167.715315,0.089173,0.11493,0.092307,0.101855,0.165336,345.119505,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,8,14,"Success",0.000938,173.942358,162.509392,0.092737,0.112012,0.093243,0.10517,0.194492,337.052174,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,9,14,"Success",0.00074,177.32844,163.080822,0.090975,0.111274,0.093596,0.101337,0.165406,340.974391,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,10,14,"Success",0.00086,173.663602,166.853122,0.090045,0.109191,0.093193,0.101289,0.168635,341.081749,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",32,64,64,11,14,"Success",0.001024,173.616843,164.489718,0.093402,0.112487,0.095057,0.104244,0.171296,338.68597,1064960,0,524288,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,0,15,"Warmup",0.005978,324.90141,298.49867,0.178554,0.172295,0.131189,0.245536,0.250351,624.385966,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,1,15,"Warmup",0.001061,318.969752,296.577073,0.177908,0.168269,0.135677,0.246011,0.24902,616.526672,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,2,15,"Success",0.000932,320.226557,295.800247,0.17862,0.173457,0.133905,0.24208,0.260779,617.018987,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,3,15,"Success",0.001045,320.051623,299.007955,0.171901,0.172224,0.14152,0.234899,0.261977,620.045578,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,4,15,"Success",0.000926,326.862738,298.539419,0.179067,0.167603,0.134321,0.244195,0.241992,626.372658,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,5,15,"Success",0.000928,316.178724,295.304018,0.175642,0.166761,0.129418,0.235395,0.247324,612.440241,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,6,15,"Success",0.000999,318.328011,297.832003,0.172576,0.169136,0.129027,0.239725,0.238299,617.111898,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,7,15,"Success",0.000826,321.667379,296.406169,0.177646,0.170247,0.135394,0.242841,0.250319,619.05295,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,8,15,"Success",0.001139,318.745386,296.411982,0.17254,0.16796,0.133318,0.240137,0.24405,616.11887,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,9,15,"Success",0.001056,317.985811,304.712269,0.172282,0.185025,0.132221,0.244832,0.255706,623.691423,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,10,15,"Success",0.000904,318.737727,298.197439,0.178324,0.177307,0.137193,0.242986,0.251402,617.925451,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,64,11,15,"Success",0.00097,319.254854,296.303729,0.178055,0.175361,0.131054,0.242551,0.252889,616.541701,2129920,0,1048576,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,0,16,"Warmup",0.007032,641.948025,606.103467,0.359464,0.271897,0.232783,0.530904,0.284566,1249.740457,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,1,16,"Warmup",0.001071,641.91698,597.76648,0.337725,0.26991,0.21975,0.506849,0.264768,1241.285544,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,2,16,"Success",0.001126,643.197688,600.491154,0.338668,0.271765,0.2259,0.509373,0.283886,1245.321859,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,3,16,"Success",0.000927,645.796216,598.351509,0.338391,0.275752,0.21717,0.509741,0.261696,1245.753505,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,4,16,"Success",0.000964,647.557929,605.429306,0.340756,0.26642,0.216805,0.510899,0.293068,1254.618311,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,5,16,"Success",0.000963,645.028025,598.866587,0.340488,0.267029,0.226905,0.510589,0.278933,1245.521527,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,6,16,"Success",0.001022,648.193603,599.406333,0.33813,0.268237,0.225425,0.505367,0.261158,1249.201364,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,7,16,"Success",0.001071,646.522429,615.854196,0.349351,0.293471,0.241858,0.51063,0.266959,1264.042102,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,8,16,"Success",0.00101,645.754341,615.26616,0.343975,0.276884,0.221383,0.48405,0.282263,1262.632173,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,9,16,"Success",0.000994,640.260083,598.511749,0.324737,0.269379,0.222308,0.487026,0.281359,1240.359896,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,10,16,"Success",0.001062,637.307981,603.623733,0.346238,0.285488,0.215909,0.507377,0.283883,1242.573735,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,64,128,11,16,"Success",0.001023,637.888151,600.574781,0.323893,0.280553,0.232885,0.482169,0.27845,1240.064498,4227072,0,2097152,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,0,17,"Warmup",0.007101,731.468319,681.161022,0.72446,0.535924,0.501393,0.971201,0.29219,1415.663516,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,1,17,"Warmup",0.00094,737.677671,678.201996,0.729548,0.521893,0.433296,0.940475,0.291201,1418.79879,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,2,17,"Success",0.000995,722.869139,680.192446,0.704666,0.515651,0.426553,1.004963,0.271095,1405.987252,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,3,17,"Success",0.00108,730.951153,682.3014,0.703664,0.518318,0.431046,0.962698,0.271615,1416.142876,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,4,17,"Success",0.000906,731.750348,684.776844,0.703483,0.514374,0.424244,0.981245,0.318419,1419.471746,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,5,17,"Success",0.001203,729.610716,679.291159,0.726719,0.529497,0.425236,0.976918,0.293686,1411.857066,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,6,17,"Success",0.000914,724.570951,676.344414,0.729393,0.523087,0.43047,0.934591,0.266883,1403.802618,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,7,17,"Success",0.00099,730.100516,685.668085,0.703622,0.530094,0.430462,0.910509,0.266607,1418.612796,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,8,17,"Success",0.001005,735.11948,670.574056,0.72849,0.5442,0.45877,0.955594,0.270987,1408.65457,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,9,17,"Success",0.001043,743.917007,669.72927,0.817031,0.557234,0.478719,0.918468,0.271592,1416.692424,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,10,17,"Success",0.001012,746.187782,841.910908,0.769068,0.599617,0.451664,0.9204,0.268888,1591.111516,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",64,128,128,11,17,"Success",0.001102,738.846834,679.705295,0.730901,0.535808,0.421232,0.963699,0.273037,1421.481466,8454144,0,4194304,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,0,18,"Warmup",0.009125,873.92274,785.806564,1.422604,1.022394,0.793491,1.612965,0.33906,1664.931067,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,1,18,"Warmup",0.001072,866.632584,788.060365,1.387044,1.046139,0.80255,1.65997,0.350886,1659.942803,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,2,18,"Success",0.001049,865.393844,789.254497,1.440071,1.073616,0.797063,1.703402,0.351131,1660.016738,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,3,18,"Success",0.001277,867.404432,787.023927,1.396482,1.087204,0.801356,1.643756,0.328398,1659.688843,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,4,18,"Success",0.001064,866.953404,789.628632,1.432524,1.051898,0.789444,1.660424,0.332301,1661.851682,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,5,18,"Success",0.000972,872.007772,787.317244,1.394138,1.021553,0.799465,1.673677,0.326967,1664.543795,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,6,18,"Success",0.001063,890.872093,801.593065,2.219875,1.034199,0.790665,1.947302,0.339837,1698.800294,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,7,18,"Success",0.001235,881.358326,811.699877,1.901358,1.052099,0.822904,1.962463,0.340538,1699.140786,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,8,18,"Success",0.001313,891.885212,811.236316,1.918142,1.037063,0.826727,1.961736,0.335547,1709.204745,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,9,18,"Success",0.001135,889.811843,790.463362,1.926806,1.047904,0.828102,1.956314,0.345696,1686.383269,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,10,18,"Success",0.001443,879.396256,803.415769,1.95068,1.062127,0.797381,1.924098,0.345927,1688.895715,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,128,11,18,"Success",0.001243,881.426074,811.903542,1.942684,1.045433,0.809541,1.932659,0.340523,1699.403634,16908288,0,8388608,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,0,19,"Warmup",0.011047,1489.138519,1325.251297,2.933621,1.983566,1.472059,2.747038,0.291986,2823.831726,33685504,0,16777216,0,0
"Fftw","Outplace","Real","float",3,"powerof2",128,128,256,1,19,"Warmup",0.001722,1448.185514,1339.188224,2.99922,2.020722,1.482447,2.765111,0.297047,2796.942172,33685504,0,16777216,0,0
