; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503524577,"CurrentTimeLocal","Wed Aug 23 23:42:57 2017","Hostname","taurusi5408","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000361
; "Time_ContextDestroy [ms]", 0.000156
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,1,60,"Warmup",0.000706,13.153891,17.789857,2.822041,2.617536,3.592018,3.531038,0.37317,43.882646,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,2,60,"Success",0.000746,13.188253,17.75404,2.745198,2.634511,3.334988,3.225247,0.330155,43.215212,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,3,60,"Success",0.000746,13.186888,17.768552,2.788353,2.861192,3.255145,3.140169,0.337953,43.340955,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,4,60,"Success",0.000878,13.214649,17.773589,2.839276,2.693315,3.299862,3.165044,0.335566,43.324171,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,5,60,"Success",0.000669,13.170199,17.774943,2.842035,2.68906,3.267231,3.179955,0.295075,43.221391,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,6,60,"Success",0.000761,13.139062,17.695567,2.819404,2.698081,3.30034,3.170569,0.353167,43.178996,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,7,60,"Success",0.000712,13.165837,17.810265,2.826439,2.649916,3.615906,3.528405,0.365121,43.964588,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,8,60,"Success",0.000642,13.182506,17.719048,2.727415,2.722341,3.492762,3.642696,0.379269,43.868832,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,9,60,"Success",0.000802,13.257445,17.81972,2.863592,2.645146,3.496538,3.211559,0.349897,43.646731,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,10,60,"Success",0.00082,13.196245,17.716648,2.806784,2.660328,3.318653,3.213563,0.347817,43.262941,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,49,343,11,60,"Success",0.000743,13.153524,17.755986,2.786679,2.875796,3.482973,3.215321,0.353985,43.627023,13176688,0,13176688,1.4755889844e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,0,38,"Warmup",0.006265,10.202372,12.884235,22.063259,4.802526,6.524782,4.143802,1.910718,62.54005,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,1,38,"Warmup",0.010957,10.19044,12.850272,16.813712,4.871247,6.767741,4.203292,0.412591,56.122798,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,2,38,"Success",0.000922,10.230809,12.853217,4.030278,4.800076,6.679163,4.128707,0.416107,43.141813,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,3,38,"Success",0.000992,10.202129,12.803867,4.160292,4.789059,6.552339,4.210372,0.426285,43.147806,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,4,38,"Success",0.001013,10.235858,12.82397,4.119653,4.743434,6.722553,4.214963,0.423891,43.288195,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,5,38,"Success",0.000908,10.260796,12.813678,3.992027,6.312372,6.630824,4.159609,0.406917,44.579966,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,6,38,"Success",0.00103,10.433467,13.532931,4.111361,4.784333,6.721688,4.160325,0.398796,44.14684,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,7,38,"Success",0.000912,10.207826,13.305223,4.118393,4.807543,6.64573,4.192233,0.36687,43.647188,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,8,38,"Success",0.000748,10.171244,12.790644,4.108531,4.879085,6.508235,4.124082,0.381855,42.967002,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,9,38,"Success",0.000878,10.187181,12.812439,4.112525,4.839816,6.452744,4.16269,0.37149,42.942123,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,10,38,"Success",0.000812,10.166206,12.846218,4.114834,4.76379,6.423555,4.150983,0.424566,42.89379,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,81,243,11,38,"Success",0.000832,10.20317,12.823833,4.116159,4.82758,6.680473,4.237255,0.430579,43.322624,25509168,0,25509168,1.3812314415e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,0,51,"Warmup",0.005918,9.50101,9.426353,26.641278,4.168593,3.420047,5.132283,1.955563,60.254173,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,1,51,"Warmup",0.009615,9.429494,9.355507,26.010166,4.172504,3.445534,5.142002,0.262368,57.829636,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,2,51,"Success",0.000966,9.413792,9.354213,5.561271,4.114007,3.431945,5.160922,0.268421,37.307613,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,3,51,"Success",0.000795,9.411387,9.356633,5.563918,4.226897,3.440637,5.178972,0.258021,37.439614,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,4,51,"Success",0.000889,9.408007,9.382744,5.566112,4.172259,3.427839,5.166121,0.257284,37.383306,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,5,51,"Success",0.00085,9.406315,9.343712,5.565478,4.128239,3.430295,5.163677,0.25615,37.296982,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,6,51,"Success",0.000987,9.416439,9.367396,5.557958,4.118879,3.444268,5.164739,0.254387,37.327401,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,7,51,"Success",0.000818,9.40602,9.349317,5.555892,4.129572,3.426402,5.159285,0.266247,37.295773,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,8,51,"Success",0.000848,9.427517,9.361361,5.56212,4.200832,3.424711,5.167647,0.265439,37.412733,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,9,51,"Success",0.000808,9.418721,9.367517,5.566866,4.179658,3.431475,5.169576,0.255635,37.392641,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,10,51,"Success",0.001155,9.416057,9.364156,5.557448,4.134751,3.425131,5.169004,0.254248,37.323994,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,125,11,51,"Success",0.000832,9.402604,9.343539,5.563868,4.13275,3.613633,5.155335,0.263618,37.478574,31250000,0,31250000,1.1891442334e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,0,39,"Warmup",0.006541,12.005362,12.872192,66.500576,15.628128,16.379705,11.621218,4.353493,139.370283,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,1,39,"Warmup",0.006028,11.954645,12.869374,66.573294,15.747096,16.282474,11.617903,4.353439,139.40754,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,2,39,"Success",0.006345,11.956406,13.944161,66.420591,15.705515,16.357505,11.741715,4.374714,140.51013,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,3,39,"Success",0.006236,11.965102,12.841847,66.445966,15.722744,16.24327,11.663648,4.336564,139.228878,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,4,39,"Success",0.006096,12.019333,12.843963,66.389758,15.576519,16.375015,11.677323,4.37508,139.266235,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,5,39,"Success",0.005885,11.924762,13.238525,66.18463,15.884168,16.263606,11.718218,4.353395,139.576535,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,6,39,"Success",0.006145,11.958751,12.85054,66.415782,15.809733,16.305431,11.614859,4.354743,139.319283,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,7,39,"Success",0.006507,11.929954,12.980233,66.255547,15.687,16.397785,11.808575,4.362196,139.43137,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,8,39,"Success",0.00599,11.970867,12.849852,66.362232,15.726392,16.324796,11.682679,4.383237,139.309235,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,9,39,"Success",0.006153,11.950502,13.595881,66.350304,15.808619,16.28027,11.645887,4.348856,139.989841,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,10,39,"Success",0.006319,11.991422,13.278855,66.212617,15.735803,16.421416,11.574675,4.364588,139.589099,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",81,243,243,11,39,"Success",0.006079,11.977034,12.873001,66.640576,15.660699,16.249527,11.703108,4.378338,139.492038,76527504,0,76527504,1.8737393558e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,0,61,"Warmup",0.006345,13.909627,16.055106,88.945895,19.984374,20.428975,15.276201,5.232207,179.841978,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,1,61,"Warmup",0.006167,13.727356,15.907984,89.148823,20.188268,20.28898,15.709439,5.33267,180.313241,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,2,61,"Success",0.005603,13.750873,15.864274,89.396158,20.218244,20.340919,15.640038,5.211155,180.430378,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,3,61,"Success",0.005852,13.660911,15.776783,89.464003,20.304751,20.468574,15.340831,5.236555,180.261579,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,4,61,"Success",0.006074,13.892475,15.857058,89.436619,20.403868,20.416445,15.640759,5.357436,181.014405,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,5,61,"Success",0.006635,13.789227,16.728135,89.248898,20.039489,20.418431,15.433713,5.252178,180.919781,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,6,61,"Success",0.005794,13.855198,16.604113,89.492763,20.270118,20.391945,15.867447,5.259867,181.750886,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,7,61,"Success",0.013563,13.752709,15.773884,89.444955,19.990947,20.484406,15.391929,5.417719,180.273478,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,8,61,"Success",0.00595,13.816645,16.317992,89.60631,20.044565,20.371936,15.700967,5.267181,181.134872,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,9,61,"Success",0.006247,13.649869,15.840841,89.714139,20.142296,20.484196,15.416,5.313917,180.570809,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,10,61,"Success",0.006198,13.716549,15.80475,89.554691,20.095194,20.401034,15.371353,5.304106,180.257209,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",49,343,343,11,61,"Success",0.005786,13.825754,16.602288,89.735331,19.954808,20.418136,15.758029,5.294654,181.597894,92236816,0,92236816,1.484953186e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,0,52,"Warmup",0.005338,8.759477,9.327099,133.514753,27.730837,29.623772,23.167719,8.196977,240.328972,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,1,52,"Warmup",0.006286,8.631141,9.310986,132.851676,27.962142,29.953425,23.496996,8.198115,240.414365,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,2,52,"Success",0.005359,8.629543,9.342856,132.974867,27.795448,29.635742,23.464092,8.178396,240.029602,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,3,52,"Success",0.005523,8.673451,9.311651,133.22293,27.570147,29.594131,23.507102,8.173914,240.062154,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,4,52,"Success",0.005888,8.617691,9.315283,132.836974,27.720368,29.638479,23.54647,8.193984,239.878245,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,5,52,"Success",0.005609,8.626312,9.318635,133.42782,27.834624,29.58546,23.550837,8.171434,240.523788,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,6,52,"Success",0.005698,8.665943,9.303641,133.413775,27.543284,29.509471,23.434581,8.188923,240.070865,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,7,52,"Success",0.005551,8.661454,9.334929,132.780086,27.893497,29.56746,23.586636,8.184912,240.02038,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,8,52,"Success",0.006639,8.603735,9.31025,133.628379,27.685272,29.828889,23.202051,8.178381,240.446744,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,9,52,"Success",0.005834,8.654313,9.96066,133.716559,27.695002,29.602807,23.278593,8.168585,241.0857,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,10,52,"Success",0.006098,8.642732,9.280837,132.938995,27.446535,29.576127,23.015025,8.179274,239.089365,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,125,625,11,52,"Success",0.005996,8.645046,9.299592,132.923515,27.717222,29.563058,23.514481,8.185201,239.857487,156250000,0,156250000,1.3617958349e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,0,40,"Warmup",0.00686,13.102837,13.683986,199.026222,818.98091,827.463684,38.669436,12.081887,1923.019154,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,1,40,"Warmup",0.006245,13.919561,13.250834,199.092236,832.704337,829.847565,38.691539,12.018453,1939.534496,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,2,40,"Success",0.006465,13.117306,13.631762,199.038815,838.757447,837.653659,38.728773,12.070338,1953.007693,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,3,40,"Success",0.006401,13.074174,13.235353,198.713252,832.520157,829.538739,38.167158,11.990488,1937.249383,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,4,40,"Success",0.006844,12.931336,13.879943,199.188397,825.742232,863.696845,37.034412,12.067004,1964.55019,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,5,40,"Success",0.005982,13.04955,13.113859,194.876645,828.914206,823.858787,37.336815,11.975292,1923.134247,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,6,40,"Success",0.006495,13.149294,13.659371,195.772634,809.002098,828.138135,36.969036,12.069526,1908.769775,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,7,40,"Success",0.006234,13.471406,13.555265,194.912237,822.235039,825.698304,37.354781,12.037157,1919.273413,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,8,40,"Success",0.005998,12.920456,13.120169,194.509519,830.912558,839.280762,36.962671,12.084435,1939.800011,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,9,40,"Success",0.006267,12.9743,13.147656,194.909241,826.37127,822.408679,36.89388,11.999845,1918.714488,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,10,40,"Success",0.00671,12.897105,13.103599,194.646447,820.302159,820.469474,36.91946,12.083446,1910.431317,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,243,11,40,"Success",0.006315,12.987631,13.119125,194.848843,825.752508,827.741223,36.991392,11.943313,1923.393849,229582512,0,229582512,1.6579929744e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,0,62,"Warmup",0.007033,10.755413,10.572928,559.735373,137.113233,134.842054,107.354301,32.649207,993.033273,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,1,62,"Warmup",0.006892,11.343119,11.242574,559.560528,136.317083,135.25252,105.240339,32.692065,991.658433,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,2,62,"Success",0.006221,10.763757,11.500079,556.372622,136.630804,135.061907,105.444898,32.660546,988.444172,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,3,62,"Success",0.006756,10.735069,11.518064,559.619639,136.760763,134.743629,105.874652,32.616917,991.878935,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,4,62,"Success",0.005764,10.683968,10.964402,552.222888,139.346405,135.226289,105.563045,32.686735,986.702827,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,5,62,"Success",0.006602,10.675249,11.082848,559.881029,136.822573,135.255274,107.638799,32.70191,994.067713,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,6,62,"Success",0.006511,10.705846,10.482308,559.903129,136.825938,135.185503,107.687656,32.737445,993.537923,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,7,62,"Success",0.006243,10.739193,10.486383,561.830078,136.729293,134.863725,106.934684,32.701966,994.294599,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,8,62,"Success",0.006115,11.544809,10.664392,559.849572,136.803131,135.038093,102.565459,32.722657,989.197341,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,9,62,"Success",0.006457,10.852039,11.080699,562.427989,136.790847,135.653303,105.591609,32.741923,995.148236,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,10,62,"Success",0.006302,10.74289,10.451219,561.550404,136.932869,136.352648,108.036729,32.730938,996.80743,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",343,343,343,11,62,"Success",0.00586,10.719595,10.47894,554.603556,137.077737,135.221726,107.281106,32.738178,988.130265,645657712,0,645657712,1.8433265735e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,0,41,"Warmup",0.006044,14.054298,14.409191,577.689941,2503.945268,2511.040032,111.984392,36.438777,5769.57144,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,1,41,"Warmup",0.005934,14.072923,14.498037,577.223024,2521.396613,2514.466031,111.661567,36.410681,5789.73841,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,2,41,"Success",0.005791,14.524417,14.076569,576.88605,2510.410091,2533.066507,111.476987,36.428548,5796.878349,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,3,41,"Success",0.006209,14.623906,14.060011,577.020945,2547.833464,2539.460372,111.546661,36.429706,5840.984994,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,4,41,"Success",0.006038,14.024719,14.053293,576.58866,2497.191845,2520.849184,111.577748,36.469203,5770.764531,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,5,41,"Success",0.006251,14.056521,14.060394,577.324452,2548.44044,2542.168345,109.33415,36.423927,5841.818348,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,6,41,"Success",0.005852,14.00236,14.064766,577.227639,2498.605028,2526.705198,112.061724,36.428673,5779.104639,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,7,41,"Success",0.006034,14.337645,14.848125,576.562908,2553.102279,2540.377861,109.224662,36.484661,5844.947903,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,8,41,"Success",0.005895,14.041802,14.477497,577.050391,2498.643775,2522.601408,111.570204,36.52422,5774.918862,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,9,41,"Success",0.006088,14.047404,14.806205,576.8757,2562.769201,2581.509918,111.498444,36.080775,5897.59711,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,10,41,"Success",0.005924,14.007659,14.065328,576.921921,2500.598172,2530.888542,109.444395,36.468086,5782.403366,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,243,729,11,41,"Success",0.005958,14.031163,14.081877,577.134867,2557.213984,2547.996519,111.816461,36.490317,5858.774871,688747536,0,688747536,2.1176926622e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,0,53,"Warmup",0.005864,8.402501,9.819054,659.597846,175.659294,201.706015,124.11363,39.048331,1218.355876,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,1,53,"Warmup",0.006014,8.39708,10.537294,661.710391,177.615779,200.84479,125.880667,39.099196,1224.094709,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,2,53,"Success",0.005679,8.369422,9.80046,659.527121,177.739348,200.910688,122.140822,39.108268,1217.605569,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,3,53,"Success",0.005901,8.384275,9.795907,660.800614,176.037291,200.87868,122.309996,39.082102,1217.298304,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,4,53,"Success",0.006325,8.343777,9.776254,661.346781,175.449482,202.743911,120.195508,39.120707,1216.988186,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,5,53,"Success",0.006353,8.398425,9.779878,662.159331,175.607566,200.60018,124.775002,39.086587,1220.431363,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,6,53,"Success",0.006,8.322075,9.820802,659.26107,175.959857,201.026676,123.414383,39.101478,1216.916178,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,7,53,"Success",0.006495,8.38921,9.840181,660.093605,176.248054,202.33294,124.931037,39.045874,1220.890552,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,8,53,"Success",0.006094,8.388184,9.814993,659.190824,176.090064,201.378664,121.905921,39.165245,1215.943404,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,9,53,"Success",0.006233,8.376481,9.816854,661.709024,177.275111,201.276473,124.672917,39.10531,1222.241839,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,10,53,"Success",0.00607,8.378004,9.79267,661.654459,176.06766,201.32617,120.962128,39.030526,1217.221055,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",125,625,625,11,53,"Success",0.006287,8.341456,9.777053,661.424609,177.544734,200.851938,120.50414,39.136437,1217.59054,781250000,0,781250000,1.5285488511e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,0,42,"Warmup",0.006517,13.572483,13.642293,1745.914079,7560.360804,7570.925789,331.231778,102.705573,17338.362906,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,1,42,"Warmup",0.006293,14.37835,13.634013,1760.223311,7606.293613,7566.812097,334.771939,102.868889,17398.991931,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,2,42,"Success",0.005919,13.597628,13.558555,1755.127231,7619.383968,8056.507394,337.349047,102.919129,17898.452582,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,3,42,"Success",0.006608,13.512691,13.598205,1775.688511,7793.906697,7810.488678,343.939854,102.939169,17854.08413,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,4,42,"Success",0.006637,13.623805,13.713736,1782.459035,7779.859693,7780.919198,338.846703,102.930928,17812.363386,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,5,42,"Success",0.006439,13.950663,14.095045,1756.819475,7681.289977,7750.453523,334.35714,102.834798,17653.810222,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,6,42,"Success",0.00609,13.635764,15.00039,1753.403488,7801.745724,7781.457539,333.226477,102.690957,17801.170122,2066242608,0,2066242608,1.8763139691e-16,0
"Fftw","Inplace","Complex","double",3,"radix357",243,729,729,7,42,"Success",0.006644,13.478157,13.580426,1751.777627,7788.123783,7782.136443,334.992843,102.79873,17786.898289,2066242608,0,2066242608,1.8763139691e-16,0
