; "SupportedThreads",24,"UsedThreads",1,"TotalMemory",67312496640,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497541002,"CurrentTimeLocal","Thu Jun 15 17:36:42 2017","Hostname","taurusi5027"
; "Time_ContextCreate [ms]", 0.000262
; "Time_ContextDestroy [ms]", 0.000273
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,11,84,"Success",0.000439,87.383107,85.558871,0.012994,0.131716,0.127221,0.011163,0.004661,173.231747,104976,0,104976
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,0,95,"Warmup",0.000593,238.420012,230.267839,0.03174,0.326376,0.332921,0.030814,0.006393,469.418315,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,1,95,"Warmup",0.000526,240.17922,234.355927,0.034003,0.324883,0.325717,0.031102,0.006757,475.259748,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,2,95,"Success",0.000716,239.661495,234.124026,0.033004,0.322523,0.324969,0.030427,0.006378,474.505326,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,3,95,"Success",0.000512,239.118172,231.407087,0.031571,0.322425,0.318435,0.030172,0.006174,471.236256,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,4,95,"Success",0.000824,238.667765,232.417101,0.031435,0.322551,0.323362,0.030078,0.006318,471.80105,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,5,95,"Success",0.000482,239.071833,234.034343,0.033145,0.327816,0.319634,0.030272,0.006093,473.825194,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,6,95,"Success",0.000683,240.665471,232.406466,0.035609,0.324574,0.319598,0.03082,0.006754,473.791628,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,7,95,"Success",0.00055,240.776996,230.704981,0.034368,0.323918,0.323058,0.031367,0.006489,472.203386,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,8,95,"Success",0.0007,240.298972,234.111492,0.033067,0.322411,0.320142,0.030641,0.006116,475.125171,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,9,95,"Success",0.000459,242.027062,233.228223,0.032548,0.327677,0.320031,0.030715,0.006334,475.974715,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,10,95,"Success",0.000766,238.980547,230.872877,0.034168,0.328746,0.320402,0.031172,0.006433,470.576693,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,11,95,"Success",0.000499,238.407469,230.223701,0.032591,0.325042,0.325135,0.031096,0.006423,469.353565,250000,0,250000
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,0,103,"Warmup",0.000543,60.44045,57.486611,0.034769,0.414725,0.410628,0.033546,0.005527,118.828438,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,1,103,"Warmup",0.000519,60.467884,57.396097,0.034621,0.420918,0.404153,0.033678,0.005376,118.764796,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,2,103,"Success",0.000391,60.296693,57.389658,0.0348,0.421078,0.403567,0.033534,0.005483,118.586924,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,3,103,"Success",0.000608,60.36077,57.353554,0.034597,0.422884,0.406799,0.033396,0.005294,118.619519,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,4,103,"Success",0.000459,60.403996,57.325648,0.033626,0.416554,0.419217,0.033548,0.005361,118.640119,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,5,103,"Success",0.000429,60.368324,57.416236,0.033413,0.412209,0.400671,0.032562,0.005419,118.67082,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,6,103,"Success",0.000443,60.268179,57.394669,0.033373,0.410605,0.400434,0.032694,0.005411,118.547341,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,7,103,"Success",0.000461,60.425481,57.428999,0.034701,0.42866,0.406414,0.032651,0.005206,118.764242,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,8,103,"Success",0.000459,60.315811,57.300493,0.034766,0.414182,0.409419,0.033576,0.005324,118.515604,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,9,103,"Success",0.000449,60.322864,57.288658,0.03481,0.416559,0.408498,0.033532,0.005226,118.512298,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,10,103,"Success",0.000525,60.456815,57.412489,0.03345,0.413949,0.405713,0.032636,0.005515,118.762668,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,11,103,"Success",0.000419,60.389458,57.361447,0.033618,0.4115,0.406325,0.033711,0.005276,118.643361,268912,0,268912
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,0,85,"Warmup",0.000669,258.195785,254.875943,0.04236,0.497044,0.494066,0.039715,0.006301,514.153557,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,1,85,"Warmup",0.000449,258.183441,254.722337,0.040358,0.499855,0.496931,0.041102,0.006453,513.992612,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,2,85,"Success",0.000694,258.503638,254.698759,0.040587,0.50104,0.498952,0.041204,0.006758,514.293436,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,3,85,"Success",0.000594,258.3907,254.594771,0.040885,0.50783,0.49777,0.041099,0.007339,514.082746,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,4,85,"Success",0.00072,257.980371,256.481819,0.041643,0.500419,0.498269,0.038909,0.006517,515.55027,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,5,85,"Success",0.000549,258.243315,254.6943,0.039061,0.49767,0.501174,0.039793,0.006076,514.02366,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,6,85,"Success",0.000788,257.934935,254.4837,0.040504,0.49891,0.498584,0.040951,0.006507,513.506642,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,7,85,"Success",0.000525,257.877468,256.339406,0.040289,0.498111,0.498677,0.041163,0.006258,515.303619,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,8,85,"Success",0.000788,258.527211,254.545964,0.039421,0.504299,0.495899,0.039864,0.006904,514.162007,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,9,85,"Success",0.000455,258.116073,254.582378,0.04052,0.503341,0.493286,0.04428,0.006393,513.788608,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,10,85,"Success",0.000701,258.256382,254.742834,0.040366,0.50261,0.493111,0.040995,0.006493,514.085257,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,11,85,"Success",0.000449,258.414177,254.572346,0.0403,0.499448,0.501293,0.041186,0.006586,514.077442,314928,0,314928
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,0,86,"Warmup",0.000557,227.717336,217.712229,0.134136,1.802547,1.764369,0.149517,0.006377,449.289147,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,1,86,"Warmup",0.000449,227.337708,217.428318,0.134577,1.781978,1.765019,0.150315,0.006351,448.60712,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,2,86,"Success",0.000685,227.622245,217.384672,0.134376,1.790066,1.794856,0.154728,0.006537,448.890193,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,3,86,"Success",0.000449,227.732663,218.968015,0.134481,1.790632,1.794634,0.155659,0.006304,450.584802,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,4,86,"Success",0.000553,227.500971,217.348559,0.134517,1.813137,1.780581,0.158595,0.006539,448.745405,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,5,86,"Success",0.000441,227.506434,217.858684,0.134471,1.781496,1.788615,0.15499,0.006563,449.234053,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,6,86,"Success",0.000742,227.698844,217.545937,0.13451,1.786333,1.765807,0.149981,0.006388,449.090507,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,7,86,"Success",0.000594,227.446853,217.359944,0.13431,1.782148,1.781554,0.155596,0.006319,448.670123,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,8,86,"Success",0.000614,227.683549,217.211877,0.134693,1.806646,1.783223,0.155453,0.006533,448.784551,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,9,86,"Success",0.000477,229.189332,217.343081,0.134964,1.786046,1.792491,0.155198,0.006409,450.410225,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,10,86,"Success",0.000563,227.62948,217.558072,0.134242,1.783721,1.766562,0.153047,0.006367,449.033903,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,11,86,"Success",0.000728,227.541352,217.486316,0.134376,1.788899,1.76886,0.149939,0.006571,448.879407,944784,0,944784
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,0,96,"Warmup",0.000555,304.331686,290.287146,0.198837,2.103132,2.075988,0.223365,0.008221,599.231107,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,1,96,"Warmup",0.000724,302.407295,290.216047,0.197346,2.11057,2.066389,0.222959,0.008301,597.231497,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,2,96,"Success",0.000485,301.594637,290.940696,0.195334,2.083302,2.054381,0.222673,0.007833,597.101536,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,3,96,"Success",0.000774,301.535841,290.446012,0.190607,2.087047,2.074496,0.232514,0.008498,596.577655,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,4,96,"Success",0.000773,301.345866,290.436998,0.197862,2.101248,2.055738,0.231768,0.008327,596.380465,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,5,96,"Success",0.000475,301.825579,290.330975,0.197641,2.114404,2.053694,0.23248,0.008722,596.765856,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,6,96,"Success",0.000737,302.300523,290.863695,0.20665,2.096453,2.057342,0.223787,0.008758,597.759835,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,7,96,"Success",0.000403,301.669247,290.950997,0.19087,2.081853,2.074437,0.231992,0.00836,597.209965,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,8,96,"Success",0.000663,302.663802,290.937568,0.197517,2.113041,2.066802,0.231557,0.008448,598.221386,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,9,96,"Success",0.000778,302.863336,290.625432,0.193255,2.091358,2.053455,0.22295,0.008105,598.060547,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,10,96,"Success",0.000599,301.624,290.717928,0.191001,2.083205,2.069354,0.234653,0.007717,596.930376,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,11,96,"Success",0.000726,301.599802,290.747892,0.198527,2.110157,2.063643,0.231633,0.008374,596.962641,1250000,0,1250000
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,0,104,"Warmup",0.000595,1404.181698,1361.606805,0.323334,4.078698,3.869172,0.37959,0.00766,2774.44979,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,1,104,"Warmup",0.000677,1400.735667,1361.948155,0.325017,4.034429,3.919763,0.375466,0.008099,2771.34948,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,2,104,"Success",0.000583,1400.229867,1363.162876,0.324594,4.030953,3.898625,0.390505,0.008253,2772.048582,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,3,104,"Success",0.000754,1404.369725,1362.071669,0.3132,4.023985,3.910398,0.390729,0.008217,2775.090826,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,4,104,"Success",0.00069,1402.724661,1362.537614,0.321657,4.079645,3.871999,0.378441,0.008456,2773.92555,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,5,104,"Success",0.000862,1400.016153,1364.8695,0.321386,4.028661,3.931971,0.403481,0.008055,2773.582245,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,6,104,"Success",0.000744,1399.535507,1367.22989,0.3086,3.992767,3.898363,0.375598,0.008005,2775.351657,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,7,104,"Success",0.000812,1404.799266,1365.823207,0.310356,4.035951,3.900585,0.378994,0.007957,2779.259909,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,8,104,"Success",0.000696,1403.540537,1362.072414,0.321924,4.072405,3.869113,0.379295,0.008313,2774.267253,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,9,104,"Success",0.000785,1405.336676,1360.7093,0.322683,4.043663,3.862087,0.375937,0.00843,2774.662244,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,10,104,"Success",0.000727,1402.300542,1363.414819,0.322351,4.037573,3.917825,0.378792,0.008043,2774.382876,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,11,104,"Success",0.000794,1400.330219,1361.849999,0.310862,4.029917,3.908334,0.39033,0.008199,2770.830885,1882384,0,1882384
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,0,87,"Warmup",0.00078,695.964006,671.776886,0.513966,6.349971,6.165738,0.60647,0.008115,1381.38789,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,1,87,"Warmup",0.0007,695.454358,677.689475,0.515268,6.28882,6.280793,0.63223,0.00849,1386.872175,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,2,87,"Success",0.000703,692.7079,671.157902,0.492027,6.276254,6.229123,0.632009,0.007662,1377.50564,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,3,87,"Success",0.000762,695.155671,677.03258,0.522761,6.343917,6.279456,0.606783,0.008474,1385.952267,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,4,87,"Success",0.000816,691.360708,671.768182,0.490726,6.235268,6.234378,0.632129,0.007732,1376.731819,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,5,87,"Success",0.000756,695.83361,678.981075,0.508075,6.330583,6.233966,0.63124,0.0083,1388.529518,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,6,87,"Success",0.000774,695.152778,672.257747,0.492033,6.293982,6.24684,0.630337,0.008475,1381.084826,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,7,87,"Success",0.000652,698.863484,671.662164,0.511134,6.368894,6.179658,0.608075,0.007886,1384.203897,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,8,87,"Success",0.000772,691.836197,676.657647,0.508692,6.305477,6.222906,0.604779,0.008135,1382.146552,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,9,87,"Success",0.000711,691.932993,671.7359,0.509985,6.248227,6.207652,0.630737,0.007573,1377.275914,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,10,87,"Success",0.000733,692.294441,671.747932,0.545546,6.309252,6.223886,0.592508,0.007423,1377.723839,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,11,87,"Success",0.000753,693.131223,671.230596,0.491133,6.28725,6.245878,0.630271,0.007832,1378.026989,2834352,0,2834352
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,0,97,"Warmup",0.000754,1832.163392,1772.057744,1.217065,14.156181,13.664197,1.330311,0.008743,3634.600468,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,1,97,"Warmup",0.000826,1817.385547,1782.127026,1.215541,14.026042,13.926654,1.339605,0.009652,3630.032878,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,2,97,"Success",0.000648,1822.663378,1779.851308,1.30134,14.089,13.939332,1.216943,0.009626,3633.073364,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,3,97,"Success",0.000776,1824.731676,1764.355887,1.22898,14.104662,13.758141,1.38557,0.008151,3619.575883,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,4,97,"Success",0.000743,1829.740711,1767.701056,1.215215,14.190137,13.79737,1.338335,0.007818,3627.993284,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,5,97,"Success",0.000794,1823.725246,1769.177181,1.173598,14.216115,13.774953,1.383361,0.009161,3623.462267,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,6,97,"Success",0.000594,1823.009331,1771.388976,1.222239,14.154174,13.83156,1.331073,0.008941,3624.948916,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,7,97,"Success",0.000617,1821.962088,1772.749925,1.177485,14.161212,13.889425,1.383017,0.008522,3625.334263,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,8,97,"Success",0.000678,1832.943986,1783.1137,1.171018,14.169016,13.894443,1.385067,0.008911,3646.688975,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,9,97,"Success",0.000854,1816.168107,1769.597119,1.218979,14.023711,13.809803,1.338748,0.008728,3616.168001,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,10,97,"Success",0.000628,1821.065117,1777.176489,1.175679,14.16219,13.754711,1.387156,0.008383,3628.732624,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",390625,0,0,11,97,"Success",0.000722,1825.731659,1777.558862,1.1811,14.065463,13.718334,1.370641,0.009288,3633.638216,6250000,0,6250000
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,0,88,"Warmup",0.000732,1478.948801,1404.167816,1.770938,23.069517,22.430767,1.615953,0.010122,2932.017221,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,1,88,"Warmup",0.000734,1479.600534,1405.790883,1.751436,23.01515,22.346372,1.585639,0.009692,2934.102423,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,2,88,"Success",0.000601,1478.680036,1404.862427,1.673863,23.054116,22.468539,1.668736,0.01041,2932.42093,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,3,88,"Success",0.00078,1479.465941,1405.963497,1.757859,23.149924,22.392683,1.586775,0.009867,2934.329252,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,4,88,"Success",0.000838,1481.261919,1404.175849,1.743429,23.023254,22.378212,1.607097,0.010336,2934.202838,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,5,88,"Success",0.000703,1481.304933,1403.354208,1.737492,23.063057,22.347611,1.657844,0.009424,2933.477162,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,6,88,"Success",0.000722,1478.896611,1404.896489,1.677997,23.031918,22.39334,1.603502,0.009917,2932.512475,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,7,88,"Success",0.000836,1482.993528,1406.101503,1.756651,23.111146,22.429838,1.587778,0.010175,2937.993352,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,8,88,"Success",0.000762,1479.61714,1405.655376,1.676186,23.081628,22.370469,1.66728,0.010132,2934.080995,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,9,88,"Success",0.000813,1480.35716,1404.319491,1.742614,23.068431,22.432901,1.630018,0.010107,2933.563423,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,10,88,"Success",0.000874,1481.285856,1405.65142,1.680571,23.02065,22.391135,1.60074,0.009909,2935.643109,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",531441,0,0,11,88,"Success",0.000812,1481.234383,1404.367012,1.746428,23.097157,22.367512,1.624577,0.010709,2934.450573,8503056,0,8503056
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,0,105,"Warmup",0.00081,6468.910674,6102.12356,2.706899,40.590618,39.757738,2.041453,0.011174,12656.145212,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,1,105,"Warmup",0.000884,6464.995993,6105.381228,2.783873,40.233347,39.415678,2.051575,0.011357,12654.876588,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,2,105,"Success",0.00077,6462.541912,6103.879069,2.81401,40.238573,39.966104,2.095028,0.01218,12651.550482,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,3,105,"Success",0.00096,6468.254422,6104.834008,2.8055,40.253091,39.697772,2.127474,0.012583,12657.988649,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,4,105,"Success",0.000942,6475.773186,6107.258728,2.714332,40.575028,39.676716,2.037361,0.010759,12668.049705,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,5,105,"Success",0.000974,6465.5485,6107.555992,2.80324,40.241425,39.812328,2.099247,0.010815,12658.07532,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,6,105,"Success",0.000924,6469.949482,6102.193287,2.713878,40.617528,39.739476,2.0354,0.01144,12657.263869,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,7,105,"Success",0.000808,6465.602965,6100.748253,2.797559,40.19106,39.673996,2.112251,0.011581,12651.141023,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,8,105,"Success",0.000955,6470.37602,6101.579492,2.792702,40.60591,39.77788,2.04331,0.011349,12657.190622,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,9,105,"Success",0.000918,6463.44568,6112.210914,2.818315,40.693249,39.753994,2.113972,0.01236,12661.052225,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,10,105,"Success",0.000826,6468.929318,6102.763461,2.705811,40.179709,39.351372,2.036145,0.011567,12655.980766,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",823543,0,0,11,105,"Success",0.000918,6465.304028,6107.169321,2.615516,40.52785,39.679836,2.032941,0.011791,12657.344739,13176688,0,13176688
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,0,89,"Warmup",0.000951,4938.754067,4744.30095,5.001702,78.442499,77.347027,3.931543,5.761656,9853.543908,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,1,89,"Warmup",0.00752,4957.235028,4742.651477,4.879662,77.583418,77.53381,3.790428,5.847131,9869.531827,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,2,89,"Success",0.007031,4945.818813,4730.796573,5.030022,78.196211,77.215648,3.781206,5.820939,9846.669424,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,3,89,"Success",0.007573,4958.091437,4728.062796,5.06731,78.369951,77.145357,3.920175,5.943628,9856.611192,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,4,89,"Success",0.007451,4959.062168,4730.066543,5.056453,78.601058,77.220543,3.927703,5.956401,9859.901837,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,5,89,"Success",0.007219,4963.512306,4732.851676,4.9401,78.480796,77.22243,3.79237,5.911014,9866.721389,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,6,89,"Success",0.007251,4955.946097,4747.066871,5.061008,78.359461,77.470694,3.917285,5.956754,9873.788407,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,7,89,"Success",0.007542,4962.937898,4734.419602,5.072979,78.324352,77.283091,3.788765,5.883557,9867.721157,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,8,89,"Success",0.0074,4955.363077,4743.951637,4.876507,78.383469,77.397637,3.808592,5.842619,9869.634129,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,9,89,"Success",0.007447,4952.466658,4743.162186,4.971869,78.438065,77.412987,3.90354,5.886227,9866.252208,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,10,89,"Success",0.007682,4952.903191,4739.684777,4.922884,78.456376,77.184892,3.821628,5.832116,9862.816802,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1594323,0,0,11,89,"Success",0.007552,4958.373804,4736.971313,5.083183,78.27595,77.199038,3.912412,5.960904,9865.787451,25509168,0,25509168
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,0,98,"Warmup",0.007174,9020.057433,8809.125703,5.823866,84.193683,82.937479,4.81426,6.244706,18013.208007,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,1,98,"Warmup",0.007982,9065.228072,8782.057501,5.766503,84.247793,82.908229,4.828925,6.195544,18031.244043,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,2,98,"Success",0.007988,9029.40034,8808.359303,5.973716,84.272435,83.048234,4.710729,6.164849,18021.940956,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,3,98,"Success",0.007949,9007.858793,8789.163721,5.976391,83.978145,83.12487,4.684147,6.117609,17980.915114,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,4,98,"Success",0.007283,9018.899759,8804.40264,5.976702,84.251458,82.831087,4.683836,6.115533,18007.17175,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,5,98,"Success",0.007459,9296.60126,9075.098781,5.195231,83.270403,85.427146,4.91689,6.114246,18556.634836,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,6,98,"Success",0.007582,9030.014217,8794.512645,6.001681,84.288471,82.603085,4.801971,6.09245,18008.325371,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,7,98,"Success",0.008161,9035.885727,8771.791557,5.745886,84.255062,83.011223,4.834688,6.199748,17991.735489,31250000,0,31250000
"Fftw","Inplace","Complex","double",1,"radix357",1953125,0,0,8,98,"Success",0.00786,9028.996331,8787.664349,5.833179,84.151027,82.837612,4.798595,6.092043,18000.384366,31250000,0,31250000
